trx,cds,utr5,utr3,
YDR465C,48,44,0,0
YDR468C,25,23,0,0
YDR470C,29,25,1,0
YDR473C,16,15,0,0
YDR475C,21,21,0,0
YDR476C,21,17,0,0
YDR479C,20,20,0,0
YDR481C,49,45,0,0
YDR482C,6,4,0,0
YDR485C,24,24,0,0
YDR486C,65,60,0,0
YDR487C,131,119,1,0
YDR488C,11,11,NA,0
YDR490C,22,22,0,0
YDR495C,9,9,NA,0
YDR496C,129,123,0,0
YDR497C,239,226,2,1
YDR498C,24,21,0,0
YDR500C,489,360,0,1
YDR502C,525,482,1,0
YDR503C,10,10,0,0
YDR504C,0,0,0,0
YDR505C,58,57,1,NA
YDR506C,14,14,0,0
YDR507C,81,78,NA,0
YDR508C,259,242,0,0
YDR510C-A,0,0,0,0
YDR512C,35,34,NA,0
YDR514C,14,14,0,0
YDR516C,109,107,1,0
YDR520C,11,9,0,0
YDR522C,0,0,0,0
YDR523C,1,1,NA,0
YDR524C,12,10,0,0
YDR524C-B,841,543,8,3
YDR524C-A,1,0,0,1
YDR529C,173,138,0,2
YDR530C,10,10,NA,0
YDR532C,10,10,0,0
YDR533C,132,107,0,0
YDR534C,0,0,0,0
YDR535C,0,0,0,0
YDR540C,12,8,1,0
YDR541C,3,3,0,0
YDL248W,81,78,0,1
YDL244W,7,7,NA,0
YDL242W,0,0,0,0
YDL241W,34,31,1,0
YDL240W,14,14,NA,0
YDL237W,37,34,0,0
YDL236W,79,68,0,0
YDL233W,28,24,0,0
YDL232W,13,1,0,0
YDL230W,18,15,0,0
YDL229W,2206,2143,0,2
YDL225W,78,75,0,0
YDL221W,0,0,0,0
YDL219W,52,47,0,0
YDL218W,1,1,0,0
YDL212W,123,109,0,0
YDL210W,0,0,0,0
YDL208W,119,106,0,1
YDL207W,24,24,0,0
YDL206W,1,0,1,0
YDL204W,16,13,2,0
YDL202W,67,62,0,0
YDL201W,69,63,0,0
YDL195W,342,335,0,0
YDL194W,2,2,NA,0
YDL193W,33,29,1,1
YDL192W,378,343,0,1
YDL191W,765,672,0,2
YDL189W,26,23,2,0
YDL185W,1102,1085,2,0
YDL182W,218,206,0,0
YDL181W,76,56,2,0
YDL180W,7,6,0,0
YDL179W,31,31,0,0
YDL178W,79,78,0,0
YDL176W,4,3,1,0
YDL173W,67,66,NA,NA
YDL170W,15,15,NA,0
YDL168W,136,129,0,0
YDL165W,49,44,0,0
YDL161W,60,60,0,0
YDL159W,12,12,0,0
YDL156W,8,7,0,NA
YDL155W,23,23,0,0
YDL154W,0,0,0,0
YDL150W,39,38,0,NA
YDL149W,11,11,NA,0
YDL147W,168,156,0,0
YDL146W,8,7,0,0
YDL143W,190,182,0,0
YDL141W,28,28,0,0
YDL138W,7,7,0,0
YDL137W,198,174,6,0
YDL136W,710,645,1,0
YDL133W,14,14,0,0
YDL132W,74,71,2,NA
YDL131W,289,279,1,1
YDL130W-A,72,58,0,0
YDL130W,625,472,0,4
YDL129W,3,3,0,0
YDL128W,118,113,0,0
YDL127W,15,12,0,3
YDL124W,232,209,1,0
YDL123W,10,9,0,0
YDL122W,53,51,2,NA
YDL120W,50,40,1,0
YDL117W,29,28,0,0
YDL116W,42,38,0,0
YDL114W,1,1,NA,0
YDL112W,43,43,NA,0
YDL108W,8,7,0,0
YDL107W,15,12,0,0
YDL105W,6,6,0,0
YDL102W,36,36,0,0
YDL099W,42,41,0,0
YDL095W,200,195,0,0
YDL093W,25,22,0,0
YDL092W,53,46,0,0
YDL089W,13,11,2,0
YDL086W,135,124,NA,0
YDL085W,0,0,0,0
YDL084W,355,333,5,0
YDL082W,678,609,0,0
YDL075W,638,536,2,0
YDL073W,4,4,0,0
YDL070W,37,36,0,0
YDL068W,0,0,0,0
YDL066W,191,179,0,0
YDL064W,54,48,0,0
YDL060W,60,60,0,NA
YDL058W,16,16,0,0
YDL057W,20,18,0,0
YDL056W,27,27,NA,0
YDL051W,104,98,0,0
YDL046W,97,81,0,0
YDL045W-A,45,29,0,0
YDL041W,0,0,0,0
YDL032W,0,0,0,0
YDL031W,75,75,0,0
YDL030W,8,8,0,0
YDL029W,137,127,0,0
YDL025W-A,0,0,0,0
YDL022W,502,483,4,0
YDL021W,25,23,0,0
YDL017W,13,13,NA,0
YDL014W,422,389,10,0
YDL013W,21,20,0,0
YDL010W,40,36,0,0
YDL008W,21,18,0,1
YDL007W,152,133,0,0
YDL006W,8,7,1,0
YDL004W,159,143,0,0
YDL003W,37,37,NA,0
YDL001W,16,16,0,0
YDR002W,330,301,1,1
YDR003W-A,0,0,0,0
YDR004W,8,8,NA,0
YDR007W,2,2,0,0
YDR009W,4,3,0,0
YDR011W,70,66,2,0
YDR012W,1780,1704,0,0
YDR013W,15,14,0,0
YDR014W,7,7,0,0
YDR014W-A,2,2,NA,0
YDR021W,16,16,0,0
YDR023W,422,404,0,0
YDR024W,1,0,NA,NA
YDR025W,883,822,NA,0
YDR031W,18,16,0,0
YDR033W,846,769,30,0
YDR034W-B,16,10,0,0
YDR035W,233,219,0,0
YDR037W,663,641,0,0
YDR041W,49,46,0,0
YDR044W,47,44,0,0
YDR047W,44,40,0,0
YDR049W,35,35,0,0
YDR055W,421,409,0,1
YDR057W,17,17,0,0
YDR060W,98,97,0,0
YDR061W,34,33,0,0
YDR062W,98,95,1,1
YDR063W,34,29,2,0
YDR064W,878,765,0,0
YDR065W,5,5,0,0
YDR068W,26,24,0,NA
YDR073W,12,11,1,NA
YDR074W,172,164,1,NA
YDR075W,10,10,0,0
YDR076W,13,3,0,9
YDR077W,4890,4658,3,7
YDR079W,24,21,0,0
YDR080W,21,21,0,NA
YDR082W,2,0,0,0
YDR083W,62,60,0,0
YDR089W,26,26,0,0
YDR092W,84,75,0,0
YDR093W,50,46,0,NA
YDR096W,39,39,NA,0
YDR099W,444,406,6,0
YDR100W,21,19,0,0
YDR103W,24,24,NA,0
YDR106W,1,1,NA,0
YDR108W,13,13,0,0
YDR110W,18,17,0,0
YDR115W,47,39,0,0
YDR118W,13,13,0,NA
YDR119W,57,52,0,0
YDR119W-A,15,10,0,0
YDR121W,28,13,1,0
YDR122W,41,41,NA,0
YDR124W,0,0,0,0
YDR126W,11,10,0,NA
YDR127W,520,507,0,0
YDR128W,11,10,NA,0
YDR137W,17,17,0,0
YDR138W,21,19,0,0
YDR140W,17,13,0,0
YDR145W,122,121,0,0
YDR147W,11,10,0,0
YDR150W,60,59,0,1
YDR152W,34,27,0,0
YDR158W,639,621,0,2
YDR159W,18,16,1,NA
YDR160W,0,0,0,0
YDR161W,56,54,0,0
YDR163W,32,29,NA,0
YDR165W,54,49,0,0
YDR167W,26,24,0,0
YDR168W,119,113,0,0
YDR171W,86,79,3,0
YDR172W,346,337,0,0
YDR174W,142,130,0,0
YDR176W,40,39,0,0
YDR177W,123,106,3,1
YDR178W,93,78,3,0
YDR179W-A,10,9,1,0
YDR180W,22,22,0,NA
YDR182W,50,48,0,0
YDR183W,12,11,1,0
YDR188W,172,167,0,0
YDR189W,57,57,0,0
YDR191W,14,11,0,0
YDR195W,40,40,0,0
YDR197W,12,11,0,0
YDR201W,8,8,NA,0
YDR204W,12,11,0,0
YDR205W,22,20,0,0
YDR206W,23,20,2,NA
YDR208W,46,44,0,0
YDR210W,93,73,0,0
YDR211W,76,70,0,0
YDR212W,168,158,0,0
YDR213W,10,10,0,0
YDR214W,293,266,2,0
YDR216W,51,51,NA,0
YDR221W,24,24,0,0
YDR222W,12,11,0,0
YDR223W,1,1,0,NA
YDR225W,351,277,7,0
YDR226W,421,375,0,0
YDR227W,24,22,0,0
YDR229W,32,29,0,0
YDR232W,121,110,0,0
YDR234W,89,84,0,0
YDR235W,8,8,NA,0
YDR237W,58,52,0,0
YDR241W,0,0,0,0
YDR242W,4,4,0,0
YDR244W,39,38,0,1
YDR245W,59,52,0,1
YDR246W,20,18,0,0
YDR247W,4,4,0,0
YDR251W,45,43,1,NA
YDR252W,8,5,0,0
YDR254W,6,5,0,0
YDR262W,33,31,0,0
YDR265W,4,3,0,0
YDR268W,19,16,0,0
YDR270W,6,6,NA,0
YDR272W,78,69,0,0
YDR273W,1,1,0,NA
YDR275W,6,6,0,0
YDR279W,13,12,1,0
YDR280W,31,30,0,0
YDR285W,2,2,NA,0
YDR287W,14,12,0,0
YDR288W,6,5,NA,0
YDR291W,11,11,NA,0
YDR296W,89,77,0,0
YDR297W,54,51,0,0
YDR299W,52,49,0,0
YDR301W,20,18,0,0
YDR302W,28,21,0,0
YDR307W,39,37,0,0
YDR311W,22,21,0,0
YDR312W,50,43,0,0
YDR316W,41,38,0,0
YDR317W,7,7,0,0
YDR318W,7,6,0,0
YDR320W-B,0,0,0,0
YDR321W,183,171,0,0
YDR322W,66,61,0,0
YDR325W,14,14,NA,0
YDR330W,35,34,0,0
YDR331W,38,31,0,0
YDR332W,4,3,0,0
YDR334W,6,6,0,0
YDR335W,49,49,NA,0
YDR336W,2,2,NA,0
YDR337W,58,54,0,0
YDR347W,59,53,3,0
YDR351W,51,49,NA,NA
YDR352W,37,35,0,0
YDR353W,324,308,1,0
YDR354W,62,57,0,0
YDR356W,31,30,1,0
YDR358W,42,41,0,0
YDR363W,4,4,0,0
YDR363W-A,67,49,0,0
YDR367W,25,23,0,0
YDR368W,141,126,1,2
YDR371W,11,11,0,0
YDR374W-A,4,2,0,0
YDR376W,22,22,0,0
YDR377W,111,85,1,0
YDR379W,26,26,0,0
YDR380W,39,34,2,0
YDR381W,279,272,0,0
YDR382W,537,457,5,0
YDR385W,2790,2697,0,0
YDR386W,13,13,0,0
YDR388W,181,164,1,0
YDR389W,38,37,NA,0
YDR392W,10,10,0,0
YDR393W,20,20,0,0
YDR394W,108,96,1,0
YDR395W,128,124,1,0
YDR396W,0,0,0,0
YDR398W,58,55,0,0
YDR399W,59,50,0,0
YDR401W,0,0,0,0
YDR403W,2,2,NA,0
YDR405W,48,45,0,0
YDR406W,5,5,NA,NA
YDR409W,21,20,NA,0
YDR412W,35,32,0,0
YDR416W,23,22,0,0
YDR418W,703,584,2,0
YDR419W,13,12,0,0
YDR420W,80,79,NA,0
YDR421W,13,12,0,0
YDR425W,7,7,NA,0
YDR427W,129,122,0,0
YDR434W,55,51,1,0
YDR436W,24,23,0,0
YDR438W,0,0,0,0
YDR439W,9,9,0,0
YDR440W,15,15,0,0
YDR442W,0,0,0,0
YDR444W,7,7,0,0
YDR446W,4,4,NA,NA
YDR448W,23,20,0,0
YDR450W,698,633,0,1
YDR452W,57,51,1,0
YDR456W,29,24,0,0
YDR457W,61,60,0,0
YDR460W,21,19,0,0
YDR461W,0,0,0,0
YDR462W,63,55,0,0
YDR463W,56,55,0,0
YDR464W,19,19,0,NA
YDR466W,20,18,0,0
YDR469W,23,22,0,0
YDR471W,319,287,0,1
YDR472W,26,23,0,0
YDR477W,89,85,0,0
YDR478W,15,15,0,0
YDR483W,155,152,0,1
YDR484W,24,23,0,0
YDR489W,13,13,0,0
YDR492W,41,34,0,0
YDR493W,30,23,0,0
YDR494W,63,60,0,0
YDR499W,6,6,0,NA
YDR501W,8,8,0,0
YDR510W,133,114,0,0
YDR511W,32,25,NA,0
YDR513W,87,81,0,0
YDR515W,37,37,0,0
YDR517W,53,47,0,0
YDR518W,64,63,0,0
YDR519W,69,66,0,0
YDR525W-A,57,45,0,0
YDR527W,24,22,0,0
YDR528W,9,9,0,0
YDR531W,36,32,2,0
YDR536W,0,0,0,0
YDR538W,14,13,0,0
YDR539W,49,44,0,0
YEL073C,6,5,0,0
YEL068C,3,3,0,0
YEL064C,7,6,0,0
YEL063C,10,7,2,0
YEL061C,15,14,0,NA
YEL060C,442,426,4,0
YEL059C-A,13,13,0,0
YEL057C,0,0,0,0
YEL055C,87,85,0,0
YEL054C,656,558,0,0
YEL053C,12,12,0,0
YEL050C,74,72,1,0
YEL048C,2,2,NA,0
YEL047C,99,86,0,NA
YEL046C,285,252,NA,4
YEL039C,48,44,0,0
YEL037C,128,118,4,0
YEL036C,69,64,2,0
YEL034C-A,0,0,0,0
YEL029C,12,9,0,0
YEL025C,6,5,NA,0
YEL023C,0,0,0,0
YEL017C-A,116,67,1,2
YEL016C,6,6,0,0
YEL009C-A,0,0,0,0
YEL009C,122,50,71,0
YEL008C-A,1,0,NA,1
YEL005C,4,4,0,0
YEL002C,128,116,0,0
YEL001C,84,66,0,0
YER003C,270,248,0,0
YER007C-A,112,103,0,0
YER008C,48,46,0,0
YER010C,22,22,0,0
YER017C,74,74,NA,0
YER018C,14,12,1,0
YER019C-A,91,77,1,0
YER023C-A,0,0,0,0
YER026C,202,185,0,0
YER027C,79,76,0,1
YER028C,8,8,0,0
YER029C,19,14,0,0
YER031C,108,97,1,0
YER033C,13,13,NA,0
YER036C,203,192,0,0
YER038C,3,3,0,0
YER039C,0,0,0,0
YER043C,1554,1460,0,1
YER044C,116,94,0,1
YER044C-A,1,1,NA,NA
YER045C,25,24,1,0
YER047C,16,16,NA,0
YER048C,93,88,0,0
YER050C,53,46,0,0
YER052C,182,173,1,0
YER053C,62,54,2,0
YER053C-A,64,22,0,0
YER054C,2,2,NA,0
YER055C,119,109,0,0
YER056C,161,152,1,0
YER056C-A,568,442,0,0
YER057C,130,95,3,0
YER061C,12,11,0,0
YER062C,175,163,0,0
YER064C,70,65,1,0
YER065C,2,1,1,0
YER071C,30,24,0,0
YER075C,12,12,0,0
YER076C,1,1,0,0
YER077C,35,35,NA,0
YER078C,27,24,2,0
YER082C,51,48,0,0
YER083C,63,60,0,0
YER085C,0,0,0,0
YER087C-B,76,49,1,2
YER088C,54,53,0,0
YER088C-A,5,5,NA,0
YER089C,58,49,5,NA
YER091C,1051,1000,1,0
YER093C,14,14,NA,0
YER093C-A,15,12,0,0
YER094C,84,78,0,0
YER099C,55,52,0,0
YER101C,24,22,0,0
YER105C,41,40,0,0
YER107C,36,30,0,0
YER109C,5,5,NA,NA
YER110C,137,133,0,0
YER111C,26,25,0,NA
YER113C,19,19,0,0
YER114C,73,72,NA,0
YER115C,2,0,1,0
YER116C,8,8,NA,0
YER118C,55,49,2,0
YER119C,34,32,0,1
YER122C,119,118,0,0
YER124C,97,97,0,0
YER126C,82,73,0,0
YER130C,28,27,0,0
YER132C,10,10,NA,0
YER134C,38,35,0,0
YER137C,5,5,0,0
YER139C,15,14,0,0
YER142C,9,9,0,0
YER144C,25,24,0,0
YER145C,75,73,0,0
YER147C,11,11,0,NA
YER149C,20,18,0,0
YER151C,85,83,0,0
YER152C,42,41,0,0
YER155C,55,55,NA,0
YER156C,133,127,0,0
YER158C,11,11,NA,0
YER159C,73,52,10,0
YER161C,12,12,0,0
YER162C,13,12,0,0
YER163C,18,17,0,0
YER168C,45,44,NA,0
YER172C,34,34,0,0
YER174C,24,21,NA,0
YER175C,32,32,0,0
YER180C,0,0,0,0
YER180C-A,7,6,0,0
YER181C,0,0,0,0
YER183C,19,19,NA,0
YER184C,3,3,NA,0
YER186C,0,0,0,0
YER188C-A,0,0,0,0
YEL072W,0,0,0,0
YEL071W,340,324,0,0
YEL070W,4,4,NA,0
YEL066W,49,48,NA,0
YEL065W,9,9,0,0
YEL062W,13,12,0,0
YEL058W,163,154,0,0
YEL056W,33,30,0,NA
YEL052W,34,33,0,0
YEL051W,175,160,0,0
YEL049W,0,0,0,0
YEL044W,33,32,NA,0
YEL043W,21,20,0,0
YEL042W,100,96,0,0
YEL041W,2,1,1,NA
YEL040W,209,206,0,0
YEL038W,39,37,0,0
YEL034W,1378,1188,24,3
YEL033W,3,1,NA,NA
YEL032W,35,35,0,0
YEL031W,186,177,0,0
YEL030W,2,2,NA,0
YEL028W,0,0,0,0
YEL027W,498,443,2,0
YEL026W,176,133,1,0
YEL024W,164,140,3,0
YEL022W,38,38,NA,0
YEL021W,370,328,0,0
YEL020W-A,81,62,0,0
YEL018W,9,7,NA,0
YEL017W,34,32,0,0
YEL015W,56,54,1,0
YEL013W,91,84,7,0
YEL012W,18,17,0,0
YEL011W,24,23,0,0
YEL008W,0,0,0,0
YEL007W,40,39,NA,0
YEL006W,12,12,0,0
YEL004W,17,16,0,0
YEL003W,45,40,NA,0
YER001W,102,97,0,0
YER002W,84,76,0,0
YER004W,90,84,0,0
YER005W,7,7,0,0
YER006W,178,168,0,0
YER007W,4,4,0,0
YER009W,297,259,0,1
YER011W,15,15,0,0
YER012W,90,75,0,0
YER013W,19,19,NA,0
YER014W,27,22,1,0
YER015W,9,9,NA,0
YER016W,26,26,NA,0
YER019W,31,29,NA,0
YER020W,32,32,0,0
YER021W,138,134,0,0
YER022W,26,25,0,0
YER023W,265,232,0,0
YER024W,10,10,NA,0
YER025W,330,324,0,0
YER030W,73,68,0,0
YER032W,36,33,0,0
YER034W,22,21,0,0
YER035W,58,50,0,0
YER037W,7,7,0,0
YER038W-A,0,0,0,0
YER040W,23,23,0,0
YER041W,5,5,0,0
YER042W,44,41,0,0
YER046W,7,6,1,0
YER048W-A,32,24,0,1
YER049W,109,97,0,0
YER051W,6,3,0,NA
YER058W,20,18,0,0
YER059W,28,25,2,0
YER060W,3,3,0,NA
YER060W-A,24,24,NA,0
YER063W,80,74,1,1
YER066W,3,3,0,0
YER067W,33,28,1,0
YER068W,69,67,1,0
YER069W,346,344,2,0
YER070W,199,195,0,0
YER072W,105,80,0,0
YER073W,97,90,1,0
YER074W,819,714,0,2
YER074W-A,32,26,0,0
YER076W-A,0,0,0,0
YER079W,16,14,1,0
YER080W,95,88,0,0
YER081W,91,91,0,0
YER084W,1,0,NA,0
YER086W,166,150,0,0
YER087W,21,21,0,0
YER088W-B,0,0,0,0
YER090W,186,180,0,0
YER092W,21,17,0,0
YER095W,70,70,NA,0
YER096W,3,3,NA,0
YER098W,5,5,NA,0
YER100W,81,78,1,0
YER102W,1127,1063,0,0
YER103W,36,34,0,0
YER104W,13,12,0,0
YER106W,1,0,NA,1
YER112W,65,49,0,0
YER117W,762,677,0,1
YER120W,214,203,0,0
YER121W,2,2,NA,0
YER123W,32,31,0,0
YER125W,151,148,NA,1
YER127W,33,30,0,0
YER128W,20,18,NA,0
YER129W,13,13,NA,0
YER131W,350,292,0,0
YER133W,181,167,4,0
YER136W,143,135,1,0
YER138W-A,4,1,NA,3
YER140W,22,22,NA,0
YER141W,128,124,0,0
YER143W,55,55,0,0
YER146W,53,41,0,0
YER148W,60,48,7,0
YER150W,12,11,0,0
YER154W,57,53,0,0
YER157W,22,20,0,0
YER158W-A,0,0,0,0
YER164W,58,58,NA,0
YER165W,763,742,2,0
YER166W,63,61,NA,0
YER167W,32,28,1,0
YER169W,24,24,0,0
YER170W,13,10,0,0
YER171W,26,24,0,0
YER173W,8,8,0,NA
YER175W-A,0,0,0,0
YER176W,23,23,0,0
YER177W,863,791,0,0
YER178W,380,351,0,1
YER179W,3,3,NA,0
YER182W,53,48,0,0
YER187W,2,0,2,0
YER188W,5,5,0,0
YFL057C,1,1,0,0
YFL054C,8,8,NA,0
YFL050C,1,1,0,0
YFL048C,85,83,0,0
YFL045C,455,397,3,0
YFL044C,22,20,0,0
YFL042C,16,16,0,0
YFL039C,1693,1573,33,0
YFL038C,193,170,0,1
YFL034C-B,46,42,0,0
YFL034C-A,64,49,0,0
YFL033C,31,30,NA,0
YFL029C,10,9,NA,0
YFL028C,45,39,0,0
YFL027C,11,11,0,0
YFL025C,21,19,0,0
YFL024C,23,22,NA,0
YFL022C,329,320,0,0
YFL021C-A,0,0,0,0
YFL020C,0,0,0,0
YFL018C,295,274,0,0
YFL017C,40,38,0,0
YFL016C,105,100,1,0
YFL013C,52,48,0,1
YFL010C,291,266,0,0
YFL003C,1,1,NA,0
YFL002C,33,31,0,0
YFR003C,41,38,0,0
YFR005C,7,7,0,0
YFR011C,48,45,0,0
YFR014C,19,19,0,0
YFR015C,32,31,0,0
YFR016C,76,75,NA,0
YFR017C,16,11,0,0
YFR018C,16,15,0,0
YFR024C-A,74,72,0,0
YFR025C,28,27,0,0
YFR026C,1,1,0,0
YFR028C,37,33,0,0
YFR031C,18,18,NA,0
YFR031C-A,1240,1137,0,1
YFR032C-A,501,380,0,0
YFR033C,109,82,5,0
YFR034C,37,37,0,NA
YFR037C,93,90,0,0
YFR039C,27,26,1,0
YFR041C,30,30,NA,0
YFR043C,17,16,0,0
YFR044C,261,245,0,0
YFR046C,2,2,NA,0
YFR047C,78,66,0,0
YFR050C,121,105,1,0
YFR051C,124,118,0,0
YFR053C,451,423,7,NA
YFR054C,0,0,0,0
YFL055W,1,1,NA,0
YFL053W,1,1,NA,0
YFL052W,6,6,0,0
YFL049W,22,22,0,0
YFL047W,23,22,0,0
YFL046W,24,21,0,0
YFL041W-A,0,0,0,0
YFL041W,42,39,0,0
YFL037W,222,215,0,0
YFL036W,69,69,NA,0
YFL034W,14,13,0,NA
YFL031W,38,38,NA,0
YFL030W,8,7,NA,0
YFL026W,0,0,0,0
YFL023W,40,40,0,0
YFL021W,93,92,NA,0
YFL017W-A,27,21,0,0
YFL014W,496,362,7,1
YFL012W-A,1,0,NA,1
YFL012W,1,1,0,0
YFL011W,1,1,0,NA
YFL010W-A,0,0,0,0
YFL009W,32,27,2,0
YFL008W,44,44,0,NA
YFL007W,46,45,1,0
YFL005W,112,100,2,0
YFL004W,88,84,0,0
YFL001W,15,15,NA,0
YFR001W,48,43,0,0
YFR002W,80,77,0,0
YFR004W,96,87,0,0
YFR006W,74,74,NA,0
YFR007W,8,8,0,0
YFR008W,23,23,0,0
YFR009W,105,102,0,0
YFR010W,122,118,0,0
YFR010W-A,0,0,0,0
YFR013W,32,32,0,0
YFR019W,38,37,NA,0
YFR020W,0,0,0,0
YFR021W,21,21,0,0
YFR022W,9,6,1,0
YFR023W,7,7,NA,0
YFR027W,4,4,0,0
YFR029W,11,10,0,0
YFR030W,21,18,1,0
YFR034W-A,9,3,NA,6
YFR038W,18,18,NA,0
YFR040W,33,33,NA,NA
YFR042W,25,20,0,2
YFR045W,19,18,0,NA
YFR048W,17,17,0,0
YFR049W,36,27,4,0
YFR052W,105,102,0,0
YFR055W,28,22,0,0
YGL257C,8,7,0,0
YGL252C,51,50,0,0
YGL251C,2,2,NA,0
YGL246C,25,25,0,0
YGL242C,51,49,0,0
YGL237C,17,15,1,0
YGL236C,38,37,0,0
YGL231C,81,79,0,0
YGL230C,1,1,0,0
YGL229C,4,4,0,0
YGL226C-A,60,44,0,0
YGL224C,23,19,0,0
YGL223C,14,14,NA,0
YGL222C,44,41,1,0
YGL221C,99,95,0,0
YGL219C,50,49,0,0
YGL213C,45,43,0,0
YGL206C,299,292,4,NA
YGL204C,11,6,0,1
YGL203C,55,51,0,0
YGL201C,41,39,0,0
YGL200C,130,116,0,1
YGL199C,0,0,0,0
YGL194C-A,11,7,3,0
YGL194C,12,11,0,NA
YGL193C,0,0,0,0
YGL190C,30,30,0,0
YGL189C,796,592,0,1
YGL187C,127,111,1,0
YGL186C,47,43,0,0
YGL185C,17,17,0,0
YGL184C,8,8,NA,0
YGL182C,1,1,0,NA
YGL179C,2,2,0,NA
YGL176C,6,5,0,0
YGL175C,2,2,0,NA
YGL173C,170,166,NA,0
YGL167C,95,82,7,0
YGL165C,0,0,0,0
YGL164C,25,24,0,NA
YGL163C,25,23,0,1
YGL161C,51,45,0,0
YGL154C,3,2,0,0
YGL152C,0,0,0,0
YGL150C,31,30,0,NA
YGL147C,799,707,0,0
YGL146C,2,2,0,NA
YGL144C,3,3,0,0
YGL143C,19,19,0,0
YGL142C,10,10,0,0
YGL140C,30,30,NA,0
YGL136C,5,4,0,0
YGL131C,14,14,0,NA
YGL129C,56,48,0,0
YGL128C,7,7,NA,0
YGL127C,19,17,0,0
YGL124C,10,10,NA,0
YGL122C,229,227,0,0
YGL121C,18,17,0,0
YGL120C,87,81,0,0
YGL112C,32,30,0,0
YGL110C,19,19,0,0
YGL108C,13,12,0,0
YGL107C,53,51,0,0
YGL104C,11,11,NA,0
YGL095C,24,23,0,0
YGL094C,13,9,3,0
YGL091C,37,36,0,0
YGL089C,3,1,1,NA
YGL087C,95,83,2,0
YGL084C,43,42,0,0
YGL078C,140,128,1,0
YGL077C,115,104,4,0
YGL076C,1320,1213,0,1
YGL075C,5,4,0,0
YGL072C,1,0,NA,0
YGL070C,42,38,0,1
YGL065C,45,39,0,0
YGL064C,20,20,0,NA
YGL063C-A,0,0,0,0
YGL061C,21,21,0,0
YGL057C,13,12,NA,0
YGL056C,71,66,0,0
YGL054C,110,99,1,0
YGL049C,178,173,2,0
YGL048C,127,115,0,0
YGL044C,44,42,1,0
YGL040C,86,84,0,1
YGL038C,31,28,0,0
YGL037C,340,303,1,0
YGL035C,44,44,0,NA
YGL032C,1,1,0,0
YGL031C,846,766,0,2
YGL028C,93,86,0,0
YGL027C,72,71,0,0
YGL026C,477,466,0,0
YGL025C,33,32,NA,0
YGL023C,35,32,NA,0
YGL020C,27,25,0,0
YGL018C,21,16,1,1
YGL015C,0,0,0,0
YGL013C,24,24,NA,0
YGL011C,85,77,1,0
YGL009C,717,691,2,0
YGL008C,3325,3220,24,5
YGL007C-A,2,0,0,2
YGL005C,11,9,0,0
YGL004C,12,11,NA,0
YGL003C,10,10,0,0
YGL001C,134,128,0,0
YGR001C,63,52,0,0
YGR002C,31,28,0,0
YGR005C,60,59,0,0
YGR008C,58,37,3,0
YGR009C,73,68,1,0
YGR015C,2,2,NA,0
YGR018C,0,0,0,0
YGR020C,113,93,1,0
YGR024C,19,17,1,NA
YGR027C,579,428,0,1
YGR030C,24,18,0,0
YGR033C,27,23,1,0
YGR035C,1,1,0,0
YGR036C,14,12,0,0
YGR037C,239,187,1,0
YGR043C,13,13,NA,0
YGR044C,66,66,NA,0
YGR045C,0,0,0,0
YGR047C,39,37,NA,0
YGR050C,1,1,NA,0
YGR053C,5,5,0,0
YGR057C,6,4,1,0
YGR061C,201,192,NA,1
YGR062C,7,7,NA,0
YGR063C,42,41,0,0
YGR065C,31,29,1,0
YGR067C,4,4,NA,0
YGR068C,25,24,0,0
YGR071C,10,10,0,NA
YGR073C,0,0,0,0
YGR075C,9,9,0,NA
YGR076C,63,56,0,0
YGR077C,14,14,0,0
YGR078C,69,67,0,0
YGR081C,38,34,NA,0
YGR083C,106,105,0,NA
YGR084C,101,100,NA,0
YGR085C,932,809,0,0
YGR086C,602,536,6,0
YGR087C,16,16,0,0
YGR095C,36,28,0,0
YGR098C,17,17,NA,0
YGR102C,20,14,0,0
YGR104C,18,17,0,0
YGR106C,129,99,1,1
YGR109C,18,17,1,0
YGR117C,24,23,0,0
YGR119C,91,87,1,0
YGR120C,23,23,0,0
YGR121C,13,13,0,0
YGR122C-A,3,1,0,0
YGR123C,75,75,0,0
YGR128C,46,44,0,0
YGR130C,189,180,0,0
YGR132C,118,106,0,0
YGR138C,95,95,0,0
YGR146C,27,20,5,0
YGR146C-A,2,1,0,1
YGR147C,23,21,0,0
YGR148C,779,704,1,0
YGR150C,13,13,0,0
YGR154C,1,1,0,0
YGR158C,39,32,0,0
YGR159C,332,319,0,0
YGR161C,93,86,1,0
YGR168C,7,5,2,0
YGR169C,10,8,0,0
YGR169C-A,51,39,0,0
YGR171C,14,13,0,0
YGR172C,61,58,0,0
YGR174C,45,44,NA,0
YGR175C,458,449,1,0
YGR177C,22,20,0,0
YGR178C,196,190,1,0
YGR179C,10,10,0,0
YGR180C,453,434,1,0
YGR182C,0,0,0,0
YGR183C,93,72,0,0
YGR184C,46,45,NA,0
YGR185C,283,267,0,0
YGR187C,72,68,0,0
YGR188C,3,2,0,NA
YGR189C,569,535,2,0
YGR192C,6504,6002,25,0
YGR193C,95,92,0,0
YGR194C,17,16,NA,0
YGR196C,36,36,0,NA
YGR197C,13,13,0,0
YGR200C,54,53,0,0
YGR201C,5,4,NA,0
YGR202C,74,66,0,0
YGR204C-A,0,0,0,0
