trx,cds,utr5,utr3,
YDR470C,183,156,10,10
YDR473C,62,52,0,6
YDR475C,231,219,4,6
YDR476C,195,137,0,46
YDR479C,157,140,2,5
YDR481C,495,450,8,3
YDR482C,37,25,0,9
YDR485C,125,113,0,12
YDR486C,204,165,0,21
YDR487C,663,504,8,109
YDR488C,104,91,NA,12
YDR490C,259,232,14,6
YDR495C,123,122,NA,1
YDR496C,420,391,4,10
YDR497C,3159,2850,92,78
YDR498C,91,82,0,5
YDR500C,2434,1766,0,277
YDR502C,2338,1738,34,390
YDR503C,94,67,1,21
YDR504C,112,56,NA,50
YDR505C,638,576,41,NA
YDR506C,112,62,1,43
YDR507C,482,451,NA,25
YDR508C,1806,1687,42,3
YDR510C-A,6,0,6,NA
YDR512C,111,85,NA,23
YDR514C,94,86,1,2
YDR516C,498,447,7,23
YDR520C,79,67,4,7
YDR522C,2,2,NA,0
YDR523C,11,10,NA,0
YDR524C,258,200,6,38
YDR524C-B,7141,2012,494,3418
YDR524C-A,389,2,0,387
YDR529C,920,551,7,226
YDR530C,82,69,NA,10
YDR532C,43,42,0,0
YDR533C,651,537,8,26
YDR534C,52,47,0,3
YDR535C,53,10,NA,42
YDR540C,42,21,2,18
YDR541C,97,72,11,8
YDL248W,814,638,0,152
YDL244W,77,69,NA,5
YDL242W,4,1,NA,3
YDL241W,68,40,7,13
YDL240W,196,181,NA,14
YDL237W,357,311,2,19
YDL236W,337,296,0,24
YDL233W,140,120,0,17
YDL232W,255,43,0,156
YDL230W,108,103,0,0
YDL229W,14253,13360,57,323
YDL225W,227,205,1,8
YDL221W,6,1,NA,4
YDL219W,189,106,3,48
YDL218W,31,20,2,8
YDL212W,670,457,4,139
YDL210W,18,17,NA,1
YDL208W,488,373,3,79
YDL207W,141,133,0,2
YDL206W,150,140,3,0
YDL204W,193,145,21,13
YDL202W,218,175,4,30
YDL201W,170,134,0,14
YDL195W,2310,2157,59,56
YDL194W,75,70,NA,2
YDL193W,187,145,8,25
YDL192W,2093,1708,34,165
YDL191W,4286,3113,2,490
YDL189W,172,144,12,7
YDL185W,6192,5717,173,177
YDL182W,896,817,7,47
YDL181W,295,107,63,67
YDL180W,164,143,9,10
YDL179W,200,143,10,27
YDL178W,469,442,1,9
YDL176W,121,105,3,9
YDL173W,307,293,NA,NA
YDL170W,132,121,NA,9
YDL168W,482,423,2,32
YDL165W,138,119,3,6
YDL161W,215,188,0,21
YDL159W,93,85,0,4
YDL156W,62,53,6,NA
YDL155W,177,137,13,13
YDL154W,46,40,NA,6
YDL150W,189,175,5,NA
YDL149W,105,103,NA,0
YDL147W,641,559,6,58
YDL146W,108,89,8,9
YDL143W,957,843,14,31
YDL141W,369,295,34,27
YDL138W,185,156,13,11
YDL137W,1456,1005,155,173
YDL136W,3607,3038,43,133
YDL133W,134,107,5,14
YDL132W,455,387,60,NA
YDL131W,1180,1056,15,47
YDL130W-A,334,150,0,105
YDL130W,3553,2146,0,651
YDL129W,19,12,0,6
YDL128W,645,513,16,75
YDL127W,84,53,4,22
YDL124W,1551,1347,22,56
YDL123W,140,57,1,75
YDL122W,467,417,39,NA
YDL120W,259,145,29,44
YDL117W,332,286,23,13
YDL116W,278,254,4,6
YDL114W,5,5,NA,0
YDL112W,521,502,NA,15
YDL108W,88,81,1,1
YDL107W,78,64,1,8
YDL105W,44,34,2,5
YDL102W,286,270,5,6
YDL099W,151,128,8,12
YDL095W,1777,1691,0,46
YDL093W,215,176,2,28
YDL092W,156,118,2,26
YDL089W,159,130,14,9
YDL086W,714,626,NA,29
YDL085W,27,27,0,0
YDL084W,2032,1711,156,70
YDL082W,2857,2194,72,316
YDL075W,3033,2138,88,254
YDL073W,195,175,15,1
YDL070W,438,403,1,12
YDL068W,6,3,NA,3
YDL066W,1199,1050,0,77
YDL064W,183,141,1,16
YDL060W,349,339,0,NA
YDL058W,332,311,3,9
YDL057W,82,73,2,1
YDL056W,162,152,NA,3
YDL051W,530,466,4,27
YDL046W,719,413,2,228
YDL045W-A,166,94,1,39
YDL041W,1,0,0,1
YDL032W,0,0,0,0
YDL031W,435,412,4,11
YDL030W,84,79,0,3
YDL029W,780,675,0,42
YDL025W-A,11,1,3,6
YDL022W,2167,1741,71,207
YDL021W,119,99,0,6
YDL017W,77,73,NA,3
YDL014W,1502,1040,190,186
YDL013W,132,111,6,7
YDL010W,126,80,0,35
YDL008W,105,76,2,17
YDL007W,533,477,7,18
YDL006W,109,66,28,10
YDL004W,781,442,28,215
YDL003W,173,158,NA,7
YDL001W,113,94,4,6
YDR002W,1608,1140,22,284
YDR003W-A,28,4,NA,15
YDR004W,86,72,NA,9
YDR007W,35,33,0,0
YDR009W,49,46,0,1
YDR011W,938,831,54,40
YDR012W,8332,7931,24,157
YDR013W,85,55,0,23
YDR014W,68,58,1,9
YDR014W-A,20,10,NA,9
YDR021W,44,43,0,0
YDR023W,1723,1618,2,31
YDR024W,11,0,NA,NA
YDR025W,4341,3703,NA,263
YDR031W,98,55,0,25
YDR033W,7575,4726,836,1763
YDR034W-B,64,24,1,19
YDR035W,892,712,3,111
YDR037W,2452,2313,0,29
YDR041W,335,273,0,31
YDR044W,266,220,3,30
YDR047W,271,224,27,12
YDR049W,130,111,2,12
YDR055W,2580,2206,63,175
YDR057W,93,82,0,7
YDR060W,675,645,5,7
YDR061W,241,218,2,10
YDR062W,816,588,101,96
YDR063W,173,108,17,24
YDR064W,4579,3698,0,336
YDR065W,59,47,0,11
YDR068W,68,60,5,NA
YDR073W,121,96,19,NA
YDR074W,1317,1249,42,NA
YDR075W,81,49,16,12
YDR076W,632,34,0,596
YDR077W,31389,24204,265,5638
YDR079W,122,54,2,47
YDR080W,179,173,0,NA
YDR082W,58,41,3,11
YDR083W,164,143,0,9
YDR089W,199,188,2,5
YDR092W,216,141,2,33
YDR093W,656,620,33,NA
YDR096W,278,256,NA,12
YDR099W,2021,1498,171,256
YDR100W,158,103,5,29
YDR103W,228,224,NA,0
YDR106W,16,14,NA,2
YDR108W,130,114,6,3
YDR110W,102,91,1,7
YDR115W,249,147,5,52
YDR118W,85,81,0,NA
YDR119W,531,490,16,11
YDR119W-A,19,4,3,8
YDR121W,91,55,11,11
YDR122W,575,544,NA,22
YDR124W,51,20,22,7
YDR126W,37,31,1,NA
YDR127W,3752,3625,3,31
YDR128W,322,308,NA,11
YDR137W,137,123,3,9
YDR138W,154,144,0,2
YDR140W,104,84,0,12
YDR145W,435,373,22,29
YDR147W,109,100,1,5
YDR150W,1783,1762,5,5
YDR152W,179,156,1,3
YDR158W,2998,2736,0,178
YDR159W,226,215,5,NA
YDR160W,117,112,4,NA
YDR161W,191,164,0,8
YDR163W,72,55,NA,11
YDR165W,322,285,4,18
YDR167W,158,116,1,26
YDR168W,367,330,4,10
YDR171W,441,347,42,14
YDR172W,1338,1191,15,94
YDR174W,778,585,4,117
YDR176W,142,128,2,7
YDR177W,358,284,17,29
YDR178W,530,318,52,118
YDR179W-A,56,52,1,0
YDR180W,249,232,15,NA
YDR182W,329,306,4,3
YDR183W,76,60,0,9
YDR188W,985,880,8,63
YDR189W,421,377,3,22
YDR191W,73,61,0,8
YDR195W,142,120,11,5
YDR197W,153,137,2,8
YDR201W,35,27,NA,7
YDR204W,164,149,0,8
YDR205W,217,205,0,7
YDR206W,416,365,39,NA
YDR208W,426,363,22,20
YDR210W,364,141,0,149
YDR211W,536,496,3,32
YDR212W,995,870,19,42
YDR213W,105,96,6,2
YDR214W,1171,929,101,80
YDR216W,672,614,NA,51
YDR221W,228,185,0,36
YDR222W,86,68,0,9
YDR223W,9,7,0,NA
YDR225W,1457,904,105,266
YDR226W,1629,1359,20,128
YDR227W,224,206,6,9
YDR229W,106,94,2,4
YDR232W,817,674,80,37
YDR234W,545,514,0,16
YDR235W,99,94,NA,3
YDR237W,327,251,24,31
YDR241W,51,12,NA,37
YDR242W,107,95,2,7
YDR244W,194,179,1,10
YDR245W,340,267,16,36
YDR246W,123,82,1,23
YDR247W,80,49,9,19
YDR251W,502,441,52,NA
YDR252W,42,15,0,25
YDR254W,60,50,3,1
YDR262W,161,128,0,21
YDR265W,74,53,2,13
YDR268W,136,114,3,9
YDR270W,119,114,NA,4
YDR272W,229,210,9,3
YDR273W,16,14,0,NA
YDR275W,100,54,23,18
YDR279W,94,87,5,2
YDR280W,131,93,16,7
YDR285W,27,25,NA,2
YDR287W,99,87,4,4
YDR288W,72,63,NA,4
YDR291W,198,191,NA,5
YDR296W,266,209,9,17
YDR297W,320,262,0,39
YDR299W,171,149,5,9
YDR301W,293,278,2,11
YDR302W,112,97,0,10
YDR307W,279,246,4,19
YDR311W,128,117,0,7
YDR312W,186,169,0,10
YDR316W,212,192,0,8
YDR317W,32,28,0,1
YDR318W,48,44,0,3
YDR320W-B,19,1,2,NA
YDR321W,708,603,15,40
YDR322W,294,257,5,16
YDR325W,193,186,NA,4
YDR330W,171,145,3,19
YDR331W,216,190,0,13
YDR332W,78,76,0,1
YDR334W,239,220,9,6
YDR335W,637,617,NA,10
YDR336W,41,37,NA,2
YDR337W,234,201,8,13
YDR347W,542,429,13,54
YDR351W,336,330,NA,NA
YDR352W,191,139,23,24
YDR353W,1049,866,26,43
YDR354W,378,321,8,22
YDR356W,155,122,0,28
YDR358W,197,170,2,20
YDR363W,111,62,10,37
YDR363W-A,242,138,8,33
YDR367W,206,172,8,9
YDR368W,534,410,16,72
YDR371W,133,111,1,11
YDR374W-A,129,65,0,37
YDR376W,206,185,8,4
YDR377W,730,309,38,289
YDR379W,183,166,2,7
YDR380W,269,236,7,15
YDR381W,885,687,0,123
YDR382W,3402,1671,387,755
YDR385W,24690,23136,72,843
YDR386W,74,71,0,1
YDR388W,944,796,16,90
YDR389W,272,233,NA,31
YDR392W,71,62,0,7
YDR393W,119,105,0,10
YDR394W,550,473,26,31
YDR395W,894,790,48,31
YDR396W,1,1,NA,0
YDR398W,274,247,4,18
YDR399W,229,158,19,25
YDR401W,25,10,NA,14
YDR403W,56,43,NA,13
YDR405W,191,139,7,26
YDR406W,352,351,NA,NA
YDR409W,145,131,NA,10
YDR412W,110,77,1,22
YDR416W,131,124,2,1
YDR418W,4301,3309,131,389
YDR419W,108,89,0,16
YDR420W,1496,1460,NA,29
YDR421W,146,142,1,2
YDR425W,130,112,NA,16
YDR427W,534,458,11,30
YDR434W,394,341,17,19
YDR436W,214,177,18,12
YDR438W,39,34,1,4
YDR439W,81,57,10,6
YDR440W,99,90,1,4
YDR442W,0,0,0,0
YDR444W,99,93,0,2
YDR446W,1,1,NA,NA
YDR448W,89,78,3,4
YDR450W,4190,2958,0,601
YDR452W,459,418,15,22
YDR456W,378,340,4,13
YDR457W,1556,1517,19,12
YDR460W,90,74,1,12
YDR461W,0,0,0,0
YDR462W,162,96,10,24
YDR463W,287,251,7,19
YDR464W,201,190,8,NA
YDR466W,219,206,1,10
YDR469W,116,100,0,4
YDR471W,1884,1352,14,311
YDR472W,135,117,0,14
YDR477W,499,398,55,29
YDR478W,41,33,0,3
YDR483W,963,855,8,60
YDR484W,144,135,1,4
YDR489W,73,56,0,12
YDR492W,259,201,36,7
YDR493W,167,111,20,19
YDR494W,396,325,1,38
YDR499W,74,72,0,NA
YDR501W,42,31,1,6
YDR510W,607,349,65,99
YDR511W,178,137,NA,15
YDR513W,471,361,4,54
YDR515W,143,110,17,7
YDR517W,359,312,9,24
YDR518W,278,250,2,5
YDR519W,335,198,0,99
YDR525W-A,350,146,5,128
YDR527W,119,104,1,10
YDR528W,118,83,26,6
YDR531W,263,205,8,15
YDR536W,3,3,NA,0
YDR538W,123,81,2,35
YDR539W,276,258,1,9
YEL073C,38,32,0,3
YEL068C,58,30,0,18
YEL064C,77,63,0,10
YEL063C,246,183,21,38
YEL061C,137,130,4,NA
YEL060C,2372,2011,51,236
YEL059C-A,80,47,3,11
YEL057C,9,9,NA,0
YEL055C,577,540,8,19
YEL054C,3563,2613,44,640
YEL053C,172,149,7,6
YEL050C,576,461,13,60
YEL048C,94,47,NA,38
YEL047C,369,351,0,NA
YEL046C,1727,1148,NA,514
YEL039C,142,97,18,14
YEL037C,461,342,59,36
YEL036C,492,412,33,19
YEL034C-A,0,0,0,0
YEL029C,103,77,1,14
YEL025C,310,296,NA,14
YEL023C,53,35,16,NA
YEL017C-A,1224,149,25,872
YEL016C,96,82,9,3
YEL009C-A,6,2,NA,4
YEL009C,3850,2131,1318,165
YEL008C-A,28,1,NA,27
YEL005C,66,52,1,4
YEL002C,793,691,20,40
YEL001C,502,409,18,33
YER003C,1146,1016,12,33
YER007C-A,353,258,8,36
YER008C,350,331,1,13
YER010C,162,138,0,14
YER017C,704,661,NA,36
YER018C,92,78,2,6
YER019C-A,544,347,31,49
YER023C-A,0,0,0,0
YER026C,998,801,0,102
YER027C,292,222,4,45
YER028C,56,47,3,2
YER029C,88,70,4,5
YER031C,538,387,5,96
YER033C,204,189,NA,11
YER036C,1417,1288,17,60
YER038C,56,37,0,18
YER039C,23,19,NA,2
YER043C,9654,7949,53,1115
YER044C,582,385,17,87
YER044C-A,15,15,NA,NA
YER045C,133,113,6,6
YER047C,168,148,NA,18
YER048C,433,339,30,47
YER050C,191,127,8,29
YER052C,1022,891,25,55
YER053C,348,251,28,44
YER053C-A,729,85,21,514
YER054C,80,67,NA,11
YER055C,889,753,2,71
YER056C,891,762,51,46
YER056C-A,2714,1851,0,239
YER057C,493,320,17,57
YER061C,108,100,0,3
YER062C,921,682,12,160
YER064C,367,295,21,43
YER065C,66,50,7,6
YER071C,105,55,0,33
YER075C,159,142,8,4
YER076C,45,31,8,5
YER077C,219,214,NA,4
YER078C,185,160,11,6
YER082C,267,235,12,7
YER083C,320,292,0,10
YER085C,1,0,0,0
YER087C-B,549,198,38,228
YER088C,473,424,17,15
YER088C-A,158,62,NA,77
YER089C,653,515,117,NA
YER091C,6343,5569,148,427
YER093C,212,208,NA,1
YER093C-A,86,62,0,13
YER094C,545,381,33,90
YER099C,155,127,0,10
YER101C,77,64,1,6
YER105C,744,719,0,14
YER107C,244,199,25,12
YER109C,137,136,NA,NA
YER110C,976,896,25,28
YER111C,274,254,20,NA
YER113C,272,239,14,11
YER114C,344,322,NA,17
YER115C,74,46,13,6
YER116C,79,59,NA,18
YER118C,316,237,28,26
YER119C,235,213,0,14
YER122C,571,501,16,22
YER124C,640,527,2,84
YER126C,251,175,3,47
YER130C,187,151,8,22
YER132C,363,344,NA,13
YER134C,163,95,10,41
YER137C,29,18,0,5
YER139C,87,44,6,33
YER142C,65,59,0,3
YER144C,302,287,0,11
YER145C,318,274,0,22
YER147C,87,84,0,NA
YER149C,142,119,3,5
YER151C,394,367,8,7
YER152C,298,277,6,2
YER155C,1173,1147,NA,15
YER156C,425,371,0,37
YER158C,113,99,NA,9
YER159C,205,95,39,35
YER161C,111,83,0,24
YER162C,52,46,0,3
YER163C,139,120,0,5
YER168C,238,223,NA,7
YER172C,551,539,4,6
YER174C,152,132,NA,13
YER175C,164,123,0,31
YER180C,39,28,0,3
YER180C-A,14,6,1,4
YER181C,10,1,5,1
YER183C,135,118,NA,4
YER184C,65,55,NA,8
YER186C,85,63,13,5
YER188C-A,7,3,3,NA
YEL072W,36,19,7,8
YEL071W,1591,1421,6,62
YEL070W,32,27,NA,3
YEL066W,256,205,NA,38
YEL065W,83,73,2,4
YEL062W,139,125,0,14
YEL058W,1161,1078,0,19
YEL056W,164,152,3,NA
YEL052W,238,208,2,9
YEL051W,688,537,26,63
YEL049W,48,33,8,2
YEL044W,139,110,NA,21
YEL043W,388,360,4,6
YEL042W,680,555,35,45
YEL041W,57,55,1,NA
YEL040W,1101,1015,0,36
YEL038W,233,199,0,13
YEL034W,7250,5326,568,170
YEL033W,2140,1634,NA,NA
YEL032W,489,447,0,29
YEL031W,1825,1747,1,42
YEL030W,72,68,NA,3
YEL028W,23,6,14,3
YEL027W,2691,1346,93,910
YEL026W,899,530,136,96
YEL024W,961,526,49,316
YEL022W,535,521,NA,8
YEL021W,1162,947,35,92
YEL020W-A,465,280,0,106
YEL018W,41,34,NA,7
YEL017W,177,158,0,7
YEL015W,297,271,4,13
YEL013W,855,633,97,105
YEL012W,91,65,2,11
YEL011W,307,281,1,11
YEL008W,3,1,NA,2
YEL007W,490,451,NA,22
YEL006W,183,130,2,42
YEL004W,63,53,0,6
YEL003W,175,102,NA,57
YER001W,722,672,7,36
YER002W,121,83,7,10
YER004W,482,332,0,124
YER005W,149,132,4,10
YER006W,616,560,11,6
YER007W,55,46,0,6
YER009W,1526,1045,29,257
YER011W,24,21,3,0
YER012W,498,371,12,78
YER013W,144,140,NA,4
YER014W,190,182,0,4
YER015W,80,58,NA,18
YER016W,86,81,NA,3
YER019W,256,240,NA,12
YER020W,202,177,4,10
YER021W,768,676,5,58
YER022W,175,150,0,13
YER023W,1060,882,10,61
YER024W,129,126,NA,3
YER025W,1441,1155,28,183
YER030W,179,125,0,39
YER032W,255,228,2,23
YER034W,86,53,0,27
YER035W,147,90,12,33
YER037W,24,18,0,4
YER038W-A,4,1,1,1
YER040W,157,133,4,15
YER041W,77,69,1,4
YER042W,96,75,1,2
YER046W,77,36,26,4
YER048W-A,303,95,24,140
YER049W,663,607,13,28
YER051W,53,48,0,NA
YER058W,78,45,3,14
YER059W,98,78,15,0
YER060W,145,128,9,NA
YER060W-A,170,168,NA,2
YER063W,303,217,22,40
YER066W,45,31,8,3
YER067W,218,153,26,19
YER068W,306,275,9,7
YER069W,1961,1807,11,68
YER070W,1588,1486,5,68
YER072W,401,208,0,130
YER073W,625,492,26,74
YER074W,3847,2514,77,493
YER074W-A,168,127,0,29
YER076W-A,4,3,NA,1
YER079W,63,41,4,5
YER080W,466,421,5,24
YER081W,423,380,0,40
YER084W,11,9,NA,1
YER086W,1352,1222,16,81
YER087W,166,146,5,12
YER088W-B,15,0,14,NA
YER090W,910,799,30,45
YER092W,148,79,0,46
YER095W,339,252,NA,69
YER096W,30,25,NA,4
YER098W,89,77,NA,9
YER100W,222,168,23,8
YER102W,7486,6573,0,289
YER103W,175,151,5,9
YER104W,47,28,0,15
YER106W,5,4,NA,0
YER112W,183,134,15,12
YER117W,3245,2449,0,273
YER120W,956,767,21,82
YER121W,12,7,NA,3
YER123W,235,159,13,53
YER125W,1096,933,NA,140
YER127W,121,108,0,5
YER128W,67,54,NA,7
YER129W,238,224,NA,14
YER131W,2089,1542,69,292
YER133W,818,618,17,143
YER136W,832,624,24,135
YER138W-A,1150,634,NA,54
YER140W,99,84,NA,15
YER141W,673,546,7,102
YER143W,226,191,1,20
YER146W,177,121,5,25
YER148W,342,255,67,0
YER150W,62,37,5,11
YER154W,481,415,0,18
YER157W,192,183,0,3
YER158W-A,1,0,NA,0
YER164W,491,473,NA,15
YER165W,3234,2845,104,188
YER166W,861,814,NA,31
YER167W,339,305,26,0
YER169W,203,169,7,18
YER170W,114,54,3,47
YER171W,224,196,13,8
YER173W,90,84,2,NA
YER175W-A,11,0,NA,10
YER176W,202,182,2,15
YER177W,3923,3573,40,36
YER178W,2639,2255,27,212
YER179W,19,14,NA,1
YER182W,187,158,3,17
YER187W,22,4,12,5
YER188W,27,19,1,6
YFL057C,36,29,0,4
YFL054C,125,118,NA,2
YFL050C,99,71,17,9
YFL048C,436,380,0,32
YFL045C,2043,1422,118,315
YFL044C,217,143,0,65
YFL042C,156,146,0,6
YFL039C,11342,9413,893,471
YFL038C,950,728,8,100
YFL034C-B,141,100,8,23
YFL034C-A,240,150,18,24
YFL033C,449,424,NA,22
YFL029C,81,75,NA,2
YFL028C,233,190,2,20
YFL027C,62,59,0,0
YFL025C,286,253,9,19
YFL024C,201,161,NA,34
YFL022C,1277,1144,20,55
YFL021C-A,10,9,1,NA
YFL020C,19,17,0,2
YFL018C,1413,1255,36,44
YFL017C,165,133,0,19
YFL016C,547,463,35,27
YFL013C,190,158,1,26
YFL010C,867,621,7,141
YFL003C,22,20,NA,2
YFL002C,212,187,0,15
YFR003C,145,103,4,25
YFR005C,110,89,0,18
YFR011C,172,121,3,36
YFR014C,157,132,3,15
YFR015C,334,291,11,26
YFR016C,334,326,NA,3
YFR017C,103,77,2,14
YFR018C,272,227,4,18
YFR024C-A,455,390,0,43
YFR025C,248,214,1,13
YFR026C,29,13,11,2
YFR028C,270,247,3,7
YFR031C,202,199,NA,1
YFR031C-A,7001,6125,29,328
YFR032C-A,2671,1366,0,661
YFR033C,655,328,124,149
YFR034C,132,125,1,NA
YFR037C,357,349,1,0
YFR039C,206,178,11,9
YFR041C,126,110,NA,10
YFR043C,69,53,1,10
YFR044C,1282,1153,0,35
YFR046C,42,41,NA,1
YFR047C,302,250,0,15
YFR050C,580,422,17,74
YFR051C,918,839,4,26
YFR053C,2508,2265,150,NA
YFR054C,6,1,NA,5
YFL055W,47,36,NA,8
YFL053W,5,3,NA,2
YFL052W,27,16,0,7
YFL049W,242,223,2,16
YFL047W,256,236,0,9
YFL046W,122,90,0,21
YFL041W-A,19,3,15,1
YFL041W,258,227,1,15
YFL037W,1540,1352,12,97
YFL036W,710,691,NA,14
YFL034W,155,149,4,NA
YFL031W,2425,1374,NA,929
YFL030W,71,67,NA,2
YFL026W,34,30,4,NA
YFL023W,126,116,0,8
YFL021W,532,528,NA,0
YFL017W-A,64,36,0,12
YFL014W,3238,1694,185,915
YFL012W-A,3,0,NA,2
YFL012W,14,10,0,2
YFL011W,21,11,10,NA
YFL010W-A,2,1,0,NA
YFL009W,345,294,23,17
YFL008W,291,289,0,NA
YFL007W,883,845,20,9
YFL005W,496,338,56,34
YFL004W,599,553,8,16
YFL001W,103,97,NA,3
YFR001W,110,81,2,9
YFR002W,498,480,0,9
YFR004W,401,340,12,24
YFR006W,377,354,NA,11
YFR007W,103,92,0,5
YFR008W,81,61,1,15
YFR009W,577,519,22,14
YFR010W,497,422,22,30
YFR010W-A,0,0,0,0
YFR013W,261,228,5,13
YFR019W,678,667,NA,7
YFR020W,26,19,0,1
YFR021W,120,109,4,6
YFR022W,154,129,14,4
YFR023W,37,37,NA,0
YFR027W,32,26,0,6
YFR029W,131,123,3,3
YFR030W,355,336,3,3
YFR034W-A,112,15,NA,91
YFR038W,187,176,NA,3
YFR040W,301,299,NA,NA
YFR042W,123,103,3,12
YFR045W,80,74,1,NA
YFR048W,160,139,7,3
YFR049W,227,128,47,30
YFR052W,482,425,3,3
YFR055W,180,105,0,58
YGL257C,200,174,9,10
YGL252C,354,326,0,12
YGL251C,84,73,NA,11
YGL246C,114,89,1,21
YGL242C,199,131,11,36
YGL237C,127,100,5,13
YGL236C,310,293,0,6
YGL231C,437,362,0,35
YGL230C,14,11,0,2
YGL229C,102,85,4,9
YGL226C-A,282,149,10,75
YGL224C,163,129,13,6
YGL223C,116,109,NA,6
YGL222C,192,121,15,38
YGL221C,372,316,0,37
YGL219C,303,266,6,14
YGL213C,207,183,0,14
YGL206C,2772,2680,46,NA
YGL204C,169,33,4,120
YGL203C,319,299,2,3
YGL201C,372,320,9,35
YGL200C,874,626,21,115
YGL199C,2,1,1,0
YGL194C-A,72,32,17,13
YGL194C,114,108,1,NA
YGL193C,0,0,0,0
YGL190C,386,262,82,30
YGL189C,4775,3761,0,420
YGL187C,697,478,93,50
YGL186C,251,239,1,4
YGL185C,99,87,0,4
YGL184C,19,16,NA,3
YGL182C,0,0,0,0
YGL179C,56,55,1,NA
YGL176C,101,85,0,7
YGL175C,27,25,1,NA
YGL173C,1390,1338,NA,32
YGL167C,1236,1012,136,57
YGL165C,6,5,NA,0
YGL164C,103,96,1,NA
YGL163C,157,143,5,7
YGL161C,283,221,18,29
YGL154C,42,39,0,1
YGL152C,0,0,0,0
YGL150C,562,549,9,NA
YGL147C,4741,3805,0,407
YGL146C,14,10,2,NA
YGL144C,79,71,1,3
YGL143C,240,210,0,13
YGL142C,219,188,3,15
YGL140C,568,508,NA,51
YGL136C,79,59,1,7
YGL131C,205,200,2,NA
YGL129C,440,356,14,32
YGL128C,44,35,NA,7
YGL127C,94,57,9,16
YGL124C,141,131,NA,9
YGL122C,463,425,0,25
YGL121C,180,111,0,40
YGL120C,445,430,4,0
YGL112C,264,228,1,18
YGL110C,114,102,0,8
YGL108C,79,50,2,22
YGL107C,373,354,0,8
YGL104C,114,93,NA,11
YGL095C,221,200,2,11
YGL094C,363,327,18,10
YGL091C,158,131,0,20
YGL089C,56,39,8,NA
YGL087C,264,188,6,56
YGL084C,371,343,9,8
YGL078C,500,407,12,64
YGL077C,883,778,52,28
YGL076C,6448,5153,16,773
YGL075C,40,22,5,13
YGL072C,24,7,NA,16
YGL070C,135,64,1,45
YGL065C,204,192,1,5
YGL064C,129,123,0,NA
YGL063C-A,5,0,NA,5
YGL061C,67,52,5,1
YGL057C,74,56,NA,15
YGL056C,338,301,16,11
YGL054C,558,342,23,139
YGL049C,687,608,39,28
YGL048C,627,523,3,37
YGL044C,110,75,22,11
YGL040C,590,460,22,63
YGL038C,196,154,0,31
YGL037C,1842,1341,106,247
YGL035C,218,201,8,NA
YGL032C,2,2,0,0
YGL031C,3922,3042,79,436
YGL028C,539,392,46,80
YGL027C,473,434,0,18
YGL026C,2101,1934,0,71
YGL025C,140,126,NA,11
YGL023C,272,256,NA,14
YGL020C,176,151,9,7
YGL018C,55,45,0,5
YGL015C,3,1,1,0
YGL013C,329,319,NA,5
YGL011C,554,414,6,70
YGL009C,3458,3113,58,160
YGL008C,34131,26741,1398,4875
YGL007C-A,348,2,12,333
YGL005C,105,83,0,12
YGL004C,75,65,NA,4
YGL003C,113,94,11,5
YGL001C,557,454,14,60
YGR001C,305,254,0,19
YGR002C,189,148,0,34
YGR005C,202,164,1,19
YGR008C,299,106,36,116
YGR009C,233,217,6,7
YGR015C,54,45,NA,9
YGR018C,1,1,0,0
YGR020C,543,316,29,111
YGR024C,164,156,0,NA
YGR027C,2976,2047,45,211
YGR030C,52,40,0,1
YGR033C,251,160,10,62
YGR035C,6,1,1,1
YGR036C,132,55,13,58
YGR037C,1056,442,43,452
YGR043C,91,78,NA,9
YGR044C,383,301,NA,69
YGR045C,17,11,2,NA
YGR047C,230,224,NA,2
YGR050C,16,7,NA,4
YGR053C,25,21,2,1
YGR057C,97,62,4,23
YGR061C,2183,2136,NA,21
YGR062C,125,114,NA,5
YGR063C,164,103,1,32
YGR065C,308,265,14,19
YGR067C,31,30,NA,1
YGR068C,236,175,1,50
YGR071C,132,129,2,NA
YGR073C,12,10,NA,0
YGR075C,37,33,0,NA
YGR076C,125,87,2,16
YGR077C,232,218,0,5
YGR078C,206,146,10,31
YGR081C,98,73,NA,19
YGR083C,468,450,4,NA
YGR084C,377,341,NA,27
YGR085C,4655,3883,37,265
YGR086C,3271,2727,200,51
YGR087C,313,298,0,1
YGR095C,155,125,10,6
YGR098C,335,316,NA,13
YGR102C,119,81,0,29
YGR104C,109,92,1,5
YGR106C,903,706,40,95
YGR109C,63,53,4,4
YGR117C,176,148,0,22
YGR119C,367,321,24,7
YGR120C,122,89,1,20
YGR121C,115,97,2,13
YGR122C-A,93,63,0,24
YGR123C,301,273,4,13
YGR128C,353,328,6,7
YGR130C,719,614,25,62
YGR132C,705,516,25,104
YGR138C,520,481,20,10
YGR146C,194,114,37,28
YGR146C-A,5,1,0,4
YGR147C,222,169,3,32
YGR148C,2999,2448,28,239
YGR150C,248,232,0,9
YGR154C,33,20,4,8
YGR158C,156,116,2,25
YGR159C,1198,1008,34,92
YGR161C,368,295,30,20
YGR168C,125,107,0,6
YGR169C,71,64,1,1
YGR169C-A,179,35,15,115
YGR171C,146,132,0,11
YGR172C,283,221,3,29
YGR174C,116,90,NA,23
YGR175C,1756,1546,16,144
YGR177C,160,137,3,16
YGR178C,1087,917,107,40
YGR179C,66,58,1,4
YGR180C,1829,1606,16,96
YGR182C,324,189,41,NA
YGR183C,533,185,31,179
