trx,cds,utr5,utr3,
YDR426C,45,0,NA,0
YDR428C,96,79,2,8
YDR429C,1006,846,0,73
YDR430C,636,591,15,13
YDR435C,155,126,0,17
YDR441C,199,106,33,43
YDR443C,447,411,NA,33
YDR445C,1365,1365,NA,0
YDR447C,4480,3393,30,510
YDR449C,255,215,5,17
YDR451C,381,313,5,43
YDR453C,81,64,2,11
YDR454C,551,405,0,84
YDR458C,294,263,1,19
YDR459C,216,174,15,17
YDR461C-A,29,17,0,9
YDR465C,336,275,4,32
YDR468C,171,110,21,21
YDR470C,173,142,5,19
YDR473C,134,113,5,7
YDR475C,232,215,2,10
YDR476C,253,179,0,53
YDR479C,246,224,7,6
YDR481C,436,398,4,11
YDR482C,58,37,0,17
YDR485C,225,204,0,12
YDR486C,199,157,0,28
YDR487C,506,368,3,81
YDR488C,66,59,NA,7
YDR490C,283,256,16,1
YDR495C,181,169,NA,10
YDR496C,751,688,2,25
YDR497C,3960,3592,159,81
YDR498C,149,145,0,0
YDR500C,2310,1653,0,271
YDR502C,2375,1884,34,312
YDR503C,119,75,7,25
YDR504C,98,49,NA,45
YDR505C,818,734,62,NA
YDR506C,145,76,1,66
YDR507C,714,677,NA,28
YDR508C,2330,2202,31,2
YDR510C-A,9,0,7,NA
YDR512C,72,57,NA,15
YDR514C,118,97,11,6
YDR516C,474,429,8,26
YDR520C,120,110,3,3
YDR522C,2,2,NA,0
YDR523C,8,8,NA,0
YDR524C,263,213,2,38
YDR524C-B,7567,2088,504,3702
YDR524C-A,409,3,2,402
YDR529C,1338,876,21,259
YDR530C,255,208,NA,32
YDR532C,121,114,0,5
YDR533C,464,390,5,19
YDR534C,150,136,0,13
YDR535C,174,29,NA,143
YDR540C,23,10,2,10
YDR541C,151,110,19,12
YDL248W,1128,833,0,273
YDL244W,82,71,NA,5
YDL242W,9,4,NA,5
YDL241W,31,18,3,3
YDL240W,258,234,NA,19
YDL237W,340,297,2,17
YDL236W,387,318,0,38
YDL233W,175,158,0,12
YDL232W,272,53,0,164
YDL230W,97,88,0,2
YDL229W,13261,12496,45,262
YDL225W,327,306,3,4
YDL221W,12,2,NA,8
YDL219W,193,101,3,51
YDL218W,17,11,2,3
YDL212W,655,460,2,123
YDL210W,30,26,NA,3
YDL208W,652,505,4,97
YDL207W,206,186,4,8
YDL206W,209,195,12,0
YDL204W,505,390,45,48
YDL202W,306,252,9,25
YDL201W,219,173,0,26
YDL195W,2016,1908,49,28
YDL194W,109,102,NA,4
YDL193W,255,197,6,38
YDL192W,1934,1596,41,107
YDL191W,3554,2510,6,409
YDL189W,253,219,18,11
YDL185W,5363,5015,106,149
YDL182W,966,890,11,40
YDL181W,372,163,49,64
YDL180W,172,154,10,5
YDL179W,319,243,24,28
YDL178W,453,423,0,18
YDL176W,229,203,19,4
YDL173W,493,469,NA,NA
YDL170W,233,215,NA,17
YDL168W,538,460,7,39
YDL165W,153,129,4,4
YDL161W,328,290,0,20
YDL159W,168,146,4,13
YDL156W,83,76,3,NA
YDL155W,255,198,17,21
YDL154W,138,120,NA,16
YDL150W,228,204,13,NA
YDL149W,131,127,NA,1
YDL147W,940,797,9,86
YDL146W,94,75,8,9
YDL143W,1066,954,7,38
YDL141W,378,306,35,23
YDL138W,191,162,12,12
YDL137W,1086,764,134,99
YDL136W,3006,2456,32,106
YDL133W,283,243,10,20
YDL132W,618,515,90,NA
YDL131W,1199,1095,8,44
YDL130W-A,356,172,0,115
YDL130W,2973,1738,0,676
YDL129W,20,15,1,3
YDL128W,642,544,5,57
YDL127W,107,83,6,13
YDL124W,1673,1435,33,84
YDL123W,222,78,2,121
YDL122W,725,652,66,NA
YDL120W,305,181,28,49
YDL117W,405,333,36,20
YDL116W,435,396,4,4
YDL114W,4,3,NA,1
YDL112W,719,687,NA,23
YDL108W,167,161,0,2
YDL107W,145,108,2,26
YDL105W,89,70,2,14
YDL102W,312,289,8,7
YDL099W,200,170,9,9
YDL095W,1419,1347,9,30
YDL093W,281,230,1,43
YDL092W,247,156,9,40
YDL089W,141,122,10,4
YDL086W,794,688,NA,29
YDL085W,27,25,1,0
YDL084W,1971,1682,154,56
YDL082W,3507,2844,58,297
YDL075W,3031,2086,76,257
YDL073W,377,341,24,5
YDL070W,449,407,0,17
YDL068W,2,0,NA,1
YDL066W,766,663,0,35
YDL064W,249,177,6,35
YDL060W,480,463,0,NA
YDL058W,344,326,4,8
YDL057W,95,89,0,4
YDL056W,279,275,NA,2
YDL051W,571,509,2,22
YDL046W,657,330,29,222
YDL045W-A,215,136,1,42
YDL041W,2,1,0,1
YDL032W,10,5,3,NA
YDL031W,463,429,10,12
YDL030W,93,88,0,5
YDL029W,976,841,0,56
YDL025W-A,13,0,0,13
YDL022W,3200,2629,86,299
YDL021W,91,81,0,1
YDL017W,105,99,NA,3
YDL014W,2142,1508,259,249
YDL013W,141,120,7,10
YDL010W,203,135,1,50
YDL008W,149,110,0,21
YDL007W,680,599,8,31
YDL006W,145,88,48,3
YDL004W,1057,655,19,264
YDL003W,278,254,NA,14
YDL001W,158,133,8,9
YDR002W,1292,930,11,210
YDR003W-A,65,10,NA,44
YDR004W,168,137,NA,26
YDR007W,145,131,0,3
YDR009W,51,46,0,2
YDR011W,1513,1365,73,51
YDR012W,8883,8315,25,166
YDR013W,115,97,0,13
YDR014W,138,118,0,17
YDR014W-A,3,2,NA,1
YDR021W,91,72,12,5
YDR023W,2072,1918,6,38
YDR024W,19,5,NA,NA
YDR025W,4183,3654,NA,172
YDR031W,161,107,2,34
YDR033W,6495,3926,721,1637
YDR034W-B,175,47,1,73
YDR035W,833,641,10,117
YDR037W,2994,2864,0,35
YDR041W,289,232,0,41
YDR044W,158,128,3,22
YDR047W,458,391,24,25
YDR049W,231,209,4,9
YDR055W,3711,3161,71,245
YDR057W,126,109,1,8
YDR060W,1125,1083,5,18
YDR061W,284,252,4,13
YDR062W,954,697,123,100
YDR063W,175,104,23,29
YDR064W,4643,3572,0,354
YDR065W,116,72,0,40
YDR068W,125,108,10,NA
YDR073W,250,170,63,NA
YDR074W,1967,1821,105,NA
YDR075W,141,91,24,16
YDR076W,983,67,2,910
YDR077W,42394,32513,330,7734
YDR079W,109,51,2,39
YDR080W,261,257,0,NA
YDR082W,224,190,12,15
YDR083W,253,217,2,9
YDR089W,367,353,3,8
YDR092W,250,193,1,28
YDR093W,576,532,37,NA
YDR096W,456,441,NA,12
YDR099W,2010,1475,196,229
YDR100W,208,152,4,29
YDR103W,337,329,NA,4
YDR106W,21,18,NA,3
YDR108W,197,179,6,5
YDR110W,147,131,0,6
YDR115W,261,145,3,60
YDR118W,119,116,0,NA
YDR119W,610,585,12,7
YDR119W-A,100,16,5,54
YDR121W,173,110,21,18
YDR122W,648,616,NA,24
YDR124W,154,52,61,37
YDR126W,67,64,0,NA
YDR127W,3282,3179,0,23
YDR128W,326,316,NA,6
YDR137W,260,222,12,18
YDR138W,243,230,0,1
YDR140W,144,110,0,16
YDR145W,715,627,35,30
YDR147W,231,212,5,3
YDR150W,2229,2204,11,4
YDR152W,295,254,2,10
YDR158W,2110,1946,0,123
YDR159W,239,221,10,NA
YDR160W,269,243,23,NA
YDR161W,226,206,0,5
YDR163W,78,68,NA,5
YDR165W,502,437,10,26
YDR167W,191,164,1,14
YDR168W,535,478,10,26
YDR171W,700,556,69,31
YDR172W,1857,1645,26,119
YDR174W,1344,1001,10,235
YDR176W,271,259,2,3
YDR177W,466,375,23,30
YDR178W,517,295,77,103
YDR179W-A,90,79,5,1
YDR180W,161,151,8,NA
YDR182W,324,299,7,4
YDR183W,68,57,2,2
YDR188W,1071,979,4,60
YDR189W,460,417,4,28
YDR191W,80,74,0,4
YDR195W,260,204,37,12
YDR197W,181,148,3,15
YDR201W,45,34,NA,5
YDR204W,211,171,0,27
YDR205W,241,234,0,2
YDR206W,909,783,99,NA
YDR208W,553,490,28,15
YDR210W,553,222,0,216
YDR211W,770,721,5,27
YDR212W,1007,902,14,43
YDR213W,249,235,9,3
YDR214W,1588,1285,128,81
YDR216W,1250,1147,NA,83
YDR221W,302,246,0,48
YDR222W,148,128,1,13
YDR223W,41,19,20,NA
YDR225W,2884,1917,207,457
YDR226W,1302,1062,15,82
YDR227W,390,365,10,10
YDR229W,164,146,7,6
YDR232W,965,768,107,44
YDR234W,598,553,0,28
YDR235W,225,204,NA,10
YDR237W,283,207,28,36
YDR241W,134,23,NA,103
YDR242W,298,261,17,8
YDR244W,259,229,1,18
YDR245W,396,305,22,42
YDR246W,191,144,0,29
YDR247W,223,148,25,43
YDR251W,687,615,60,NA
YDR252W,104,46,0,43
YDR254W,93,88,1,2
YDR262W,275,192,0,53
YDR265W,178,127,25,19
YDR268W,171,148,3,13
YDR270W,160,154,NA,4
YDR272W,303,266,14,7
YDR273W,18,18,0,NA
YDR275W,198,111,35,45
YDR279W,134,123,6,2
YDR280W,253,185,18,25
YDR285W,89,79,NA,8
YDR287W,105,91,1,10
YDR288W,125,116,NA,2
YDR291W,394,384,NA,5
YDR296W,368,283,7,34
YDR297W,377,325,0,37
YDR299W,330,280,7,20
YDR301W,377,353,5,10
YDR302W,160,130,5,5
YDR307W,293,266,2,17
YDR311W,211,198,0,6
YDR312W,241,226,1,10
YDR316W,255,229,1,15
YDR317W,8,8,0,0
YDR318W,99,85,0,10
YDR320W-B,23,2,8,NA
YDR321W,731,625,8,62
YDR322W,367,310,4,27
YDR325W,262,250,NA,8
YDR330W,216,197,0,13
YDR331W,353,317,0,12
YDR332W,187,178,2,1
YDR334W,362,331,20,6
YDR335W,929,904,NA,14
YDR336W,105,96,NA,7
YDR337W,277,232,10,17
YDR347W,406,333,9,30
YDR351W,482,475,NA,NA
YDR352W,214,143,22,37
YDR353W,1174,1002,30,41
YDR354W,406,326,24,24
YDR356W,231,205,0,18
YDR358W,279,245,10,16
YDR363W,227,138,15,67
YDR363W-A,249,134,2,48
YDR367W,251,204,6,4
YDR368W,452,344,13,58
YDR371W,190,156,4,12
YDR374W-A,174,86,0,54
YDR376W,210,191,2,6
YDR377W,982,427,55,340
YDR379W,410,401,3,4
YDR380W,682,606,24,38
YDR381W,1363,1069,0,194
YDR382W,3513,1824,395,765
YDR385W,18265,17049,44,648
YDR386W,155,146,0,7
YDR388W,1057,908,16,86
YDR389W,347,314,NA,28
YDR392W,110,95,4,7
YDR393W,195,176,0,8
YDR394W,749,631,43,48
YDR395W,1162,1078,41,20
YDR396W,5,0,NA,3
YDR398W,539,484,9,18
YDR399W,581,425,35,55
YDR401W,33,10,NA,22
YDR403W,49,44,NA,5
YDR405W,289,216,8,46
YDR406W,606,606,NA,NA
YDR409W,248,230,NA,17
YDR412W,142,108,2,17
YDR416W,142,133,4,0
YDR418W,4153,3098,130,411
YDR419W,137,104,0,28
YDR420W,1548,1529,NA,13
YDR421W,307,301,0,0
YDR425W,166,144,NA,20
YDR427W,753,648,13,39
YDR434W,421,374,16,17
YDR436W,272,225,22,17
YDR438W,102,93,0,4
YDR439W,102,74,7,11
YDR440W,192,165,10,7
YDR442W,1,0,0,1
YDR444W,201,183,9,0
YDR446W,2,2,NA,NA
YDR448W,331,289,1,16
YDR450W,3879,2847,0,511
YDR452W,550,498,27,22
YDR456W,481,445,3,12
YDR457W,2205,2159,19,16
YDR460W,104,74,8,13
YDR461W,2,1,0,1
YDR462W,240,135,12,41
YDR463W,433,369,10,33
YDR464W,220,209,10,NA
YDR466W,396,364,7,14
YDR469W,154,123,2,8
YDR471W,2508,1852,10,378
YDR472W,168,140,2,22
YDR477W,639,497,87,34
YDR478W,66,52,0,7
YDR483W,793,710,3,44
YDR484W,205,186,5,8
YDR489W,111,86,0,22
YDR492W,267,199,37,7
YDR493W,159,108,17,18
YDR494W,452,379,3,25
YDR499W,180,176,0,NA
YDR501W,60,46,0,12
YDR510W,539,305,47,80
YDR511W,180,131,NA,21
YDR513W,519,391,1,72
YDR515W,193,142,31,11
YDR517W,316,275,6,18
YDR518W,174,158,2,3
YDR519W,328,179,0,109
YDR525W-A,576,245,10,213
YDR527W,155,136,1,11
YDR528W,212,158,37,7
YDR531W,249,210,6,14
YDR536W,84,79,NA,3
YDR538W,231,166,9,41
YDR539W,282,254,1,11
YEL073C,189,125,0,23
YEL068C,61,37,0,18
YEL064C,114,91,1,15
YEL063C,800,616,76,100
YEL061C,277,268,5,NA
YEL060C,3146,2658,49,311
YEL059C-A,64,38,8,3
YEL057C,9,8,NA,1
YEL055C,654,613,8,23
YEL054C,3689,2691,36,697
YEL053C,296,278,7,9
YEL050C,456,376,11,41
YEL048C,153,54,NA,88
YEL047C,339,331,0,NA
YEL046C,3162,2101,NA,917
YEL039C,154,85,26,18
YEL037C,535,403,61,40
YEL036C,696,607,38,25
YEL034C-A,0,0,0,0
YEL029C,118,95,4,11
YEL025C,524,468,NA,44
YEL023C,133,93,37,NA
YEL017C-A,1039,282,24,623
YEL016C,168,139,17,7
YEL009C-A,11,5,NA,2
YEL009C,5877,3341,1950,237
YEL008C-A,56,2,NA,54
YEL005C,111,99,3,1
YEL002C,719,613,34,26
YEL001C,442,370,11,32
YER003C,928,826,9,25
YER007C-A,348,274,2,24
YER008C,525,499,4,11
YER010C,177,145,0,16
YER017C,845,777,NA,51
YER018C,139,116,2,12
YER019C-A,397,261,17,32
YER023C-A,0,0,0,0
YER026C,1251,1005,4,132
YER027C,289,238,7,35
YER028C,42,37,1,0
YER029C,98,68,6,10
YER031C,469,357,6,68
YER033C,270,253,NA,12
YER036C,1727,1597,19,55
YER038C,115,71,0,42
YER039C,53,46,NA,2
YER043C,7291,5929,30,940
YER044C,378,266,22,33
YER044C-A,33,32,NA,NA
YER045C,206,174,13,9
YER047C,252,227,NA,19
YER048C,408,339,24,27
YER050C,303,194,2,47
YER052C,1059,905,39,62
YER053C,666,509,31,64
YER053C-A,1649,195,57,1111
YER054C,189,165,NA,19
YER055C,1152,932,1,107
YER056C,2008,1767,39,130
YER056C-A,3159,2202,0,319
YER057C,346,221,10,44
YER061C,110,104,0,1
YER062C,987,709,39,159
YER064C,765,629,33,86
YER065C,106,89,13,2
YER071C,121,63,0,40
YER075C,274,248,6,10
YER076C,114,82,11,13
YER077C,436,417,NA,11
YER078C,196,169,16,6
YER082C,431,406,5,6
YER083C,359,331,0,11
YER085C,0,0,0,0
YER087C-B,359,126,20,153
YER088C,761,676,33,24
YER088C-A,212,78,NA,118
YER089C,723,558,141,NA
YER091C,4815,4249,109,317
YER093C,258,253,NA,3
YER093C-A,57,35,0,15
YER094C,690,496,26,116
YER099C,253,218,0,7
YER101C,166,150,0,12
YER105C,1013,974,0,29
YER107C,283,223,33,16
YER109C,281,275,NA,NA
YER110C,1371,1274,29,35
YER111C,363,324,37,NA
YER113C,356,319,14,12
YER114C,447,409,NA,29
YER115C,102,62,25,4
YER116C,176,120,NA,52
YER118C,379,284,42,32
YER119C,241,223,0,11
YER122C,670,585,24,29
YER124C,1178,962,6,155
YER126C,441,311,9,65
YER130C,415,333,11,42
YER132C,359,345,NA,11
YER134C,237,143,13,50
YER137C,63,39,0,12
YER139C,156,78,8,63
YER142C,47,41,0,3
YER144C,455,424,0,17
YER145C,443,396,0,21
YER147C,104,102,1,NA
YER149C,140,125,2,6
YER151C,528,497,14,6
YER152C,265,250,3,2
YER155C,1431,1403,NA,17
YER156C,463,392,0,48
YER158C,88,79,NA,7
YER159C,478,264,70,77
YER161C,161,113,0,40
YER162C,120,114,0,4
YER163C,215,189,0,6
YER168C,326,310,NA,5
YER172C,928,904,4,12
YER174C,175,152,NA,9
YER175C,182,142,0,33
YER180C,106,92,0,5
YER180C-A,57,29,8,6
YER181C,15,8,5,1
YER183C,134,109,NA,10
YER184C,223,193,NA,25
YER186C,197,139,19,27
YER188C-A,26,13,8,NA
YEL072W,137,71,13,34
YEL071W,1511,1379,0,74
YEL070W,47,39,NA,6
YEL066W,197,165,NA,25
YEL065W,578,528,5,21
YEL062W,178,160,0,13
YEL058W,1083,1014,0,19
YEL056W,234,218,7,NA
YEL052W,308,286,0,8
YEL051W,527,418,11,50
YEL049W,95,51,28,9
YEL044W,134,106,NA,24
YEL043W,542,507,9,12
YEL042W,568,450,35,43
YEL041W,99,81,8,NA
YEL040W,1531,1415,0,45
YEL038W,157,138,0,9
YEL034W,5015,3752,427,101
YEL033W,1148,833,NA,NA
YEL032W,579,536,5,27
YEL031W,1920,1832,2,48
YEL030W,194,186,NA,5
YEL028W,116,32,55,17
YEL027W,2373,1278,89,739
YEL026W,875,532,117,94
YEL024W,1595,911,85,486
YEL022W,648,637,NA,5
YEL021W,2709,2164,62,209
YEL020W-A,554,356,0,126
YEL018W,80,71,NA,5
YEL017W,236,217,0,9
YEL015W,494,462,7,9
YEL013W,894,650,96,114
YEL012W,96,74,8,4
YEL011W,480,441,2,26
YEL008W,10,3,NA,7
YEL007W,708,664,NA,25
YEL006W,323,229,4,72
YEL004W,109,87,0,10
YEL003W,196,122,NA,54
YER001W,989,906,13,43
YER002W,195,131,4,34
YER004W,340,212,0,109
YER005W,260,237,5,6
YER006W,683,641,3,10
YER007W,70,65,0,4
YER009W,1163,778,23,203
YER011W,64,63,0,1
YER012W,554,394,25,77
YER013W,218,203,NA,12
YER014W,155,134,5,3
YER015W,181,153,NA,22
YER016W,142,124,NA,8
YER019W,248,234,NA,11
YER020W,318,257,11,31
YER021W,1038,928,1,83
YER022W,246,226,0,7
YER023W,576,488,6,32
YER024W,245,233,NA,11
YER025W,1480,1213,28,169
YER030W,183,122,0,44
YER032W,338,294,4,27
YER034W,131,75,0,50
YER035W,367,241,34,54
YER037W,58,44,0,12
YER038W-A,13,6,0,7
YER040W,259,227,13,14
YER041W,215,187,12,10
YER042W,112,92,0,6
YER046W,89,34,49,2
YER048W-A,305,117,23,135
YER049W,819,770,9,20
YER051W,70,67,0,NA
YER058W,53,28,1,17
YER059W,189,149,26,3
YER060W,73,67,3,NA
YER060W-A,304,294,NA,7
YER063W,406,288,24,58
YER066W,169,96,54,12
YER067W,625,399,94,78
YER068W,407,359,8,18
YER069W,1579,1459,9,65
YER070W,3179,2984,12,130
YER072W,390,231,0,88
YER073W,1077,857,43,110
YER074W,3914,2744,78,444
YER074W-A,149,97,0,33
YER076W-A,5,3,NA,2
YER079W,113,84,8,8
YER080W,414,383,5,13
YER081W,488,430,0,49
YER084W,10,8,NA,2
YER086W,1233,1093,17,76
YER087W,139,122,0,7
YER088W-B,26,0,26,NA
YER090W,1024,887,34,53
YER092W,242,128,0,73
YER095W,355,291,NA,45
YER096W,15,14,NA,1
YER098W,181,163,NA,14
YER100W,239,185,24,17
YER102W,6811,6007,0,295
YER103W,255,234,4,11
YER104W,119,70,0,40
YER106W,5,2,NA,2
YER112W,189,137,21,20
YER117W,3951,2995,0,423
YER120W,764,606,12,64
YER121W,28,25,NA,1
YER123W,307,223,20,51
YER125W,1302,1077,NA,197
YER127W,252,199,0,25
YER128W,81,61,NA,12
YER129W,376,355,NA,17
YER131W,1918,1455,76,239
YER133W,1191,867,19,234
YER136W,668,504,26,101
YER138W-A,791,378,NA,106
YER140W,135,111,NA,22
YER141W,625,515,6,81
YER143W,236,216,2,8
YER146W,187,132,1,27
YER148W,387,290,80,0
YER150W,172,107,11,34
YER154W,445,393,0,13
YER157W,277,266,0,1
YER158W-A,2,1,NA,0
YER164W,597,578,NA,13
YER165W,2242,1980,45,151
YER166W,1098,1060,NA,23
YER167W,437,397,32,0
YER169W,291,244,18,16
YER170W,141,88,2,46
YER171W,380,329,19,18
YER173W,219,214,0,NA
YER175W-A,32,2,NA,29
YER176W,303,276,4,7
YER177W,3540,3198,48,26
YER178W,1830,1584,15,145
YER179W,5,5,NA,0
YER182W,170,124,3,24
YER187W,9,2,4,2
YER188W,25,15,0,7
YFL057C,129,96,0,16
YFL054C,206,196,NA,4
YFL050C,399,277,83,26
YFL048C,578,524,0,30
YFL045C,1863,1316,112,303
YFL044C,308,195,0,93
YFL042C,232,224,0,1
YFL039C,6952,5750,523,326
YFL038C,1098,855,6,85
YFL034C-B,209,160,9,26
YFL034C-A,799,575,35,89
YFL033C,571,547,NA,20
YFL029C,111,104,NA,4
YFL028C,231,201,1,18
YFL027C,90,80,0,6
YFL025C,275,252,7,13
YFL024C,372,329,NA,35
YFL022C,1207,1082,12,50
YFL021C-A,20,13,7,NA
YFL020C,63,44,12,3
YFL018C,1317,1126,38,57
YFL017C,227,166,0,45
YFL016C,719,628,34,29
YFL013C,357,308,3,37
YFL010C,776,573,6,128
YFL003C,10,8,NA,2
YFL002C,359,329,0,16
YFR003C,217,161,14,26
YFR005C,283,244,0,38
YFR011C,287,220,1,44
YFR014C,280,201,2,66
YFR015C,610,529,25,38
YFR016C,398,388,NA,5
YFR017C,190,147,8,19
YFR018C,231,185,3,26
YFR024C-A,496,413,2,63
YFR025C,277,237,0,24
YFR026C,94,24,52,7
YFR028C,387,361,3,9
YFR031C,299,289,NA,4
YFR031C-A,6857,6088,41,286
YFR032C-A,2427,1319,0,601
YFR033C,913,485,162,198
YFR034C,232,213,3,NA
YFR037C,533,511,3,0
YFR039C,207,180,11,1
YFR041C,222,194,NA,16
YFR043C,79,61,1,3
YFR044C,1312,1183,0,36
YFR046C,105,95,NA,3
YFR047C,195,156,1,21
YFR050C,773,568,34,91
YFR051C,953,898,3,16
YFR053C,3908,3601,180,NA
YFR054C,5,2,NA,3
YFL055W,92,81,NA,11
YFL053W,9,7,NA,1
YFL052W,103,83,1,17
YFL049W,398,374,1,16
YFL047W,282,261,0,5
YFL046W,116,83,0,19
YFL041W-A,54,8,40,1
YFL041W,255,233,3,10
YFL037W,1043,919,14,59
YFL036W,735,705,NA,19
YFL034W,202,188,9,NA
YFL031W,2691,1624,NA,932
YFL030W,104,101,NA,1
YFL026W,78,58,19,NA
YFL023W,167,162,0,1
YFL021W,672,668,NA,0
YFL017W-A,93,47,0,17
YFL014W,4272,2400,267,1014
YFL012W-A,2,1,NA,1
YFL012W,1,1,0,0
YFL011W,38,8,30,NA
YFL010W-A,1,0,1,NA
YFL009W,495,446,25,7
YFL008W,471,461,4,NA
YFL007W,1146,1086,32,7
YFL005W,450,319,40,43
YFL004W,561,526,8,9
YFL001W,150,144,NA,2
YFR001W,218,162,7,23
YFR002W,693,656,0,17
YFR004W,494,418,10,34
YFR006W,458,434,NA,12
YFR007W,122,115,0,1
YFR008W,160,110,2,36
YFR009W,845,773,17,25
YFR010W,683,598,17,36
YFR010W-A,0,0,0,0
YFR013W,319,284,2,21
YFR019W,827,817,NA,9
YFR020W,79,60,7,5
YFR021W,118,101,9,2
YFR022W,265,217,31,10
YFR023W,3,3,NA,0
YFR027W,64,58,0,3
YFR029W,184,168,2,7
YFR030W,615,576,16,9
YFR034W-A,107,18,NA,72
YFR038W,296,281,NA,8
YFR040W,428,424,NA,NA
YFR042W,111,88,6,11
YFR045W,108,100,0,NA
YFR048W,245,226,1,5
YFR049W,188,90,54,32
YFR052W,580,527,4,7
YFR055W,452,311,1,112
YGL257C,244,205,15,12
YGL252C,489,439,0,20
YGL251C,227,212,NA,13
YGL246C,215,174,1,25
YGL242C,202,132,24,29
YGL237C,170,135,10,16
YGL236C,249,237,0,5
YGL231C,430,352,0,32
YGL230C,3,2,0,0
YGL229C,73,66,3,3
YGL226C-A,185,89,0,47
YGL224C,213,169,17,8
YGL223C,258,236,NA,11
YGL222C,593,365,34,119
YGL221C,544,471,0,48
YGL219C,420,364,11,17
YGL213C,276,239,0,19
YGL206C,2153,2080,36,NA
YGL204C,90,20,0,66
YGL203C,317,301,3,3
YGL201C,454,399,7,29
YGL200C,598,466,12,73
YGL199C,4,2,1,0
YGL194C-A,94,33,29,23
YGL194C,179,165,6,NA
YGL193C,8,0,NA,7
YGL190C,500,357,86,40
YGL189C,3868,3072,0,295
YGL187C,823,568,66,88
YGL186C,232,220,1,1
YGL185C,114,97,0,10
YGL184C,28,27,NA,1
YGL182C,2,1,0,NA
YGL179C,61,54,4,NA
YGL176C,146,131,0,7
YGL175C,48,45,2,NA
YGL173C,2291,2225,NA,33
YGL167C,1343,1109,151,51
YGL165C,9,8,NA,0
YGL164C,136,123,3,NA
YGL163C,211,191,10,3
YGL161C,294,227,13,42
YGL154C,73,68,0,2
YGL152C,2,2,NA,NA
YGL150C,681,658,11,NA
YGL147C,4944,3915,0,424
YGL146C,46,45,1,NA
YGL144C,79,74,1,3
YGL143C,177,149,1,16
YGL142C,241,217,5,15
YGL140C,874,809,NA,51
YGL136C,143,114,2,12
YGL131C,357,345,3,NA
YGL129C,334,276,17,22
YGL128C,103,85,NA,13
YGL127C,120,75,4,28
YGL124C,229,224,NA,3
YGL122C,643,583,0,38
YGL121C,209,134,0,49
YGL120C,583,564,1,0
YGL112C,364,301,7,37
YGL110C,171,161,0,7
YGL108C,102,59,2,28
YGL107C,427,397,0,16
YGL104C,173,153,NA,12
YGL095C,336,304,8,8
YGL094C,500,447,24,19
YGL091C,208,168,0,20
YGL089C,7,6,1,NA
YGL087C,279,195,7,51
YGL084C,431,381,12,16
YGL078C,565,489,4,48
YGL077C,865,761,53,14
YGL076C,6665,5398,17,751
YGL075C,72,49,4,12
YGL072C,52,18,NA,32
YGL070C,313,147,6,109
YGL065C,214,198,2,3
YGL064C,169,165,0,NA
YGL063C-A,12,0,NA,11
YGL061C,94,74,2,10
YGL057C,122,104,NA,17
YGL056C,561,490,26,21
YGL054C,678,408,35,179
YGL049C,768,668,52,34
YGL048C,804,678,4,46
YGL044C,164,103,32,23
YGL040C,510,395,18,80
YGL038C,289,254,3,22
YGL037C,1839,1309,107,277
YGL035C,333,306,13,NA
YGL032C,1,1,0,0
YGL031C,3893,2949,115,499
YGL028C,1323,984,142,147
YGL027C,435,403,0,23
YGL026C,1853,1727,0,46
YGL025C,208,188,NA,13
YGL023C,315,292,NA,15
YGL020C,254,224,10,11
YGL018C,108,86,1,9
YGL015C,7,3,1,3
YGL013C,447,440,NA,2
YGL011C,679,514,4,101
YGL009C,3648,3267,57,195
YGL008C,31910,25061,1538,4237
YGL007C-A,387,0,28,353
YGL005C,155,123,0,25
YGL004C,93,83,NA,1
YGL003C,194,161,14,9
YGL001C,506,430,18,29
YGR001C,331,284,0,15
YGR002C,290,237,0,36
YGR005C,220,178,5,23
YGR008C,564,193,80,205
YGR009C,384,360,7,6
YGR015C,102,78,NA,20
YGR018C,5,0,1,3
YGR020C,518,317,36,92
YGR024C,261,231,16,NA
YGR027C,3386,2365,72,222
YGR030C,113,76,0,15
YGR033C,326,202,21,80
YGR035C,0,0,0,0
YGR036C,197,96,14,74
YGR037C,685,275,20,269
YGR043C,54,50,NA,1
YGR044C,357,263,NA,76
YGR045C,28,19,4,NA
YGR047C,219,214,NA,4
YGR050C,24,17,NA,2
YGR053C,30,24,1,3
YGR057C,221,125,7,70
YGR061C,1822,1779,NA,13
YGR062C,113,106,NA,3
YGR063C,189,132,2,31
YGR065C,399,347,23,17
YGR067C,38,36,NA,1
YGR068C,266,205,0,54
YGR071C,222,210,3,NA
YGR073C,36,28,NA,2
YGR075C,67,59,0,NA
YGR076C,167,122,3,19
YGR077C,258,246,0,4
YGR078C,261,173,14,28
YGR081C,194,167,NA,21
YGR083C,629,613,1,NA
YGR084C,381,363,NA,12
YGR085C,4968,4049,36,334
YGR086C,2646,2220,152,39
YGR087C,291,282,0,0
YGR095C,152,130,5,1
YGR098C,382,365,NA,13
YGR102C,156,104,0,29
YGR104C,142,127,1,7
YGR106C,652,501,33,54
YGR109C,124,108,2,9
YGR117C,296,241,0,41
YGR119C,531,471,22,19
YGR120C,138,107,2,24
YGR121C,143,117,2,18
YGR122C-A,189,150,2,28
YGR123C,273,245,1,17
YGR128C,510,473,5,10
YGR130C,950,780,43,67
YGR132C,643,486,10,105
YGR138C,672,625,29,7
YGR146C,240,125,63,35
