trx,cds,utr5,utr3,
YDR485C,109,105,0,0
YDR486C,156,141,0,0
YDR487C,355,314,0,0
YDR488C,24,24,NA,0
YDR490C,84,80,0,0
YDR495C,57,52,NA,0
YDR496C,517,487,0,0
YDR497C,785,736,4,0
YDR498C,65,59,0,0
YDR500C,1069,716,0,0
YDR502C,1424,1286,0,2
YDR503C,57,48,0,0
YDR504C,1,0,NA,1
YDR505C,218,202,6,NA
YDR506C,28,23,0,3
YDR507C,375,371,NA,0
YDR508C,1088,1020,0,0
YDR510C-A,0,0,0,0
YDR512C,50,46,NA,0
YDR514C,51,51,0,0
YDR516C,341,321,0,0
YDR520C,21,19,0,0
YDR522C,0,0,0,0
YDR523C,3,3,NA,0
YDR524C,46,41,3,0
YDR524C-B,2145,1398,22,1
YDR524C-A,3,0,0,3
YDR529C,696,565,1,1
YDR530C,42,39,NA,0
YDR532C,48,43,0,0
YDR533C,224,192,0,1
YDR534C,0,0,0,0
YDR535C,2,1,NA,1
YDR540C,9,6,0,0
YDR541C,8,5,0,0
YDL248W,275,264,0,0
YDL244W,21,21,NA,0
YDL242W,1,1,NA,0
YDL241W,37,33,0,0
YDL240W,48,46,NA,0
YDL237W,90,85,0,0
YDL236W,326,285,0,1
YDL233W,68,59,0,0
YDL232W,53,18,0,0
YDL230W,40,36,0,0
YDL229W,5186,4968,1,1
YDL225W,270,250,0,0
YDL221W,0,0,0,0
YDL219W,125,95,0,0
YDL218W,6,6,0,0
YDL212W,303,250,0,1
YDL210W,2,2,NA,0
YDL208W,483,388,4,0
YDL207W,51,49,0,0
YDL206W,11,10,1,0
YDL204W,257,230,12,0
YDL202W,160,139,0,0
YDL201W,168,143,0,0
YDL195W,757,729,4,0
YDL194W,14,14,NA,0
YDL193W,149,124,3,0
YDL192W,966,871,0,1
YDL191W,2011,1663,0,1
YDL189W,69,64,2,0
YDL185W,2922,2824,4,0
YDL182W,714,677,0,0
YDL181W,224,176,1,1
YDL180W,28,24,3,0
YDL179W,128,111,0,0
YDL178W,243,234,0,0
YDL176W,43,35,7,0
YDL173W,309,296,NA,NA
YDL170W,46,43,NA,0
YDL168W,464,424,0,1
YDL165W,122,109,1,0
YDL161W,227,218,0,0
YDL159W,62,60,1,0
YDL156W,29,27,0,NA
YDL155W,88,81,2,0
YDL154W,4,4,NA,0
YDL150W,160,151,0,NA
YDL149W,46,44,NA,0
YDL147W,667,613,0,1
YDL146W,16,12,2,0
YDL143W,668,620,0,0
YDL141W,90,86,1,0
YDL138W,14,9,4,0
YDL137W,526,439,6,0
YDL136W,1868,1608,2,0
YDL133W,42,35,2,0
YDL132W,249,235,6,NA
YDL131W,925,872,0,0
YDL130W-A,256,174,0,1
YDL130W,1716,1288,0,6
YDL129W,7,4,0,1
YDL128W,310,291,0,0
YDL127W,57,48,0,3
YDL124W,989,874,3,0
YDL123W,53,40,0,0
YDL122W,237,234,2,NA
YDL120W,153,124,3,0
YDL117W,123,113,3,0
YDL116W,162,152,0,0
YDL114W,0,0,0,0
YDL112W,252,249,NA,0
YDL108W,52,47,0,0
YDL107W,53,50,0,0
YDL105W,31,29,0,0
YDL102W,177,173,0,0
YDL099W,192,172,0,0
YDL095W,440,405,1,0
YDL093W,59,49,0,0
YDL092W,234,203,0,0
YDL089W,35,29,0,0
YDL086W,468,429,NA,1
YDL085W,9,8,0,0
YDL084W,1133,1060,6,0
YDL082W,1553,1335,1,4
YDL075W,1785,1425,1,0
YDL073W,35,28,4,0
YDL070W,123,116,0,1
YDL068W,3,2,NA,1
YDL066W,343,329,0,0
YDL064W,175,151,0,0
YDL060W,235,232,0,NA
YDL058W,87,86,0,0
YDL057W,35,30,0,0
YDL056W,75,74,NA,0
YDL051W,390,355,0,0
YDL046W,256,204,0,1
YDL045W-A,144,94,0,1
YDL041W,0,0,0,0
YDL032W,0,0,0,0
YDL031W,238,235,0,0
YDL030W,52,49,0,0
YDL029W,521,466,0,1
YDL025W-A,0,0,0,0
YDL022W,1929,1796,7,3
YDL021W,63,52,0,0
YDL017W,55,51,NA,0
YDL014W,1485,1341,20,1
YDL013W,30,29,0,0
YDL010W,122,110,0,0
YDL008W,83,71,0,0
YDL007W,524,481,0,1
YDL006W,60,54,3,0
YDL004W,540,436,2,0
YDL003W,129,127,NA,0
YDL001W,81,70,0,0
YDR002W,987,855,0,0
YDR003W-A,0,0,0,0
YDR004W,23,23,NA,0
YDR007W,21,19,0,0
YDR009W,12,12,0,0
YDR011W,304,286,3,0
YDR012W,5151,4925,0,0
YDR013W,47,40,0,0
YDR014W,44,44,0,0
YDR014W-A,2,1,NA,0
YDR021W,73,68,1,0
YDR023W,1672,1555,0,0
YDR024W,1,1,NA,NA
YDR025W,2515,2301,NA,0
YDR031W,113,92,0,0
YDR033W,1996,1766,49,3
YDR034W-B,73,52,0,0
YDR035W,583,532,0,0
YDR037W,2222,2105,0,0
YDR041W,145,129,0,1
YDR044W,120,112,0,0
YDR047W,162,144,1,0
YDR049W,101,97,1,0
YDR055W,1623,1527,0,1
YDR057W,70,64,0,0
YDR060W,418,395,0,0
YDR061W,83,78,0,0
YDR062W,278,249,9,1
YDR063W,95,82,3,0
YDR064W,2118,1862,0,3
YDR065W,22,20,1,0
YDR068W,115,109,0,NA
YDR073W,49,35,12,NA
YDR074W,872,806,7,NA
YDR075W,42,39,0,0
YDR076W,37,20,0,15
YDR077W,14924,14044,18,26
YDR079W,78,65,0,1
YDR080W,101,91,0,NA
YDR082W,5,4,0,0
YDR083W,203,190,0,0
YDR089W,111,108,0,0
YDR092W,250,200,0,0
YDR093W,77,73,0,NA
YDR096W,138,129,NA,0
YDR099W,1098,947,17,0
YDR100W,152,127,1,0
YDR103W,109,108,NA,0
YDR106W,12,9,NA,0
YDR108W,44,40,0,0
YDR110W,58,54,0,0
YDR115W,154,128,0,0
YDR118W,29,26,0,NA
YDR119W,219,207,2,0
YDR119W-A,73,45,0,0
YDR121W,97,74,1,0
YDR122W,174,172,NA,0
YDR124W,22,7,15,0
YDR126W,13,10,0,NA
YDR127W,1261,1215,0,0
YDR128W,40,40,NA,0
YDR137W,59,52,0,0
YDR138W,77,74,0,0
YDR140W,66,51,0,0
YDR145W,310,293,1,0
YDR147W,62,54,0,0
YDR150W,508,501,0,0
YDR152W,207,189,0,0
YDR158W,1202,1154,0,1
YDR159W,45,45,0,NA
YDR160W,7,4,3,NA
YDR161W,201,185,0,1
YDR163W,88,78,NA,1
YDR165W,254,233,0,0
YDR167W,92,86,0,0
YDR168W,440,407,0,0
YDR171W,404,362,0,0
YDR172W,1360,1301,0,0
YDR174W,581,525,0,0
YDR176W,103,101,0,0
YDR177W,376,327,4,1
YDR178W,218,176,1,0
YDR179W-A,26,22,0,0
YDR180W,38,38,0,NA
YDR182W,132,125,0,0
YDR183W,61,48,2,0
YDR188W,505,465,0,0
YDR189W,239,230,0,0
YDR191W,35,29,0,0
YDR195W,127,122,1,0
YDR197W,50,45,1,0
YDR201W,28,24,NA,0
YDR204W,84,79,0,0
YDR205W,66,61,0,0
YDR206W,163,142,16,NA
YDR208W,174,162,3,0
YDR210W,351,278,0,0
YDR211W,258,234,2,0
YDR212W,615,569,1,1
YDR213W,103,97,3,0
YDR214W,1055,955,5,1
YDR216W,320,312,NA,0
YDR221W,84,83,0,0
YDR222W,68,66,0,0
YDR223W,2,0,2,NA
YDR225W,1656,1333,11,1
YDR226W,1008,860,0,4
YDR227W,111,102,0,0
YDR229W,95,86,2,0
YDR232W,298,281,0,0
YDR234W,254,242,0,0
YDR235W,68,63,NA,0
YDR237W,122,99,2,0
YDR241W,4,4,NA,0
YDR242W,21,18,1,0
YDR244W,144,138,0,0
YDR245W,138,128,0,0
YDR246W,92,81,0,0
YDR247W,34,29,3,1
YDR251W,142,128,8,NA
YDR252W,45,38,0,1
YDR254W,19,19,0,0
YDR262W,136,124,0,0
YDR265W,37,27,7,0
YDR268W,64,63,0,0
YDR270W,32,31,NA,0
YDR272W,316,278,0,0
YDR273W,4,4,0,NA
YDR275W,15,14,0,0
YDR279W,52,40,2,0
YDR280W,153,125,3,0
YDR285W,16,16,NA,0
YDR287W,55,49,0,0
YDR288W,42,41,NA,1
YDR291W,41,39,NA,0
YDR296W,231,209,0,0
YDR297W,164,143,0,0
YDR299W,268,240,0,0
YDR301W,86,84,0,0
YDR302W,64,63,0,1
YDR307W,104,99,0,0
YDR311W,85,85,0,0
YDR312W,154,144,0,0
YDR316W,141,129,0,0
YDR317W,3,3,0,0
YDR318W,24,24,0,0
YDR320W-B,0,0,0,0
YDR321W,464,424,0,0
YDR322W,256,224,0,0
YDR325W,71,69,NA,0
YDR330W,108,102,0,0
YDR331W,166,146,0,0
YDR332W,9,9,0,0
YDR334W,45,40,1,0
YDR335W,189,188,NA,0
YDR336W,15,13,NA,0
YDR337W,182,164,0,0
YDR347W,140,130,2,0
YDR351W,122,120,NA,NA
YDR352W,95,84,2,0
YDR353W,728,679,0,0
YDR354W,171,148,4,0
YDR356W,116,113,0,0
YDR358W,203,190,0,0
YDR363W,23,20,1,0
YDR363W-A,243,195,0,0
YDR367W,87,77,0,0
YDR368W,272,244,3,0
YDR371W,45,42,1,0
YDR374W-A,40,27,0,0
YDR376W,64,62,0,0
YDR377W,473,332,1,0
YDR379W,105,100,0,1
YDR380W,304,275,6,0
YDR381W,622,588,0,0
YDR382W,1706,1311,20,6
YDR385W,6411,6182,1,0
YDR386W,31,30,0,0
YDR388W,623,603,0,0
YDR389W,69,63,NA,0
YDR392W,41,37,0,0
YDR393W,41,37,0,0
YDR394W,417,369,5,0
YDR395W,472,446,4,0
YDR396W,1,0,NA,1
YDR398W,218,211,0,0
YDR399W,163,142,0,0
YDR401W,2,1,NA,1
YDR403W,14,14,NA,0
YDR405W,222,194,0,0
YDR406W,49,49,NA,NA
YDR409W,34,31,NA,0
YDR412W,165,146,0,0
YDR416W,50,50,0,0
YDR418W,2249,1884,1,1
YDR419W,29,27,0,0
YDR420W,121,119,NA,0
YDR421W,36,35,0,0
YDR425W,51,49,NA,0
YDR427W,504,458,0,0
YDR434W,120,108,0,0
YDR436W,83,79,1,0
YDR438W,1,1,0,0
YDR439W,19,15,0,0
YDR440W,42,40,0,0
YDR442W,0,0,0,0
YDR444W,31,26,2,0
YDR446W,2,2,NA,NA
YDR448W,98,86,0,0
YDR450W,2181,1885,0,1
YDR452W,126,113,3,0
YDR456W,114,105,1,0
YDR457W,278,270,2,0
YDR460W,78,69,2,0
YDR461W,0,0,0,0
YDR462W,224,193,0,0
YDR463W,290,265,0,1
YDR464W,63,58,1,NA
YDR466W,68,63,0,0
YDR469W,81,69,0,0
YDR471W,1362,1165,0,5
YDR472W,94,84,0,0
YDR477W,294,272,0,0
YDR478W,39,33,0,0
YDR483W,260,231,0,0
YDR484W,75,74,0,0
YDR489W,64,59,0,1
YDR492W,115,93,1,0
YDR493W,141,94,1,0
YDR494W,222,206,0,0
YDR499W,25,23,0,NA
YDR501W,25,24,0,0
YDR510W,379,284,0,3
YDR511W,121,107,NA,0
YDR513W,368,339,0,0
YDR515W,123,118,0,0
YDR517W,103,87,0,1
YDR518W,116,109,0,0
YDR519W,131,115,0,0
YDR525W-A,284,197,0,1
YDR527W,66,61,0,0
YDR528W,35,27,2,0
YDR531W,124,106,4,0
YDR536W,19,16,NA,0
YDR538W,29,22,0,1
YDR539W,177,165,0,0
YEL073C,87,73,0,0
YEL068C,20,17,0,0
YEL064C,34,32,0,0
YEL063C,56,21,1,0
YEL061C,69,63,3,NA
YEL060C,1341,1273,0,0
YEL059C-A,25,20,0,0
YEL057C,2,2,NA,0
YEL055C,253,242,1,0
YEL054C,1819,1547,1,4
YEL053C,52,46,0,0
YEL050C,206,191,1,0
YEL048C,43,41,NA,0
YEL047C,340,316,0,NA
YEL046C,1140,1076,NA,2
YEL039C,174,122,1,1
YEL037C,384,357,2,0
YEL036C,158,149,2,0
YEL034C-A,0,0,0,0
YEL029C,50,43,0,0
YEL025C,21,21,NA,0
YEL023C,2,1,1,NA
YEL017C-A,160,50,2,0
YEL016C,15,14,1,0
YEL009C-A,0,0,0,0
YEL009C,323,76,235,0
YEL008C-A,1,0,NA,1
YEL005C,29,21,0,0
YEL002C,368,333,0,0
YEL001C,294,259,0,0
YER003C,731,676,0,1
YER007C-A,305,263,0,0
YER008C,153,146,0,0
YER010C,60,55,0,0
YER017C,235,226,NA,0
YER018C,36,28,3,0
YER019C-A,194,163,2,1
YER023C-A,0,0,0,0
YER026C,893,800,0,0
YER027C,231,216,0,0
YER028C,7,5,0,0
YER029C,88,67,0,0
YER031C,302,263,0,0
YER033C,38,37,NA,0
YER036C,831,772,1,0
YER038C,13,13,0,0
YER039C,1,1,NA,0
YER043C,3992,3710,0,3
YER044C,211,159,0,0
YER044C-A,0,0,0,0
YER045C,51,49,0,0
YER047C,81,77,NA,1
YER048C,287,257,5,0
YER050C,240,187,6,0
YER052C,576,536,0,0
YER053C,263,221,4,0
YER053C-A,303,130,0,5
YER054C,46,46,NA,0
YER055C,637,566,0,1
YER056C,773,709,8,0
YER056C-A,1818,1397,0,2
YER057C,307,223,2,0
YER061C,45,39,0,0
YER062C,595,506,1,1
YER064C,275,254,2,0
YER065C,9,2,7,0
YER071C,72,55,0,0
YER075C,51,50,0,0
YER076C,13,7,4,0
YER077C,176,173,NA,0
YER078C,59,52,1,0
YER082C,239,218,1,0
YER083C,230,206,0,0
YER085C,0,0,0,0
YER087C-B,153,88,0,2
YER088C,168,164,1,0
YER088C-A,14,8,NA,3
YER089C,234,197,8,NA
YER091C,2316,2201,7,0
YER093C,40,40,NA,0
YER093C-A,44,31,0,0
YER094C,352,309,4,1
YER099C,202,193,0,0
YER101C,84,82,0,0
YER105C,160,154,0,0
YER107C,113,97,1,0
YER109C,24,22,NA,NA
YER110C,397,379,1,0
YER111C,80,74,4,NA
YER113C,44,40,0,0
YER114C,147,146,NA,0
YER115C,10,6,3,1
YER116C,55,50,NA,2
YER118C,116,101,2,0
YER119C,73,69,0,0
YER122C,365,339,1,0
YER124C,594,574,0,1
YER126C,339,297,0,0
YER130C,90,84,0,0
YER132C,29,28,NA,0
YER134C,117,106,1,0
YER137C,37,33,0,0
YER139C,71,62,0,0
YER142C,14,12,0,0
YER144C,41,40,0,0
YER145C,95,90,0,0
YER147C,41,41,0,NA
YER149C,45,44,0,0
YER151C,286,273,0,0
YER152C,67,52,0,0
YER155C,174,173,NA,0
YER156C,376,355,0,0
YER158C,17,17,NA,0
YER159C,226,156,23,2
YER161C,93,84,0,2
YER162C,43,43,0,0
YER163C,89,81,0,1
YER168C,148,146,NA,0
YER172C,231,223,0,0
YER174C,67,59,NA,0
YER175C,106,101,0,0
YER180C,0,0,0,0
YER180C-A,28,19,1,0
YER181C,0,0,0,0
YER183C,48,46,NA,0
YER184C,10,10,NA,0
YER186C,2,1,1,0
YER188C-A,1,1,0,NA
YEL072W,10,5,4,0
YEL071W,796,733,0,0
YEL070W,2,2,NA,0
YEL066W,119,116,NA,0
YEL065W,87,79,0,0
YEL062W,32,30,0,0
YEL058W,345,315,0,1
YEL056W,81,72,0,NA
YEL052W,76,72,0,0
YEL051W,402,360,2,0
YEL049W,6,1,5,0
YEL044W,52,45,NA,0
YEL043W,67,63,0,0
YEL042W,225,197,5,0
YEL041W,27,22,1,NA
YEL040W,597,574,0,0
YEL038W,99,93,0,0
YEL034W,2971,2603,13,1
YEL033W,4,1,NA,NA
YEL032W,158,150,0,0
YEL031W,557,523,0,0
YEL030W,10,10,NA,0
YEL028W,2,1,1,0
YEL027W,1175,980,5,3
YEL026W,479,357,7,0
YEL024W,781,670,7,1
YEL022W,138,136,NA,0
YEL021W,1629,1435,5,1
YEL020W-A,363,262,0,0
YEL018W,31,30,NA,0
YEL017W,134,122,0,0
YEL015W,280,274,0,0
YEL013W,308,284,7,1
YEL012W,72,64,2,0
YEL011W,205,198,0,0
YEL008W,1,1,NA,0
YEL007W,162,155,NA,0
YEL006W,58,41,1,1
YEL004W,24,20,0,0
YEL003W,164,136,NA,0
YER001W,368,349,0,0
YER002W,308,245,0,1
YER004W,166,154,0,1
YER005W,39,33,0,0
YER006W,467,439,0,0
YER007W,13,13,0,0
YER009W,719,602,0,0
YER011W,8,8,0,0
YER012W,331,282,1,0
YER013W,95,91,NA,0
YER014W,67,61,0,0
YER015W,24,23,NA,1
YER016W,92,86,NA,0
YER019W,63,61,NA,0
YER020W,119,107,0,0
YER021W,483,459,0,0
YER022W,127,115,0,0
YER023W,421,358,0,0
YER024W,28,27,NA,0
YER025W,1115,1072,1,0
YER030W,201,161,0,0
YER032W,105,98,0,0
YER034W,56,50,0,0
YER035W,324,270,3,0
YER037W,11,11,0,0
YER038W-A,1,1,0,0
YER040W,57,53,0,0
YER041W,17,13,2,0
YER042W,112,102,0,0
YER046W,27,19,3,0
YER048W-A,115,75,2,1
YER049W,359,337,0,0
YER051W,21,20,0,NA
YER058W,54,45,0,0
YER059W,90,86,3,0
YER060W,10,10,0,NA
YER060W-A,101,100,NA,0
YER063W,245,221,0,0
YER066W,6,4,2,0
YER067W,490,398,5,1
YER068W,232,219,0,0
YER069W,789,764,2,0
YER070W,1110,1045,1,0
YER072W,384,290,0,1
YER073W,439,413,0,0
YER074W,2010,1852,0,0
YER074W-A,86,70,0,0
YER076W-A,3,3,NA,0
YER079W,105,90,5,0
YER080W,206,181,0,0
YER081W,229,228,0,0
YER084W,6,5,NA,0
YER086W,377,349,1,0
YER087W,73,68,0,0
YER088W-B,0,0,0,0
YER090W,635,580,1,0
YER092W,151,124,0,0
YER095W,200,192,NA,0
YER096W,3,3,NA,0
YER098W,21,20,NA,0
YER100W,238,216,4,0
YER102W,2864,2647,0,0
YER103W,146,141,0,0
YER104W,59,47,0,0
YER106W,1,1,NA,0
YER112W,194,161,3,0
YER117W,1991,1732,0,5
YER120W,558,523,0,1
YER121W,12,10,NA,0
YER123W,128,115,2,2
YER125W,469,462,NA,0
YER127W,184,172,0,0
YER128W,50,49,NA,0
YER129W,27,27,NA,0
YER131W,1088,888,11,4
YER133W,548,501,2,1
YER136W,326,293,2,1
YER138W-A,42,3,NA,38
YER140W,36,34,NA,1
YER141W,332,296,0,0
YER143W,173,162,0,0
YER146W,129,102,0,0
YER148W,177,144,8,0
YER150W,142,113,0,0
YER154W,98,91,0,0
YER157W,76,72,0,0
YER158W-A,0,0,0,0
YER164W,156,155,NA,0
YER165W,1506,1431,6,0
YER166W,183,181,NA,0
YER167W,111,108,2,0
YER169W,66,63,1,0
YER170W,60,51,0,0
YER171W,100,96,0,0
YER173W,19,18,0,NA
YER175W-A,0,0,0,0
YER176W,104,102,0,0
YER177W,2107,1858,1,3
YER178W,829,747,0,0
YER179W,5,4,NA,0
YER182W,131,110,0,0
YER187W,2,0,1,1
YER188W,4,3,0,0
YFL057C,5,4,0,0
YFL054C,33,32,NA,0
YFL050C,7,0,7,0
YFL048C,260,241,0,0
YFL045C,1034,900,6,1
YFL044C,115,102,0,0
YFL042C,65,65,0,0
YFL039C,3205,2974,18,0
YFL038C,746,628,0,4
YFL034C-B,136,124,0,0
YFL034C-A,196,131,0,0
YFL033C,81,78,NA,0
YFL029C,30,29,NA,0
YFL028C,135,122,0,0
YFL027C,40,38,0,0
YFL025C,66,61,0,0
YFL024C,55,54,NA,0
YFL022C,757,731,0,0
YFL021C-A,0,0,0,0
YFL020C,0,0,0,0
YFL018C,956,877,0,1
YFL017C,121,108,0,0
YFL016C,406,387,2,0
YFL013C,188,179,0,0
YFL010C,825,737,0,3
YFL003C,0,0,0,0
YFL002C,125,122,0,0
YFR003C,162,135,0,0
YFR005C,46,40,0,0
YFR011C,196,171,0,0
YFR014C,105,96,2,0
YFR015C,274,254,5,0
YFR016C,222,221,NA,0
YFR017C,113,89,5,0
YFR018C,53,44,0,0
YFR024C-A,180,164,0,0
YFR025C,72,70,0,0
YFR026C,7,3,1,1
YFR028C,127,114,2,0
YFR031C,53,53,NA,0
YFR031C-A,3395,3056,0,1
YFR032C-A,1237,918,0,0
YFR033C,487,379,15,0
YFR034C,132,122,0,NA
YFR037C,374,343,0,0
YFR039C,73,60,0,0
YFR041C,133,124,NA,0
YFR043C,75,62,0,0
YFR044C,844,786,0,1
YFR046C,39,36,NA,0
YFR047C,131,119,0,0
YFR050C,449,377,1,1
YFR051C,387,360,0,0
YFR053C,2563,2478,23,NA
YFR054C,0,0,0,0
YFL055W,5,5,NA,0
YFL053W,4,4,NA,0
YFL052W,19,19,0,0
YFL049W,92,84,0,0
YFL047W,69,68,0,0
YFL046W,50,40,0,0
YFL041W-A,0,0,0,0
YFL041W,94,86,0,0
YFL037W,475,431,0,2
YFL036W,240,238,NA,0
YFL034W,59,55,0,NA
YFL031W,125,115,NA,0
YFL030W,19,17,NA,0
YFL026W,2,1,1,NA
YFL023W,112,111,0,0
YFL021W,223,219,NA,0
YFL017W-A,75,51,0,0
YFL014W,2414,1782,17,7
YFL012W-A,0,0,0,0
YFL012W,0,0,0,0
YFL011W,2,0,2,NA
YFL010W-A,0,0,0,0
YFL009W,147,132,7,0
YFL008W,233,224,0,NA
YFL007W,166,152,2,0
YFL005W,314,279,2,1
YFL004W,224,212,0,0
YFL001W,54,51,NA,0
YFR001W,206,169,0,0
YFR002W,289,283,0,0
YFR004W,373,314,0,0
YFR006W,271,267,NA,0
YFR007W,73,67,0,0
YFR008W,83,77,0,0
YFR009W,435,417,0,0
YFR010W,465,450,0,0
YFR010W-A,0,0,0,0
YFR013W,94,91,0,0
YFR019W,107,105,NA,0
YFR020W,2,2,0,0
YFR021W,43,39,0,0
YFR022W,26,23,1,0
YFR023W,0,0,0,0
YFR027W,28,23,0,0
YFR029W,37,36,0,0
YFR030W,49,46,0,0
YFR034W-A,39,7,NA,29
YFR038W,78,76,NA,0
YFR040W,85,85,NA,NA
YFR042W,54,44,0,0
YFR045W,65,59,0,NA
YFR048W,75,70,0,0
YFR049W,153,106,19,0
YFR052W,397,372,0,0
YFR055W,193,178,0,0
YGL257C,29,26,1,1
YGL252C,175,155,0,2
YGL251C,12,12,NA,0
YGL246C,96,85,0,0
YGL242C,167,151,0,1
YGL237C,67,64,0,0
YGL236C,64,63,0,0
YGL231C,302,267,0,0
YGL230C,7,6,0,0
YGL229C,10,9,0,0
YGL226C-A,117,84,1,2
YGL224C,72,54,4,0
YGL223C,66,64,NA,0
YGL222C,449,406,6,0
YGL221C,288,262,0,0
YGL219C,136,127,0,1
YGL213C,142,133,0,0
YGL206C,814,791,4,NA
YGL204C,19,11,0,1
YGL203C,132,121,0,0
YGL201C,172,163,0,0
YGL200C,243,210,0,0
YGL199C,1,0,1,0
YGL194C-A,20,11,5,1
YGL194C,81,73,0,NA
YGL193C,0,0,0,0
YGL190C,133,112,11,1
YGL189C,1914,1494,0,3
YGL187C,510,402,2,2
YGL186C,139,123,0,0
YGL185C,58,55,0,0
YGL184C,10,9,NA,0
YGL182C,1,1,0,NA
YGL179C,11,11,0,NA
YGL176C,14,12,0,0
YGL175C,10,9,0,NA
YGL173C,870,858,NA,0
YGL167C,219,206,2,0
YGL165C,0,0,0,0
YGL164C,61,57,0,NA
YGL163C,43,41,0,0
YGL161C,172,153,2,0
YGL154C,17,14,0,0
YGL152C,0,0,0,0
YGL150C,122,118,1,NA
YGL147C,2736,2372,0,6
YGL146C,2,1,1,NA
YGL144C,11,10,0,0
YGL143C,54,46,0,0
YGL142C,73,65,1,0
YGL140C,104,103,NA,0
YGL136C,22,16,1,0
YGL131C,30,30,0,NA
YGL129C,182,160,0,0
YGL128C,32,30,NA,0
YGL127C,57,49,0,0
YGL124C,60,59,NA,0
YGL122C,572,557,0,0
YGL121C,64,58,0,0
YGL120C,340,323,0,0
YGL112C,146,135,0,1
YGL110C,89,87,0,0
YGL108C,62,52,0,1
YGL107C,158,150,0,0
YGL104C,39,37,NA,0
YGL095C,122,102,0,0
YGL094C,47,39,3,0
YGL091C,183,172,0,0
YGL089C,9,5,0,NA
YGL087C,247,207,0,0
YGL084C,127,119,0,1
YGL078C,480,446,2,0
YGL077C,351,309,6,0
YGL076C,4005,3670,0,2
YGL075C,10,10,0,0
YGL072C,0,0,0,0
YGL070C,170,137,0,3
YGL065C,115,99,0,0
YGL064C,81,78,0,NA
YGL063C-A,0,0,0,0
YGL061C,64,60,1,0
YGL057C,50,48,NA,0
YGL056C,292,278,0,0
YGL054C,337,275,3,0
YGL049C,472,443,1,0
YGL048C,545,487,0,1
YGL044C,109,103,2,0
YGL040C,308,283,1,0
YGL038C,112,109,0,0
YGL037C,1286,1130,2,1
YGL035C,118,112,1,NA
YGL032C,1,1,0,0
YGL031C,1938,1725,1,1
YGL028C,464,424,4,0
YGL027C,106,99,0,0
YGL026C,1283,1223,0,0
YGL025C,109,108,NA,0
YGL023C,69,68,NA,0
YGL020C,129,117,1,0
YGL018C,81,67,0,1
YGL015C,1,0,1,0
YGL013C,109,109,NA,0
YGL011C,476,429,0,0
YGL009C,1985,1906,0,1
YGL008C,7957,7644,18,11
YGL007C-A,10,0,8,2
YGL005C,82,72,0,0
YGL004C,39,39,NA,0
YGL003C,37,32,3,0
YGL001C,331,318,0,0
YGR001C,273,247,0,0
YGR002C,126,123,0,0
YGR005C,212,202,0,0
YGR008C,406,252,16,3
YGR009C,292,275,0,0
YGR015C,21,20,NA,0
YGR018C,3,3,0,0
YGR020C,345,264,1,0
YGR024C,44,34,1,NA
YGR027C,1595,1208,0,5
YGR030C,110,94,0,1
YGR033C,111,103,0,0
YGR035C,2,1,0,0
YGR036C,58,48,0,1
YGR037C,422,324,1,3
YGR043C,31,29,NA,0
YGR044C,170,162,NA,0
YGR045C,2,1,1,NA
YGR047C,88,88,NA,0
YGR050C,9,8,NA,0
YGR053C,3,2,0,0
YGR057C,16,10,1,0
YGR061C,549,538,NA,0
YGR062C,19,17,NA,0
YGR063C,167,138,0,0
YGR065C,77,70,4,0
YGR067C,6,6,NA,0
YGR068C,63,59,0,0
YGR071C,45,40,2,NA
YGR073C,0,0,0,0
YGR075C,41,38,0,NA
YGR076C,183,145,0,0
YGR077C,42,40,0,0
YGR078C,224,190,0,0
YGR081C,173,149,NA,1
YGR083C,427,408,1,NA
YGR084C,221,217,NA,0
YGR085C,2491,2153,1,3
YGR086C,1710,1518,13,0
YGR087C,23,23,0,0
YGR095C,104,91,2,0
YGR098C,39,39,NA,0
YGR102C,46,37,0,0
YGR104C,50,43,0,0
YGR106C,323,269,0,1
YGR109C,75,71,0,0
YGR117C,63,61,0,0
YGR119C,316,309,1,0
YGR120C,52,50,0,0
YGR121C,24,22,0,0
YGR122C-A,5,5,0,0
YGR123C,203,191,0,0
YGR128C,223,205,1,0
YGR130C,710,678,0,0
YGR132C,298,254,3,0
YGR138C,174,170,1,0
YGR146C,43,32,3,1
YGR146C-A,0,0,0,0
YGR147C,96,89,0,0
YGR148C,1660,1484,4,1
YGR150C,71,68,0,0
YGR154C,7,2,5,0
YGR158C,171,148,1,0
YGR159C,1045,956,3,1
YGR161C,418,370,2,0
YGR168C,23,16,4,0
YGR169C,42,37,0,0
YGR169C-A,197,138,4,1
YGR171C,30,27,0,0
YGR172C,204,180,0,0
YGR174C,98,89,NA,0
YGR175C,1271,1208,2,0
YGR177C,76,69,2,1
YGR178C,527,481,6,0
YGR179C,63,58,1,0
YGR180C,912,836,0,0
YGR182C,0,0,0,0
YGR183C,338,209,1,1
YGR184C,152,148,NA,0
YGR185C,1033,957,1,0
YGR187C,248,227,1,0
YGR188C,16,15,1,NA
YGR189C,2198,2038,13,3
YGR192C,13267,12044,20,13
YGR193C,295,278,1,0
YGR194C,76,75,NA,0
YGR196C,119,117,0,NA
YGR197C,33,28,0,0
YGR200C,208,197,0,0
YGR201C,13,13,NA,0
YGR202C,130,123,0,0
YGR204C-A,0,0,0,0
