trx,cds,utr5,utr3,
YDR490C,77,74,0,0
YDR495C,56,52,NA,0
YDR496C,463,447,0,1
YDR497C,696,651,5,1
YDR498C,61,58,1,0
YDR500C,891,632,0,1
YDR502C,1197,1084,3,1
YDR503C,35,34,0,0
YDR504C,1,0,NA,1
YDR505C,243,234,4,NA
YDR506C,24,23,0,1
YDR507C,347,341,NA,2
YDR508C,893,844,1,0
YDR510C-A,0,0,0,0
YDR512C,68,63,NA,0
YDR514C,84,83,0,0
YDR516C,307,295,3,0
YDR520C,28,27,0,0
YDR522C,0,0,0,0
YDR523C,0,0,0,0
YDR524C,29,29,0,0
YDR524C-B,1308,1009,8,7
YDR524C-A,1,0,0,1
YDR529C,530,445,0,2
YDR530C,31,28,NA,0
YDR532C,45,39,0,0
YDR533C,153,124,0,1
YDR534C,0,0,0,0
YDR535C,1,1,NA,0
YDR540C,7,3,0,0
YDR541C,12,12,0,0
YDL248W,300,274,0,0
YDL244W,25,21,NA,0
YDL242W,2,1,NA,1
YDL241W,37,33,0,0
YDL240W,36,36,NA,0
YDL237W,92,83,0,0
YDL236W,251,219,0,0
YDL233W,65,58,0,0
YDL232W,67,14,0,0
YDL230W,30,26,0,0
YDL229W,4106,3955,5,0
YDL225W,227,202,1,0
YDL221W,0,0,0,0
YDL219W,112,93,0,0
YDL218W,0,0,0,0
YDL212W,260,214,0,0
YDL210W,1,1,NA,0
YDL208W,369,306,0,0
YDL207W,54,51,0,0
YDL206W,12,10,2,0
YDL204W,260,229,16,0
YDL202W,166,146,0,0
YDL201W,125,110,0,0
YDL195W,813,790,1,0
YDL194W,9,9,NA,0
YDL193W,164,140,1,0
YDL192W,757,685,0,1
YDL191W,1324,1150,0,2
YDL189W,78,73,0,0
YDL185W,2460,2392,0,0
YDL182W,610,583,0,0
YDL181W,141,107,2,0
YDL180W,37,31,1,0
YDL179W,126,108,0,0
YDL178W,171,166,0,0
YDL176W,35,28,5,0
YDL173W,266,259,NA,NA
YDL170W,44,42,NA,0
YDL168W,317,279,0,0
YDL165W,107,99,0,0
YDL161W,271,264,0,0
YDL159W,55,53,1,0
YDL156W,45,45,0,NA
YDL155W,55,52,0,0
YDL154W,4,4,NA,0
YDL150W,130,121,0,NA
YDL149W,31,31,NA,0
YDL147W,620,579,0,0
YDL146W,17,12,2,0
YDL143W,522,487,0,0
YDL141W,84,79,3,0
YDL138W,17,11,5,0
YDL137W,377,317,7,0
YDL136W,1262,1123,2,0
YDL133W,54,49,4,0
YDL132W,185,178,6,NA
YDL131W,772,737,0,0
YDL130W-A,218,160,0,0
YDL130W,1125,847,0,2
YDL129W,8,7,0,0
YDL128W,291,278,0,0
YDL127W,55,45,0,2
YDL124W,917,830,3,0
YDL123W,66,48,0,0
YDL122W,235,230,4,NA
YDL120W,138,109,0,1
YDL117W,115,108,1,0
YDL116W,111,100,0,0
YDL114W,0,0,0,0
YDL112W,210,208,NA,1
YDL108W,57,55,0,0
YDL107W,36,32,0,0
YDL105W,27,25,0,0
YDL102W,124,118,0,0
YDL099W,180,170,1,0
YDL095W,392,371,0,1
YDL093W,75,71,0,0
YDL092W,161,146,0,0
YDL089W,31,29,0,0
YDL086W,481,442,NA,0
YDL085W,5,5,0,0
YDL084W,846,810,3,0
YDL082W,1332,1194,0,3
YDL075W,1240,1045,0,1
YDL073W,25,20,3,0
YDL070W,128,125,0,1
YDL068W,1,1,NA,0
YDL066W,301,278,0,0
YDL064W,160,137,0,0
YDL060W,214,211,0,NA
YDL058W,83,81,0,0
YDL057W,29,25,0,0
YDL056W,94,92,NA,0
YDL051W,296,274,0,0
YDL046W,245,194,1,3
YDL045W-A,114,72,0,1
YDL041W,0,0,0,0
YDL032W,0,0,0,0
YDL031W,270,265,0,0
YDL030W,49,47,0,0
YDL029W,420,391,0,0
YDL025W-A,0,0,0,0
YDL022W,1317,1242,10,0
YDL021W,66,59,0,0
YDL017W,54,52,NA,0
YDL014W,1231,1130,15,0
YDL013W,36,36,0,0
YDL010W,99,85,0,0
YDL008W,46,41,0,0
YDL007W,467,428,0,0
YDL006W,56,53,1,0
YDL004W,366,310,1,1
YDL003W,116,114,NA,0
YDL001W,76,69,0,1
YDR002W,775,689,0,0
YDR003W-A,0,0,0,0
YDR004W,19,19,NA,0
YDR007W,24,20,0,0
YDR009W,19,19,0,0
YDR011W,297,283,4,0
YDR012W,3698,3495,0,0
YDR013W,39,36,0,1
YDR014W,31,31,0,0
YDR014W-A,3,2,NA,1
YDR021W,38,36,0,1
YDR023W,1256,1185,0,0
YDR024W,2,0,NA,NA
YDR025W,1800,1666,NA,1
YDR031W,91,77,0,0
YDR033W,1514,1393,40,2
YDR034W-B,73,47,0,0
YDR035W,544,513,0,0
YDR037W,1759,1697,0,1
YDR041W,116,92,0,0
YDR044W,114,105,0,0
YDR047W,142,127,0,0
YDR049W,98,95,1,0
YDR055W,1246,1197,1,2
YDR057W,43,41,0,0
YDR060W,411,395,3,0
YDR061W,92,86,0,0
YDR062W,282,260,6,0
YDR063W,116,99,6,0
YDR064W,1822,1587,0,1
YDR065W,19,19,0,0
YDR068W,95,90,0,NA
YDR073W,62,43,14,NA
YDR074W,779,729,2,NA
YDR075W,34,29,0,0
YDR076W,36,20,0,12
YDR077W,13181,12485,15,25
YDR079W,86,69,0,1
YDR080W,82,81,0,NA
YDR082W,7,4,1,0
YDR083W,194,185,0,0
YDR089W,92,89,1,0
YDR092W,231,202,0,0
YDR093W,93,88,1,NA
YDR096W,136,135,NA,0
YDR099W,1023,907,17,1
YDR100W,107,80,0,0
YDR103W,90,85,NA,0
YDR106W,4,4,NA,0
YDR108W,44,41,0,0
YDR110W,62,59,0,1
YDR115W,123,103,0,0
YDR118W,20,19,0,NA
YDR119W,230,220,2,0
YDR119W-A,96,51,0,0
YDR121W,122,84,1,0
YDR122W,163,160,NA,0
YDR124W,14,4,10,0
YDR126W,11,7,1,NA
YDR127W,1176,1140,0,0
YDR128W,33,33,NA,0
YDR137W,65,60,0,0
YDR138W,67,62,0,0
YDR140W,73,54,0,0
YDR145W,417,408,0,0
YDR147W,47,45,0,0
YDR150W,453,452,0,0
YDR152W,171,155,0,0
YDR158W,982,955,0,0
YDR159W,43,41,1,NA
YDR160W,14,12,0,NA
YDR161W,188,180,0,0
YDR163W,75,74,NA,0
YDR165W,227,210,0,0
YDR167W,113,103,0,0
YDR168W,401,375,0,1
YDR171W,342,318,1,0
YDR172W,1065,1043,0,0
YDR174W,452,411,0,0
YDR176W,89,86,0,0
YDR177W,356,312,2,1
YDR178W,191,164,1,0
YDR179W-A,21,20,0,0
YDR180W,27,24,0,NA
YDR182W,160,159,0,0
YDR183W,56,50,0,0
YDR188W,413,383,1,1
YDR189W,190,175,0,0
YDR191W,35,30,0,0
YDR195W,150,143,0,0
YDR197W,59,55,0,0
YDR201W,22,22,NA,0
YDR204W,88,82,0,0
YDR205W,49,45,0,0
YDR206W,153,141,8,NA
YDR208W,167,157,2,0
YDR210W,315,253,0,0
YDR211W,234,212,0,0
YDR212W,431,397,0,0
YDR213W,93,91,1,0
YDR214W,901,821,1,1
YDR216W,330,323,NA,0
YDR221W,79,74,0,1
YDR222W,73,70,0,0
YDR223W,4,1,3,NA
YDR225W,1182,933,6,5
YDR226W,825,740,0,0
YDR227W,136,125,0,0
YDR229W,69,62,2,0
YDR232W,278,254,9,0
YDR234W,238,229,0,0
YDR235W,54,54,NA,0
YDR237W,134,124,0,1
YDR241W,8,8,NA,0
YDR242W,24,15,4,0
YDR244W,121,119,0,0
YDR245W,121,110,0,0
YDR246W,64,55,0,0
YDR247W,40,34,0,1
YDR251W,141,131,4,NA
YDR252W,35,33,0,0
YDR254W,19,18,0,0
YDR262W,106,96,0,1
YDR265W,25,17,6,0
YDR268W,48,43,0,0
YDR270W,25,23,NA,0
YDR272W,246,212,0,0
YDR273W,2,2,0,NA
YDR275W,15,13,1,0
YDR279W,55,51,0,0
YDR280W,127,108,4,0
YDR285W,17,17,NA,0
YDR287W,58,53,0,0
YDR288W,46,45,NA,0
YDR291W,35,35,NA,0
YDR296W,194,164,0,0
YDR297W,159,150,0,0
YDR299W,258,245,0,0
YDR301W,71,69,0,0
YDR302W,61,48,0,1
YDR307W,94,88,1,0
YDR311W,95,92,0,0
YDR312W,157,149,0,0
YDR316W,114,110,0,0
YDR317W,3,2,0,0
YDR318W,26,25,0,0
YDR320W-B,0,0,0,0
YDR321W,405,367,0,0
YDR322W,177,161,0,0
YDR325W,47,45,NA,0
YDR330W,85,79,0,0
YDR331W,144,124,0,0
YDR332W,14,12,0,0
YDR334W,39,36,1,0
YDR335W,173,171,NA,0
YDR336W,11,11,NA,0
YDR337W,134,115,0,1
YDR347W,125,119,1,0
YDR351W,111,110,NA,NA
YDR352W,74,70,3,0
YDR353W,666,602,0,0
YDR354W,143,128,3,0
YDR356W,116,115,0,0
YDR358W,190,182,0,0
YDR363W,38,32,2,0
YDR363W-A,194,145,0,0
YDR367W,83,70,0,0
YDR368W,245,206,1,0
YDR371W,45,42,1,0
YDR374W-A,44,31,0,0
YDR376W,57,55,0,0
YDR377W,315,225,3,0
YDR379W,119,113,2,0
YDR380W,248,225,6,0
YDR381W,525,501,0,1
YDR382W,1189,981,10,2
YDR385W,4747,4570,0,1
YDR386W,49,47,0,0
YDR388W,590,557,0,0
YDR389W,72,71,NA,0
YDR392W,42,39,0,0
YDR393W,33,29,0,0
YDR394W,302,273,2,0
YDR395W,413,394,4,0
YDR396W,0,0,0,0
YDR398W,227,213,0,0
YDR399W,147,126,0,0
YDR401W,0,0,0,0
YDR403W,12,12,NA,0
YDR405W,143,120,0,0
YDR406W,37,37,NA,NA
YDR409W,56,53,NA,0
YDR412W,135,121,0,0
YDR416W,59,56,1,0
YDR418W,1608,1345,0,4
YDR419W,39,36,0,0
YDR420W,174,172,NA,0
YDR421W,27,26,1,0
YDR425W,59,57,NA,0
YDR427W,379,357,0,0
YDR434W,103,86,3,1
YDR436W,76,75,0,0
YDR438W,0,0,0,0
YDR439W,21,18,0,1
YDR440W,47,46,0,0
YDR442W,0,0,0,0
YDR444W,23,20,1,0
YDR446W,0,0,0,0
YDR448W,115,107,0,0
YDR450W,1340,1142,0,1
YDR452W,148,130,3,1
YDR456W,90,80,0,0
YDR457W,240,227,0,0
YDR460W,68,65,0,0
YDR461W,0,0,0,0
YDR462W,225,183,0,1
YDR463W,269,257,0,1
YDR464W,76,73,1,NA
YDR466W,62,60,1,0
YDR469W,71,65,0,0
YDR471W,894,770,0,4
YDR472W,78,69,0,0
YDR477W,282,267,4,0
YDR478W,56,47,0,0
YDR483W,243,225,0,0
YDR484W,63,63,0,0
YDR489W,58,58,0,0
YDR492W,99,83,1,0
YDR493W,98,77,1,0
YDR494W,195,188,0,0
YDR499W,26,24,0,NA
YDR501W,21,21,0,0
YDR510W,300,240,0,1
YDR511W,110,95,NA,0
YDR513W,337,319,0,1
YDR515W,105,94,0,0
YDR517W,94,82,0,1
YDR518W,118,109,0,0
YDR519W,138,120,0,0
YDR525W-A,247,184,0,2
YDR527W,37,37,0,0
YDR528W,25,23,0,0
YDR531W,93,81,3,0
YDR536W,6,5,NA,0
YDR538W,31,28,0,0
YDR539W,171,153,0,0
YEL073C,72,63,0,1
YEL068C,11,9,0,0
YEL064C,32,30,0,0
YEL063C,36,17,2,0
YEL061C,62,57,2,NA
YEL060C,1181,1128,2,0
YEL059C-A,29,20,0,0
YEL057C,1,1,NA,0
YEL055C,189,179,1,0
YEL054C,1354,1119,0,2
YEL053C,56,51,0,0
YEL050C,233,220,1,0
YEL048C,20,19,NA,0
YEL047C,295,263,0,NA
YEL046C,931,858,NA,3
YEL039C,179,156,1,0
YEL037C,339,313,2,0
YEL036C,196,186,1,0
YEL034C-A,0,0,0,0
YEL029C,53,49,0,0
YEL025C,25,23,NA,0
YEL023C,1,0,1,NA
YEL017C-A,217,125,0,0
YEL016C,14,12,1,0
YEL009C-A,1,1,NA,0
YEL009C,311,116,186,0
YEL008C-A,8,0,NA,8
YEL005C,26,22,0,0
YEL002C,284,257,0,1
YEL001C,222,186,0,0
YER003C,681,655,0,0
YER007C-A,254,223,0,2
YER008C,169,164,0,0
YER010C,52,50,0,0
YER017C,198,189,NA,0
YER018C,39,34,0,0
YER019C-A,184,160,0,0
YER023C-A,0,0,0,0
YER026C,682,606,0,1
YER027C,203,190,0,0
YER028C,4,3,0,0
YER029C,81,66,0,0
YER031C,258,222,0,1
YER033C,48,47,NA,0
YER036C,668,628,0,1
YER038C,6,5,0,0
YER039C,1,0,NA,1
YER043C,2982,2762,0,0
YER044C,204,161,0,1
YER044C-A,1,1,NA,NA
YER045C,44,41,1,0
YER047C,74,74,NA,0
YER048C,271,258,2,0
YER050C,245,211,10,0
YER052C,437,422,1,0
YER053C,279,234,4,0
YER053C-A,258,124,1,5
YER054C,68,67,NA,0
YER055C,454,407,0,0
YER056C,699,636,5,0
YER056C-A,1225,992,0,1
YER057C,270,203,1,0
YER061C,41,39,0,0
YER062C,400,362,1,0
YER064C,301,283,1,0
YER065C,10,1,9,0
YER071C,63,53,0,0
YER075C,46,42,2,0
YER076C,15,8,5,0
YER077C,127,126,NA,0
YER078C,56,53,1,0
YER082C,175,161,0,0
YER083C,199,183,0,0
YER085C,1,1,0,0
YER087C-B,149,84,0,4
YER088C,166,164,0,0
YER088C-A,13,7,NA,0
YER089C,209,180,18,NA
YER091C,1723,1646,4,0
YER093C,49,47,NA,0
YER093C-A,30,20,0,0
YER094C,294,249,5,1
YER099C,162,146,0,0
YER101C,99,89,0,0
YER105C,175,165,0,0
YER107C,120,111,2,0
YER109C,40,38,NA,NA
YER110C,401,386,0,1
YER111C,90,82,6,NA
YER113C,37,33,1,0
YER114C,181,179,NA,0
YER115C,9,6,3,0
YER116C,66,60,NA,3
YER118C,120,108,0,0
YER119C,76,73,0,0
YER122C,364,347,0,0
YER124C,537,520,0,0
YER126C,263,232,0,1
YER130C,83,74,0,0
YER132C,33,33,NA,0
YER134C,108,101,0,0
YER137C,36,31,0,1
YER139C,72,60,0,0
YER142C,11,9,0,0
YER144C,48,47,0,0
YER145C,111,103,0,0
YER147C,47,46,0,NA
YER149C,55,52,0,0
YER151C,301,293,0,0
YER152C,58,48,0,0
YER155C,185,184,NA,0
YER156C,272,262,0,0
YER158C,12,11,NA,0
YER159C,195,144,16,0
YER161C,103,93,0,0
YER162C,57,54,0,0
YER163C,87,79,0,0
YER168C,142,141,NA,0
YER172C,254,244,0,0
YER174C,62,59,NA,1
YER175C,107,101,0,0
YER180C,0,0,0,0
YER180C-A,34,31,0,0
YER181C,1,0,1,0
YER183C,56,54,NA,0
YER184C,11,10,NA,0
YER186C,9,1,8,0
YER188C-A,1,1,0,NA
YEL072W,11,6,4,0
YEL071W,734,681,0,0
YEL070W,11,10,NA,0
YEL066W,93,88,NA,0
YEL065W,122,111,0,0
YEL062W,42,40,0,0
YEL058W,306,273,0,1
YEL056W,80,76,0,NA
YEL052W,67,63,0,0
YEL051W,352,309,1,0
YEL049W,5,2,3,0
YEL044W,52,51,NA,0
YEL043W,83,80,0,0
YEL042W,209,199,0,0
YEL041W,33,30,2,NA
YEL040W,611,600,0,0
YEL038W,87,80,0,0
YEL034W,2160,1901,15,1
YEL033W,2,1,NA,NA
YEL032W,124,117,0,0
YEL031W,499,473,0,0
YEL030W,16,16,NA,0
YEL028W,2,0,2,0
YEL027W,893,757,2,0
YEL026W,432,341,1,0
YEL024W,506,446,9,0
YEL022W,146,140,NA,0
YEL021W,965,871,3,0
YEL020W-A,233,173,0,3
YEL018W,42,40,NA,0
YEL017W,124,111,0,0
YEL015W,235,224,0,0
YEL013W,271,250,9,0
YEL012W,45,42,0,0
YEL011W,175,169,0,0
YEL008W,0,0,0,0
YEL007W,148,146,NA,0
YEL006W,43,35,0,1
YEL004W,35,33,0,0
YEL003W,103,94,NA,0
YER001W,300,283,0,0
YER002W,296,260,0,0
YER004W,129,114,0,1
YER005W,45,40,0,0
YER006W,451,412,0,0
YER007W,16,16,0,0
YER009W,536,445,0,1
YER011W,5,5,0,0
YER012W,261,229,2,0
YER013W,72,72,NA,0
YER014W,68,59,0,0
YER015W,23,23,NA,0
YER016W,64,62,NA,0
YER019W,75,71,NA,0
YER020W,92,90,0,0
YER021W,396,382,0,0
YER022W,113,109,0,0
YER023W,344,304,0,0
YER024W,13,13,NA,0
YER025W,841,809,0,0
YER030W,181,152,0,0
YER032W,129,126,0,0
YER034W,64,63,0,0
YER035W,293,251,3,0
YER037W,8,6,0,0
YER038W-A,0,0,0,0
YER040W,82,78,1,0
YER041W,22,10,6,0
YER042W,62,55,0,0
YER046W,37,30,1,0
YER048W-A,99,75,0,0
YER049W,351,313,0,0
YER051W,30,28,0,NA
YER058W,35,30,0,0
YER059W,100,94,1,0
YER060W,10,9,0,NA
YER060W-A,94,94,NA,0
YER063W,197,182,0,0
YER066W,14,9,5,0
YER067W,428,348,2,0
YER068W,256,242,0,0
YER069W,655,642,0,0
YER070W,855,812,2,0
YER072W,292,232,0,0
YER073W,365,332,0,0
YER074W,1628,1417,3,1
YER074W-A,78,58,0,0
YER076W-A,1,1,NA,0
YER079W,121,114,2,0
YER080W,190,183,0,0
YER081W,264,264,0,0
YER084W,8,5,NA,0
YER086W,335,306,0,0
YER087W,54,54,0,0
YER088W-B,1,0,1,NA
YER090W,524,491,0,0
YER092W,145,122,0,0
YER095W,182,176,NA,1
YER096W,2,2,NA,0
YER098W,27,25,NA,0
YER100W,219,205,1,0
YER102W,2243,2073,0,0
YER103W,137,130,0,0
YER104W,56,50,0,0
YER106W,1,1,NA,0
YER112W,210,176,1,1
YER117W,1357,1187,0,2
YER120W,494,473,0,0
YER121W,10,9,NA,1
YER123W,89,87,2,0
YER125W,417,410,NA,0
YER127W,186,180,0,0
YER128W,54,53,NA,0
YER129W,29,29,NA,0
YER131W,853,704,8,1
YER133W,461,427,0,1
YER136W,293,262,1,0
YER138W-A,52,2,NA,47
YER140W,23,21,NA,0
YER141W,350,337,0,2
YER143W,134,127,0,0
YER146W,100,81,0,0
YER148W,153,123,9,0
YER150W,127,111,0,0
YER154W,125,117,0,0
YER157W,80,78,0,0
YER158W-A,1,1,NA,0
YER164W,181,179,NA,0
YER165W,1346,1287,2,3
YER166W,185,183,NA,0
YER167W,104,102,2,0
YER169W,70,69,0,0
YER170W,67,58,0,0
YER171W,111,104,2,0
YER173W,23,22,0,NA
YER175W-A,1,0,NA,1
YER176W,108,106,0,0
YER177W,1922,1761,1,0
YER178W,645,604,0,2
YER179W,5,5,NA,0
YER182W,111,97,0,0
YER187W,3,1,2,0
YER188W,2,2,0,0
YFL057C,0,0,0,0
YFL054C,30,29,NA,0
YFL050C,6,3,3,0
YFL048C,250,238,0,0
YFL045C,805,706,3,0
YFL044C,117,107,0,0
YFL042C,59,57,0,0
YFL039C,2441,2284,20,1
YFL038C,550,456,0,2
YFL034C-B,130,115,0,0
YFL034C-A,191,127,0,0
YFL033C,84,83,NA,0
YFL029C,38,35,NA,0
YFL028C,87,82,0,1
YFL027C,29,26,0,0
YFL025C,39,36,1,0
YFL024C,68,67,NA,0
YFL022C,660,623,0,1
YFL021C-A,0,0,0,0
YFL020C,0,0,0,0
YFL018C,751,701,1,2
YFL017C,118,110,0,0
YFL016C,360,343,0,0
YFL013C,189,182,0,0
YFL010C,805,752,0,0
YFL003C,2,2,NA,0
YFL002C,130,127,0,0
YFR003C,157,129,0,1
YFR005C,49,47,0,0
YFR011C,136,122,0,0
YFR014C,83,78,1,0
YFR015C,249,238,3,0
YFR016C,244,241,NA,0
YFR017C,111,82,5,1
YFR018C,39,34,0,0
YFR024C-A,163,155,0,0
YFR025C,57,55,0,0
YFR026C,7,5,2,0
YFR028C,92,76,1,0
YFR031C,66,66,NA,0
YFR031C-A,2347,2116,0,3
YFR032C-A,873,672,0,0
YFR033C,371,296,6,1
YFR034C,103,98,0,NA
YFR037C,393,373,0,0
YFR039C,65,57,1,0
YFR041C,129,118,NA,0
YFR043C,48,41,0,0
YFR044C,732,692,0,0
YFR046C,38,38,NA,0
YFR047C,124,113,0,0
YFR050C,397,352,0,0
YFR051C,349,320,0,1
YFR053C,2349,2204,17,NA
YFR054C,0,0,0,0
YFL055W,2,2,NA,0
YFL053W,2,2,NA,0
YFL052W,16,14,0,0
YFL049W,102,101,0,0
YFL047W,67,67,0,0
YFL046W,41,35,0,0
YFL041W-A,0,0,0,0
YFL041W,85,76,0,0
YFL037W,404,377,0,0
YFL036W,187,186,NA,0
YFL034W,52,50,0,NA
YFL031W,167,163,NA,1
YFL030W,15,15,NA,0
YFL026W,0,0,0,0
YFL023W,113,112,0,0
YFL021W,283,282,NA,0
YFL017W-A,75,51,0,0
YFL014W,1737,1301,11,3
YFL012W-A,0,0,0,0
YFL012W,1,1,0,0
YFL011W,2,1,1,NA
YFL010W-A,0,0,0,0
YFL009W,148,138,2,0
YFL008W,225,223,0,NA
YFL007W,160,153,2,0
YFL005W,265,241,5,0
YFL004W,199,192,0,0
YFL001W,46,45,NA,1
YFR001W,189,157,0,2
YFR002W,214,206,0,0
YFR004W,311,260,1,0
YFR006W,236,235,NA,0
YFR007W,43,42,0,0
YFR008W,105,98,0,0
YFR009W,368,354,0,0
YFR010W,348,335,0,0
YFR010W-A,0,0,0,0
YFR013W,110,104,0,0
YFR019W,126,125,NA,0
YFR020W,0,0,0,0
YFR021W,33,31,1,0
YFR022W,20,15,1,0
YFR023W,1,1,NA,0
YFR027W,26,24,0,0
YFR029W,45,45,0,0
YFR030W,38,34,3,0
YFR034W-A,24,6,NA,14
YFR038W,74,73,NA,0
YFR040W,84,82,NA,NA
YFR042W,46,38,0,0
YFR045W,48,46,0,NA
YFR048W,59,56,1,0
YFR049W,112,88,6,0
YFR052W,339,317,0,0
YFR055W,178,167,0,0
YGL257C,21,15,1,0
YGL252C,155,148,0,1
YGL251C,13,13,NA,0
YGL246C,79,74,0,0
YGL242C,138,130,1,0
YGL237C,57,56,0,0
YGL236C,44,43,0,1
YGL231C,255,226,0,0
YGL230C,1,1,0,0
YGL229C,9,7,2,0
YGL226C-A,111,90,0,1
YGL224C,68,57,1,0
YGL223C,59,56,NA,0
YGL222C,395,370,1,0
YGL221C,237,217,0,0
YGL219C,133,128,0,0
YGL213C,109,105,0,0
YGL206C,825,814,3,NA
YGL204C,10,8,0,0
YGL203C,129,120,0,0
YGL201C,159,142,0,0
YGL200C,209,184,0,1
YGL199C,1,0,1,0
YGL194C-A,17,9,5,0
YGL194C,70,62,0,NA
YGL193C,0,0,0,0
YGL190C,105,94,6,0
YGL189C,1515,1173,0,2
YGL187C,376,309,4,1
YGL186C,100,96,0,0
YGL185C,56,54,0,0
YGL184C,21,21,NA,0
YGL182C,1,0,0,NA
YGL179C,7,7,0,NA
YGL176C,7,7,0,0
YGL175C,11,10,0,NA
YGL173C,828,807,NA,0
YGL167C,202,189,6,0
YGL165C,0,0,0,0
YGL164C,69,67,0,NA
YGL163C,48,46,0,0
YGL161C,190,182,2,0
YGL154C,11,10,0,0
YGL152C,0,0,0,0
YGL150C,148,146,0,NA
YGL147C,1667,1448,0,3
YGL146C,3,2,1,NA
YGL144C,15,14,0,0
YGL143C,45,41,0,0
YGL142C,41,35,0,0
YGL140C,132,130,NA,1
YGL136C,18,18,0,0
YGL131C,25,23,0,NA
YGL129C,124,120,0,0
YGL128C,31,27,NA,0
YGL127C,70,56,0,0
YGL124C,64,62,NA,0
YGL122C,675,669,0,0
YGL121C,52,44,0,1
YGL120C,345,331,0,0
YGL112C,146,139,0,0
YGL110C,74,70,0,0
YGL108C,56,48,0,0
YGL107C,131,129,0,0
YGL104C,33,32,NA,0
YGL095C,117,110,0,0
YGL094C,34,31,1,0
YGL091C,161,148,0,0
YGL089C,6,6,0,NA
YGL087C,289,253,1,2
YGL084C,106,98,0,0
YGL078C,415,398,1,0
YGL077C,269,249,5,0
YGL076C,2747,2490,0,3
YGL075C,22,22,0,0
YGL072C,3,0,NA,2
YGL070C,166,135,0,0
YGL065C,117,93,0,0
YGL064C,86,83,0,NA
YGL063C-A,1,0,NA,1
YGL061C,72,61,1,0
YGL057C,40,39,NA,0
YGL056C,268,250,0,0
YGL054C,243,204,3,0
YGL049C,484,452,1,0
YGL048C,427,394,0,0
YGL044C,146,142,0,0
YGL040C,267,255,2,1
YGL038C,90,86,0,0
YGL037C,1025,909,2,0
YGL035C,176,168,0,NA
YGL032C,0,0,0,0
YGL031C,1556,1407,1,0
YGL028C,534,477,4,0
YGL027C,122,120,0,0
YGL026C,1097,1055,0,0
YGL025C,91,88,NA,0
YGL023C,89,85,NA,0
YGL020C,111,99,0,0
YGL018C,86,74,2,1
YGL015C,1,1,0,0
YGL013C,80,79,NA,0
YGL011C,365,343,0,1
YGL009C,1295,1247,1,1
YGL008C,6395,6173,15,4
YGL007C-A,5,0,2,1
YGL005C,61,55,0,0
YGL004C,33,30,NA,0
YGL003C,41,35,1,0
YGL001C,280,264,0,0
YGR001C,227,203,0,0
YGR002C,123,116,0,0
YGR005C,185,175,0,0
YGR008C,336,234,6,1
YGR009C,295,280,0,0
YGR015C,19,19,NA,0
YGR018C,1,1,0,0
YGR020C,298,233,2,0
YGR024C,39,27,2,NA
YGR027C,1158,882,0,3
YGR030C,75,60,0,0
YGR033C,99,86,2,3
YGR035C,1,1,0,0
YGR036C,49,38,2,0
YGR037C,325,254,1,2
YGR043C,12,11,NA,0
YGR044C,152,144,NA,1
YGR045C,4,1,3,NA
YGR047C,77,76,NA,0
YGR050C,0,0,0,0
YGR053C,4,4,0,0
YGR057C,15,11,1,0
YGR061C,471,460,NA,0
YGR062C,20,19,NA,0
YGR063C,136,117,1,0
YGR065C,54,49,5,0
YGR067C,7,7,NA,0
YGR068C,43,39,0,1
YGR071C,31,29,1,NA
YGR073C,0,0,0,0
YGR075C,39,37,0,NA
YGR076C,146,125,0,0
YGR077C,37,37,0,0
YGR078C,181,169,0,0
YGR081C,144,127,NA,0
YGR083C,368,363,1,NA
YGR084C,192,188,NA,0
YGR085C,1834,1597,0,1
YGR086C,1399,1280,12,0
YGR087C,10,10,0,0
YGR095C,80,63,4,0
YGR098C,26,26,NA,0
YGR102C,68,59,0,0
YGR104C,49,43,0,0
YGR106C,277,237,2,0
YGR109C,80,74,1,0
YGR117C,68,63,0,0
YGR119C,278,268,1,0
YGR120C,64,58,0,0
YGR121C,20,19,0,0
YGR122C-A,9,9,0,0
YGR123C,147,136,0,0
YGR128C,209,200,0,0
YGR130C,623,605,0,1
YGR132C,238,203,0,0
YGR138C,147,145,0,1
YGR146C,61,51,3,0
YGR146C-A,0,0,0,0
YGR147C,68,58,0,0
YGR148C,1298,1183,1,0
YGR150C,49,48,0,0
YGR154C,8,0,8,0
YGR158C,130,115,1,0
YGR159C,758,704,1,0
YGR161C,445,408,0,0
YGR168C,20,13,6,0
YGR169C,30,27,1,0
YGR169C-A,202,147,3,1
YGR171C,32,32,0,0
YGR172C,203,189,0,1
YGR174C,78,77,NA,0
YGR175C,1204,1161,1,0
YGR177C,67,59,4,1
YGR178C,565,538,1,0
YGR179C,71,69,0,0
YGR180C,672,632,1,0
YGR182C,0,0,0,0
YGR183C,276,194,0,0
YGR184C,127,126,NA,0
YGR185C,913,856,0,0
YGR187C,201,193,0,0
YGR188C,9,9,0,NA
YGR189C,1906,1812,2,0
YGR192C,10644,9701,16,8
YGR193C,279,275,0,0
YGR194C,75,74,NA,0
YGR196C,109,108,0,NA
YGR197C,24,23,0,0
YGR200C,186,177,0,0
YGR201C,7,6,NA,0
YGR202C,117,105,0,1
YGR204C-A,0,0,0,0
YGR207C,311,289,0,0
YGR209C,302,215,3,2
YGR210C,147,132,7,0
YGR213C,5,4,NA,0
YGR216C,54,45,0,0
YGR220C,130,121,0,1
