trx,cds,utr5,utr3,
YAL008W,154,131,0,0
YAL004W,6,0,1,5
YAL003W,3374,3007,0,5
YAL002W,77,74,NA,0
YAR002W,481,464,0,1
YAR003W,83,79,0,0
YAR008W,84,53,9,0
YAR015W,480,417,8,0
YAR019W-A,16,1,NA,14
YAR027W,329,261,8,1
YAR028W,142,133,0,0
YAR029W,2,0,1,0
YAR031W,77,75,NA,0
YAR033W,62,51,0,0
YAR035W,21,18,NA,0
YAR042W,266,263,NA,0
YAR050W,7,7,NA,0
YAR053W,2,0,1,NA
YAR071W,39,38,NA,0
YBL113C,190,180,NA,3
YBL107C,146,138,NA,0
YBL106C,7,7,NA,0
YBL105C,247,241,1,0
YBL104C,104,100,NA,0
YBL103C,241,218,8,1
YBL101C,170,168,NA,0
YBL093C,211,184,1,0
YBL091C-A,86,77,NA,0
YBL091C,757,711,0,0
YBL088C,31,30,NA,0
YBL087C,2409,2116,0,2
YBL086C,104,93,0,0
YBL084C,95,91,NA,0
YBL080C,125,113,0,0
YBL078C,274,218,2,1
YBL076C,2378,2286,0,1
YBL075C,106,101,NA,0
YBL074C,59,53,NA,NA
YBL072C,4418,4094,0,6
YBL071C,1,1,NA,0
YBL070C,13,0,13,NA
YBL067C,91,76,2,NA
YBL066C,112,96,0,0
YBL064C,738,652,0,1
YBL061C,270,262,1,0
YBL059C-A,248,187,0,0
YBL057C,151,134,0,0
YBL055C,140,134,0,1
YBL052C,29,26,2,0
YBL051C,516,486,0,1
YBL047C,1717,1678,11,0
YBL045C,2596,2433,35,2
YBL042C,750,700,0,1
YBL040C,516,411,2,0
YBL039C,1266,1237,NA,1
YBL036C,309,277,0,1
YBL035C,269,262,0,0
YBL034C,147,146,NA,0
YBL033C,359,321,0,0
YBL030C,3812,3433,22,1
YBL029C-A,233,169,3,1
YBL028C,375,304,0,0
YBL023C,336,324,0,0
YBL022C,1039,1007,2,0
YBL021C,86,69,0,0
YBL018C,105,68,8,0
YBL017C,546,537,NA,0
YBL014C,43,34,0,0
YBL010C,128,119,NA,0
YBL007C,1138,1103,1,0
YBL006C,242,213,0,2
YBL003C,2181,1777,3,4
YBL001C,575,496,0,1
YBR001C,294,284,0,0
YBR002C,98,88,0,1
YBR004C,80,77,0,0
YBR007C,150,149,NA,0
YBR008C,7,3,2,2
YBR009C,2281,1781,19,7
YBR011C,2481,2274,0,1
YBR012C,0,0,0,0
YBR013C,0,0,0,0
YBR014C,344,291,0,0
YBR015C,515,472,1,0
YBR017C,656,606,4,0
YBR018C,2,1,0,0
YBR019C,3,3,NA,0
YBR023C,516,506,NA,1
YBR025C,2392,2213,2,1
YBR026C,532,504,NA,0
YBR028C,183,165,10,0
YBR029C,437,376,0,1
YBR034C,618,565,0,1
YBR035C,831,736,0,1
YBR036C,634,583,2,0
YBR037C,271,256,0,0
YBR042C,76,69,0,0
YBR043C,289,242,16,0
YBR044C,110,98,0,0
YBR045C,22,22,NA,0
YBR046C,206,179,0,0
YBR049C,620,605,2,0
YBR050C,5,5,0,0
YBR052C,615,546,18,0
YBR053C,441,409,0,0
YBR055C,186,181,0,0
YBR057C,231,221,0,1
YBR058C,436,429,0,0
YBR058C-A,227,126,3,3
YBR059C,476,454,5,NA
YBR060C,131,119,0,0
YBR061C,343,319,0,0
YBR062C,161,135,0,1
YBR063C,3,2,0,1
YBR065C,287,242,0,NA
YBR066C,61,54,NA,2
YBR067C,1026,895,7,2
YBR068C,1974,1904,8,3
YBR069C,790,760,7,0
YBR070C,79,70,0,0
YBR072C-A,2,0,NA,2
YBR076C-A,23,22,NA,0
YBR077C,289,260,1,NA
YBR079C,2217,2151,0,2
YBR080C,755,733,0,0
YBR081C,220,213,NA,0
YBR082C,1927,1603,13,6
YBR084C-A,3204,2891,0,0
YBR085C-A,1356,1031,0,4
YBR086C,791,742,11,1
YBR088C,893,777,0,0
YBR089C-A,443,332,NA,2
YBR091C,177,139,0,0
YBR092C,1350,1243,0,0
YBR093C,328,317,0,0
YBR095C,236,219,0,1
YBR099C,4,0,4,NA
YBR101C,616,547,0,1
YBR102C,234,228,1,0
YBR103C-A,0,0,0,0
YBR105C,123,115,0,0
YBR107C,19,16,0,1
YBR109C,1307,1095,2,0
YBR111C,637,612,NA,1
YBR112C,1044,1019,NA,0
YBR115C,1487,1472,NA,0
YBR120C,233,194,0,0
YBR121C,1978,1881,10,NA
YBR122C,416,332,3,0
YBR123C,233,220,0,0
YBR125C,111,99,5,0
YBR126C,1997,1873,5,1
YBR127C,2037,1921,2,1
YBR128C,21,20,0,NA
YBR129C,174,159,1,0
YBR130C,324,317,0,0
YBR132C,182,161,4,0
YBR133C,112,112,0,0
YBR138C,224,210,0,1
YBR140C,290,287,NA,0
YBR141C,86,77,0,0
YBR143C,1491,1393,0,1
YBR144C,0,0,0,0
YBR150C,80,80,0,0
YBR154C,669,562,6,1
YBR156C,112,101,2,0
YBR157C,9,8,NA,0
YBR162C,1611,1456,23,0
YBR164C,450,362,11,0
YBR166C,477,437,0,0
YBR167C,82,70,NA,0
YBR169C,617,586,0,1
YBR170C,408,378,0,0
YBR172C,327,303,1,2
YBR173C,618,526,0,0
YBR174C,0,0,0,0
YBR177C,1021,967,0,1
YBR179C,315,302,1,0
YBR181C,4964,4617,1,2
YBR182C,138,133,NA,1
YBR182C-A,0,0,0,0
YBR185C,317,274,0,0
YBR188C,193,150,3,0
YBR193C,175,163,0,0
YBR195C,91,82,0,0
YBR196C,6552,6172,3,4
YBR197C,121,105,0,1
YBR198C,385,365,2,0
YBR201C-A,19,14,0,1
YBR204C,145,134,2,0
YBR208C,240,207,27,0
YBR211C,59,52,0,NA
YBR216C,136,113,1,0
YBR218C,1190,1131,3,0
YBR221C,1291,1187,12,0
YBR222C,496,476,0,0
YBR223C,76,62,0,0
YBR229C,276,264,0,0
YBR230C,555,459,0,0
YBR231C,120,113,0,0
YBR234C,927,875,1,0
YBR236C,325,284,1,0
YBR238C,187,178,NA,NA
YBR239C,116,102,1,0
YBR240C,17,15,NA,0
YBR241C,163,156,0,0
YBR243C,134,125,0,0
YBR245C,597,595,NA,NA
YBR247C,498,455,0,0
YBR248C,622,579,3,0
YBR249C,2341,2223,5,0
YBR254C,99,91,0,1
YBR255C-A,119,78,0,0
YBR256C,437,402,0,1
YBR258C,92,85,0,0
YBR260C,308,298,0,0
YBR261C,323,284,0,0
YBR262C,322,251,0,2
YBR264C,103,93,0,0
YBR269C,404,344,0,0
YBR270C,23,16,6,0
YBR272C,232,221,0,3
YBR273C,315,304,0,0
YBR275C,200,193,NA,NA
YBR276C,58,53,5,0
YBR277C,0,0,0,0
YBR280C,133,126,1,0
YBR281C,228,215,0,0
YBR283C,886,843,8,1
YBR288C,342,322,0,0
YBR291C,91,87,0,0
YBR292C,18,0,18,NA
YBR296C,4,4,0,0
YBR298C,8,4,4,0
YBL102W,252,217,2,0
YBL100W-C,3,0,0,0
YBL099W,4386,4145,86,14
YBL098W,121,119,NA,0
YBL097W,102,94,0,0
YBL095W,84,77,0,0
YBL092W,3225,2755,19,8
YBL090W,332,274,0,1
YBL089W,83,80,0,0
YBL085W,217,215,NA,0
YBL081W,217,199,6,0
YBL079W,342,332,0,NA
YBL071W-A,207,153,0,0
YBL068W,353,320,0,0
YBL063W,45,42,0,NA
YBL060W,91,87,0,0
YBL059W,108,104,NA,0
YBL058W,940,884,0,0
YBL056W,559,523,0,1
YBL054W,190,178,1,0
YBL050W,601,547,1,1
YBL048W,0,0,0,0
YBL046W,163,153,NA,0
YBL043W,93,70,8,0
YBL041W,877,803,1,0
YBL039W-B,39,20,10,0
YBL038W,533,473,0,0
YBL037W,354,340,1,0
YBL032W,399,359,4,0
YBL031W,67,59,0,0
YBL029W,64,63,NA,1
YBL027W,3825,3469,6,5
YBL026W,260,199,3,0
YBL025W,103,80,1,0
YBL024W,1035,947,0,NA
YBL020W,91,84,3,0
YBL019W,41,38,NA,0
YBL016W,306,291,NA,0
YBL015W,336,311,0,0
YBL011W,251,237,1,0
YBL009W,181,169,3,0
YBL008W,84,82,NA,0
YBL005W,41,40,0,0
YBL004W,580,569,NA,0
YBL002W,1768,1407,0,3
YBR003W,310,290,0,0
YBR005W,188,148,2,0
YBR006W,133,122,0,1
YBR010W,3163,2535,3,5
YBR016W,536,460,0,2
YBR020W,0,0,0,0
YBR021W,344,330,1,0
YBR022W,144,127,1,1
YBR024W,157,148,0,NA
YBR030W,47,46,1,0
YBR031W,7046,6626,0,3
YBR033W,89,87,NA,0
YBR038W,588,546,0,3
YBR039W,1720,1608,4,1
YBR041W,251,236,0,0
YBR047W,9,9,0,0
YBR048W,2778,2558,0,4
YBR051W,0,0,0,0
YBR054W,1233,1083,49,3
YBR056W,620,598,0,0
YBR056W-A,354,273,1,0
YBR071W,712,676,7,0
YBR072W,680,599,2,1
YBR073W,642,633,NA,3
YBR074W,248,241,NA,1
YBR076W,2,2,NA,0
YBR078W,4322,3994,43,3
YBR083W,211,195,4,NA
YBR084W,865,846,0,0
YBR085W,7,6,0,0
YBR087W,284,247,0,0
YBR094W,240,225,1,NA
YBR096W,353,295,5,0
YBR097W,103,103,NA,0
YBR098W,61,60,0,1
YBR103W,159,148,3,0
YBR104W,127,112,0,0
YBR106W,797,709,0,1
YBR108W,267,257,0,0
YBR110W,149,139,0,0
YBR111W-A,200,154,1,1
YBR114W,111,105,2,0
YBR118W,22541,21346,0,18
YBR119W,127,114,3,0
YBR131W,54,49,0,0
YBR135W,272,239,2,0
YBR136W,116,113,NA,0
YBR137W,200,187,NA,0
YBR139W,778,745,NA,0
YBR141W-A,13,4,0,0
YBR142W,405,365,1,1
YBR145W,87,77,2,0
YBR146W,419,389,2,0
YBR147W,23,20,1,0
YBR148W,7,7,NA,0
YBR149W,1450,1353,1,0
YBR151W,243,224,2,1
YBR152W,76,72,3,NA
YBR153W,149,139,1,0
YBR155W,230,215,1,0
YBR158W,342,322,10,0
YBR159W,514,445,1,0
YBR160W,547,497,4,0
YBR161W,129,111,1,0
YBR162W-A,421,324,0,2
YBR163W,24,23,0,0
YBR165W,157,125,0,0
YBR168W,49,46,1,NA
YBR171W,331,301,0,1
YBR175W,64,60,NA,0
YBR176W,106,88,0,0
YBR178W,0,0,0,0
YBR183W,307,261,1,1
YBR184W,21,20,NA,1
YBR186W,2,2,0,NA
YBR187W,245,186,7,0
YBR189W,3943,3412,2,3
YBR192W,228,211,2,0
YBR194W,87,69,4,1
YBR199W,504,459,4,0
YBR200W,225,208,4,0
YBR201W,47,37,3,0
YBR202W,338,331,0,0
YBR203W,169,160,1,0
YBR205W,374,351,1,NA
YBR207W,261,243,1,0
YBR210W,102,85,0,0
YBR212W,531,508,11,0
YBR213W,52,46,1,1
YBR214W,714,680,1,0
YBR215W,203,200,0,0
YBR217W,48,24,0,0
YBR225W,161,157,NA,0
YBR228W,23,23,NA,0
YBR230W-A,228,147,1,0
YBR233W,167,158,0,2
YBR233W-A,61,53,0,0
YBR235W,104,100,1,0
YBR237W,73,71,0,0
YBR242W,239,197,9,0
YBR244W,41,34,0,0
YBR246W,156,128,0,0
YBR250W,3,2,1,NA
YBR251W,449,413,0,0
YBR252W,377,312,0,0
YBR253W,115,85,2,0
YBR255W,98,91,0,0
YBR257W,116,106,0,0
YBR259W,57,53,1,0
YBR263W,402,369,0,0
YBR265W,305,281,0,0
YBR267W,333,316,0,0
YBR268W,222,182,0,0
YBR271W,90,78,0,0
YBR274W,112,110,0,0
YBR278W,101,85,0,0
YBR279W,526,494,0,0
YBR282W,535,460,0,0
YBR284W,20,17,3,NA
YBR285W,13,13,NA,0
YBR286W,1891,1808,1,1
YBR287W,445,426,0,1
YBR289W,380,376,0,0
YBR290W,276,258,0,0
YBR293W,17,14,NA,1
YBR294W,3,3,NA,0
YBR295W,74,72,NA,0
YBR297W,84,77,1,0
YBR299W,54,50,2,0
YCL064C,65,61,0,0
YCL061C,511,499,0,NA
YCL059C,1063,924,0,0
YCL057C-A,1005,761,0,0
YCL056C,92,85,NA,0
YCL052C,361,324,0,1
YCL050C,1977,1806,2,0
YCL049C,486,433,0,0
YCL047C,210,186,NA,1
YCL045C,1208,1170,0,0
YCL044C,309,298,0,0
YCL043C,4854,4760,NA,0
YCL041C,288,247,0,NA
YCL038C,191,171,0,0
YCL037C,1654,1558,6,2
YCL035C,1719,1349,0,4
YCL033C,417,393,NA,0
YCL031C,750,677,0,1
YCL030C,2247,2154,0,3
YCL029C,274,251,2,5
YCL026C-B,167,151,0,0
YCL026C-A,4,4,NA,0
YCL025C,2305,2219,0,0
YCL017C,1337,1248,8,0
YCL016C,157,136,0,0
YCL012C,320,225,0,0
YCL011C,750,696,0,2
YCL010C,258,226,0,1
YCL009C,1869,1675,0,1
YCL008C,238,229,NA,1
YCL002C,64,57,0,0
YCR002C,1195,1072,3,0
YCR004C,1488,1328,18,0
YCR005C,2162,2065,0,3
YCR007C,57,37,10,0
YCR009C,1285,1151,2,0
YCR010C,4,3,NA,1
YCR011C,809,778,3,0
YCR014C,21,21,NA,0
YCR015C,221,193,0,0
YCR017C,856,810,0,1
YCR020C,36,33,NA,0
YCR020C-A,308,271,0,2
YCR021C,153,143,0,0
YCR022C,0,0,0,0
YCR023C,234,185,30,0
YCR024C,285,255,0,2
YCR024C-B,6,3,0,2
YCR024C-A,767,397,53,NA
YCR025C,1,1,NA,0
YCR026C,554,513,0,2
YCR027C,264,209,24,0
YCR028C,284,258,12,1
YCR028C-A,1135,954,2,4
YCR030C,1612,1535,7,0
YCR031C,4362,3648,0,9
YCR035C,598,563,0,1
YCR037C,526,514,NA,1
YCR038C,47,47,NA,0
YCR042C,612,598,0,NA
YCR043C,362,311,0,1
YCR044C,170,165,0,0
YCR045C,3,3,0,0
YCR046C,644,553,NA,0
YCR047C,355,311,4,0
YCR054C,381,368,2,0
YCR057C,734,675,0,1
YCR059C,207,182,0,0
YCR064C,3,3,NA,NA
YCR067C,558,538,3,0
YCR071C,521,447,1,1
YCR072C,546,491,0,0
YCR073C,123,122,1,0
YCR075C,103,96,0,0
YCR076C,259,232,0,0
YCR077C,2501,2420,0,0
YCR084C,1646,1499,47,1
YCR087C-A,431,376,0,1
YCR090C,304,237,0,1
YCR092C,238,222,0,1
YCR095C,197,170,1,1
YCR098C,30,30,NA,0
YCR102C,5,5,0,0
YCL063W,323,300,1,0
YCL058W-A,175,130,0,0
YCL057W,1181,1161,0,2
YCL055W,261,248,0,0
YCL054W,1109,1043,0,1
YCL051W,235,218,2,1
YCL048W,12,12,NA,0
YCL040W,5151,4967,NA,2
YCL039W,363,338,0,0
YCL036W,177,165,NA,0
YCL034W,751,700,0,0
YCL032W,325,296,0,0
YCL028W,1657,1584,0,0
YCL027W,26,26,0,0
YCL024W,428,426,0,NA
YCL021W-A,5,5,0,0
YCL018W,425,323,0,1
YCL014W,437,425,0,0
YCL005W-A,620,441,0,1
YCL005W,95,84,0,0
YCL004W,160,132,19,0
YCL001W,599,512,0,0
YCR003W,849,795,0,1
YCR008W,217,188,16,1
YCR012W,16325,15446,8,12
YCR016W,508,481,0,0
YCR019W,208,166,20,0
YCR020W-B,440,285,0,2
YCR032W,175,172,NA,0
YCR033W,222,215,NA,0
YCR034W,1445,1296,0,3
YCR036W,672,637,NA,0
YCR045W-A,22,0,22,0
YCR048W,114,103,0,0
YCR051W,648,583,2,1
YCR052W,707,661,0,0
YCR053W,4309,4039,3,0
YCR061W,448,421,0,1
YCR063W,220,180,0,0
YCR065W,478,441,1,0
YCR066W,168,140,0,0
YCR068W,183,169,6,0
YCR069W,433,388,5,0
YCR073W-A,727,673,0,0
YCR075W-A,201,119,0,0
YCR079W,57,49,1,1
YCR081W,170,166,0,NA
YCR082W,615,485,0,2
YCR083W,275,228,0,0
YCR085W,1,0,1,NA
YCR086W,313,278,1,NA
YCR088W,3608,3484,1,3
YCR089W,30,30,NA,0
YCR091W,172,162,1,0
YCR093W,1265,1249,0,0
YCR094W,343,318,2,0
YCR095W-A,21,0,17,4
YCR097W,0,0,0,0
YCR105W,16,13,NA,0
YCR106W,115,113,0,NA
YCR107W,33,26,NA,2
YDL243C,23,18,4,1
YDL239C,3,3,NA,0
YDL238C,79,73,1,0
YDL235C,295,251,1,1
YDL234C,411,387,11,0
YDL231C,17,15,NA,0
YDL227C,115,108,NA,0
YDL226C,846,781,0,0
YDL224C,357,334,11,0
YDL222C,72,69,NA,NA
YDL220C,76,75,NA,0
YDL217C,320,258,3,0
YDL216C,59,56,NA,0
YDL215C,555,541,NA,0
YDL214C,7,6,1,0
YDL213C,382,339,0,2
YDL211C,35,30,0,0
YDL209C,88,82,0,0
YDL205C,190,167,1,0
YDL203C,184,169,5,0
YDL200C,60,50,NA,0
YDL199C,68,61,0,0
YDL198C,620,531,0,0
YDL197C,34,33,0,0
YDL190C,575,513,12,0
YDL188C,338,323,3,0
YDL187C,9,0,9,NA
YDL184C,1865,563,0,4
YDL183C,63,57,0,0
YDL177C,32,24,1,0
YDL175C,219,198,0,0
YDL174C,592,551,0,NA
YDL171C,885,865,4,NA
YDL169C,32,31,NA,0
YDL167C,252,231,1,0
YDL166C,232,194,2,0
YDL164C,294,283,0,7
YDL160C-A,69,48,0,0
YDL160C,1903,1779,31,4
YDL157C,281,237,0,0
YDL153C,425,416,0,0
YDL148C,641,625,0,NA
YDL145C,1138,1084,12,0
YDL144C,158,145,0,0
YDL142C,86,78,0,0
YDL140C,762,749,NA,0
YDL139C,74,67,NA,0
YDL135C,375,323,1,0
YDL134C,520,474,9,0
YDL133C-A,1951,563,0,17
YDL126C,3509,3384,0,0
YDL125C,529,486,NA,0
YDL121C,286,235,0,0
YDL119C,138,128,0,0
YDL115C,145,131,0,0
YDL113C,187,182,0,0
YDL111C,280,253,4,0
YDL110C,587,503,2,6
YDL109C,22,20,NA,1
YDL106C,246,234,0,0
YDL104C,69,65,0,0
YDL103C,683,630,0,0
YDL101C,219,209,0,0
YDL100C,1338,1228,0,2
YDL098C,53,52,0,0
YDL097C,1324,1272,0,0
YDL094C,2,0,2,0
YDL091C,134,122,3,0
YDL090C,69,66,0,0
YDL088C,282,277,0,0
YDL087C,85,78,0,0
YDL086C-A,0,0,0,0
YDL085C-A,123,94,1,0
YDL083C,2243,1818,0,2
YDL081C,2053,1596,20,2
YDL080C,79,74,NA,0
YDL079C,25,25,NA,0
YDL078C,787,713,2,0
YDL077C,117,112,NA,0
YDL076C,137,112,11,0
YDL074C,367,353,0,0
YDL072C,972,792,2,0
YDL069C,43,36,0,0
YDL067C,703,402,1,5
YDL065C,447,402,0,0
YDL063C,227,208,1,0
YDL061C,1213,702,0,4
YDL059C,31,28,0,NA
YDL055C,4676,4272,60,6
YDL054C,116,106,0,0
YDL053C,353,286,10,1
YDL052C,279,246,0,0
YDL049C,36,32,1,0
YDL048C,94,90,0,0
YDL045C,142,132,1,1
YDL044C,173,155,0,0
YDL043C,198,169,0,0
YDL042C,156,141,0,0
YDL040C,901,856,0,0
YDL039C,31,30,NA,0
YDL036C,110,104,NA,0
YDL035C,101,98,NA,0
YDL033C,39,38,0,0
YDL028C,179,169,5,0
YDL027C,133,100,7,1
YDL025C,177,160,5,1
YDL024C,7,7,NA,0
YDL020C,501,464,1,0
YDL019C,409,406,NA,0
YDL018C,177,158,0,0
YDL015C,767,684,0,NA
YDL012C,401,348,0,0
YDL009C,0,0,0,0
YDL005C,309,291,1,0
YDL002C,200,185,2,0
YDR001C,1217,1202,NA,0
YDR005C,197,183,1,0
YDR006C,252,247,0,0
YDR008C,10,9,NA,1
YDR010C,2,0,2,0
YDR016C,73,57,0,1
YDR017C,285,276,NA,0
YDR018C,26,26,NA,0
YDR019C,827,780,NA,1
YDR020C,117,110,NA,0
YDR022C,52,47,0,0
YDR026C,66,60,5,0
YDR027C,142,133,2,0
YDR028C,736,721,NA,0
YDR030C,40,37,0,0
YDR032C,1296,1134,4,0
YDR034C,155,151,1,0
YDR036C,223,213,0,0
YDR038C,585,568,NA,0
YDR042C,2,2,NA,0
YDR045C,210,140,13,0
YDR046C,963,893,17,0
YDR048C,3,0,3,0
YDR050C,6928,6311,5,12
YDR051C,210,195,0,0
YDR052C,242,222,1,1
YDR054C,533,502,3,4
YDR056C,269,223,0,0
YDR058C,71,65,0,0
YDR059C,290,245,0,0
YDR066C,45,36,1,0
YDR067C,128,103,6,0
YDR069C,172,166,NA,0
YDR070C,28,25,1,0
YDR071C,801,631,12,2
YDR072C,369,350,3,0
YDR078C,23,22,0,0
YDR079C-A,75,47,0,1
YDR081C,163,155,0,0
YDR084C,190,148,0,1
YDR085C,145,142,NA,0
YDR086C,610,404,17,5
YDR087C,508,473,0,0
YDR088C,160,152,1,1
YDR090C,118,95,7,1
YDR091C,1097,1032,2,1
YDR097C,357,343,1,0
YDR098C,705,684,NA,0
YDR101C,807,772,0,0
YDR104C,48,48,NA,0
YDR105C,176,166,0,1
YDR107C,71,66,0,1
YDR109C,99,88,NA,0
YDR111C,158,151,0,0
YDR113C,237,222,0,0
YDR116C,447,422,0,0
YDR117C,266,241,0,0
YDR120C,434,428,NA,0
YDR123C,111,101,1,0
YDR125C,29,29,NA,0
YDR129C,2285,2201,0,1
YDR130C,198,177,0,0
YDR131C,64,62,0,0
YDR132C,40,37,1,0
YDR133C,925,12,828,2
YDR135C,779,773,NA,0
YDR139C,139,101,0,1
YDR141C,402,397,NA,NA
YDR142C,67,48,1,0
YDR143C,286,269,3,0
YDR144C,197,181,3,0
YDR146C,539,532,NA,0
YDR148C,1312,1253,0,2
YDR151C,231,214,3,0
YDR153C,602,577,4,1
YDR162C,277,237,2,0
YDR164C,188,164,2,0
YDR166C,321,314,NA,0
YDR169C,307,280,7,0
YDR170C,1205,1180,NA,2
YDR173C,78,72,1,NA
YDR175C,467,418,1,0
YDR179C,71,67,0,0
YDR181C,132,124,0,0
YDR185C,46,38,1,0
YDR186C,242,236,1,0
YDR190C,936,892,2,0
YDR192C,199,189,2,0
YDR194C,737,697,0,0
YDR196C,184,174,NA,0
YDR198C,105,90,0,0
YDR200C,96,89,0,0
YDR202C,117,115,0,0
YDR207C,118,114,1,NA
YDR215C,5,3,0,2
YDR217C,136,136,0,NA
YDR218C,2,2,NA,0
YDR219C,231,223,NA,0
YDR224C,2467,2001,3,3
YDR228C,206,195,0,0
YDR231C,268,233,0,0
YDR233C,1531,1416,0,0
YDR236C,98,94,0,0
YDR238C,1730,1680,0,0
YDR239C,145,140,0,0
YDR240C,82,68,0,0
YDR243C,140,137,0,0
YDR248C,158,126,7,0
YDR249C,30,27,2,0
YDR253C,22,15,0,0
YDR255C,88,86,0,2
YDR256C,7,7,NA,0
YDR257C,260,244,0,1
YDR258C,2486,2387,0,0
YDR259C,31,24,6,0
YDR260C,205,171,0,0
YDR261C,168,165,0,0
YDR263C,33,28,3,0
YDR264C,424,402,0,0
YDR266C,458,444,5,0
YDR267C,118,104,1,0
YDR271C,7,7,NA,0
YDR274C,0,0,0,0
YDR276C,781,514,2,7
YDR277C,288,263,5,0
YDR281C,0,0,0,0
YDR282C,71,62,0,2
YDR283C,196,187,NA,0
YDR284C,313,275,7,1
YDR286C,46,42,NA,1
YDR289C,263,254,0,1
YDR292C,321,298,1,0
YDR293C,945,895,16,NA
YDR294C,535,515,0,0
YDR295C,171,155,3,0
YDR298C,1119,991,17,4
YDR300C,242,199,1,0
YDR303C,218,207,2,0
YDR304C,807,706,1,2
YDR305C,141,130,NA,0
YDR306C,129,109,5,0
YDR308C,219,164,4,0
YDR309C,874,801,4,0
YDR310C,243,235,0,0
YDR313C,78,69,0,0
YDR314C,39,32,1,0
YDR315C,30,27,0,0
YDR319C,113,88,9,0
YDR320C,418,403,0,0
YDR320C-A,131,95,NA,1
YDR322C-A,591,502,0,3
YDR323C,45,43,0,0
YDR324C,598,596,NA,0
YDR326C,262,256,NA,0
YDR328C,784,640,3,1
YDR329C,200,188,0,0
YDR333C,301,289,0,0
YDR338C,76,73,0,0
YDR339C,349,297,0,0
YDR341C,1676,1623,0,0
YDR342C,6407,6172,17,8
YDR343C,6267,6040,17,3
YDR345C,3224,3131,0,1
YDR346C,563,495,2,0
YDR348C,348,328,6,1
YDR349C,234,209,5,0
YDR350C,99,86,4,0
YDR357C,132,111,6,0
YDR359C,134,121,9,0
YDR361C,390,329,0,2
YDR362C,113,103,0,0
YDR364C,100,92,0,0
YDR365C,656,624,0,0
YDR366C,5,5,0,NA
YDR369C,70,67,NA,0
YDR370C,61,56,0,0
YDR372C,488,432,12,0
YDR375C,163,141,0,0
YDR378C,209,150,0,0
YDR379C-A,98,68,0,2
YDR381C-A,153,129,NA,0
YDR383C,78,62,0,0
YDR384C,262,227,1,0
YDR387C,54,29,22,0
YDR390C,326,305,0,0
YDR391C,283,254,0,0
YDR397C,279,226,9,2
YDR402C,3,2,NA,0
YDR404C,232,188,7,0
YDR407C,175,164,0,0
YDR408C,293,270,0,0
YDR410C,62,49,0,0
YDR411C,360,316,0,1
YDR414C,76,67,0,0
YDR415C,199,176,0,0
YDR422C,192,184,0,0
YDR423C,200,198,NA,0
YDR424C,204,154,0,0
YDR426C,1,1,NA,0
YDR428C,87,84,0,0
YDR429C,1418,1269,0,2
YDR430C,501,486,0,0
YDR435C,100,89,0,0
YDR441C,138,109,4,1
YDR443C,76,72,NA,2
YDR445C,23,23,NA,0
YDR447C,3067,2446,0,7
YDR449C,342,325,0,0
YDR451C,489,450,2,0
YDR453C,36,26,0,0
YDR454C,668,629,0,1
YDR458C,321,298,0,0
YDR459C,24,20,0,0
YDR461C-A,93,60,0,0
YDR465C,365,334,0,0
YDR468C,239,215,1,0
YDR470C,224,189,0,0
YDR473C,135,128,0,0
YDR475C,110,102,1,0
YDR476C,212,189,0,0
