GeneID,dcp2.2
YFL038C,3436
YFL039C,12855
YFL041W,327
YFL041W-A,166
YFL042C,291
YFL044C,1072
YFL045C,15716
YFL046W,517
YFL047W,652
YFL048C,323
YFL049W,638
YFL050C,449
YFL052W,340
YFL053W,0
YFL054C,172
YFL055W,155
YFL059W,0
YFL060C,23
YFL061W,33
YFL062W,48
YFL064C,682
YFR001W,2838
YFR002W,912
YFR003C,905
YFR004W,2414
YFR005C,692
YFR006W,43
YFR007W,332
YFR008W,423
YFR009W,782
YFR010W,1102
YFR011C,1443
YFR013W,259
YFR014C,157
YFR015C,493
YFR016C,255
YFR017C,1635
YFR018C,3337
YFR019W,271
YFR020W,1109
YFR021W,514
YFR022W,947
YFR024C-A,323
YFR025C,150
YFR026C,37
YFR027W,235
YFR028C,359
YFR029W,192
YFR030W,526
YFR031C,201
YFR031C-A,10709
YFR032C-A,13859
YFR033C,2799
YFR034C,1493
YFR034W-A,218
YFR035C,29
YFR036W,737
YFR036W-A,0
YFR037C,958
YFR038W,449
YFR039C,322
YFR040W,362
YFR041C,672
YFR042W,2029
YFR043C,103
YFR044C,2804
YFR045W,636
YFR046C,254
YFR047C,780
YFR048W,341
YFR049W,680
YFR050C,2290
YFR051C,2322
YFR052W,3252
YFR053C,6848
YFR055W,3589
YGL001C,1648
YGL002W,2726
YGL003C,689
YGL004C,354
YGL005C,563
YGL006W,349
YGL007C-A,462
YGL008C,11927
YGL009C,6054
YGL010W,1425
YGL011C,3394
YGL012W,3059
YGL013C,316
YGL014W,538
YGL016W,306
YGL017W,304
YGL018C,450
YGL019W,3371
YGL020C,2089
YGL021W,348
YGL022W,288
YGL023C,562
YGL025C,274
YGL026C,2241
YGL027C,927
YGL028C,5566
YGL029W,943
YGL030W,8880
YGL031C,11357
YGL032C,22
YGL035C,537
YGL036W,380
YGL037C,6145
YGL038C,489
YGL039W,353
YGL040C,838
YGL041C,0
YGL041C-B,34
YGL041W-A,635
YGL043W,1339
YGL044C,447
YGL045W,78
YGL047W,382
YGL048C,2659
YGL049C,148
YGL050W,729
YGL051W,41
YGL053W,365
YGL054C,6707
YGL055W,6868
YGL056C,871
YGL057C,342
YGL058W,2410
YGL059W,625
YGL060W,192
YGL061C,473
YGL062W,436
YGL063C-A,66
YGL063W,675
YGL064C,43
YGL065C,425
YGL066W,481
YGL067W,845
YGL068W,2563
YGL069C,39
YGL070C,2181
YGL071W,638
YGL073W,512
YGL075C,102
YGL076C,14450
YGL077C,1422
YGL078C,695
YGL079W,1483
YGL080W,1390
YGL081W,0
YGL082W,336
YGL083W,157
YGL084C,551
YGL085W,315
YGL087C,2930
YGL088W,80
YGL089C,2593
YGL090W,701
YGL091C,881
YGL092W,476
YGL093W,327
YGL094C,266
YGL095C,1111
YGL097W,470
YGL098W,2033
YGL099W,195
YGL100W,1293
YGL101W,1233
YGL103W,44401
YGL104C,614
YGL105W,6550
YGL106W,1943
YGL107C,609
YGL108C,361
YGL110C,138
YGL111W,880
YGL112C,615
YGL113W,192
YGL114W,1089
YGL115W,1134
YGL116W,234
YGL117W,1358
YGL118C,136
YGL119W,296
YGL120C,2039
YGL121C,1533
YGL122C,1084
YGL123W,73330
YGL124C,152
YGL125W,4054
YGL126W,1467
YGL127C,908
YGL128C,589
YGL129C,568
YGL130W,866
YGL131C,183
YGL133W,156
YGL134W,413
YGL135W,33487
YGL136C,640
YGL137W,1149
YGL139W,335
YGL140C,981
YGL141W,227
YGL142C,749
YGL143C,189
YGL144C,149
YGL145W,533
YGL146C,115
YGL147C,51108
YGL148W,2841
YGL150C,734
YGL151W,318
YGL153W,306
YGL154C,1175
YGL155W,529
YGL156W,304
YGL157W,1365
YGL159W,174
YGL160W,529
YGL161C,3339
YGL162W,617
YGL163C,108
YGL164C,311
YGL165C,0
YGL166W,581
YGL167C,1563
YGL169W,346
YGL170C,0
YGL171W,199
YGL172W,669
YGL173C,1036
YGL174W,131
YGL175C,220
YGL176C,111
YGL178W,228
YGL179C,865
YGL180W,171
YGL181W,1312
YGL183C,0
YGL184C,296
YGL185C,200
YGL186C,642
YGL187C,4249
YGL189C,81301
YGL190C,1060
YGL191W,4243
YGL194C,872
YGL194C-A,2049
YGL195W,2084
YGL196W,200
YGL197W,465
YGL198W,879
YGL199C,79
YGL200C,8156
YGL201C,432
YGL202W,2680
YGL203C,399
YGL204C,67
YGL205W,0
YGL206C,881
YGL207W,1719
YGL208W,252
YGL209W,981
YGL210W,689
YGL211W,434
YGL212W,419
YGL213C,1231
YGL215W,667
YGL216W,243
YGL219C,491
YGL220W,0
YGL221C,2865
YGL222C,3072
YGL223C,663
YGL224C,788
YGL225W,4952
YGL226C-A,1472
YGL226W,933
YGL227W,184
YGL228W,746
YGL229C,64
YGL231C,2040
YGL232W,932
YGL233W,594
YGL234W,2983
YGL236C,191
YGL237C,65
YGL238W,1092
YGL240W,350
YGL241W,184
YGL242C,1044
YGL243W,642
YGL244W,883
YGL245W,2000
YGL246C,837
YGL247W,948
YGL248W,902
YGL250W,262
YGL252C,1082
YGL253W,15008
YGL254W,306
YGL255W,783
YGL256W,3844
YGL257C,443
YGL258W,91
YGR001C,1850
YGR002C,405
YGR003W,611
YGR004W,55
YGR005C,722
YGR006W,269
YGR007W,1389
YGR008C,5243
YGR009C,462
YGR010W,360
YGR012W,239
YGR013W,148
YGR014W,601
YGR015C,643
YGR016W,209
YGR017W,1400
YGR018C,173
YGR019W,375
YGR020C,2634
YGR021W,321
YGR023W,1157
YGR024C,3541
YGR026W,2801
YGR027C,51616
YGR027W-A,439
YGR028W,387
YGR029W,765
YGR030C,650
YGR031W,547
YGR032W,6006
YGR033C,1647
YGR034W,14940
YGR035C,70
YGR035W-A,68
YGR036C,784
YGR037C,1909
YGR038W,4825
YGR039W,79
YGR040W,386
YGR041W,866
YGR042W,937
YGR043C,216
YGR044C,1822
YGR045C,67
YGR046W,533
YGR047C,440
YGR048W,540
YGR049W,1407
YGR050C,575
YGR052W,125
YGR053C,63
YGR054W,4152
YGR055W,1362
YGR056W,654
YGR057C,279
YGR058W,326
YGR060W,5854
YGR061C,2731
YGR062C,558
YGR063C,4425
YGR065C,1071
YGR066C,0
YGR068C,797
YGR070W,919
YGR071C,334
YGR072W,449
YGR074W,3514
YGR075C,277
YGR076C,1392
YGR077C,881
YGR078C,1547
YGR080W,1184
YGR081C,1886
YGR082W,2763
YGR083C,565
YGR085C,15097
YGR086C,2895
YGR087C,0
YGR088W,233
YGR089W,274
YGR090W,862
YGR091W,77
YGR092W,674
YGR093W,317
YGR095C,1806
YGR096W,518
YGR097W,1113
YGR098C,137
YGR099W,456
YGR100W,386
YGR101W,1179
YGR102C,420
YGR103W,901
YGR104C,495
YGR105W,2275
YGR106C,3824
YGR107W,680
YGR108W,1594
YGR109C,169
YGR110W,486
YGR111W,823
YGR112W,237
YGR113W,619
YGR116W,67
YGR117C,1797
YGR118W,11650
YGR119C,1317
YGR120C,388
YGR121C,276
YGR122W,0
YGR123C,974
YGR124W,2224
YGR125W,582
YGR126W,250
YGR127W,106
YGR128C,1146
YGR129W,425
YGR130C,714
YGR131W,1175
YGR132C,3006
YGR133W,1103
YGR134W,220
YGR135W,1874
YGR136W,1761
YGR137W,0
YGR138C,87
YGR140W,199
YGR141W,356
YGR142W,446
YGR143W,537
YGR144W,17
YGR145W,428
YGR146C,2939
YGR146C-A,0
YGR147C,539
YGR148C,22298
YGR149W,713
YGR150C,198
YGR152C,529
YGR153W,127
YGR154C,971
YGR155W,6355
YGR156W,158
YGR157W,3094
YGR158C,492
YGR159C,5917
YGR161C,1963
YGR161W-A,19
YGR161W-C,3851
YGR162W,1882
YGR163W,907
YGR164W,0
YGR165W,729
YGR166W,276
YGR167W,1829
YGR168C,574
YGR169C,240
YGR169C-A,1940
YGR170W,388
YGR171C,193
YGR172C,1743
YGR173W,1596
YGR174C,337
YGR174W-A,120
YGR175C,3192
YGR176W,52
YGR177C,296
YGR178C,472
YGR179C,315
YGR180C,3168
YGR181W,1769
YGR183C,9338
YGR184C,525
YGR185C,3405
YGR186W,430
YGR187C,140
YGR188C,128
YGR189C,9919
YGR191W,6462
YGR192C,157557
YGR193C,799
YGR194C,500
YGR195W,1422
YGR196C,157
YGR197C,594
YGR198W,953
YGR199W,405
YGR200C,414
YGR201C,1184
YGR202C,716
YGR203W,1983
YGR204W,2002
YGR205W,699
YGR206W,1255
YGR207C,2021
YGR208W,418
YGR209C,2521
YGR210C,3404
YGR211W,1175
YGR212W,0
YGR213C,199
YGR214W,31146
YGR215W,3852
YGR216C,1204
YGR217W,138
YGR218W,858
YGR220C,577
YGR221C,240
YGR222W,724
YGR223C,500
YGR224W,46
YGR227W,1855
YGR229C,1406
YGR230W,776
YGR231C,1125
YGR232W,1420
YGR233C,680
YGR234W,19622
YGR235C,1096
YGR237C,335
YGR238C,73
YGR239C,842
YGR240C,4334
YGR241C,491
YGR243W,4360
YGR244C,837
YGR245C,286
YGR246C,224
YGR247W,655
YGR248W,251
YGR249W,0
YGR250C,491
YGR251W,898
YGR252W,302
YGR253C,1585
YGR254W,5000
YGR255C,631
YGR256W,53
YGR257C,879
YGR258C,232
YGR259C,196
YGR260W,519
YGR261C,646
YGR262C,957
YGR263C,483
YGR264C,3365
YGR266W,270
YGR267C,1926
YGR268C,1210
YGR269W,35
YGR270W,1143
YGR271C-A,738
YGR271W,434
YGR274C,167
YGR275W,1329
YGR276C,300
YGR277C,1010
YGR278W,156
YGR279C,15201
YGR280C,346
YGR281W,340
YGR282C,24745
YGR283C,815
YGR284C,2651
YGR285C,2479
YGR286C,297
YGR287C,22
YGR288W,192
YGR289C,619
YGR292W,53
YGR295C,3436
YHL001W,8556
YHL002C-A,218
YHL002W,1288
YHL003C,1477
YHL004W,1144
YHL006C,183
YHL006W-A,43
YHL007C,974
YHL009C,138
YHL010C,120
YHL011C,1788
YHL013C,352
YHL014C,244
YHL015W,27855
YHL016C,583
YHL017W,355
YHL018W,274
YHL019C,158
YHL020C,278
YHL021C,1642
YHL023C,271
YHL024W,237
YHL025W,665
YHL026C,443
YHL027W,521
YHL028W,45
YHL029C,1225
YHL030W,322
YHL031C,733
YHL032C,1132
YHL033C,1443
YHL034C,3513
YHL035C,866
YHL036W,868
YHL037C,35
YHL038C,431
YHL039W,659
YHL040C,1299
YHL044W,360
YHL047C,1107
YHL048W,976
YHL049C,35
YHR001W,280
YHR001W-A,6577
YHR002W,207
YHR003C,511
YHR004C,264
YHR005C,1079
YHR005C-A,5150
YHR006W,655
YHR007C,3118
YHR008C,2026
YHR009C,195
YHR010W,43509
YHR011W,118
YHR012W,1225
YHR013C,1465
YHR015W,0
YHR016C,91
YHR017W,600
YHR018C,5049
YHR019C,4978
YHR020W,2428
YHR021C,10761
YHR022C,324
YHR023W,409
YHR024C,1467
YHR025W,3285
YHR026W,1309
YHR027C,1463
YHR028C,757
YHR029C,341
YHR030C,1686
YHR031C,234
YHR032W,1063
YHR033W,901
YHR034C,152
YHR035W,115
YHR036W,246
YHR037W,1023
YHR038W,738
YHR039C,2992
YHR039C-A,9480
YHR040W,696
YHR041C,1681
YHR042W,1101
YHR043C,515
YHR044C,392
YHR045W,688
YHR046C,869
YHR047C,1419
YHR048W,717
YHR049W,4228
YHR050W,485
YHR051W,7498
YHR052W,1888
YHR052W-A,54
YHR053C,0
YHR055C,0
YHR056C,471
YHR056W-A,37
YHR057C,1206
YHR058C,371
YHR059W,1491
YHR060W,1548
YHR061C,965
YHR062C,602
YHR063C,943
YHR064C,7887
YHR065C,554
YHR066W,497
YHR067W,624
YHR068W,329
YHR069C,1944
YHR069C-A,60
YHR070W,597
YHR071C-A,111
YHR071W,920
YHR072W,1498
YHR072W-A,4395
YHR073W,1113
YHR074W,1361
YHR075C,342
YHR076W,374
YHR077C,268
YHR078W,1220
YHR079C,257
YHR080C,484
YHR081W,1393
YHR082C,598
YHR083W,897
YHR084W,624
YHR085W,710
YHR086W,1787
YHR087W,2413
YHR088W,899
YHR089C,5301
YHR090C,421
YHR091C,141
YHR092C,571
YHR094C,401
YHR096C,0
YHR097C,236
YHR098C,1727
YHR099W,518
YHR100C,805
YHR101C,762
YHR102W,158
YHR103W,619
YHR104W,6683
YHR105W,134
YHR106W,90
YHR107C,660
YHR108W,641
YHR109W,141
YHR110W,1049
YHR111W,233
YHR112C,571
YHR113W,1366
YHR114W,479
YHR115C,1347
YHR117W,423
YHR118C,359
YHR119W,1011
YHR120W,39
YHR121W,2334
YHR122W,1172
YHR123W,2237
YHR127W,602
YHR128W,10357
YHR129C,237
YHR131C,341
YHR132C,911
YHR132W-A,895
YHR133C,4480
YHR134W,763
YHR135C,784
YHR136C,29
YHR137W,2082
YHR138C,604
YHR139C,22
YHR140W,0
YHR141C,29491
YHR142W,2288
YHR143W,6035
YHR143W-A,10659
YHR144C,884
YHR145C,0
YHR146W,319
YHR147C,1042
YHR148W,889
YHR149C,369
YHR150W,241
YHR151C,827
YHR152W,673
YHR153C,596
YHR154W,383
YHR155W,511
YHR156C,92
YHR157W,198
YHR158C,545
YHR159W,186
YHR161C,1295
YHR162W,16371
YHR163W,6137
YHR164C,96
YHR165C,504
YHR166C,180
YHR167W,276
YHR168W,124
YHR169W,480
YHR170W,2353
YHR171W,68
YHR172W,168
YHR174W,32039
YHR175W,21
YHR177W,192
YHR178W,123
YHR179W,1886
YHR180W,122
YHR180W-A,54
YHR181W,3102
YHR182W,44
YHR183W,1890
YHR186C,248
YHR187W,475
YHR188C,1818
YHR189W,761
YHR190W,8489
YHR191C,531
YHR192W,806
YHR193C,6720
YHR193C-A,0
YHR194W,339
YHR195W,936
YHR196W,1570
YHR197W,408
YHR198C,1460
YHR199C,1026
YHR199C-A,641
YHR200W,1224
YHR201C,524
YHR202W,116
YHR203C,41629
YHR204W,1323
YHR205W,1701
YHR206W,1196
YHR207C,457
YHR208W,10034
YHR209W,658
YHR210C,266
YHR211W,0
YHR214C-C,3766
YHR216W,1020
YIL001W,108
YIL002C,187
YIL002W-A,2941
YIL003W,546
YIL004C,864
YIL005W,494
YIL006W,721
YIL007C,874
YIL008W,898
YIL009C-A,904
YIL009W,1078
YIL010W,759
YIL011W,263
YIL013C,26
YIL014C-A,96
YIL014W,555
YIL015W,0
YIL016W,475
YIL017C,320
YIL018W,24572
YIL019W,477
YIL020C,399
YIL021W,1495
YIL022W,938
YIL023C,3070
YIL024C,87
YIL026C,328
YIL027C,2551
YIL028W,450
YIL029C,443
YIL030C,493
YIL031W,317
YIL033C,1757
YIL034C,1797
YIL035C,1486
YIL036W,510
YIL038C,722
YIL039W,1075
YIL040W,7159
YIL041W,1720
YIL042C,447
YIL043C,2139
YIL044C,676
YIL045W,62
YIL046W,404
YIL046W-A,90
YIL047C,1741
YIL048W,345
YIL049W,1068
YIL050W,1327
YIL051C,15794
YIL052C,40132
YIL053W,10769
YIL055C,143
YIL056W,555
YIL057C,0
YIL059C,1076
YIL060W,55
YIL061C,316
YIL062C,4635
YIL063C,268
YIL065C,661
YIL066C,61
YIL067C,75
YIL068C,455
YIL069C,33419
YIL070C,609
YIL071C,137
YIL074C,486
YIL075C,2030
YIL076W,4450
YIL077C,1619
YIL078W,2508
YIL079C,680
YIL082W,236
YIL083C,439
YIL084C,822
YIL085C,543
YIL087C,2535
YIL088C,677
YIL089W,131
YIL090W,3656
YIL091C,1122
YIL092W,78
YIL093C,408
YIL094C,4260
YIL095W,163
YIL096C,126
YIL097W,443
YIL098C,1912
YIL099W,124
YIL100W,129
YIL101C,457
YIL102C-A,4846
YIL103W,368
YIL104C,344
YIL105C,372
YIL106W,1117
YIL107C,71
YIL108W,1774
YIL109C,2037
YIL110W,640
YIL111W,296
YIL112W,325
YIL113W,98
YIL114C,462
YIL115C,500
YIL116W,1115
YIL117C,2482
YIL118W,1287
YIL119C,121
YIL121W,208
YIL122W,287
YIL123W,1436
YIL124W,1603
YIL125W,1787
YIL126W,345
YIL127C,1412
YIL128W,654
YIL129C,689
YIL130W,425
YIL131C,937
YIL132C,208
YIL133C,88574
YIL134C-A,94
YIL134W,1012
YIL135C,1002
YIL136W,383
YIL137C,908
YIL138C,1812
YIL139C,430
YIL140W,742
YIL142W,1881
YIL143C,202
YIL144W,123
YIL145C,4563
YIL146C,108
YIL147C,187
YIL148W,106411
YIL149C,207
YIL150C,83
YIL151C,139
YIL152W,500
YIL153W,363
YIL154C,321
YIL155C,333
YIL156W,234
YIL156W-B,524
YIL157C,2452
YIL158W,1202
YIL159W,133
YIL160C,0
YIL161W,824
YIL163C,94
YIL164C,1540
YIL166C,80
YIR001C,570
YIR002C,311
YIR003W,291
YIR004W,669
YIR005W,645
YIR006C,1706
YIR007W,275
YIR008C,470
YIR009W,739
YIR010W,217
YIR011C,423
YIR012W,1380
YIR014W,177
YIR015W,465
YIR016W,526
YIR017C,1012
YIR018C-A,2372
YIR018W,303
YIR020C-B,12
YIR021W,1184
YIR022W,3056
YIR023W,794
YIR024C,494
YIR025W,293
YIR026C,887
YIR027C,28
YIR028W,0
YIR029W,279
YIR030C,0
YIR030W-A,352
YIR031C,932
YIR032C,521
YIR033W,470
YIR034C,1050
YIR035C,979
YIR036C,1050
YIR037W,2012
YIR038C,3133
YIR039C,577
YIR042C,706
YJL001W,5098
YJL002C,3907
YJL003W,393
YJL004C,3068
YJL005W,1223
YJL006C,135
YJL008C,1422
YJL010C,551
YJL011C,763
YJL012C,720
YJL013C,460
YJL014W,1021
YJL016W,609
YJL019W,354
YJL020C,775
YJL023C,197
YJL024C,883
YJL025W,556
YJL026W,3545
YJL027C,32
YJL029C,123
YJL030W,490
YJL031C,345
YJL033W,828
YJL034W,8144
YJL035C,374
YJL036W,360
YJL038C,0
YJL039C,392
YJL041W,807
YJL042W,409
YJL044C,402
YJL046W,770
YJL047C,62
YJL047C-A,348
YJL048C,1220
YJL049W,428
YJL050W,542
YJL051W,113
YJL052W,2563
YJL053W,387
YJL054W,602
YJL055W,1504
YJL056C,254
YJL057C,423
YJL058C,202
YJL059W,343
YJL060W,1315
YJL061W,918
YJL062W,290
YJL062W-A,2923
YJL063C,1181
YJL065C,3054
YJL066C,791
YJL068C,895
YJL069C,915
YJL070C,129
YJL071W,488
YJL072C,1048
YJL073W,510
YJL074C,361
YJL076W,681
YJL077W-A,21
YJL077W-B,121
YJL078C,2386
YJL079C,1626
YJL080C,1709
YJL081C,1105
YJL082W,594
YJL083W,453
YJL084C,291
YJL085W,557
YJL087C,262
YJL088W,537
YJL089W,0
YJL090C,434
YJL091C,1439
YJL092W,755
YJL093C,1088
YJL094C,627
YJL095W,45
YJL096W,2042
YJL097W,1792
YJL098W,484
YJL099W,144
YJL100W,536
YJL101C,1090
YJL102W,227
YJL103C,185
YJL104W,3519
YJL106W,689
YJL107C,1119
YJL109C,974
YJL110C,1252
YJL111W,1739
YJL112W,265
YJL113W,39
YJL115W,463
YJL116C,649
YJL117W,657
YJL118W,819
YJL119C,336
YJL121C,1696
YJL122W,1379
YJL123C,598
YJL124C,1999
YJL125C,919
YJL126W,341
YJL127C,435
YJL127C-B,3891
YJL128C,681
YJL129C,661
YJL130C,2089
YJL131C,144
YJL132W,333
YJL133C-A,2850
YJL133W,900
YJL134W,856
YJL135W,21
YJL136C,38721
YJL137C,164
YJL138C,11933
YJL139C,273
YJL140W,2166
YJL141C,1928
YJL143W,11776
YJL144W,443
YJL145W,514
YJL146W,403
YJL147C,249
YJL148W,3466
YJL149W,271
YJL150W,100
YJL151C,5728
YJL152W,0
YJL153C,99
YJL154C,1670
YJL155C,177
YJL156C,322
YJL157C,393
YJL158C,38518
YJL159W,76286
YJL160C,114
YJL161W,408
YJL162C,484
YJL163C,293
YJL164C,654
YJL165C,372
YJL166W,15642
YJL167W,2929
YJL168C,502
YJL169W,97
YJL170C,0
YJL171C,1534
YJL172W,2677
YJL173C,1458
YJL174W,3601
YJL176C,457
YJL177W,17500
YJL178C,3456
YJL179W,3186
YJL180C,380
YJL181W,85
YJL183W,1091
YJL184W,1082
YJL185C,567
YJL186W,1921
YJL187C,385
YJL189W,15717
YJL190C,28105
YJL191W,8164
YJL192C,4102
YJL193W,1283
YJL194W,555
YJL195C,36
YJL196C,4783
YJL197W,458
YJL198W,1085
YJL199C,2210
YJL200C,456
YJL201W,486
YJL203W,343
YJL204C,534
YJL205C,263
YJL206C,265
YJL207C,692
YJL208C,275
YJL209W,442
YJL210W,1763
YJL211C,30
YJL212C,3059
YJL213W,232
YJL217W,1478
YJL218W,63
YJR001W,4482
YJR002W,2014
YJR003C,630
YJR004C,2088
YJR005C-A,0
YJR005W,508
YJR006W,1670
YJR007W,3789
YJR008W,631
YJR009C,17936
YJR010C-A,872
YJR010W,843
YJR011C,188
YJR013W,770
YJR014W,2605
YJR015W,3115
YJR016C,15081
YJR017C,391
YJR018W,69
YJR019C,450
YJR020W,149
YJR021C,640
YJR022W,752
YJR023C,20
YJR024C,3583
YJR025C,2024
YJR026W,139
YJR030C,96
YJR031C,195
YJR032W,333
YJR033C,376
YJR034W,1835
YJR035W,200
YJR036C,44
YJR039W,367
YJR040W,515
YJR041C,616
YJR042W,1126
YJR043C,321
YJR044C,2272
YJR045C,11087
YJR046W,312
YJR047C,60
YJR048W,2115
YJR049C,432
YJR050W,389
YJR051W,552
YJR052W,73
YJR053W,180
YJR054W,290
YJR055W,243
YJR056C,505
YJR057W,967
YJR058C,4141
YJR059W,692
YJR060W,159
YJR061W,0
YJR062C,875
YJR063W,3393
YJR064W,896
YJR065C,2257
YJR066W,217
YJR067C,667
YJR068W,566
YJR069C,1816
YJR070C,1830
YJR072C,352
YJR073C,13873
YJR074W,0
YJR075W,1778
YJR076C,821
YJR077C,6553
YJR078W,0
YJR079W,0
YJR080C,311
YJR082C,2567
YJR083C,229
YJR084W,458
YJR085C,5525
YJR086W,903
YJR088C,1554
YJR089W,80
YJR090C,308
YJR091C,1111
YJR092W,170
YJR093C,405
YJR094C,77
YJR094W-A,19072
YJR096W,629
YJR097W,646
YJR098C,144
YJR099W,463
YJR100C,464
YJR101W,1368
YJR102C,396
YJR103W,289
YJR104C,20394
YJR105W,8175
YJR106W,371
YJR109C,1787
YJR110W,62
YJR111C,626
YJR112W,364
YJR112W-A,2982
YJR113C,867
YJR115W,272
YJR116W,271
YJR117W,3927
YJR118C,1818
YJR119C,67
YJR121W,5306
YJR122W,427
YJR123W,91021
YJR124C,538
YJR125C,989
YJR126C,737
YJR127C,117
YJR128W,0
YJR129C,216
YJR130C,1040
YJR131W,620
YJR132W,159
YJR133W,554
YJR134C,306
YJR135C,592
YJR135W-A,379
YJR136C,239
YJR137C,853
YJR138W,46
YJR139C,8694
YJR140C,83
YJR141W,291
YJR142W,705
YJR143C,910
YJR144W,1417
YJR145C,11893
YJR146W,186
YJR147W,1120
YJR148W,2890
YJR149W,0
YJR150C,0
YJR152W,288
YJR153W,89
YJR154W,394
YJR155W,156
YKL001C,1004
YKL002W,1018
YKL003C,1718
YKL004W,1093
YKL005C,548
YKL006C-A,529
YKL006W,52943
YKL007W,2844
YKL008C,1462
YKL009W,6149
YKL010C,823
YKL011C,280
YKL012W,410
YKL013C,10843
YKL014C,431
YKL015W,372
YKL016C,4721
YKL017C,533
YKL018C-A,668
YKL018W,603
YKL019W,697
YKL020C,411
YKL023W,466
YKL024C,3042
YKL025C,407
YKL026C,719
YKL027W,364
YKL028W,418
YKL029C,3613
YKL031W,133
YKL032C,503
YKL033W,347
YKL033W-A,1496
YKL034W,403
YKL035W,6469
YKL038W,398
YKL039W,3729
YKL040C,1402
YKL041W,133
YKL042W,392
YKL043W,230
YKL044W,90
YKL045W,489
YKL046C,1066
YKL047W,181
YKL048C,456
YKL049C,746
YKL051W,2555
YKL052C,559
YKL053C-A,2035
YKL053W,216
YKL054C,639
YKL055C,224
YKL056C,38307
YKL057C,1675
YKL058W,3499
YKL059C,205
YKL060C,28365
YKL061W,1496
YKL062W,816
YKL063C,1610
YKL064W,694
YKL065C,7017
YKL065W-A,117
YKL066W,0
YKL067W,4352
YKL068W,393
YKL068W-A,8658
YKL069W,1374
YKL071W,77
YKL072W,173
YKL073W,452
YKL074C,483
YKL075C,129
YKL076C,0
YKL077W,1065
YKL078W,318
YKL079W,455
YKL080W,1488
YKL081W,21513
YKL082C,604
YKL084W,606
YKL085W,2443
YKL086W,168
YKL087C,1972
YKL088W,98
YKL089W,57
YKL090W,292
YKL091C,885
YKL092C,117
YKL093W,111
YKL094W,764
YKL095W,308
YKL096C-B,632
YKL096W,26471
YKL096W-A,36124
YKL098W,1236
YKL099C,1113
YKL100C,2090
YKL101W,564
YKL103C,854
YKL104C,2807
YKL105C,133
YKL106C-A,98
YKL106W,712
YKL107W,0
YKL108W,283
YKL109W,2048
YKL110C,1137
YKL111C,0
YKL112W,341
YKL113C,1109
YKL114C,324
YKL115C,46
YKL116C,994
YKL117W,2528
YKL119C,1575
YKL120W,4054
YKL121W,236
YKL122C,3573
YKL124W,243
YKL125W,384
YKL126W,1410
YKL127W,553
YKL128C,1299
YKL129C,143
YKL130C,1365
YKL131W,20
YKL132C,128
YKL133C,70
YKL134C,194
YKL135C,276
YKL136W,72
YKL137W,1677
YKL138C,1825
YKL138C-A,941
YKL139W,281
YKL140W,246
YKL141W,1868
YKL142W,2662
YKL143W,1668
YKL144C,704
YKL145W,2648
YKL146W,1052
YKL148C,1023
YKL149C,684
YKL150W,63
YKL151C,370
YKL152C,14349
YKL153W,59
YKL154W,1717
YKL155C,288
YKL156W,37908
YKL157W,545
YKL159C,391
YKL160W,2819
YKL161C,1403
YKL162C,40
YKL162C-A,106
YKL163W,11091
YKL164C,42674
YKL165C,495
YKL165C-A,22
YKL166C,340
YKL167C,2309
YKL168C,355
YKL170W,1778
YKL171W,259
YKL172W,1192
YKL173W,299
YKL174C,867
YKL175W,2420
YKL176C,4099
YKL178C,962
YKL179C,291
YKL180W,35061
YKL181W,2762
YKL182W,12285
YKL183C-A,0
YKL183W,244
YKL184W,3137
YKL185W,1080
YKL186C,1080
YKL187C,0
YKL189W,303
YKL190W,1800
YKL191W,1126
YKL192C,6085
YKL193C,454
YKL194C,288
YKL195W,962
YKL196C,3473
YKL197C,232
YKL198C,179
YKL201C,0
YKL203C,284
YKL204W,268
YKL205W,470
YKL206C,393
YKL207W,1370
YKL208W,392
YKL209C,0
YKL210W,636
YKL211C,1672
YKL212W,1797
YKL213C,690
YKL214C,550
YKL215C,724
YKL216W,1891
YKL217W,49
YKL218C,425
YKL219W,866
YKL220C,258
YKL221W,487
YKL222C,630
YKR001C,2158
YKR002W,383
YKR003W,575
YKR004C,392
YKR006C,1729
YKR007W,1349
YKR008W,313
YKR010C,103
YKR011C,502
YKR012C,181
YKR013W,8930
YKR014C,2435
YKR015C,32
YKR016W,547
YKR017C,67
YKR018C,1072
YKR019C,90
YKR020W,603
YKR021W,474
YKR022C,947
YKR023W,407
YKR024C,236
YKR025W,743
YKR026C,890
YKR027W,473
YKR028W,804
YKR029C,255
YKR030W,1784
YKR031C,203
YKR033C,47
YKR034W,48
YKR035W-A,2088
YKR036C,291
YKR037C,132
YKR038C,3179
YKR039W,3244
YKR041W,361
YKR042W,6481
YKR043C,5051
YKR044W,591
YKR045C,1401
YKR046C,14965
YKR048C,1606
YKR049C,1964
YKR050W,492
YKR051W,362
YKR052C,1044
YKR054C,305
YKR055W,348
YKR057W,5795
YKR058W,652
YKR059W,4998
YKR060W,463
YKR061W,989
YKR062W,614
YKR063C,357
YKR064W,154
YKR065C,3269
YKR066C,1020
YKR067W,922
YKR068C,84
YKR069W,638
YKR070W,599
YKR071C,3135
YKR072C,351
YKR073C,174
YKR074W,1676
YKR075C,320
YKR076W,421
YKR077W,964
YKR078W,286
YKR079C,211
YKR080W,430
YKR081C,806
YKR082W,487
YKR083C,591
YKR084C,381
