trx,cds,utr5,utr3,
YDR481C,326,301,7,6
YDR482C,21,13,0,7
YDR485C,70,60,0,8
YDR486C,123,101,0,16
YDR487C,379,267,9,61
YDR488C,59,55,NA,2
YDR490C,196,182,5,3
YDR495C,59,57,NA,2
YDR496C,467,431,2,6
YDR497C,3313,2945,136,81
YDR498C,97,90,2,3
YDR500C,1779,1263,0,216
YDR502C,1764,1376,58,206
YDR503C,96,78,6,10
YDR504C,61,35,NA,23
YDR505C,316,277,28,NA
YDR506C,74,45,0,26
YDR507C,321,292,NA,23
YDR508C,1594,1510,15,2
YDR510C-A,1,0,1,NA
YDR512C,48,43,NA,3
YDR514C,100,89,7,0
YDR516C,358,320,7,19
YDR520C,71,68,1,2
YDR522C,5,5,NA,0
YDR523C,5,5,NA,0
YDR524C,155,120,3,18
YDR524C-B,5080,1420,387,2391
YDR524C-A,319,0,1,318
YDR529C,704,456,13,138
YDR530C,125,107,NA,11
YDR532C,32,29,0,0
YDR533C,179,138,2,14
YDR534C,51,42,0,5
YDR535C,76,12,NA,62
YDR540C,7,5,0,2
YDR541C,76,50,16,6
YDL248W,686,544,0,119
YDL244W,70,54,NA,7
YDL242W,11,1,NA,9
YDL241W,40,21,5,13
YDL240W,114,104,NA,8
YDL237W,266,230,1,17
YDL236W,300,265,0,19
YDL233W,114,101,2,4
YDL232W,201,32,0,133
YDL230W,61,54,0,3
YDL229W,10789,10212,57,201
YDL225W,167,156,0,1
YDL221W,6,2,NA,4
YDL219W,102,60,2,18
YDL218W,13,9,3,1
YDL212W,427,296,3,71
YDL210W,13,12,NA,1
YDL208W,449,363,10,50
YDL207W,75,67,2,3
YDL206W,104,95,6,0
YDL204W,289,227,25,18
YDL202W,153,133,6,4
YDL201W,148,120,0,13
YDL195W,1255,1170,47,24
YDL194W,78,77,NA,0
YDL193W,205,153,12,24
YDL192W,1336,1095,37,70
YDL191W,2967,2114,5,306
YDL189W,103,94,3,3
YDL185W,4189,3915,137,89
YDL182W,830,767,9,35
YDL181W,179,80,28,28
YDL180W,115,100,12,2
YDL179W,162,126,18,12
YDL178W,301,285,3,4
YDL176W,127,114,9,1
YDL173W,282,268,NA,NA
YDL170W,132,125,NA,6
YDL168W,401,341,9,17
YDL165W,107,88,2,3
YDL161W,128,118,0,5
YDL159W,112,98,4,4
YDL156W,56,50,5,NA
YDL155W,146,113,9,16
YDL154W,72,65,NA,5
YDL150W,138,116,12,NA
YDL149W,68,63,NA,3
YDL147W,421,333,9,55
YDL146W,60,36,12,4
YDL143W,811,713,9,30
YDL141W,284,231,31,13
YDL138W,124,107,5,7
YDL137W,787,509,114,75
YDL136W,2463,2056,30,63
YDL133W,111,97,7,4
YDL132W,281,237,38,NA
YDL131W,992,927,9,24
YDL130W-A,161,77,0,54
YDL130W,2597,1491,0,534
YDL129W,14,13,0,1
YDL128W,471,393,10,36
YDL127W,116,86,5,17
YDL124W,1297,1103,31,57
YDL123W,141,73,1,62
YDL122W,326,284,32,NA
YDL120W,212,120,33,29
YDL117W,217,180,19,10
YDL116W,223,205,1,4
YDL114W,0,0,0,0
YDL112W,427,416,NA,6
YDL108W,89,85,4,0
YDL107W,53,44,0,5
YDL105W,49,39,0,7
YDL102W,224,214,1,4
YDL099W,75,58,5,5
YDL095W,981,928,7,12
YDL093W,153,135,0,13
YDL092W,152,104,2,27
YDL089W,81,63,10,3
YDL086W,646,551,NA,20
YDL085W,5,3,1,0
YDL084W,1351,1147,101,23
YDL082W,2479,2009,62,216
YDL075W,1923,1364,61,133
YDL073W,118,104,12,0
YDL070W,196,180,1,2
YDL068W,3,2,NA,1
YDL066W,444,385,0,32
YDL064W,160,125,3,12
YDL060W,310,299,0,NA
YDL058W,155,140,4,4
YDL057W,52,45,0,2
YDL056W,110,106,NA,0
YDL051W,399,348,2,21
YDL046W,515,277,20,146
YDL045W-A,143,84,2,26
YDL041W,3,2,0,1
YDL032W,2,1,1,NA
YDL031W,286,273,4,3
YDL030W,56,50,1,2
YDL029W,721,642,0,22
YDL025W-A,4,0,0,4
YDL022W,1621,1321,73,134
YDL021W,60,52,0,3
YDL017W,62,56,NA,2
YDL014W,1631,1155,217,168
YDL013W,91,70,7,9
YDL010W,81,62,1,14
YDL008W,96,83,0,7
YDL007W,399,347,10,11
YDL006W,70,46,21,2
YDL004W,580,369,19,118
YDL003W,109,101,NA,6
YDL001W,96,74,4,5
YDR002W,851,612,11,140
YDR003W-A,48,11,NA,32
YDR004W,89,77,NA,10
YDR007W,78,68,0,2
YDR009W,42,33,0,5
YDR011W,790,702,46,28
YDR012W,7331,6832,24,149
YDR013W,77,53,0,14
YDR014W,46,43,1,2
YDR014W-A,2,1,NA,1
YDR021W,54,47,2,1
YDR023W,1419,1309,1,34
YDR024W,12,5,NA,NA
YDR025W,3435,3065,NA,98
YDR031W,88,55,1,20
YDR033W,4424,2861,524,891
YDR034W-B,89,25,1,34
YDR035W,589,496,6,39
YDR037W,2211,2088,0,29
YDR041W,176,140,0,21
YDR044W,138,110,1,18
YDR047W,302,255,21,10
YDR049W,108,98,2,1
YDR055W,2287,1951,59,146
YDR057W,47,44,0,0
YDR060W,494,475,3,3
YDR061W,166,145,4,8
YDR062W,551,394,103,38
YDR063W,96,71,8,7
YDR064W,3539,2846,0,227
YDR065W,43,31,0,12
YDR068W,31,28,1,NA
YDR073W,116,74,31,NA
YDR074W,1204,1115,56,NA
YDR075W,77,56,13,4
YDR076W,632,40,2,589
YDR077W,31889,24851,292,5428
YDR079W,71,27,2,19
YDR080W,111,107,0,NA
YDR082W,97,75,8,8
YDR083W,140,113,1,8
YDR089W,177,166,2,7
YDR092W,192,151,1,19
YDR093W,347,324,19,NA
YDR096W,222,216,NA,4
YDR099W,1281,987,119,100
YDR100W,177,121,10,25
YDR103W,206,203,NA,3
YDR106W,10,8,NA,1
YDR108W,100,90,4,2
YDR110W,50,40,0,4
YDR115W,145,89,2,25
YDR118W,52,48,0,NA
YDR119W,458,434,11,7
YDR119W-A,33,5,4,20
YDR121W,119,75,15,16
YDR122W,303,289,NA,11
YDR124W,84,36,23,24
YDR126W,46,43,2,NA
YDR127W,2410,2326,0,16
YDR128W,189,185,NA,1
YDR137W,91,75,4,8
YDR138W,117,117,0,0
YDR140W,106,86,0,11
YDR145W,341,298,25,10
YDR147W,133,125,1,0
YDR150W,891,880,6,1
YDR152W,180,151,1,4
YDR158W,1377,1280,0,71
YDR159W,95,91,3,NA
YDR160W,117,102,13,NA
YDR161W,177,156,0,8
YDR163W,40,28,NA,5
YDR165W,313,281,5,13
YDR167W,102,78,1,11
YDR168W,201,173,7,12
YDR171W,347,278,27,14
YDR172W,1130,1018,12,56
YDR174W,826,632,4,134
YDR176W,69,67,0,2
YDR177W,310,254,11,20
YDR178W,305,174,39,68
YDR179W-A,59,52,4,1
YDR180W,78,70,6,NA
YDR182W,242,223,7,1
YDR183W,60,48,1,2
YDR188W,753,680,5,39
YDR189W,315,289,1,17
YDR191W,60,48,1,6
YDR195W,149,112,25,4
YDR197W,110,90,2,5
YDR201W,38,22,NA,8
YDR204W,158,137,0,3
YDR205W,186,175,0,3
YDR206W,384,328,45,NA
YDR208W,325,281,17,16
YDR210W,362,150,0,137
YDR211W,413,383,4,17
YDR212W,745,658,19,26
YDR213W,157,141,8,5
YDR214W,1253,993,130,58
YDR216W,713,651,NA,46
YDR221W,194,170,0,18
YDR222W,133,115,2,11
YDR223W,11,8,3,NA
YDR225W,2092,1269,235,363
YDR226W,925,750,15,56
YDR227W,123,114,3,3
YDR229W,69,59,4,1
YDR232W,620,491,75,33
YDR234W,466,439,0,13
YDR235W,88,78,NA,6
YDR237W,207,157,13,18
YDR241W,68,12,NA,51
YDR242W,122,105,8,3
YDR244W,145,131,0,8
YDR245W,270,217,13,23
YDR246W,112,85,1,18
YDR247W,91,61,5,21
YDR251W,380,328,44,NA
YDR252W,67,27,0,30
YDR254W,40,35,1,0
YDR262W,186,130,0,33
YDR265W,116,83,16,8
YDR268W,114,105,0,5
YDR270W,78,75,NA,2
YDR272W,179,156,6,3
YDR273W,6,6,0,NA
YDR275W,94,46,27,16
YDR279W,53,49,2,0
YDR280W,174,132,17,11
YDR285W,22,21,NA,1
YDR287W,59,50,0,5
YDR288W,48,44,NA,1
YDR291W,145,136,NA,5
YDR296W,227,189,4,12
YDR297W,277,243,1,20
YDR299W,175,156,4,7
YDR301W,198,182,3,9
YDR302W,92,72,2,3
YDR307W,211,190,2,10
YDR311W,73,65,0,4
YDR312W,145,132,4,4
YDR316W,76,65,1,3
YDR317W,9,9,0,0
YDR318W,32,27,0,3
YDR320W-B,21,1,3,NA
YDR321W,624,545,11,26
YDR322W,238,204,3,18
YDR325W,104,99,NA,4
YDR330W,108,89,4,7
YDR331W,283,245,0,19
YDR332W,86,83,0,0
YDR334W,103,88,8,5
YDR335W,446,434,NA,3
YDR336W,51,47,NA,3
YDR337W,122,105,4,3
YDR347W,251,205,6,14
YDR351W,183,175,NA,NA
YDR352W,194,134,17,27
YDR353W,867,737,25,25
YDR354W,275,232,13,11
YDR356W,83,68,1,11
YDR358W,137,118,4,7
YDR363W,61,39,1,19
YDR363W-A,102,53,2,22
YDR367W,173,144,8,6
YDR368W,266,221,8,19
YDR371W,89,75,8,4
YDR374W-A,124,71,0,16
YDR376W,144,133,3,1
YDR377W,500,217,25,172
YDR379W,138,131,1,1
YDR380W,485,409,38,24
YDR381W,840,680,0,92
YDR382W,2487,1340,305,464
YDR385W,15147,14237,50,377
YDR386W,67,65,0,2
YDR388W,792,660,13,78
YDR389W,179,163,NA,14
YDR392W,51,45,2,3
YDR393W,81,69,1,8
YDR394W,477,393,28,37
YDR395W,735,668,36,13
YDR396W,0,0,0,0
YDR398W,394,361,6,9
YDR399W,356,257,22,36
YDR401W,26,10,NA,16
YDR403W,26,20,NA,6
YDR405W,194,147,9,25
YDR406W,329,329,NA,NA
YDR409W,94,89,NA,3
YDR412W,93,55,0,20
YDR416W,68,65,2,0
YDR418W,3308,2531,130,251
YDR419W,85,67,0,14
YDR420W,690,680,NA,9
YDR421W,105,105,0,0
YDR425W,72,60,NA,11
YDR427W,470,414,8,17
YDR434W,294,254,14,16
YDR436W,159,132,16,9
YDR438W,63,53,1,3
YDR439W,39,31,2,4
YDR440W,80,74,2,1
YDR442W,0,0,0,0
YDR444W,129,120,9,0
YDR446W,1,1,NA,NA
YDR448W,204,181,0,10
YDR450W,2956,2133,0,376
YDR452W,277,249,18,7
YDR456W,345,316,3,8
YDR457W,1169,1128,21,9
YDR460W,48,37,5,5
YDR461W,4,1,0,2
YDR462W,175,113,12,24
YDR463W,256,221,6,13
YDR464W,80,76,3,NA
YDR466W,148,129,10,6
YDR469W,76,68,0,1
YDR471W,1808,1325,16,252
YDR472W,105,88,0,13
YDR477W,416,324,70,11
YDR478W,38,34,0,3
YDR483W,505,453,6,19
YDR484W,79,70,0,5
YDR489W,91,65,0,20
YDR492W,199,157,24,2
YDR493W,132,86,16,14
YDR494W,183,159,1,11
YDR499W,54,52,0,NA
YDR501W,44,34,1,6
YDR510W,442,234,59,64
YDR511W,143,114,NA,11
YDR513W,316,231,3,27
YDR515W,80,58,16,3
YDR517W,219,189,5,8
YDR518W,155,142,3,2
YDR519W,245,157,0,70
YDR525W-A,430,206,10,131
YDR527W,103,93,0,8
YDR528W,110,74,29,3
YDR531W,190,161,6,9
YDR536W,19,17,NA,2
YDR538W,141,97,3,32
YDR539W,238,223,2,4
YEL073C,145,77,0,28
YEL068C,51,31,0,15
YEL064C,71,59,1,10
YEL063C,476,354,55,52
YEL061C,80,74,3,NA
YEL060C,1884,1617,46,137
YEL059C-A,46,21,2,6
YEL057C,9,6,NA,2
YEL055C,343,314,8,8
YEL054C,2822,2042,32,550
YEL053C,159,145,5,5
YEL050C,330,287,6,22
YEL048C,106,50,NA,48
YEL047C,264,254,0,NA
YEL046C,2188,1457,NA,622
YEL039C,111,67,22,13
YEL037C,409,305,47,31
YEL036C,417,350,36,11
YEL034C-A,2,2,NA,NA
YEL029C,94,68,2,12
YEL025C,230,214,NA,15
YEL023C,48,36,11,NA
YEL017C-A,591,210,10,312
YEL016C,116,98,13,1
YEL009C-A,8,6,NA,0
YEL009C,2993,1618,1113,103
YEL008C-A,32,3,NA,28
YEL005C,75,70,0,2
YEL002C,478,410,25,18
YEL001C,371,314,15,19
YER003C,758,675,9,18
YER007C-A,228,164,5,21
YER008C,221,209,3,4
YER010C,111,94,0,9
YER017C,540,498,NA,34
YER018C,90,66,3,11
YER019C-A,329,210,22,13
YER023C-A,1,1,NA,NA
YER026C,1026,846,2,56
YER027C,212,173,11,20
YER028C,32,27,1,2
YER029C,74,54,7,7
YER031C,324,236,5,57
YER033C,104,99,NA,3
YER036C,1326,1226,17,38
YER038C,78,54,0,21
YER039C,16,12,NA,1
YER043C,6835,5624,42,796
YER044C,257,189,10,28
YER044C-A,27,26,NA,NA
YER045C,79,59,11,7
YER047C,132,123,NA,5
YER048C,225,184,10,21
YER050C,152,95,11,28
YER052C,776,657,42,40
YER053C,351,273,29,35
YER053C-A,825,114,30,533
YER054C,73,65,NA,5
YER055C,898,732,2,77
YER056C,1643,1420,73,97
YER056C-A,2429,1662,0,195
YER057C,273,167,15,30
YER061C,74,64,0,2
YER062C,587,436,25,73
YER064C,575,457,18,74
YER065C,58,50,4,1
YER071C,79,55,0,17
YER075C,129,119,7,2
YER076C,55,41,7,5
YER077C,240,230,NA,7
YER078C,149,122,16,7
YER082C,239,217,8,5
YER083C,249,218,0,13
YER085C,1,0,0,1
YER087C-B,238,83,13,110
YER088C,438,408,9,12
YER088C-A,168,77,NA,79
YER089C,560,427,115,NA
YER091C,3474,3085,101,187
YER093C,102,100,NA,1
YER093C-A,34,18,0,6
YER094C,481,334,32,66
YER099C,183,155,0,10
YER101C,80,67,0,8
YER105C,578,556,0,9
YER107C,195,159,18,9
YER109C,96,96,NA,NA
YER110C,1041,941,36,31
YER111C,112,95,16,NA
YER113C,188,169,8,8
YER114C,253,243,NA,6
YER115C,52,28,16,7
YER116C,87,55,NA,26
YER118C,255,176,54,16
YER119C,183,168,0,6
YER122C,397,348,15,10
YER124C,624,529,2,61
YER126C,275,197,3,42
YER130C,192,151,8,19
YER132C,167,160,NA,6
YER134C,143,92,5,29
YER137C,24,17,0,3
YER139C,99,61,3,26
YER142C,19,15,0,2
YER144C,242,229,0,5
YER145C,306,263,0,22
YER147C,80,79,0,NA
YER149C,91,82,5,0
YER151C,321,293,21,1
YER152C,209,194,4,2
YER155C,558,537,NA,9
YER156C,317,286,0,17
YER158C,50,46,NA,3
YER159C,141,68,26,22
YER161C,91,63,2,19
YER162C,39,37,0,1
YER163C,145,126,0,8
YER168C,174,165,NA,5
YER172C,431,419,1,4
YER174C,113,97,NA,5
YER175C,139,101,0,28
YER180C,49,42,0,3
YER180C-A,40,19,1,10
YER181C,7,3,4,0
YER183C,100,84,NA,7
YER184C,90,75,NA,14
YER186C,116,86,14,11
YER188C-A,14,11,2,NA
YEL072W,54,39,5,8
YEL071W,1133,1022,9,34
YEL070W,27,23,NA,2
YEL066W,136,106,NA,16
YEL065W,392,349,0,11
YEL062W,94,91,0,2
YEL058W,769,703,0,14
YEL056W,172,160,5,NA
YEL052W,194,180,0,7
YEL051W,303,244,13,18
YEL049W,50,26,12,6
YEL044W,84,63,NA,19
YEL043W,269,250,4,3
YEL042W,467,378,39,21
YEL041W,47,44,3,NA
YEL040W,1157,1068,0,32
YEL038W,124,110,0,6
YEL034W,4098,3117,306,88
YEL033W,1081,795,NA,NA
YEL032W,467,437,6,18
YEL031W,1602,1527,8,37
YEL030W,104,101,NA,2
YEL028W,57,17,29,8
YEL027W,1706,933,57,503
YEL026W,670,427,87,56
YEL024W,734,426,47,210
YEL022W,326,319,NA,2
YEL021W,1194,938,26,81
YEL020W-A,306,194,0,63
YEL018W,47,44,NA,2
YEL017W,176,163,0,5
YEL015W,241,226,0,4
YEL013W,515,393,67,32
YEL012W,51,40,5,1
YEL011W,199,185,0,9
YEL008W,6,4,NA,2
YEL007W,275,256,NA,6
YEL006W,220,162,7,34
YEL004W,64,52,0,7
YEL003W,48,33,NA,7
YER001W,558,510,5,28
YER002W,74,51,9,1
YER004W,221,142,0,61
YER005W,136,127,2,3
YER006W,537,499,6,8
YER007W,42,38,0,4
YER009W,888,598,25,158
YER011W,53,49,0,1
YER012W,367,239,28,60
YER013W,108,103,NA,2
YER014W,94,85,1,3
YER015W,102,100,NA,2
YER016W,66,59,NA,3
YER019W,176,169,NA,7
YER020W,153,136,4,10
YER021W,654,573,2,49
YER022W,106,97,0,5
YER023W,524,432,9,28
YER024W,98,97,NA,1
YER025W,1115,958,20,86
YER030W,56,38,0,12
YER032W,160,147,2,6
YER034W,81,43,0,33
YER035W,224,143,25,28
YER037W,8,7,0,0
YER038W-A,12,5,2,4
YER040W,131,112,4,13
YER041W,108,90,8,6
YER042W,50,40,1,5
YER046W,72,29,35,2
YER048W-A,200,72,16,87
YER049W,498,459,10,18
YER051W,61,54,0,NA
YER058W,33,21,1,5
YER059W,79,65,7,2
YER060W,46,44,2,NA
YER060W-A,239,236,NA,3
YER063W,297,216,19,34
YER066W,87,46,30,5
YER067W,476,315,58,59
YER068W,288,260,7,6
YER069W,1171,1105,6,24
YER070W,2382,2248,20,89
YER072W,316,182,0,71
YER073W,566,466,23,45
YER074W,2864,1946,62,434
YER074W-A,103,71,0,20
YER076W-A,2,2,NA,0
YER079W,48,38,4,2
YER080W,240,214,5,8
YER081W,302,291,0,8
YER084W,9,7,NA,2
YER086W,884,787,10,39
YER087W,73,65,1,5
YER088W-B,20,0,19,NA
YER090W,775,696,26,22
YER092W,163,100,0,45
YER095W,286,220,NA,48
YER096W,13,11,NA,2
YER098W,42,39,NA,3
YER100W,170,126,24,10
YER102W,5499,4854,0,222
YER103W,147,134,3,6
YER104W,70,42,0,19
YER106W,2,1,NA,1
YER112W,90,66,8,8
YER117W,3095,2356,0,246
YER120W,623,504,9,54
YER121W,15,11,NA,2
YER123W,137,98,13,19
YER125W,694,592,NA,90
YER127W,157,138,0,5
YER128W,35,32,NA,2
YER129W,145,141,NA,4
YER131W,1350,1034,45,142
YER133W,489,403,14,31
YER136W,398,320,24,22
YER138W-A,486,244,NA,80
YER140W,84,71,NA,11
YER141W,397,345,4,31
YER143W,160,137,1,12
YER146W,146,88,17,25
YER148W,208,153,44,0
YER150W,109,67,5,20
YER154W,284,253,0,9
YER157W,125,121,1,0
YER158W-A,0,0,0,0
YER164W,275,269,NA,6
YER165W,1581,1405,51,74
YER166W,585,569,NA,12
YER167W,231,198,30,0
YER169W,166,146,6,4
YER170W,76,39,3,23
YER171W,223,197,17,1
YER173W,117,108,3,NA
YER175W-A,3,0,NA,3
YER176W,134,119,3,4
YER177W,2706,2410,45,30
YER178W,1382,1226,17,74
YER179W,7,6,NA,1
YER182W,111,90,1,6
YER187W,5,1,3,1
YER188W,8,5,2,1
YFL057C,58,47,0,3
YFL054C,107,100,NA,1
YFL050C,142,107,25,9
YFL048C,350,302,0,22
YFL045C,1338,974,96,150
YFL044C,240,161,0,64
YFL042C,136,125,0,6
YFL039C,5696,4685,480,226
YFL038C,889,728,5,71
YFL034C-B,108,82,5,12
YFL034C-A,511,360,22,47
YFL033C,220,211,NA,5
YFL029C,58,52,NA,3
YFL028C,162,143,1,8
YFL027C,45,40,0,4
YFL025C,175,162,5,5
YFL024C,121,108,NA,9
YFL022C,897,813,12,44
YFL021C-A,3,3,0,NA
YFL020C,31,21,3,1
YFL018C,973,851,39,25
YFL017C,108,87,0,15
YFL016C,402,347,26,9
YFL013C,176,151,2,20
YFL010C,603,423,7,107
YFL003C,2,1,NA,1
YFL002C,236,218,0,7
YFR003C,133,95,8,17
YFR005C,168,140,1,23
YFR011C,144,102,1,23
YFR014C,144,125,0,12
YFR015C,393,343,20,19
YFR016C,124,116,NA,1
YFR017C,96,81,8,4
YFR018C,170,154,0,9
YFR024C-A,281,242,1,24
YFR025C,174,153,0,6
YFR026C,50,14,26,2
YFR028C,211,192,1,3
YFR031C,99,96,NA,2
YFR031C-A,5428,5005,31,164
YFR032C-A,1755,945,0,418
YFR033C,471,226,111,95
YFR034C,129,120,3,NA
YFR037C,351,335,0,0
YFR039C,143,130,5,1
YFR041C,87,82,NA,3
YFR043C,50,40,0,2
YFR044C,1124,1033,0,24
YFR046C,44,44,NA,0
YFR047C,172,137,2,9
YFR050C,476,347,22,53
YFR051C,756,702,2,15
YFR053C,3199,2888,176,NA
YFR054C,2,0,NA,2
YFL055W,40,32,NA,7
YFL053W,6,5,NA,1
YFL052W,45,37,0,7
YFL049W,158,145,0,5
YFL047W,176,158,0,4
YFL046W,70,55,0,9
YFL041W-A,26,3,22,0
YFL041W,159,147,0,7
YFL037W,737,655,16,31
YFL036W,388,381,NA,3
YFL034W,101,95,3,NA
YFL031W,1958,1192,NA,665
YFL030W,62,59,NA,0
YFL026W,47,33,11,NA
YFL023W,92,82,0,4
YFL021W,415,414,NA,0
YFL017W-A,70,32,0,14
YFL014W,3172,1766,167,751
YFL012W-A,5,0,NA,5
YFL012W,0,0,0,0
YFL011W,25,9,16,NA
YFL010W-A,4,0,2,NA
YFL009W,301,266,20,3
YFL008W,147,141,2,NA
YFL007W,700,658,30,5
YFL005W,311,203,45,29
YFL004W,255,242,6,0
YFL001W,92,89,NA,1
YFR001W,64,45,1,4
YFR002W,338,318,0,13
YFR004W,336,287,9,16
YFR006W,292,281,NA,11
YFR007W,83,77,0,1
YFR008W,82,60,0,15
YFR009W,560,497,26,12
YFR010W,401,335,23,18
YFR010W-A,0,0,0,0
YFR013W,207,192,3,7
YFR019W,274,269,NA,2
YFR020W,59,47,6,4
YFR021W,88,78,5,4
YFR022W,149,124,17,5
YFR023W,4,4,NA,0
YFR027W,36,27,0,6
YFR029W,113,101,7,3
YFR030W,347,327,9,0
YFR034W-A,82,24,NA,50
YFR038W,141,140,NA,1
YFR040W,200,198,NA,NA
YFR042W,92,67,4,15
YFR045W,83,78,0,NA
YFR048W,148,128,4,3
YFR049W,133,74,34,12
YFR052W,348,332,0,2
YFR055W,293,207,1,62
YGL257C,133,115,6,4
YGL252C,273,247,0,11
YGL251C,102,92,NA,9
YGL246C,147,121,3,20
YGL242C,117,81,7,19
YGL237C,89,66,9,9
YGL236C,171,162,0,4
YGL231C,309,269,0,19
YGL230C,10,8,0,1
YGL229C,47,36,3,4
YGL226C-A,147,63,7,34
YGL224C,147,114,15,5
YGL223C,144,140,NA,3
YGL222C,413,290,18,62
YGL221C,445,356,0,46
YGL219C,227,197,3,8
YGL213C,201,178,0,11
YGL206C,1262,1202,39,NA
YGL204C,58,10,4,40
YGL203C,250,240,4,2
YGL201C,328,297,3,14
YGL200C,453,316,12,64
YGL199C,3,2,1,0
YGL194C-A,51,21,13,13
YGL194C,126,121,1,NA
YGL193C,2,0,NA,2
YGL190C,281,171,80,25
YGL189C,3218,2517,0,271
YGL187C,495,325,61,42
YGL186C,174,167,2,1
YGL185C,70,61,0,3
YGL184C,15,14,NA,1
YGL182C,2,2,0,NA
YGL179C,53,47,4,NA
YGL176C,59,54,0,2
YGL175C,20,15,2,NA
YGL173C,1271,1239,NA,18
YGL167C,756,622,91,27
YGL165C,6,6,NA,0
YGL164C,44,39,2,NA
YGL163C,109,101,3,1
YGL161C,259,207,15,30
YGL154C,36,33,0,1
YGL152C,1,1,NA,NA
YGL150C,304,293,4,NA
YGL147C,3595,2874,0,267
YGL146C,27,25,0,NA
YGL144C,60,56,1,0
YGL143C,113,101,1,3
YGL142C,205,188,2,7
YGL140C,414,390,NA,16
YGL136C,80,66,0,8
YGL131C,103,102,0,NA
YGL129C,244,201,6,17
YGL128C,66,57,NA,5
YGL127C,97,53,5,26
YGL124C,95,91,NA,2
YGL122C,440,412,0,16
YGL121C,97,66,0,17
YGL120C,476,455,5,0
YGL112C,278,241,4,14
YGL110C,86,82,0,4
YGL108C,36,22,1,9
YGL107C,237,227,0,3
YGL104C,89,80,NA,2
YGL095C,179,164,3,3
YGL094C,206,184,15,1
YGL091C,180,146,0,20
YGL089C,14,8,4,NA
YGL087C,191,121,8,45
YGL084C,259,230,7,5
YGL078C,382,324,9,40
YGL077C,653,564,38,34
YGL076C,5509,4476,15,621
YGL075C,37,23,4,9
YGL072C,37,5,NA,30
YGL070C,193,104,1,56
YGL065C,158,137,5,6
YGL064C,94,86,0,NA
YGL063C-A,6,0,NA,6
YGL061C,49,42,1,1
YGL057C,69,58,NA,9
YGL056C,417,356,29,13
YGL054C,433,277,19,103
YGL049C,379,335,24,9
YGL048C,534,454,4,29
YGL044C,81,56,18,5
YGL040C,378,282,29,47
YGL038C,172,145,2,16
YGL037C,1255,891,102,140
YGL035C,225,209,5,NA
YGL032C,1,0,1,0
YGL031C,2817,2170,65,333
YGL028C,986,726,101,105
YGL027C,271,259,0,7
YGL026C,1457,1360,0,42
YGL025C,90,82,NA,3
YGL023C,182,170,NA,9
YGL020C,137,111,8,8
YGL018C,75,61,2,7
YGL015C,1,0,0,1
YGL013C,226,220,NA,1
YGL011C,587,458,4,65
YGL009C,1877,1702,31,75
YGL008C,22949,18585,1123,2455
YGL007C-A,297,1,19,273
YGL005C,88,70,0,12
YGL004C,83,72,NA,3
YGL003C,115,95,8,2
YGL001C,409,355,12,22
YGR001C,262,219,0,14
YGR002C,168,135,0,15
YGR005C,103,75,1,16
YGR008C,301,107,44,98
YGR009C,193,175,6,2
YGR015C,78,65,NA,11
YGR018C,2,1,0,0
YGR020C,368,195,41,64
YGR024C,144,129,4,NA
YGR027C,2846,2030,55,189
YGR030C,78,50,0,10
YGR033C,174,98,14,38
YGR035C,0,0,0,0
YGR036C,128,56,22,44
YGR037C,491,212,22,152
YGR043C,41,38,NA,2
YGR044C,267,226,NA,36
YGR045C,14,10,2,NA
YGR047C,131,129,NA,0
YGR050C,10,5,NA,2
YGR053C,17,12,4,0
YGR057C,77,51,3,15
YGR061C,1209,1182,NA,12
YGR062C,81,72,NA,4
YGR063C,171,106,2,26
YGR065C,272,226,21,12
YGR067C,13,11,NA,1
YGR068C,200,165,0,27
YGR071C,65,59,1,NA
YGR073C,11,10,NA,0
YGR075C,43,39,0,NA
YGR076C,95,75,0,7
YGR077C,122,110,0,6
YGR078C,191,136,6,27
YGR081C,115,96,NA,9
YGR083C,371,360,3,NA
YGR084C,233,217,NA,8
YGR085C,3724,3052,39,220
YGR086C,1646,1383,107,17
YGR087C,210,201,0,1
YGR095C,104,87,9,0
YGR098C,154,143,NA,9
YGR102C,94,71,0,12
YGR104C,88,74,1,5
YGR106C,428,342,23,32
YGR109C,105,81,5,15
YGR117C,138,115,0,13
YGR119C,279,243,22,3
YGR120C,89,69,0,9
YGR121C,95,82,1,11
YGR122C-A,107,82,0,17
YGR123C,223,202,1,11
YGR128C,310,275,4,13
YGR130C,404,346,15,27
YGR132C,398,321,9,35
YGR138C,313,288,18,4
YGR146C,152,72,47,22
YGR146C-A,9,2,0,6
YGR147C,160,133,4,8
YGR148C,2073,1733,48,116
YGR150C,122,114,0,3
YGR154C,90,61,17,6
YGR158C,127,90,4,16
YGR159C,1243,1052,30,104
YGR161C,435,348,34,26
YGR168C,85,74,2,4
YGR169C,70,68,0,1
YGR169C-A,120,28,14,65
YGR171C,85,79,1,3
YGR172C,283,224,4,33
YGR174C,89,72,NA,15
YGR175C,1644,1476,17,94
YGR177C,191,159,7,16
YGR178C,773,624,102,29
YGR179C,58,46,1,6
YGR180C,819,732,6,34
YGR182C,179,101,26,NA
YGR183C,409,155,12,151
YGR184C,516,504,NA,3
YGR185C,1354,1173,47,43
YGR187C,195,173,2,1
YGR188C,21,20,0,NA
YGR189C,3489,3141,59,111
YGR192C,33988,29421,410,1853
YGR193C,238,194,18,12
