ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	source	PC
GO:0022626	cytosolic ribosome	159	0.883657636735403	4.355555778669909	1e-10	1.638095238095238e-9	1.037593984962406e-9	413	tags=84%, list=9%, signal=79%	YER131W/YGL147C/YEL054C/YLR249W/YIL069C/YLR048W/YDL083C/YBR189W/YJL190C/YLR406C/YDL082W/YIL133C/YLR061W/YKL006W/YLR388W/YNL002C/YDR471W/YGR034W/YDR025W/YGL135W/YLL045C/YGR214W/YMR242C/YLR448W/YML026C/YKR057W/YOR293W/YNL096C/YHL033C/YFR031C-A/YGL076C/YER102W/YOR234C/YLR325C/YLR029C/YPL081W/YNL178W/YJR094W-A/YPL090C/YER117W/YOR096W/YBL027W/YPL198W/YJL177W/YIL018W/YBR181C/YER056C-A/YGL123W/YPL131W/YML063W/YBR191W/YOL121C/YBL087C/YDR064W/YKL180W/YLR167W/YNL301C/YOL120C/YGR085C/YML073C/YHR010W/YJR123W/YMR194W/YDR418W/YLR344W/YER074W/YMR116C/YDL130W/YPL079W/YOR369C/YNL302C/YNL162W/YHR203C/YPR102C/YGL030W/YLR340W/YPL220W/YBR048W/YDR450W/YDL136W/YDL061C/YOL039W/YOR312C/YDR447C/YLR441C/YHR021C/YHL001W/YOL127W/YCR031C/YLR333C/YLR185W/YGL031C/YDL075W/YDL081C/YDR500C/YIL052C/YJR145C/YHR141C/YKL156W/YPL143W/YOR063W/YNL069C/YPL249C-A/YMR230W/YGL103W/YDR382W/YOL040C/YMR142C/YPR132W/YGR148C/YLR264W/YBR031W/YDR012W/YPR043W/YBL092W/YKR094C/YHL015W/YIL148W/YLR367W/YGL099W/YJL191W/YBR084C-A/YOR182C/YMR143W/YGR027C/YGR118W/YBL072C/YLR075W/YJL189W/YJL136C/YDL191W/YOR167C/YML024W/YNL067W	GO:CC	PC1
GO:0044391	ribosomal subunit	225	0.8338319987258292	4.333536045213984	1e-10	1.638095238095238e-9	1.037593984962406e-9	393	tags=59%, list=9%, signal=57%	YER131W/YDR496C/YGL147C/YEL054C/YIL069C/YLR048W/YDL083C/YBR189W/YJL190C/YLR406C/YDL082W/YIL133C/YLR061W/YKL006W/YLR388W/YNL002C/YDR471W/YGR034W/YDR025W/YGL135W/YLL045C/YGR214W/YMR242C/YLR448W/YML026C/YKR057W/YOR293W/YNL096C/YHL033C/YFR031C-A/YGL076C/YER102W/YOR234C/YLR325C/YLR029C/YPL081W/YNL178W/YJR094W-A/YPL090C/YER117W/YOR096W/YBL027W/YPL198W/YJL177W/YIL018W/YBR181C/YER056C-A/YGL123W/YPL131W/YML063W/YBR191W/YOL121C/YBL087C/YDR064W/YKL180W/YLR167W/YNL301C/YOL120C/YGR085C/YML073C/YHR010W/YJR123W/YMR194W/YDR418W/YLR344W/YER074W/YMR116C/YDL130W/YPL079W/YOR369C/YNL302C/YNL162W/YHR203C/YPR102C/YGL030W/YLR340W/YPL220W/YBR048W/YDR450W/YDL136W/YDL061C/YOL039W/YOR312C/YDR447C/YLR441C/YHR021C/YHL001W/YOL127W/YCR031C/YLR333C/YLR185W/YGL031C/YDL075W/YDL081C/YDR500C/YIL052C/YJR145C/YHR141C/YKL156W/YPL143W/YOR063W/YNL069C/YPL249C-A/YMR230W/YGL103W/YDR382W/YOL040C/YMR142C/YPR132W/YGR148C/YLR264W/YBR031W/YDR012W/YPR043W/YBL092W/YKR094C/YHL015W/YIL148W/YLR367W/YGL099W/YJL191W/YBR084C-A/YOR182C/YMR143W/YGR027C/YGR118W/YBL072C/YLR075W/YJL189W/YJL136C/YDL191W/YOR167C/YML024W	GO:CC	PC1
GO:0030684	preribosome	142	0.8981755201492191	4.321062714393533	1e-10	1.638095238095238e-9	1.037593984962406e-9	415	tags=87%, list=9%, signal=82%	YPL093W/YMR290C/YER131W/YNL175C/YKL009W/YGR103W/YDL014W/YHR052W/YER126C/YNR053C/YDR496C/YGL078C/YJL033W/YNL132W/YOR272W/YKR081C/YER006W/YGR128C/YOR206W/YLR197W/YOR004W/YEL026W/YDR299W/YNL110C/YGL171W/YKL172W/YPL012W/YLR409C/YMR229C/YBR267W/YDR060W/YBR247C/YBR189W/YGR145W/YCR057C/YAL059W/YPR144C/YHR196W/YOR294W/YDL153C/YPL126W/YJL069C/YNL002C/YDR471W/YCL054W/YOL010W/YDR025W/YLR175W/YLL034C/YCL059C/YDL060W/YML093W/YKL099C/YGL029W/YGR214W/YLL011W/YGL120C/YHR169W/YER127W/YNL075W/YNL096C/YPR137W/YLR002C/YER102W/YBL004W/YPL081W/YNL178W/YHR088W/YPL090C/YOR096W/YJL177W/YPL266W/YBR181C/YER056C-A/YGL123W/YML063W/YDL148C/YOL041C/YDR064W/YJL109C/YKL180W/YIL091C/YGR081C/YMR128W/YLR221C/YLR186W/YJR123W/YLL008W/YHR203C/YOR145C/YLR340W/YKR060W/YLR074C/YBR048W/YDL136W/YJL010C/YLR441C/YOR056C/YOL127W/YCR031C/YLR185W/YDR500C/YJR145C/YNR038W/YJR002W/YPL217C/YDL213C/YJL191W/YOR078W/YGR090W/YPR143W/YDR398W/YMR143W/YER002W/YMR014W/YNL308C/YBL072C/YLR003C/YFR001W/YER082C/YDL191W/YPR016C/YGL111W/YNL207W	GO:CC	PC1
GO:0005730	nucleolus	265	0.8205439222555032	4.28536890822073	1e-10	1.638095238095238e-9	1.037593984962406e-9	642	tags=71%, list=14%, signal=65%	YGR159C/YPL093W/YMR290C/YNL175C/YKL009W/YGR103W/YNL248C/YDL014W/YHR089C/YHR052W/YER126C/YNR053C/YDR496C/YGL078C/YJL033W/YNL132W/YOR272W/YMR131C/YKR081C/YPR010C/YER006W/YDR365C/YGR128C/YOR206W/YLR197W/YOR004W/YOR341W/YEL026W/YDR299W/YNL110C/YGL171W/YJL148W/YKL172W/YPL012W/YDR083W/YLR409C/YMR229C/YDR060W/YBR247C/YPL043W/YBR189W/YGR145W/YCR057C/YAL059W/YPR144C/YLR196W/YHR196W/YOR294W/YIL133C/YDL153C/YPL126W/YJR063W/YKL006W/YJL069C/YNL002C/YCL054W/YGR271C-A/YOL010W/YDL051W/YLR175W/YLL034C/YGR245C/YCL059C/YDL060W/YML093W/YKL099C/YGL029W/YDL208W/YLL011W/YHR169W/YER127W/YNL075W/YLR449W/YNL096C/YPR110C/YPR137W/YLR002C/YIL096C/YBL004W/YIL079C/YJL050W/YBR142W/YPL081W/YML043C/YHR088W/YPL090C/YOR096W/YLR068W/YPL198W/YPL266W/YBR181C/YGL123W/YCR047C/YDL148C/YOL041C/YLR276C/YDR064W/YJL109C/YIL091C/YGR081C/YMR128W/YLR221C/YLR186W/YNL113W/YLL008W/YKL014C/YPL146C/YOR145C/YKR060W/YJL010C/YKL082C/YKR024C/YOR056C/YHL001W/YCR031C/YNR038W/YNL069C/YBL024W/YOR224C/YJR002W/YKR092C/YMR269W/YPL217C/YEL055C/YPR163C/YOL144W/YBR154C/YJR041C/YHR065C/YHR062C/YHR072W-A/YNR054C/YDL213C/YJL191W/YPR187W/YDR412W/YOR078W/YGR090W/YPR143W/YDR398W/YGR280C/YER002W/YMR014W/YNL308C/YFR001W/YMR239C/YER082C/YGR158C/YLR051C/YPR016C/YNL282W/YNR046W/YGL111W/YKL021C/YGR285C/YHR143W-A/YLR106C/YOR001W/YOR210W/YDL031W/YNL022C/YNL227C/YDR156W/YGR030C/YPR169W/YHR081W/YDR312W/YNL232W/YDR045C/YNL299W/YNL186W/YDR339C/YLR336C/YKL125W/YGR195W/YJL025W/YOL021C/YDL111C/YCL031C/YGL070C/YOL142W/YFR028C/YHR069C/YLL035W/YPL243W/YFL002C/YDR280W/YKR063C/YCR035C	GO:CC	PC1
GO:0005840	ribosome	256	0.787913470978493	4.13050091455785	1e-10	1.638095238095238e-9	1.037593984962406e-9	470	tags=55%, list=10%, signal=53%	YER131W/YDR496C/YGL147C/YEL054C/YLR249W/YPL012W/YIL069C/YLR048W/YDL083C/YBR189W/YJL190C/YLR406C/YDL082W/YIL133C/YLR061W/YKL006W/YLR388W/YNL002C/YDR471W/YGR034W/YDR025W/YGL135W/YLL045C/YGR214W/YMR242C/YLR448W/YML026C/YKR057W/YOR293W/YKL081W/YNL096C/YHL033C/YFR031C-A/YGL076C/YER102W/YOR234C/YLR325C/YLR029C/YPL081W/YNL178W/YJR094W-A/YPL090C/YER117W/YOR096W/YBL027W/YPL198W/YJL177W/YIL018W/YBR181C/YER056C-A/YGL123W/YPL131W/YML063W/YBR191W/YOL121C/YBL087C/YDR064W/YKL180W/YLR167W/YNL301C/YOL120C/YGR085C/YML073C/YHR010W/YJR123W/YMR194W/YDR418W/YLR344W/YER074W/YMR116C/YDL130W/YPL079W/YOR369C/YNL302C/YNL162W/YHR203C/YPR102C/YGL030W/YLR340W/YPL220W/YBR048W/YDR450W/YDL136W/YDL061C/YOL039W/YOR312C/YDR447C/YLR441C/YHR021C/YHL001W/YOL127W/YCR031C/YLR333C/YLR185W/YGL031C/YDL075W/YDL081C/YDR500C/YIL052C/YJR145C/YHR141C/YKL156W/YPL143W/YOR063W/YNL069C/YPL249C-A/YMR230W/YGL103W/YDR382W/YOL040C/YMR142C/YPR132W/YGR148C/YLR264W/YBR031W/YDR012W/YPR043W/YBL092W/YKR094C/YHL015W/YIL148W/YLR367W/YGL099W/YJL191W/YBR084C-A/YOR182C/YMR143W/YGR027C/YGR118W/YBL072C/YLR075W/YJL189W/YJL136C/YDL191W/YOR167C/YML024W/YNL067W/YGR285C/YFR032C-A/YGL189C/YER165W/YAL035W	GO:CC	PC1
GO:0022625	cytosolic large ribosomal subunit	82	0.9132599490916528	4.119971141292852	1e-10	1.638095238095238e-9	1.037593984962406e-9	375	tags=94%, list=8%, signal=88%	YGL147C/YEL054C/YLR406C/YDL082W/YIL133C/YLR061W/YKL006W/YNL002C/YDR471W/YGR034W/YGL135W/YLL045C/YMR242C/YLR448W/YHL033C/YFR031C-A/YGL076C/YOR234C/YLR325C/YLR029C/YJR094W-A/YER117W/YBL027W/YPL198W/YJL177W/YIL018W/YER056C-A/YPL131W/YBR191W/YBL087C/YKL180W/YNL301C/YOL120C/YGR085C/YML073C/YHR010W/YMR194W/YDR418W/YLR344W/YDL130W/YPL079W/YNL162W/YPR102C/YGL030W/YLR340W/YPL220W/YDL136W/YOL039W/YOR312C/YHL001W/YOL127W/YLR185W/YGL031C/YDL075W/YDL081C/YDR500C/YIL052C/YHR141C/YPL143W/YOR063W/YNL069C/YPL249C-A/YGL103W/YDR382W/YMR142C/YGR148C/YBR031W/YDR012W/YPR043W/YBL092W/YKR094C/YIL148W/YGL099W/YBR084C-A/YLR075W/YJL189W/YDL191W	GO:CC	PC1
GO:0030686	90S preribosome	79	0.9039149040074409	4.02364260185362	1e-10	1.638095238095238e-9	1.037593984962406e-9	368	tags=87%, list=8%, signal=82%	YMR290C/YER131W/YGR103W/YDL014W/YNL132W/YOR272W/YGR128C/YOR206W/YLR197W/YDR299W/YGL171W/YPL012W/YLR409C/YMR229C/YDR060W/YBR247C/YBR189W/YGR145W/YCR057C/YPR144C/YHR196W/YPL126W/YJL069C/YOL010W/YDR025W/YLR175W/YCL059C/YDL060W/YGR214W/YLL011W/YGL120C/YHR169W/YNL075W/YPR137W/YER102W/YBL004W/YPL081W/YNL178W/YPL090C/YOR096W/YPL266W/YML063W/YDL148C/YDR064W/YJL109C/YGR081C/YMR128W/YLR186W/YJR123W/YHR203C/YOR145C/YLR340W/YKR060W/YBR048W/YJL010C/YLR441C/YCR031C/YJR145C/YJR002W/YPL217C/YDL213C/YOR078W/YGR090W/YMR143W/YMR014W/YNL308C/YBL072C/YLR003C/YER082C	GO:CC	PC1
GO:0015934	large ribosomal subunit	130	0.8392430046217597	3.9802449373247604	1e-10	1.638095238095238e-9	1.037593984962406e-9	375	tags=60%, list=8%, signal=57%	YDR496C/YGL147C/YEL054C/YLR406C/YDL082W/YIL133C/YLR061W/YKL006W/YNL002C/YDR471W/YGR034W/YGL135W/YLL045C/YMR242C/YLR448W/YHL033C/YFR031C-A/YGL076C/YOR234C/YLR325C/YLR029C/YJR094W-A/YER117W/YBL027W/YPL198W/YJL177W/YIL018W/YER056C-A/YPL131W/YBR191W/YBL087C/YKL180W/YNL301C/YOL120C/YGR085C/YML073C/YHR010W/YMR194W/YDR418W/YLR344W/YDL130W/YPL079W/YNL162W/YPR102C/YGL030W/YLR340W/YPL220W/YDL136W/YOL039W/YOR312C/YHL001W/YOL127W/YLR185W/YGL031C/YDL075W/YDL081C/YDR500C/YIL052C/YHR141C/YPL143W/YOR063W/YNL069C/YPL249C-A/YGL103W/YDR382W/YMR142C/YGR148C/YBR031W/YDR012W/YPR043W/YBL092W/YKR094C/YIL148W/YGL099W/YBR084C-A/YLR075W/YJL189W/YDL191W	GO:CC	PC1
GO:0022627	cytosolic small ribosomal subunit	60	0.8944601556318796	3.8296429900012274	1e-10	1.638095238095238e-9	1.037593984962406e-9	470	tags=95%, list=10%, signal=86%	YER131W/YIL069C/YLR048W/YDL083C/YBR189W/YJL190C/YLR388W/YDR025W/YGR214W/YML026C/YKR057W/YOR293W/YNL096C/YER102W/YPL081W/YNL178W/YPL090C/YOR096W/YBR181C/YGL123W/YML063W/YOL121C/YDR064W/YLR167W/YJR123W/YER074W/YMR116C/YOR369C/YNL302C/YHR203C/YBR048W/YDR450W/YDL061C/YDR447C/YLR441C/YHR021C/YCR031C/YLR333C/YJR145C/YKL156W/YMR230W/YOL040C/YPR132W/YLR264W/YHL015W/YLR367W/YJL191W/YOR182C/YMR143W/YGR027C/YGR118W/YBL072C/YJL136C/YOR167C/YML024W/YGL189C/YAL035W	GO:CC	PC1
GO:0015935	small ribosomal subunit	95	0.802365034522531	3.6755391121154055	1e-10	1.638095238095238e-9	1.037593984962406e-9	470	tags=60%, list=10%, signal=55%	YER131W/YIL069C/YLR048W/YDL083C/YBR189W/YJL190C/YLR388W/YDR025W/YGR214W/YML026C/YKR057W/YOR293W/YNL096C/YER102W/YPL081W/YNL178W/YPL090C/YOR096W/YBR181C/YGL123W/YML063W/YOL121C/YDR064W/YLR167W/YJR123W/YER074W/YMR116C/YOR369C/YNL302C/YHR203C/YBR048W/YDR450W/YDL061C/YDR447C/YLR441C/YHR021C/YCR031C/YLR333C/YJR145C/YKL156W/YMR230W/YOL040C/YPR132W/YLR264W/YHL015W/YLR367W/YJL191W/YOR182C/YMR143W/YGR027C/YGR118W/YBL072C/YJL136C/YOR167C/YML024W/YGL189C/YAL035W	GO:CC	PC1
GO:0032040	small-subunit processome	50	0.9120484069131852	3.6591039793213715	1e-10	1.638095238095238e-9	1.037593984962406e-9	368	tags=88%, list=8%, signal=82%	YDL014W/YJL033W/YGR128C/YLR197W/YOR004W/YEL026W/YDR299W/YLR409C/YMR229C/YBR189W/YGR145W/YCR057C/YPR144C/YHR196W/YDL153C/YPL126W/YJL069C/YCL059C/YML093W/YKL099C/YLL011W/YER127W/YNL075W/YNL096C/YPR137W/YBL004W/YPL081W/YPL090C/YOR096W/YBR181C/YGL123W/YDL148C/YJL109C/YIL091C/YMR128W/YLR186W/YCR031C/YJR002W/YPL217C/YJL191W/YOR078W/YGR090W/YDR398W/YER082C	GO:CC	PC1
GO:0030687	preribosome, large subunit precursor	50	0.871716789082318	3.4972950422312126	1e-10	1.638095238095238e-9	1.037593984962406e-9	512	tags=92%, list=11%, signal=83%	YPL093W/YMR290C/YKL009W/YGR103W/YHR052W/YER126C/YNR053C/YDR496C/YGL078C/YOR272W/YKR081C/YER006W/YOR206W/YNL110C/YKL172W/YBR267W/YDR060W/YAL059W/YOR294W/YNL002C/YDR471W/YCL054W/YLL034C/YGL029W/YLR002C/YHR088W/YJL177W/YER056C-A/YKL180W/YLR221C/YLL008W/YLR074C/YDL136W/YOL127W/YLR185W/YDR500C/YNR038W/YPR143W/YER002W/YFR001W/YDL191W/YPR016C/YGL111W/YDL031W/YDR312W/YLR397C	GO:CC	PC1
GO:0055029	nuclear DNA-directed RNA polymerase complex	75	0.5952428479445013	2.651928589778882	1e-10	1.638095238095238e-9	1.037593984962406e-9	533	tags=31%, list=12%, signal=28%	YNL248C/YPR010C/YOR341W/YJL148W/YJR063W/YPR110C/YNL151C/YJL011C/YKL144C/YNL113W/YNR003C/YOR224C/YBR154C/YPR187W/YDL150W/YKR025W/YPR190C/YHR143W-A/YOR210W/YDR156W/YDR045C/YOR116C/YOR207C	GO:CC	PC1
GO:0000428	DNA-directed RNA polymerase complex	77	0.5942240203703638	2.6311595091647364	1e-10	1.638095238095238e-9	1.037593984962406e-9	533	tags=30%, list=12%, signal=27%	YNL248C/YPR010C/YOR341W/YJL148W/YJR063W/YPR110C/YNL151C/YJL011C/YKL144C/YNL113W/YNR003C/YOR224C/YBR154C/YPR187W/YDL150W/YKR025W/YPR190C/YHR143W-A/YOR210W/YDR156W/YDR045C/YOR116C/YOR207C	GO:CC	PC1
GO:0030880	RNA polymerase complex	77	0.5942240203703638	2.6311595091647364	1e-10	1.638095238095238e-9	1.037593984962406e-9	533	tags=30%, list=12%, signal=27%	YNL248C/YPR010C/YOR341W/YJL148W/YJR063W/YPR110C/YNL151C/YJL011C/YKL144C/YNL113W/YNR003C/YOR224C/YBR154C/YPR187W/YDL150W/YKR025W/YPR190C/YHR143W-A/YOR210W/YDR156W/YDR045C/YOR116C/YOR207C	GO:CC	PC1
GO:0010494	cytoplasmic stress granule	97	0.5562759162077516	2.563976555620211	1e-10	1.638095238095238e-9	1.037593984962406e-9	685	tags=46%, list=15%, signal=40%	YLR249W/YGR234W/YDL167C/YIR026C/YGR214W/YKL081W/YAL036C/YNL209W/YER110C/YBR079C/YOR361C/YGR162W/YMR309C/YPR163C/YGR264C/YDR429C/YBR025C/YKL056C/YKL181W/YJL138C/YFL045C/YNL255C/YNL207W/YKR059W/YLR180W/YMR260C/YBR143C/YOL139C/YJR007W/YDL166C/YER165W/YAL035W/YGR155W/YMR146C/YMR246W/YKL166C/YDR023W/YDR172W/YLR244C/YOL123W/YOR204W/YLR287C-A/YGR185C/YOR046C/YNR051C	GO:CC	PC1
GO:0005773	vacuole	392	-0.4677046435115898	-1.8790688373639934	1e-10	1.638095238095238e-9	1.037593984962406e-9	1593	tags=55%, list=34%, signal=39%	YHL002W/YIL117C/YJL222W/YLR447C/YOR332W/YCR023C/YOL154W/YIL140W/YJR066W/YGL190C/YBR014C/YLR361C/YOR104W/YJR040W/YGL203C/YDR495C/YLR386W/YKR001C/YKL175W/YDR323C/YPR036W/YDR128W/YPL057C/YKR093W/YOL019W/YJL174W/YOR381W/YER093C/YLR148W/YHR132C/YDR497C/YBR293W/YDL128W/YPL045W/YDL133W/YDL077C/YBR036C/YAR042W/YLR220W/YNL322C/YNR006W/YOR357C/YJL154C/YPL221W/YDR105C/YGL186C/YHL047C/YJR001W/YIL173W/YBL089W/YNL325C/YHR057C/YPL120W/YPL019C/YBR041W/YNL234W/YHR175W/YDL185W/YKL146W/YFR021W/YKL220C/YDR456W/YLR373C/YDR131C/YBR097W/YDR229W/YGL095C/YEL062W/YGR023W/YBR264C/YLL028W/YNR061C/YGL212W/YDR080W/YDR028C/YLR211C/YPL149W/YLL015W/YLR093C/YMR165C/YBL050W/YBR199W/YLR286C/YOR383C/YOL138C/YBR077C/YCL057W/YBR290W/YJR138W/YDL054C/YOR219C/YKL064W/YKR051W/YDR089W/YLR240W/YBR286W/YPR049C/YDR313C/YJL100W/YJL059W/YCR032W/YOR288C/YGR138C/YNL101W/YHR105W/YOL060C/YMR068W/YNL293W/YGR223C/YCR098C/YGR163W/YFR019W/YBR132C/YBL017C/YBR235W/YBR161W/YPR075C/YCR069W/YCR075W-A/YKR014C/YDL123W/YDR486C/YJR103W/YJL053W/YKL209C/YKL034W/YOR382W/YKL124W/YDL046W/YGL087C/YNL321W/YMR197C/YML121W/YPL236C/YPR185W/YOL065C/YPL100W/YGR295C/YDR452W/YEL005C/YLL040C/YIL089W/YOR223W/YDL248W/YLR241W/YPR194C/YJL151C/YJR161C/YIL146C/YGR141W/YDR003W/YHR028C/YDR481C/YDR284C/YCR068W/YAL005C/YCL038C/YIL088C/YLR299W/YJL079C/YHL048W/YGL180W/YOL129W/YDR040C/YHR113W/YHL035C/YHL036W/YPL006W/YLR037C/YBR302C/YML132W/YJL137C/YMR160W/YNL336W/YDL010W/YPL087W/YBR105C/YDR525W-A/YCR011C/YOL119C/YAR027W/YGL006W/YOR328W/YMR297W/YOR273C/YER119C/YDR055W/YNL305C/YKR058W/YIL017C/YMR251W-A/YGR254W/YPL154C/YPL265W/YOR036W/YOR003W/YKR039W/YGL104C/YPR026W/YLR194C/YIR007W/YER065C/YMR195W/YBR139W/YKL217W/YBR241C/YJL172W/YMR088C/YBR147W/YBL078C/YEL060C/YPL123C/YMR174C/YLR178C/YJR152W	GO:CC	PC1
GO:0000322	storage vacuole	334	-0.4598957865097425	-1.834725367481431	1e-10	1.638095238095238e-9	1.037593984962406e-9	1593	tags=54%, list=34%, signal=38%	YLR447C/YOR332W/YCR023C/YOL154W/YIL140W/YJR066W/YGL190C/YBR014C/YLR361C/YOR104W/YJR040W/YGL203C/YDR495C/YLR386W/YKR001C/YKL175W/YPR036W/YDR128W/YPL057C/YKR093W/YOL019W/YJL174W/YOR381W/YLR148W/YHR132C/YDR497C/YBR293W/YDL128W/YPL045W/YDL133W/YDL077C/YBR036C/YLR220W/YNL322C/YOR357C/YJL154C/YPL221W/YDR105C/YGL186C/YHL047C/YJR001W/YIL173W/YBL089W/YNL325C/YHR057C/YPL120W/YPL019C/YBR041W/YNL234W/YHR175W/YDL185W/YKL146W/YFR021W/YKL220C/YDR456W/YBR097W/YDR229W/YBR264C/YLL028W/YNR061C/YGL212W/YDR080W/YLL015W/YLR093C/YBL050W/YBR199W/YLR286C/YOR383C/YOL138C/YBR077C/YCL057W/YBR290W/YJR138W/YDL054C/YKL064W/YDR089W/YLR240W/YBR286W/YDR313C/YJL100W/YJL059W/YCR032W/YOR288C/YGR138C/YNL101W/YOL060C/YNL293W/YGR223C/YCR098C/YGR163W/YFR019W/YBR132C/YBL017C/YBR235W/YBR161W/YPR075C/YCR069W/YCR075W-A/YKR014C/YDL123W/YDR486C/YJR103W/YJL053W/YKL209C/YKL034W/YOR382W/YKL124W/YDL046W/YGL087C/YNL321W/YMR197C/YML121W/YPL236C/YOL065C/YPL100W/YGR295C/YDR452W/YIL089W/YOR223W/YDL248W/YLR241W/YPR194C/YJL151C/YJR161C/YGR141W/YDR003W/YHR028C/YDR481C/YDR284C/YAL005C/YCL038C/YIL088C/YLR299W/YJL079C/YHL048W/YOL129W/YDR040C/YHR113W/YHL035C/YHL036W/YPL006W/YLR037C/YBR302C/YML132W/YMR160W/YNL336W/YDL010W/YPL087W/YDR525W-A/YCR011C/YOL119C/YAR027W/YGL006W/YOR328W/YMR297W/YOR273C/YER119C/YDR055W/YNL305C/YMR251W-A/YGR254W/YPL154C/YPL265W/YOR036W/YOR003W/YKR039W/YGL104C/YPR026W/YLR194C/YIR007W/YMR195W/YBR139W/YKL217W/YBR241C/YJL172W/YMR088C/YBR147W/YBL078C/YEL060C/YPL123C/YLR178C/YJR152W	GO:CC	PC1
GO:0000323	lytic vacuole	334	-0.4598957865097425	-1.834725367481431	1e-10	1.638095238095238e-9	1.037593984962406e-9	1593	tags=54%, list=34%, signal=38%	YLR447C/YOR332W/YCR023C/YOL154W/YIL140W/YJR066W/YGL190C/YBR014C/YLR361C/YOR104W/YJR040W/YGL203C/YDR495C/YLR386W/YKR001C/YKL175W/YPR036W/YDR128W/YPL057C/YKR093W/YOL019W/YJL174W/YOR381W/YLR148W/YHR132C/YDR497C/YBR293W/YDL128W/YPL045W/YDL133W/YDL077C/YBR036C/YLR220W/YNL322C/YOR357C/YJL154C/YPL221W/YDR105C/YGL186C/YHL047C/YJR001W/YIL173W/YBL089W/YNL325C/YHR057C/YPL120W/YPL019C/YBR041W/YNL234W/YHR175W/YDL185W/YKL146W/YFR021W/YKL220C/YDR456W/YBR097W/YDR229W/YBR264C/YLL028W/YNR061C/YGL212W/YDR080W/YLL015W/YLR093C/YBL050W/YBR199W/YLR286C/YOR383C/YOL138C/YBR077C/YCL057W/YBR290W/YJR138W/YDL054C/YKL064W/YDR089W/YLR240W/YBR286W/YDR313C/YJL100W/YJL059W/YCR032W/YOR288C/YGR138C/YNL101W/YOL060C/YNL293W/YGR223C/YCR098C/YGR163W/YFR019W/YBR132C/YBL017C/YBR235W/YBR161W/YPR075C/YCR069W/YCR075W-A/YKR014C/YDL123W/YDR486C/YJR103W/YJL053W/YKL209C/YKL034W/YOR382W/YKL124W/YDL046W/YGL087C/YNL321W/YMR197C/YML121W/YPL236C/YOL065C/YPL100W/YGR295C/YDR452W/YIL089W/YOR223W/YDL248W/YLR241W/YPR194C/YJL151C/YJR161C/YGR141W/YDR003W/YHR028C/YDR481C/YDR284C/YAL005C/YCL038C/YIL088C/YLR299W/YJL079C/YHL048W/YOL129W/YDR040C/YHR113W/YHL035C/YHL036W/YPL006W/YLR037C/YBR302C/YML132W/YMR160W/YNL336W/YDL010W/YPL087W/YDR525W-A/YCR011C/YOL119C/YAR027W/YGL006W/YOR328W/YMR297W/YOR273C/YER119C/YDR055W/YNL305C/YMR251W-A/YGR254W/YPL154C/YPL265W/YOR036W/YOR003W/YKR039W/YGL104C/YPR026W/YLR194C/YIR007W/YMR195W/YBR139W/YKL217W/YBR241C/YJL172W/YMR088C/YBR147W/YBL078C/YEL060C/YPL123C/YLR178C/YJR152W	GO:CC	PC1
