gene_id	WT_small_hl	WT_large_hl	WT_hl_fc
YDR216W	5.90285024579228	13.721899626612684	1.2169965720916733
YCR010C	12.426149364471918	16.482003280784845	0.40751230247850967
YDL239C	5.404690441377925	8.733874430133735	0.6924098005135585
YLR227C	4.844940045851703	9.746924409723078	1.0084682429151917
YMR064W	5.20994936194162	7.502653579659022	0.5261315958489574
YMR282C	5.970709663083481	10.131193693905205	0.7628298459152886
YPL005W	3.9898971003255475	5.9174963369125795	0.5686353681538443
YEL052W	11.651657273691873	14.694952499957086	0.33478552439092757
YLR397C	5.03475634885355	12.644541133803086	1.3285208155329384
YER017C	9.927424830942751	14.579363961984512	0.5544363451332732
YOR129C	4.424536811512803	6.298963244328175	0.5095879601802329
YDR085C	7.011461571282201	6.684288789788063	-0.06894114664976986
YGL071W	3.7223505944303654	7.453821524443411	1.0017663314428131
YPL202C	3.843725180491661	6.0561798992007985	0.6559028716344654
YNR044W	8.625262931745816	19.165016885621675	1.151834927698721
YPR021C	7.828645606495874	13.90572745197406	0.8288445775297644
YDR524C	4.942159230430927	10.886372170000675	1.1393098646868771
YIL044C	5.446902851506961	11.737887495211622	1.1076647441491636
YCL025C	2.963740231584206	2.368415103274842	-0.32349704372448557
YBR132C	7.31579808724174	14.178619745118507	0.9546299334745796
YFL055W	8.237942450942093	13.71688977540574	0.735597443024351
YFL030W	12.362074999312156	19.55812929172281	0.6618474622335806
YDR214W	11.472687945332769	17.310860537631847	0.5934740029437032
YOR023C	4.8023940740089905	7.796028432038042	0.6989855592579255
YCR082W	6.716356628952282	15.227080039965347	1.180888573240135
YLR109W	17.010953387742305	23.67733296615357	0.477042583925607
Q0070	21.645051755622042	33.942527224291716	0.6490567359680124
YAL046C	13.653006488278203	15.317976910058878	0.1660070911497033
YER087W	11.20083610629137	16.049886461935007	0.5189566628194762
YER093C-A	10.785159350472302	12.084845105365778	0.16415148938000976
YFR011C	12.387714489867538	16.672946585619208	0.42859905475906024
YGL160W	7.490188690728745	14.537398115469848	0.9566951124650321
YHL021C	10.681811332529248	11.036304940770531	0.04710091705100516
YHR198C	8.528172531512505	12.359285321005267	0.5352867910866639
YIL087C	12.613786799318879	12.856374777443719	0.02748243706825618
YAL049C	12.038523843336641	19.914862168555917	0.7261869942636496
YIR003W	7.101902013913909	11.692768527253085	0.7193392004643683
YJL046W	7.2932228926254705	8.70817526608554	0.2558139585419624
YJL131C	7.586500528064131	8.72289876915074	0.20137308880385332
YJR080C	12.54008609394305	18.27432461032441	0.5432708344776297
YJR100C	10.007161139717667	14.738906202541482	0.5585966994013492
YKL207W	10.115835534070841	14.570967396220333	0.5264811774591217
YKR074W	11.991984975971114	16.050564329163382	0.42055354168226355
YBR108W	6.474521938779652	7.725448783936702	0.25484507193761297
YML030W	14.222642742300842	17.42817976066465	0.2932323385463059
YML050W	12.038982346134805	15.364216709859761	0.3518607717146781
YML087C	5.813530061118723	12.664148184099965	1.1232636812581767
YMR003W	6.075652862954591	14.191185307738207	1.223883746585214
YMR157C	13.79433007265429	13.875026785737312	0.008415163276911336
YNL100W	10.0179119800553	14.929366464858933	0.5755711044095888
YNR018W	7.716266277702342	16.610098206913886	1.1060857684606755
YOL053W	5.516292425267798	10.407701579702191	0.9158806583453742
YBR194W	6.599029481450671	12.598930370840527	0.9329754882271155
YOR215C	13.839539015410875	26.034381094118366	0.9116222217777699
YPL099C	10.388097049748463	9.857650359864298	-0.07561568121933697
YPL158C	3.5700983887738467	6.821867800381625	0.934202963312544
YPR004C	12.347408271244475	19.933276441405507	0.6909706150947446
YHR199C	7.061724369919638	17.19811284155673	1.284157849207999
YBR262C	13.546097159712929	16.199670166755997	0.2580871907563568
YDL237W	10.141345465681155	18.20258125642213	0.8438939801295702
YDR063W	10.671420675051797	14.566428069487948	0.44889489451679127
YER080W	12.301688898685022	16.91662120486659	0.4595850477343463
YMR092C	7.356931114118256	15.291408424430225	1.0555453051145283
YIL079C	2.557795788289466	5.440980694447149	1.0889656239009233
YDL175C	5.133326857744157	11.919975486837389	1.2154152386638615
YBR059C	6.25050553181862	10.017729995733916	0.6805108501050751
YDR264C	5.389096698499578	10.332290542112432	0.939044738590183
YOR034C	6.988140299927682	7.75584351256761	0.15037512155934998
YOR335C	10.168896933388845	16.995855153444122	0.7410197615260873
YJL122W	4.417000758641203	10.367337400052957	1.2309064351027554
YMR170C	11.812663191052607	25.925092445088396	1.1340148732924589
YMR169C	14.090524666693732	14.427527821060224	0.03409878099381975
YOR374W	8.427341925204253	14.537402334906687	0.7866199330185341
YER073W	3.1226879203072526	5.352688459383302	0.777475292008335
YPL061W	3.8833454169868373	10.867460554009119	1.4846429156833718
YOR175C	8.943060802189756	14.305669003498219	0.6777463769513911
YNL148C	6.714051166055372	9.864734640769246	0.5550967118010228
YNL048W	6.364007511126525	13.985667206201214	1.1359416377555172
YNR030W	7.00754294147996	15.069372946833681	1.104638800979141
YGL047W	8.251893085619427	13.685114719154623	0.7298104941304924
YBR070C	6.743905955498104	9.716777665093055	0.5268935402561795
YGL065C	4.901709336891862	9.589297611423065	0.9681402084798847
YBL082C	15.887962308669362	4.123715006508336	-1.9459175700802167
YPL227C	4.084770070705503	9.105010992659647	1.1564058867926124
YOR002W	6.96745126448805	12.49697963615502	0.8428765444497927
YBR243C	6.256187369802401	9.850959641598065	0.6549805517554657
YOR067C	6.353140073684325	11.638439124980508	0.8733558528765659
YNL219C	6.911234857584882	13.38991141435951	0.9541310052709625
YGL021W	5.063654425824459	6.531615203514528	0.3672608500784993
YBL009W	4.568514141887571	6.895462710895252	0.5939223439781987
YML086C	11.0521433695274	16.965108894199147	0.6182445081557569
YNL270C	5.456420745469867	9.757641107265812	0.8385775258313529
YOL130W	4.586049617838107	11.896445646681201	1.3752067285146068
YFL050C	4.296662519142929	4.89518461379422	0.18814680446525092
YLR089C	9.340219021221285	17.0344046990162	0.8669232449069962
YKR021W	4.29812896794048	8.113821727501	0.9166728324317696
YJL084C	4.454648851699334	9.671061400004522	1.1183625219656281
YML035C	6.7563378344342375	13.473173056835034	0.9957762852843246
YDR242W	4.2480826765291715	5.115412503361756	0.2680387383387984
YBR211C	3.562373681576458	12.440498509686847	1.804133534036504
YBR158W	3.2968147783443023	5.445439104487445	0.7239755526067877
YGL156W	12.530331890585341	23.12139216943877	0.8838036392270728
YEL036C	4.4223076105597645	6.00356655956184	0.4410204414088988
YPR128C	8.399995716717426	13.90792189113414	0.7274463724679583
YPR180W	6.827198572145161	14.907651192777386	1.126687349553267
