set	setSize	pMANOVA	s.PC1	s.PC2	p.PC1	p.PC2	s.dist	SD	p.adjustMANOVA
MSA2_direct_repressed	23	6.302865274815717e-7	-0.6429199981075838	0.293315039977291	9.610095310305929e-8	0.015077907999495536	0.706668123409805	0.6620181442142606	2.274512251346541e-6
ERT1_direct_repressed	11	6.901932027029811e-7	0.19288829251928882	0.7538922982812716	0.268504886063573	1.4989694877762969e-5	0.7781770305006597	0.39668973674711494	2.38691815934781e-6
FZF1_direct_activated	25	8.143383994707176e-7	-0.6114783365991727	0.21405617243631614	1.238144703803295e-7	0.06451589640156322	0.6478624862485689	0.5837410494425014	2.7036034862427825e-6
NRM1_direct_activated	20	3.2839397548704378e-6	0.6225315354501957	-0.0795128316659417	1.461725458494747e-6	0.5389412568368706	0.6275888805814795	0.4964203326816388	1.0483346140547937e-5
HSF1_37_direct_repressed	17	8.584621915271612e-6	-0.6717337663167854	0.19181252157459372	1.6433637475786204e-6	0.17160649416742896	0.6985830632379643	0.6106194360364648	2.6389763665464586e-5
RTG1_direct_activated	21	1.5118803832948829e-5	-0.3399836332183515	0.5829371121953242	0.007087130315154746	3.82860792639968e-6	0.6748366821913095	0.6526035175797533	4.4816454219098314e-5
VHR1_direct_repressed	20	1.8271665974716328e-5	0.017268377555458903	0.5462157459765116	0.8938499102410394	2.3922164625220634e-5	0.5464886439955317	0.3740222711013054	5.229476813453294e-5
REB1_direct_repressed	42	2.4511418449109255e-5	-0.4113490675990676	0.14274267399267399	4.217592999459533e-6	0.11076422203554834	0.43541190428512755	0.3918020278789846	6.781492437586894e-5
RAP1_direct_repressed	66	3.232208610384808e-5	-0.27916466954252545	0.2646921765990307	9.532865725662162e-5	2.1595832142210877e-4	0.38470100217379194	0.3845648639014232	8.653977892320613e-5
GAT2_direct_activated	37	5.985354098704521e-5	0.4182551903573515	-0.20196817642790127	1.121571832160131e-5	0.0340679048223708	0.4644658744735464	0.43856414850420355	1.552451219351485e-4
TYE7_direct_repressed	10	6.751478372331782e-5	-0.7978298611111111	0.2603298611111111	1.2510833059612606e-5	0.15441417530141585	0.8392282906734646	0.7482319151618069	1.6980991057682966e-4
COM2_direct_activated	23	8.023052937858175e-5	-0.5182854709750674	0.27675639873208113	1.7265630777001735e-5	0.021835824995876642	0.587549090428194	0.5621794973971562	1.9585688054183194e-4
MET31_direct_repressed	26	1.6655780517141659e-4	-0.47274524256231576	0.1671803805950147	3.097328464953615e-5	0.14099142653686542	0.5014352839810904	0.45249574758957556	3.949799379779308e-4
ZAP1_direct_repressed	11	3.9274556062160736e-4	-0.573455413698522	0.5809933500404523	9.970262976283547e-4	8.539744212292335e-4	0.8163359506302357	0.8163185493722551	9.05496709210928e-4
MET31_direct_activated	27	6.482204432198441e-4	0.4264946715393241	-0.18558855086844644	1.2855120998964747e-4	0.09587162059668465	0.46512451565670654	0.4328081972150483	0.0014541161293850557
SUT1_direct_repressed	11	6.832813831253246e-4	-0.5441719123073584	-0.13262426741914482	0.0017895178488984342	0.44678946268340414	0.5601002289347079	0.291008130481809	0.0014924303894579458
MSA2_direct_activated	56	0.001408020331041434	0.27854324544372766	-0.14667752238992923	3.3079311874242194e-4	0.05883162650251546	0.3148025335933192	0.3006764884365294	0.002996556089139462
NRG1_direct_activated	12	0.001824416202697706	0.5684252424374006	-0.07443190041974236	6.560007564502306e-4	0.6556731978191865	0.5732777372618896	0.45456864504849487	0.00378566362059774
YAP1_direct_repressed	20	0.0029952309729039334	-0.34515006524575903	0.38960417572857764	0.00762970920836322	0.002595469374239856	0.5204997418676556	0.519549706298528	0.005919146922643488
GCR2_direct_activated	38	0.0029254314826340022	0.21347965984831072	0.13441737531601927	0.02320997042585141	0.1529930309168345	0.2522728601252977	0.055905477528883564	0.005919146922643488
AZF1_direct_activated	12	0.0052119167926729555	0.5015559415255464	-0.3865610073816761	0.002646389727187957	0.020536620016203436	0.6332359551600916	0.6279935170590036	0.01006021148353152
ASG1_direct_activated	13	0.00557377445981489	0.3384448342103065	0.22204961162615885	0.0348111749086131	0.1662007934584267	0.4047850489172863	0.0823038511869684	0.01051416545828718
SUM1_direct_repressed	22	0.0060590787585386875	-0.38834164095260704	0.09334203655352477	0.0016427030013242924	0.4494546644598686	0.3994020103676534	0.34060179475145985	0.010932685586058937
REB1_direct_activated	276	0.00598312846504178	0.11382085327672413	-0.032964171990467216	0.0014896660046434713	0.3578054721363124	0.11849819946167395	0.10379268674306971	0.010932685586058937
CST6_direct_repressed	13	0.00642044580168423	-0.3030652301010608	0.4965338678693727	0.05878071952592973	0.001953211990478824	0.5817167830117407	0.56540194440554	0.011338234075314703
SKO1_direct_repressed	36	0.006983400348606987	-0.1767544497793297	0.2977714729133324	0.06731745146228751	0.002047881703009173	0.3462802125414749	0.3355404977847848	0.012075463102799581
MET4_direct_repressed	44	0.007221182678510277	-0.257850697618953	0.1897086298048257	0.0031888396593015562	0.030071796404081485	0.32011926915605243	0.31647223540464425	0.012231799230945981
DIG1_direct_repressed	31	0.007598932085847601	0.15549554491304318	0.19925174230117376	0.13510263358880018	0.05550323962030235	0.25274517067168184	0.030940303892084232	0.012614227262507017
ZAP1_direct_activated	15	0.011467635282064891	0.3795640524295749	-0.36705047432833665	0.011013943640238128	0.01395629087405881	0.5280103413773427	0.5279361948029043	0.018663014282576194
STB1_direct_activated	13	0.012553198784677795	0.45764637100141986	-0.29775327820930414	0.004310980315939881	0.06335476911245969	0.545982797874765	0.5341482144628421	0.02003683652169725
HCM1_direct_activated	24	0.013449638332729691	0.292247133942824	-0.2881113046002031	0.01337979568678878	0.014749594597695152	0.41038580766910776	0.4103753874126107	0.021062641162576688
HAP2_direct_repressed	10	0.014643303229863283	-0.5301215277777779	0.24249131944444444	0.003719899134612432	0.18467144793094495	0.5829501472847853	0.5463197835026794	0.02239410030634359
NDD1_direct_activated	30	0.015109272495846277	-0.0020488230165649625	-0.27975879104911366	0.984547249862844	0.008152765227764695	0.2797662932610268	0.19637060159891453	0.02239410030634359
