ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0072525	pyridine-containing compound biosynthetic process	8/462	29/4617	0.27586206896551724	2.7568293775190327	3.164355388802493	0.00610055506391523	0.04868609383664597	0.04190251997997928	YMR095C/YMR096W/YJR078W/YFL059W/YPL188W/YNL333W/YBR035C/YJR025C	8
BP	GO:0006555	methionine metabolic process	9/462	35/4617	0.2571428571428571	2.569758812615955	3.108191607094695	0.006127036677256878	0.04868609383664597	0.04190251997997928	YIR017C/YGL202W/YGL125W/YJR130C/YGR204W/YNL277W/YDR158W/YHR208W/YPR069C	9
BP	GO:0009086	methionine biosynthetic process	9/462	35/4617	0.2571428571428571	2.569758812615955	3.108191607094695	0.006127036677256878	0.04868609383664597	0.04190251997997928	YIR017C/YGL202W/YGL125W/YJR130C/YGR204W/YNL277W/YDR158W/YHR208W/YPR069C	9
BP	GO:0046365	monosaccharide catabolic process	9/462	35/4617	0.2571428571428571	2.569758812615955	3.108191607094695	0.006127036677256878	0.04868609383664597	0.04190251997997928	YGR254W/YKL060C/YLR044C/YKL152C/YMR083W/YBR196C/YAL038W/YJR009C/YCR036W	9
BP	GO:0009063	amino acid catabolic process	13/462	61/4617	0.21311475409836064	2.1297636789440064	2.9616180069706175	0.006256206625058383	0.04933188320593283	0.04245832965409681	YIR034C/YDL170W/YPL111W/YJR078W/YNL239W/YGL202W/YLR044C/YMR083W/YIL116W/YDL168W/YFL018C/YHR208W/YJR025C	13
BP	GO:0006558	L-phenylalanine metabolic process	5/462	13/4617	0.38461538461538464	3.843656343656344	3.423335810470223	0.006394185313805914	0.04933188320593283	0.04245832965409681	YGL202W/YLR044C/YMR083W/YIL116W/YDL168W	5
BP	GO:0006721	terpenoid metabolic process	5/462	13/4617	0.38461538461538464	3.843656343656344	3.423335810470223	0.006394185313805914	0.04933188320593283	0.04245832965409681	YPL028W/YML126C/YGR175C/YHR190W/YJL167W	5
BP	GO:0009092	homoserine metabolic process	5/462	13/4617	0.38461538461538464	3.843656343656344	3.423335810470223	0.006394185313805914	0.04933188320593283	0.04245832965409681	YNL135C/YJR130C/YNL277W/YDR158W/YHR112C	5
BP	GO:0016114	terpenoid biosynthetic process	5/462	13/4617	0.38461538461538464	3.843656343656344	3.423335810470223	0.006394185313805914	0.04933188320593283	0.04245832965409681	YPL028W/YML126C/YGR175C/YHR190W/YJL167W	5
CC	GO:0098803	respiratory chain complex	31/462	42/4618	0.7380952380952381	7.37775716347145	13.842443901409247	5.996518011029107e-23	1.3672061065146364e-20	1.230864223316501e-20	Q0085/Q0070/YGL191W/YJL166W/YKL141W/YGR183C/Q0045/YDR529C/YDR178W/YHR001W-A/YLL041C/YDR377W/YJR121W/YPR191W/YDL004W/YBR039W/Q0130/YKL016C/YDL067C/YHR051W/YMR256C/YKL148C/YDR298C/YPL271W/YBL045C/YPR020W/YOR065W/YEL024W/YLR038C/YPL078C/YLR395C	31
CC	GO:1902495	transmembrane transporter complex	32/462	59/4618	0.5423728813559322	5.421380879007998	11.394946593997265	1.383227686143132e-17	1.5768795622031706e-15	1.4196284147258462e-15	Q0085/Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YDR377W/YJR121W/YDL185W/YPR191W/YDL004W/YBR039W/Q0130/YKL016C/YDL067C/YHR051W/YMR256C/YDR298C/YBR127C/YPL271W/YBL045C/YOR332W/YPR020W/YOR065W/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A	32
CC	GO:1990351	transporter complex	34/462	75/4618	0.4533333333333333	4.531370851370851	10.279352208429769	1.6645649801324125e-15	1.2650693849006336e-13	1.1389128811432299e-13	Q0085/Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YDR377W/YJR121W/YDL185W/YPR191W/YDL004W/YBR039W/Q0130/YOL147C/YKL016C/YDL067C/YHR051W/YMR256C/YDR298C/YBR127C/YPL271W/YDR424C/YBL045C/YOR332W/YPR020W/YOR065W/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A	34
CC	GO:0070069	cytochrome complex	16/462	21/4618	0.7619047619047619	7.615749330035044	10.130120060858358	1.0026209530434967e-12	5.7149394323479315e-11	5.1450285748284705e-11	Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YPR191W/YDL067C/YHR051W/YMR256C/YBL045C/YOR065W/YEL024W/YLR038C/YLR395C	16
CC	GO:0016469	proton-transporting two-sector ATPase complex	16/462	30/4618	0.5333333333333333	5.331024531024531	7.934192295285383	3.0335651348538395e-9	1.3833057014933508e-7	1.2453583185189449e-7	Q0085/YDR377W/YJR121W/YDL185W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YBR127C/YPL271W/YOR332W/YPR020W/YEL051W/YPL078C/YHR039C-A	16
CC	GO:0045259	proton-transporting ATP synthase complex	11/462	15/4618	0.7333333333333333	7.33015873015873	8.186587308882514	8.454259127535202e-9	3.2126184684633767e-7	2.892246543630464e-7	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C	11
CC	GO:0034703	cation channel complex	11/462	16/4618	0.6875	6.872023809523809	7.8440011313586435	2.4630832954458377e-8	7.730709581238571e-7	6.959780093912841e-7	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C	11
CC	GO:0005618	cell wall	24/462	71/4618	0.3380281690140845	3.3788183647338577	6.734279470447712	3.390662097034461e-8	7.730709581238571e-7	6.959780093912841e-7	YKL163W/YLR121C/YLR343W/YGR189C/YLR084C/YDR077W/YBR067C/YKL096W-A/YIL123W/YJL171C/YLR037C/YGR282C/YLR300W/YLR390W-A/YOL030W/YJL158C/YJL159W/YLR120C/YDR349C/YGR279C/YKR042W/YNL190W/YJR009C/YJR091C	24
CC	GO:0009277	fungal-type cell wall	24/462	71/4618	0.3380281690140845	3.3788183647338577	6.734279470447712	3.390662097034461e-8	7.730709581238571e-7	6.959780093912841e-7	YKL163W/YLR121C/YLR343W/YGR189C/YLR084C/YDR077W/YBR067C/YKL096W-A/YIL123W/YJL171C/YLR037C/YGR282C/YLR300W/YLR390W-A/YOL030W/YJL158C/YJL159W/YLR120C/YDR349C/YGR279C/YKR042W/YNL190W/YJR009C/YJR091C	24
CC	GO:0030312	external encapsulating structure	24/462	71/4618	0.3380281690140845	3.3788183647338577	6.734279470447712	3.390662097034461e-8	7.730709581238571e-7	6.959780093912841e-7	YKL163W/YLR121C/YLR343W/YGR189C/YLR084C/YDR077W/YBR067C/YKL096W-A/YIL123W/YJL171C/YLR037C/YGR282C/YLR300W/YLR390W-A/YOL030W/YJL158C/YJL159W/YLR120C/YDR349C/YGR279C/YKR042W/YNL190W/YJR009C/YJR091C	24
CC	GO:0034702	monoatomic ion channel complex	11/462	19/4618	0.5789473684210527	5.786967418546366	6.970576902032379	3.217461004398809e-7	6.668919172753895e-6	6.003874601509739e-6	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C	11
CC	GO:0005576	extracellular region	17/462	46/4618	0.3695652173913043	3.6940523244871066	6.122023424955487	8.42549216698105e-7	1.6008435117263993e-5	1.4412026075099164e-5	YLR121C/YGR189C/YJL079C/YGR282C/YLR300W/YJL158C/YJL159W/YLR120C/YDR349C/YGR279C/YDR032C/YDR420W/YKR013W/YHR132C/YJL174W/YOL159C/YMR008C	17
CC	GO:0045277	respiratory chain complex IV	8/462	12/4618	0.6666666666666666	6.663780663780663	6.5493505785266235	3.261305276579646e-6	5.7198277158473794e-5	5.149429384073125e-5	Q0070/YGL191W/Q0045/YDL067C/YHR051W/YMR256C/YLR038C/YLR395C	8
CC	GO:1990204	oxidoreductase complex	11/462	24/4618	0.4583333333333333	4.581349206349206	5.864350926014132	6.658061882291806e-6	1.084312935116094e-4	9.761820052984227e-5	YNL037C/YOR136W/YGR180C/YJL026W/YKL141W/YDR178W/YLL041C/YFL018C/YKL148C/YNL071W/YER178W	11
CC	GO:0005743	mitochondrial inner membrane	42/462	227/4618	0.18502202643171806	1.8494193031637967	4.375387198595425	4.510412458165571e-5	5.978526863837101e-4	5.382330279077723e-4	Q0085/YIL155C/YGL191W/YDR185C/YJL166W/YKL141W/YGR183C/YMR241W/Q0045/YGR102C/YDR529C/YDR178W/YHR001W-A/YMR083W/YLL041C/YDR377W/YJR121W/YPR191W/YDL004W/YBR039W/YKL016C/YDL067C/YKR042W/YHR051W/YPR061C/YMR256C/YDL119C/YKL148C/YDR298C/YEL059C-A/YPL271W/YBL045C/YPL134C/YOR065W/YGR243W/YGR046W/YEL024W/YLR038C/YML120C/YPL078C/YLR395C/YBL030C	42
CC	GO:0000322	storage vacuole	56/462	334/4618	0.16766467065868262	1.6759208855017236	4.275702935890528	4.71988962934508e-5	5.978526863837101e-4	5.382330279077723e-4	YLR343W/YGR254W/YOL119C/YGR295C/YLL028W/YJL079C/YBR147W/YPL221W/YLR037C/YIL140W/YGR282C/YLR300W/YDR481C/YGL087C/YKR039W/YJR103W/YNL336W/YIL117C/YBR302C/YML132W/YKR044W/YJL158C/YGR138C/YDL185W/YBR161W/YHL048W/YOR273C/YBR132C/YGR279C/YNL293W/YJL222W/YLR443W/YIL173W/YKL124W/YOL105C/YJL151C/YBR127C/YKR013W/YBR286W/YPR075C/YCL038C/YOR332W/YHR132C/YJL174W/YHL036W/YLL015W/YFR019W/YDR128W/YBL078C/YCR069W/YDL248W/YDR483W/YEL051W/YMR251W-A/YJR161C/YHR039C-A	56
CC	GO:0000323	lytic vacuole	56/462	334/4618	0.16766467065868262	1.6759208855017236	4.275702935890528	4.71988962934508e-5	5.978526863837101e-4	5.382330279077723e-4	YLR343W/YGR254W/YOL119C/YGR295C/YLL028W/YJL079C/YBR147W/YPL221W/YLR037C/YIL140W/YGR282C/YLR300W/YDR481C/YGL087C/YKR039W/YJR103W/YNL336W/YIL117C/YBR302C/YML132W/YKR044W/YJL158C/YGR138C/YDL185W/YBR161W/YHL048W/YOR273C/YBR132C/YGR279C/YNL293W/YJL222W/YLR443W/YIL173W/YKL124W/YOL105C/YJL151C/YBR127C/YKR013W/YBR286W/YPR075C/YCL038C/YOR332W/YHR132C/YJL174W/YHL036W/YLL015W/YFR019W/YDR128W/YBL078C/YCR069W/YDL248W/YDR483W/YEL051W/YMR251W-A/YJR161C/YHR039C-A	56
CC	GO:0000324	fungal-type vacuole	56/462	334/4618	0.16766467065868262	1.6759208855017236	4.275702935890528	4.71988962934508e-5	5.978526863837101e-4	5.382330279077723e-4	YLR343W/YGR254W/YOL119C/YGR295C/YLL028W/YJL079C/YBR147W/YPL221W/YLR037C/YIL140W/YGR282C/YLR300W/YDR481C/YGL087C/YKR039W/YJR103W/YNL336W/YIL117C/YBR302C/YML132W/YKR044W/YJL158C/YGR138C/YDL185W/YBR161W/YHL048W/YOR273C/YBR132C/YGR279C/YNL293W/YJL222W/YLR443W/YIL173W/YKL124W/YOL105C/YJL151C/YBR127C/YKR013W/YBR286W/YPR075C/YCL038C/YOR332W/YHR132C/YJL174W/YHL036W/YLL015W/YFR019W/YDR128W/YBL078C/YCR069W/YDL248W/YDR483W/YEL051W/YMR251W-A/YJR161C/YHR039C-A	56
CC	GO:0031966	mitochondrial membrane	59/462	362/4618	0.16298342541436464	1.6291286981894717	4.156771268282108	6.818871042545339e-5	8.182645251054407e-4	7.36664738668333e-4	YPR002W/Q0085/YGR049W/YBR147W/YIL155C/YGL191W/YDR185C/YJL082W/YJL166W/YKL141W/YGR183C/YMR241W/Q0045/YGR102C/YDR529C/YBR230C/YDR178W/YHR001W-A/YKL152C/YMR110C/YMR083W/YLL041C/YDR377W/YJR121W/YPR191W/YDL004W/YBR039W/YOR317W/Q0130/YKL016C/YDL067C/YKR042W/YHR051W/YHR190W/YPR061C/YMR256C/YDL119C/YKL148C/YDR298C/YEL059C-A/YPL271W/YBL045C/YOR285W/YPL134C/YJR091C/YPR020W/YOR065W/YBL078C/YGR243W/YML008C/YGR046W/YEL024W/YLR038C/YML120C/YPL078C/YLR395C/YPR113W/YBL030C/YFL005W	59
CC	GO:0005740	mitochondrial envelope	63/462	401/4618	0.1571072319201995	1.5703922013148945	3.984805428908227	1.1686814185087564e-4	0.0013322968170999825	0.0011994361926800396	YPR002W/Q0085/YGR049W/YBR147W/YIL155C/YGL191W/YDR185C/YJL082W/YJL166W/YKL141W/YGR183C/YMR241W/Q0045/YGR102C/YDR529C/YBR230C/YDR178W/YKR066C/YHR001W-A/YKL152C/YMR110C/YMR083W/YLL041C/YDR377W/YJR121W/YPR191W/YDL004W/YBR039W/YOR317W/Q0130/YKL016C/YDL067C/YKR042W/YHR051W/YHR190W/YPR061C/YMR256C/YDL119C/YKL148C/YDR298C/YEL059C-A/YPL271W/YBL045C/YBR035C/YOR285W/YER057C/YPL134C/YJR091C/YPR020W/YOR065W/YBL078C/YGR243W/YML008C/YGR046W/YOL143C/YEL024W/YLR038C/YML120C/YPL078C/YLR395C/YPR113W/YBL030C/YFL005W	63
CC	GO:0005773	vacuole	61/462	392/4618	0.1556122448979592	1.5554488028977826	3.8325292481342763	1.9984319494566107e-4	0.0021697261165528918	0.001953354537062853	YLR343W/YGR254W/YOL119C/YGR295C/YLL028W/YJL079C/YBR147W/YGR023W/YPL221W/YLR037C/YIL140W/YGR282C/YLR300W/YDR481C/YGL087C/YKR039W/YJR103W/YNL336W/YIL117C/YBR302C/YML132W/YBR105C/YKR044W/YJL158C/YGR138C/YPL028W/YDL185W/YBR161W/YHL048W/YOR273C/YBR132C/YGR279C/YNL293W/YJL222W/YLR443W/YPR049C/YIL173W/YJL167W/YKL124W/YOL105C/YJL151C/YBR127C/YKR013W/YBR286W/YPR075C/YCL038C/YOR332W/YHR132C/YJL174W/YHL036W/YLL015W/YFR019W/YDR128W/YBL078C/YCR069W/YDL248W/YDR483W/YEL051W/YMR251W-A/YJR161C/YHR039C-A	61
CC	GO:0019866	organelle inner membrane	42/462	246/4618	0.17073170731707318	1.706577974870658	3.797088576058364	2.958365765503797e-4	0.0030659427024312077	0.0027601977237954093	Q0085/YIL155C/YGL191W/YDR185C/YJL166W/YKL141W/YGR183C/YMR241W/Q0045/YGR102C/YDR529C/YDR178W/YHR001W-A/YMR083W/YLL041C/YDR377W/YJR121W/YPR191W/YDL004W/YBR039W/YKL016C/YDL067C/YKR042W/YHR051W/YPR061C/YMR256C/YDL119C/YKL148C/YDR298C/YEL059C-A/YPL271W/YBL045C/YPL134C/YOR065W/YGR243W/YGR046W/YEL024W/YLR038C/YML120C/YPL078C/YLR395C/YBL030C	42
CC	GO:0009295	nucleoid	8/462	25/4618	0.32	3.1986147186147185	3.6748030508960428	0.0021961020286653133	0.020862969272320477	0.018782451560953338	YLR304C/YNL037C/YDL066W/YCL009C/YMR241W/YEL030W/YFL018C/YER178W	8
CC	GO:0042645	mitochondrial nucleoid	8/462	25/4618	0.32	3.1986147186147185	3.6748030508960428	0.0021961020286653133	0.020862969272320477	0.018782451560953338	YLR304C/YNL037C/YDL066W/YCL009C/YMR241W/YEL030W/YFL018C/YER178W	8
CC	GO:0009986	cell surface	5/462	11/4618	0.45454545454545453	4.543486816214089	3.9226649355607632	0.0027164706773979007	0.024774212577868854	0.022303653982845922	YIL123W/YGR282C/YGR279C/YKR042W/YDR420W	5
MF	GO:0016491	oxidoreductase activity	73/462	265/4617	0.27547169811320754	2.7529282038716003	9.79965973021519	4.3219900155786405e-17	1.1847989190088518e-14	9.851490348238131e-15	YJR155W/YML131W/YIR034C/YER081W/YNL037C/YDL066W/YCL026C-B/YOR136W/YEL047C/YDL171C/YGR180C/YOR375C/YIL155C/YJL026W/YMR015C/YGL191W/YKL141W/YDR044W/YJR078W/YGR060W/YCL030C/YHR216W/YLR205C/YHR007C/YDR178W/YGL125W/YKR066C/YFR030W/YGR204W/YMR110C/YMR083W/YNR050C/YDR518W/YLL041C/YDL168W/YGR175C/YBR115C/YMR226C/YJR159W/YDL067C/YHR051W/YFL018C/YCR083W/YHR008C/YLR174W/YPL231W/YMR256C/YKR080W/YBR166C/YKL148C/YDR158W/YDR032C/YGL157W/YML028W/YIL049W/YBL064C/YIL094C/YBR035C/YJR009C/YNL274C/YJR025C/YPL171C/YER178W/YEL071W/YDL120W/YCL018W/YCL033C/YLL057C/YEL024W/YLR038C/YML120C/YLR395C/YNL031C	73
MF	GO:0015078	proton transmembrane transporter activity	34/462	69/4617	0.4927536231884058	4.924336533032185	10.950877845954313	6.637528958032784e-17	1.1847989190088518e-14	9.851490348238131e-15	Q0085/YDR345C/Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YDR377W/YJR121W/YDL185W/YPR191W/YDL004W/YBR039W/Q0130/YKL016C/YDL067C/YHR051W/YMR256C/YDR298C/YBR127C/YPL271W/YBL045C/YOR332W/YPR020W/YOR065W/YBR298C/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A	34
MF	GO:0015453	oxidoreduction-driven active transmembrane transporter activity	16/462	20/4617	0.8	7.9948051948051955	10.452537724595315	2.6355355645007947e-13	3.1362873217559455e-11	2.6077930848744703e-11	Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YPR191W/YDL067C/YHR051W/YMR256C/YBL045C/YOR065W/YEL024W/YLR038C/YLR395C	16
MF	GO:0022853	active monoatomic ion transmembrane transporter activity	24/462	48/4617	0.5	4.996753246753247	9.280807182359991	1.888469413801959e-12	1.6854589518182484e-10	1.4014430912951378e-10	Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YJR121W/YDL185W/YPR191W/YBR039W/YDL067C/YHR051W/YMR256C/YBR127C/YBL045C/YOR332W/YOR065W/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A	24
MF	GO:0009055	electron transfer activity	19/462	33/4617	0.5757575757575758	5.75383707201889	9.137919594803721	1.5427456904789577e-11	1.101520423001976e-9	9.159037572948758e-10	Q0070/YGL191W/YJL166W/YKL141W/YGR183C/Q0045/YDR529C/YHR001W-A/YLL041C/YPR191W/YDL067C/YHR051W/YMR256C/YKL148C/YBL045C/YOR065W/YEL024W/YLR038C/YLR395C	19
MF	GO:0022890	inorganic cation transmembrane transporter activity	38/462	119/4617	0.31932773109243695	3.191203754228964	8.074486119021667	2.0729527125745584e-11	1.2334068639818622e-9	1.0255660788526762e-9	Q0085/YDR345C/Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YPR138C/YDR377W/YJR121W/YDL185W/YPR191W/YDL004W/YIL023C/YBR039W/Q0130/YKL016C/YDL067C/YHR051W/YMR256C/YDR298C/YBR127C/YPL271W/YBL045C/YOR332W/YPR020W/YLL015W/YOR065W/YBR298C/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A/YGL255W	38
MF	GO:0022804	active transmembrane transporter activity	37/462	118/4617	0.3135593220338983	3.1335571208452566	7.828087211142171	7.061465563130619e-11	3.6013474371966158e-9	2.994486148575691e-9	YGR065C/YOL119C/YDR345C/YLL028W/Q0070/YGL191W/YJL166W/YGR183C/YMR241W/Q0045/YDR529C/YHR001W-A/YGR138C/YJR121W/YDL185W/YPR191W/YNL125C/YOR273C/YBR039W/YDL067C/YHR051W/YMR256C/YBR127C/YBL045C/YOR332W/YPL134C/YLL015W/YOR065W/YPL058C/YBR298C/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A/YBL030C	37
MF	GO:0015318	inorganic molecular entity transmembrane transporter activity	39/462	134/4617	0.291044776119403	2.908557860050397	7.475525618498951	2.6181905703327163e-10	1.076787669194646e-8	8.95338707689489e-9	YPL092W/Q0085/YDR345C/Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YPR138C/YDR377W/YJR121W/YDL185W/YPR191W/YDL004W/YIL023C/YBR039W/Q0130/YKL016C/YDL067C/YHR051W/YMR256C/YDR298C/YBR127C/YPL271W/YBL045C/YOR332W/YPR020W/YLL015W/YOR065W/YBR298C/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A/YGL255W	39
MF	GO:0008324	monoatomic cation transmembrane transporter activity	37/462	123/4617	0.3008130081300813	3.0061767500791894	7.519233793957686	2.7145907626755785e-10	1.076787669194646e-8	8.95338707689489e-9	Q0085/YDR345C/Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YDR377W/YJR121W/YDL185W/YPR191W/YDL004W/YIL023C/YBR039W/Q0130/YKL016C/YDL067C/YHR051W/YMR256C/YDR298C/YBR127C/YPL271W/YBL045C/YOR332W/YPR020W/YLL015W/YOR065W/YBR298C/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A/YGL255W	37
MF	GO:0015399	primary active transmembrane transporter activity	26/462	69/4617	0.37681159420289856	3.7656691134952007	7.717611466112839	6.025554578373627e-10	2.1511229844793852e-8	1.7886383064224872e-8	Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YJR121W/YDL185W/YPR191W/YBR039W/YDL067C/YHR051W/YMR256C/YBR127C/YBL045C/YOR332W/YLL015W/YOR065W/YPL058C/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A	26
MF	GO:0015075	monoatomic ion transmembrane transporter activity	37/462	128/4617	0.2890625	2.888747970779221	7.225577551957257	9.566573098105077e-10	3.1047878145668295e-8	2.581601544177638e-8	Q0085/YDR345C/Q0070/YGL191W/YJL166W/YGR183C/Q0045/YDR529C/YHR001W-A/YDR377W/YJR121W/YDL185W/YPR191W/YDL004W/YIL023C/YBR039W/Q0130/YKL016C/YDL067C/YHR051W/YMR256C/YDR298C/YBR127C/YPL271W/YBL045C/YOR332W/YPR020W/YLL015W/YOR065W/YBR298C/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A/YGL255W	37
MF	GO:0015252	proton channel activity	11/462	15/4617	0.7333333333333333	7.328571428571428	8.185522042983882	8.473720838106572e-9	2.3270141070800355e-7	1.9348901023044964e-7	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C	11
MF	GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	11/462	15/4617	0.7333333333333333	7.328571428571428	8.185522042983882	8.473720838106572e-9	2.3270141070800355e-7	1.9348901023044964e-7	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C	11
MF	GO:0022857	transmembrane transporter activity	62/462	302/4617	0.2052980132450331	2.0516470284682202	6.3030600435001745	1.0664225083749275e-8	2.719377396356065e-7	2.2611364463287937e-7	YPL092W/YGR065C/YLR237W/YOL119C/Q0085/YDR345C/YLL028W/YBR147W/YPL221W/Q0070/YGL191W/YJL166W/YGR183C/YMR241W/Q0045/YKR039W/YDR529C/YPL274W/YHR001W-A/YPR138C/YGR138C/YDR377W/YJR121W/YDL185W/YPR191W/YNL125C/YDL004W/YOR273C/YBR132C/YIL023C/YBR039W/YNL268W/Q0130/YKL016C/YDL067C/YHR051W/YMR256C/YDL119C/YAL067C/YDR298C/YBR127C/YJL108C/YPL271W/YBL045C/YOR332W/YOR306C/YHL036W/YPL134C/YPR020W/YLL015W/YOR065W/YPL058C/YGR243W/YBR298C/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A/YBL030C/YGL255W	62
MF	GO:0051287	NAD binding	12/462	24/4617	0.5	4.996753246753247	6.5453535236515865	7.719434573903653e-7	1.8372254285890694e-5	1.5276354735725123e-5	YER081W/YNL037C/YDL066W/YOR136W/YCL030C/YLR174W/YBR166C/YDR158W/YIL094C/YJR009C/YNL274C/YCL018W	12
MF	GO:0004129	cytochrome-c oxidase activity	8/462	11/4617	0.7272727272727273	7.268004722550177	6.939562069363965	1.1930364736648858e-6	2.6619626318647763e-5	2.213396615615117e-5	Q0070/YGL191W/Q0045/YDL067C/YHR051W/YMR256C/YLR038C/YLR395C	8
MF	GO:0005215	transporter activity	63/462	350/4617	0.18	1.7988311688311687	5.183177436806049	1.3051859079289508e-6	2.740890406650797e-5	2.2790243098202115e-5	YPL092W/YGR065C/YLR237W/YOL119C/Q0085/YDR345C/YLL028W/YBR147W/YPL221W/Q0070/YGL191W/YDR185C/YJL166W/YGR183C/YMR241W/Q0045/YKR039W/YDR529C/YPL274W/YHR001W-A/YPR138C/YGR138C/YDR377W/YJR121W/YDL185W/YPR191W/YNL125C/YDL004W/YOR273C/YBR132C/YIL023C/YBR039W/YNL268W/Q0130/YKL016C/YDL067C/YHR051W/YMR256C/YDL119C/YAL067C/YDR298C/YBR127C/YJL108C/YPL271W/YBL045C/YOR332W/YOR306C/YHL036W/YPL134C/YPR020W/YLL015W/YOR065W/YPL058C/YGR243W/YBR298C/YEL024W/YLR038C/YEL051W/YPL078C/YLR395C/YHR039C-A/YBL030C/YGL255W	63
MF	GO:0005261	monoatomic cation channel activity	11/462	23/4617	0.4782608695652174	4.779503105590063	6.058589151991108	3.967870249233702e-6	7.869609327646842e-5	6.543505323297684e-5	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C	11
MF	GO:0005199	structural constituent of cell wall	8/462	14/4617	0.5714285714285714	5.710575139146568	5.885533552238521	1.6514272485856464e-5	3.1029448828688203e-4	2.5800691639953034e-4	YKL163W/YDR077W/YBR067C/YKL096W-A/YLR037C/YLR390W-A/YJL158C/YJL159W	8
MF	GO:0016874	ligase activity	27/462	117/4617	0.23076923076923078	2.3061938061938063	4.7715850348922695	2.187900900243959e-5	3.76827282975245e-4	3.133283025181161e-4	YNR057C/YNR058W/YNL220W/Q0085/YER015W/YGL087C/YGR102C/YJR103W/YBR222C/YGR204W/YDL141W/YDR377W/YJR121W/YDL004W/YBR039W/YOR317W/Q0130/YNL333W/YKL016C/YLL018C/YDR298C/YPL271W/YPR035W/YOL058W/YPR020W/YPL078C/YGR244C	27
MF	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	19/462	68/4617	0.27941176470588236	2.7923032849503437	4.964509687576466	2.2166310763249705e-5	3.76827282975245e-4	3.133283025181161e-4	YJR155W/YER081W/YNL037C/YDL066W/YOR136W/YIL155C/YCL030C/YHR216W/YMR083W/YDL168W/YMR226C/YJR159W/YLR174W/YPL231W/YGL157W/YIL094C/YNL274C/YEL071W/YCL018W	19
MF	GO:0005216	monoatomic ion channel activity	11/462	27/4617	0.4074074074074074	4.071428571428571	5.336841846707005	2.6343659840015822e-5	4.2748575285843853e-4	3.554503385112183e-4	Q0085/YDR377W/YJR121W/YDL004W/YBR039W/Q0130/YKL016C/YDR298C/YPL271W/YPR020W/YPL078C	11
MF	GO:0020037	heme binding	10/462	23/4617	0.43478260869565216	4.345002823263693	5.362079948665918	3.145305821707075e-5	4.678642409789274e-4	3.8902466742166456e-4	Q0070/YMR015C/YJR078W/Q0045/YLR205C/YHR007C/YDR178W/YKR066C/YPL170W/YOR065W	10
MF	GO:0046906	tetrapyrrole binding	10/462	23/4617	0.43478260869565216	4.345002823263693	5.362079948665918	3.145305821707075e-5	4.678642409789274e-4	3.8902466742166456e-4	Q0070/YMR015C/YJR078W/Q0045/YLR205C/YHR007C/YDR178W/YKR066C/YPL170W/YOR065W	10
