ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0000323	lytic vacuole	61/462	334/4618	0.18263473053892215	1.8255566788500919	5.222260757460156	1.1713837859341916e-6	4.170126277925722e-5	3.699106692423763e-5	YJR152W/YLR178C/YPL123C/YEL060C/YBL078C/YBR147W/YMR088C/YJL172W/YBR241C/YKL217W/YBR139W/YMR195W/YIR007W/YLR194C/YPR026W/YGL104C/YKR039W/YOR003W/YOR036W/YPL265W/YPL154C/YGR254W/YMR251W-A/YNL305C/YDR055W/YER119C/YOR273C/YMR297W/YOR328W/YGL006W/YAR027W/YOL119C/YCR011C/YDR525W-A/YPL087W/YDL010W/YNL336W/YMR160W/YBR302C/YML132W/YLR037C/YPL006W/YHL036W/YHL035C/YHR113W/YDR040C/YOL129W/YHL048W/YJL079C/YLR299W/YIL088C/YCL038C/YAL005C/YDR284C/YDR481C/YHR028C/YDR003W/YGR141W/YJR161C/YJL151C/YPR194C	61
CC	GO:0000324	fungal-type vacuole	61/462	334/4618	0.18263473053892215	1.8255566788500919	5.222260757460156	1.1713837859341916e-6	4.170126277925722e-5	3.699106692423763e-5	YJR152W/YLR178C/YPL123C/YEL060C/YBL078C/YBR147W/YMR088C/YJL172W/YBR241C/YKL217W/YBR139W/YMR195W/YIR007W/YLR194C/YPR026W/YGL104C/YKR039W/YOR003W/YOR036W/YPL265W/YPL154C/YGR254W/YMR251W-A/YNL305C/YDR055W/YER119C/YOR273C/YMR297W/YOR328W/YGL006W/YAR027W/YOL119C/YCR011C/YDR525W-A/YPL087W/YDL010W/YNL336W/YMR160W/YBR302C/YML132W/YLR037C/YPL006W/YHL036W/YHL035C/YHR113W/YDR040C/YOL129W/YHL048W/YJL079C/YLR299W/YIL088C/YCL038C/YAL005C/YDR284C/YDR481C/YHR028C/YDR003W/YGR141W/YJR161C/YJL151C/YPR194C	61
CC	GO:0000328	fungal-type vacuole lumen	9/462	15/4618	0.6	5.997402597402597	6.462977379438753	2.6890846238222297e-6	7.977617717339282e-5	7.076538483742711e-5	YLR178C/YEL060C/YJL172W/YBR139W/YKR039W/YOR003W/YMR297W/YHR113W/YJL151C	9
CC	GO:0005777	peroxisome	26/462	120/4618	0.21666666666666667	2.165728715728716	4.313616659385446	9.715461614960898e-5	0.0021616902093288	0.0019175253187422826	YGL037C/YML042W/YFL030W/YIR031C/YGR243W/YDL022W/YJL185C/YDL239C/YCR005C/YLR174W/YLL039C/YMR304W/YLR324W/YJR019C/YCL039W/YMR160W/YPL147W/YDR479C/YKR009C/YKL188C/YDR255C/YIR037W/YER015W/YBR222C/YDL066W/YPR194C	26
CC	GO:0042579	microbody	26/462	120/4618	0.21666666666666667	2.165728715728716	4.313616659385446	9.715461614960898e-5	0.0021616902093288	0.0019175253187422826	YGL037C/YML042W/YFL030W/YIR031C/YGR243W/YDL022W/YJL185C/YDL239C/YCR005C/YLR174W/YLL039C/YMR304W/YLR324W/YJR019C/YCL039W/YMR160W/YPL147W/YDR479C/YKR009C/YKL188C/YDR255C/YIR037W/YER015W/YBR222C/YDL066W/YPR194C	26
CC	GO:0005576	extracellular region	13/462	46/4618	0.2826086956521739	2.8248635422548465	4.146859825804725	3.908670062370032e-4	0.007282179318967861	0.006459650489918268	YPL123C/YEL060C/YLR155C/YLR157C/YLR158C/YLR160C/YNL160W/YIR039C/YOR003W/YDR032C/YLR120C/YJL079C/YKL157W	13
CC	GO:0005886	plasma membrane	67/462	452/4618	0.14823008849557523	1.4816591962609662	3.5942857149928686	4.0911119769482365e-4	0.007282179318967861	0.006459650489918268	YJR152W/YGR256W/YJL052W/YDL223C/YDL222C/YER103W/YCL040W/YBL075C/YNL142W/YGR281W/YDR342C/YMR120C/YIR038C/YKL217W/YGL053W/YDL124W/YIR039C/YLR194C/YKR039W/YPL265W/YCR091W/YGR254W/YMR251W-A/YPR149W/YOR153W/YKL035W/YPL004C/YDR055W/YHL016C/YFL042C/YBL091C-A/YLL055W/YOR273C/YLR205C/YOR328W/YDR032C/YOR317W/YJR059W/YGL006W/YAR027W/YOL119C/YIL033C/YGR032W/YER020W/YER185W/YGL208W/YMR031C/YGL045W/YML132W/YAL030W/YKL129C/YDR040C/YDR122W/YLR120C/YLR299W/YFR022W/YIL088C/YAL005C/YNL173C/YLR414C/YJL165C/YJL005W/YHR028C/YPL092W/YPL240C/YNL192W/YPR194C	67
CC	GO:0005740	mitochondrial envelope	57/462	401/4618	0.14214463840399003	1.4208310392849048	2.93995921776252	0.003092106240823692	0.044026112659926835	0.039053322879887796	YIL136W/YEL039C/YPR151C/YML042W/YIL111W/YBL078C/YIL155C/YBR147W/YIL087C/YER053C/YGR243W/YPR002W/YIR038C/YLR356W/YBR056W/YJR073C/YDR204W/YGL104C/YAL008W/YKL067W/YOR285W/YLR099C/YJL066C/YNL305C/YPR098C/YPL004C/YBR230C/YKL150W/YPL134C/YDR058C/YMR110C/YOR228C/YOR317W/YNL055C/YGR110W/YNL036W/YCR079W/YPR061C/YDR178W/YIL124W/YLL041C/YOR176W/YJL082W/YDR231C/YMR056C/YDR031W/YPL206C/YGR174C/YIR037W/YGR255C/YBR024W/YER014W/YOR125C/YIL146C/YML120C/YLR201C/Q0130	57
CC	GO:0000329	fungal-type vacuole membrane	31/462	188/4618	0.16489361702127658	1.6482223450308555	3.0252705156450697	0.003215390250444095	0.044026112659926835	0.039053322879887796	YLR178C/YBL078C/YBR147W/YMR088C/YBR241C/YMR195W/YIR007W/YGL104C/YOR036W/YPL265W/YER119C/YOR273C/YGL006W/YAR027W/YOL119C/YCR011C/YDR525W-A/YPL087W/YNL336W/YMR160W/YPL006W/YHL035C/YOL129W/YIL088C/YCL038C/YAL005C/YDR284C/YDR481C/YHR028C/YDR003W/YGR141W	31
CC	GO:0098852	lytic vacuole membrane	31/462	188/4618	0.16489361702127658	1.6482223450308555	3.0252705156450697	0.003215390250444095	0.044026112659926835	0.039053322879887796	YLR178C/YBL078C/YBR147W/YMR088C/YBR241C/YMR195W/YIR007W/YGL104C/YOR036W/YPL265W/YER119C/YOR273C/YGL006W/YAR027W/YOL119C/YCR011C/YDR525W-A/YPL087W/YNL336W/YMR160W/YPL006W/YHL035C/YOL129W/YIL088C/YCL038C/YAL005C/YDR284C/YDR481C/YHR028C/YDR003W/YGR141W	31
MF	GO:0016491	oxidoreductase activity	65/462	265/4617	0.24528301886792453	2.4512374418034795	8.113072221675422	1.1849942625706032e-12	3.8630812959801667e-10	3.268089439931559e-10	YMR169C/YDR453C/YGR256W/YLR142W/YHL021C/YJL052W/YOR120W/YOR374W/YJR096W/YNL274C/YBR006W/YBL064C/YIL111W/YOL151W/YIL155C/YKR049C/YBR046C/YOL126C/YHR104W/YMR020W/YCL035C/YIR038C/YKR076W/YBR149W/YDL215C/YBR026C/YDL124W/YJR155W/YDL022W/YMR189W/YGR209C/YLL057C/YDR513W/YCR083W/YIR036C/YKL150W/YHR106W/YLR205C/YLR174W/YDR032C/YHR008C/YMR110C/YLL056C/YBR052C/YDR178W/YPL171C/YGL010W/YDL010W/YIL124W/YJR078W/YFR049W/YLL041C/YBR145W/YGL157W/YCL033C/YKR009C/YPR127W/YIL125W/YIR037W/YGR255C/YER014W/YOR125C/YML120C/YDL066W/YMR152W	65
MF	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	21/462	68/4617	0.3088235294117647	3.0862299465240643	5.778658593664183	1.3789728027700176e-6	2.1791124334611666e-4	1.843485494242253e-4	YGR256W/YOR120W/YJR096W/YNL274C/YOL151W/YIL155C/YOL126C/YHR104W/YBR149W/YDL124W/YJR155W/YDL022W/YIR036C/YLR174W/YIL124W/YBR145W/YGL157W/YKR009C/YPR127W/YDL066W/YMR152W	21
MF	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	20/462	64/4617	0.3125	3.122970779220779	5.702345826689841	2.005318190301687e-6	2.1791124334611666e-4	1.843485494242253e-4	YGR256W/YOR120W/YJR096W/YNL274C/YOL151W/YOL126C/YHR104W/YBR149W/YDL124W/YJR155W/YDL022W/YIR036C/YLR174W/YIL124W/YBR145W/YGL157W/YKR009C/YPR127W/YDL066W/YMR152W	20
MF	GO:0008106	alcohol dehydrogenase (NADP+) activity	8/462	12/4617	0.6666666666666666	6.662337662337662	6.548471528803922	3.266693731993229e-6	2.399437624460662e-4	2.0298761950555166e-4	YOR120W/YJR096W/YOL151W/YHR104W/YBR149W/YDL124W/YGL157W/YPR127W	8
MF	GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	10/462	19/4617	0.5263157894736842	5.259740259740259	6.203600314764586	3.6801190559212605e-6	2.399437624460662e-4	2.0298761950555166e-4	YOR120W/YJR096W/YOL151W/YHR104W/YBR149W/YDL124W/YBR145W/YGL157W/YPR127W/YMR152W	10
MF	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	18/462	57/4617	0.3157894736842105	3.155844155844156	5.4606047579689445	5.5549434489219556e-6	3.0181859405809295e-4	2.553324883539566e-4	YJL213W/YGL037C/YIR029W/YDL238C/YBR183W/YDR242W/YMR120C/YLR155C/YLR157C/YLR158C/YLR160C/YIR032C/YMR095C/YPL087W/YBR208C/YJL060W/YIL164C/YIL051C	18
MF	GO:0016829	lyase activity	25/462	99/4617	0.25252525252525254	2.523612750885478	5.109606508534732	8.332425363094956e-6	3.880529526241365e-4	3.282850293429893e-4	YKL151C/YPL123C/YCL064C/YPR002W/YMR096W/YOR386W/YDR204W/YER065C/YGL196W/YKL218C/YIR032C/YGR254W/YDR533C/YML004C/YMR095C/YMR114C/YNL036W/YHR112C/YFR055W/YOR176W/YKR009C/YOR054C/YJL005W/YPR006C/YIL164C	25
MF	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	12/462	30/4617	0.4	3.9974025974025977	5.4917367439785405	1.4056457894142711e-5	5.728006591863155e-4	4.8457789056123563e-4	YGL037C/YBR183W/YDR242W/YLR155C/YLR157C/YLR158C/YLR160C/YIR032C/YMR095C/YPL087W/YBR208C/YJL060W	12
MF	GO:0035251	UDP-glucosyltransferase activity	7/462	11/4617	0.6363636363636364	6.359504132231405	5.933724244467455	2.2184828411819536e-5	8.035837846947965e-4	6.798157946078034e-4	YML100W/YBR126C/YLR258W/YKR058W/YGR032W/YJL137C/YMR261C	7
MF	GO:0008194	UDP-glycosyltransferase activity	9/462	22/4617	0.4090909090909091	4.088252656434475	4.841163831535319	1.4071848538165587e-4	0.004587422623441981	0.003880867702104615	YML100W/YBR126C/YLR258W/YKR058W/YGR032W/YJL137C/YGL047W/YMR261C/YNL192W	9
MF	GO:0008483	transaminase activity	8/462	18/4617	0.4444444444444444	4.441558441558442	4.877845835719268	1.673106065440799e-4	0.004789485831111189	0.004051809130613922	YHR137W/YFL030W/YGR019W/YJR148W/YDR019C/YLR089C/YNR058W/YJL060W	8
MF	GO:0046527	glucosyltransferase activity	7/462	14/4617	0.5	4.996753246753247	4.993663117333531	1.7630009194274314e-4	0.004789485831111189	0.004051809130613922	YML100W/YBR126C/YLR258W/YKR058W/YGR032W/YJL137C/YMR261C	7
MF	GO:0016209	antioxidant activity	10/462	28/4617	0.35714285714285715	3.569109461966605	4.5464348204821485	2.2732227704277524e-4	0.005700543255072671	0.004822545472486407	YDR453C/YBL064C/YCL035C/YIR038C/YKR076W/YDR513W/YHR106W/YHR008C/YDL010W/YIR037W	10
MF	GO:0016769	transferase activity, transferring nitrogenous groups	8/462	20/4617	0.4	3.9974025974025977	4.479104542956923	4.018911309873396e-4	0.009358322050133764	0.007916953106667892	YHR137W/YFL030W/YGR019W/YJR148W/YDR019C/YLR089C/YNR058W/YJL060W	8
MF	GO:0008238	exopeptidase activity	9/462	26/4617	0.34615384615384615	3.459290709290709	4.192868775830021	6.132993284895691e-4	0.01249597381797497	0.010571343688438626	YJL172W/YBR139W/YMR297W/YNL045W/YHR113W/YKL157W/YPL191C/YHR028C/YNL239W	9
MF	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	9/462	26/4617	0.34615384615384615	3.459290709290709	4.192868775830021	6.132993284895691e-4	0.01249597381797497	0.010571343688438626	YMR169C/YJL052W/YOR374W/YBR006W/YDL124W/YMR110C/YLL056C/YFR049W/YIL125W	9
MF	GO:0016840	carbon-nitrogen lyase activity	6/462	13/4617	0.46153846153846156	4.612387612387613	4.348772981085658	9.03045244472532e-4	0.015715455577026066	0.01329496080458776	YCL064C/YMR096W/YGL196W/YKL218C/YIR032C/YMR095C	6
MF	GO:0005342	organic acid transmembrane transporter activity	13/462	50/4617	0.26	2.5983116883116883	3.788779628339083	9.3994588401047e-4	0.015715455577026066	0.01329496080458776	YJR152W/YBR147W/YGR243W/YKL217W/YKR039W/YPL265W/YER119C/YLL055W/YPL134C/YPL147W/YHL036W/YIL088C/YKL188C	13
MF	GO:0046943	carboxylic acid transmembrane transporter activity	13/462	50/4617	0.26	2.5983116883116883	3.788779628339083	9.3994588401047e-4	0.015715455577026066	0.01329496080458776	YJR152W/YBR147W/YGR243W/YKL217W/YKR039W/YPL265W/YER119C/YLL055W/YPL134C/YPL147W/YHL036W/YIL088C/YKL188C	13
MF	GO:0030170	pyridoxal phosphate binding	10/462	33/4617	0.30303030303030304	3.028335301062574	3.8989062123116334	0.001012345297906587	0.015715455577026066	0.01329496080458776	YCL064C/YHR137W/YGR019W/YKL218C/YMR189W/YLR089C/YHR112C/YFR055W/YNR058W/YJL060W	10
MF	GO:0070279	vitamin B6 binding	10/462	33/4617	0.30303030303030304	3.028335301062574	3.8989062123116334	0.001012345297906587	0.015715455577026066	0.01329496080458776	YCL064C/YHR137W/YGR019W/YKL218C/YMR189W/YLR089C/YHR112C/YFR055W/YNR058W/YJL060W	10
MF	GO:0140359	ABC-type transporter activity	7/462	18/4617	0.3888888888888889	3.8863636363636362	4.090948064107952	0.0011442658821050231	0.016955939889374435	0.014344385699115603	YGR281W/YOR153W/YOR328W/YCR011C/YPL147W/YHL035C/YKL188C	7
MF	GO:0052689	carboxylic ester hydrolase activity	11/462	41/4617	0.2682926829268293	2.6811846689895473	3.6052278327262477	0.001743857465620463	0.024717284077924822	0.02091032750538038	YLR099C/YJL068C/YBR204C/YDR058C/YJR019C/YGR110W/YHR075C/YIL124W/YLR118C/YCR068W/YHR189W	11
MF	GO:0019842	vitamin binding	11/462	42/4617	0.2619047619047619	2.61734693877551	3.5107561124231035	0.002154728396158427	0.027174655970414918	0.022989214931381043	YCL064C/YHR137W/YGR019W/YKL218C/YMR189W/YLR089C/YHR112C/YFR055W/YNR058W/YJL060W/YIL125W	11
MF	GO:0004601	peroxidase activity	6/462	15/4617	0.4	3.9974025974025977	3.876910501786743	0.0022119785759850603	0.027174655970414918	0.022989214931381043	YDR453C/YBL064C/YCL035C/YIR038C/YDR513W/YIR037W	6
MF	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	6/462	15/4617	0.4	3.9974025974025977	3.876910501786743	0.0022119785759850603	0.027174655970414918	0.022989214931381043	YDR453C/YBL064C/YCL035C/YIR038C/YDR513W/YIR037W	6
MF	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	7/462	20/4617	0.35	3.497727272727272	3.732425395252124	0.0023340195312012814	0.027174655970414918	0.022989214931381043	YMR169C/YJL052W/YOR374W/YBR006W/YDL124W/YMR110C/YLL056C	7
MF	GO:0016651	oxidoreductase activity, acting on NAD(P)H	7/462	20/4617	0.35	3.497727272727272	3.732425395252124	0.0023340195312012814	0.027174655970414918	0.022989214931381043	YBR046C/YDL124W/YIR036C/YKL150W/YDR032C/YPL171C/YML120C	7
MF	GO:0004674	protein serine/threonine kinase activity	22/462	117/4617	0.18803418803418803	1.879120879120879	3.2114683217630566	0.0024433225754233352	0.02746631584786232	0.0232359533488535	YOL016C/YJL141C/YCR091W/YJL057C/YMR291W/YAL017W/YDL101C/YJR059W/YGL208W/YIL042C/YPL203W/YMR104C/YMR139W/YGL059W/YGL180W/YDR122W/YDR247W/YFR014C/YLR248W/YJL165C/YKL168C/YDR490C	22
MF	GO:0140678	molecular function inhibitor activity	13/462	57/4617	0.22807017543859648	2.279220779220779	3.2401781244574757	0.0033800329381182153	0.03672969126088461	0.031072583501297282	YLR178C/YMR174C/YFR017C/YDL130W-A/YHR138C/YBR214W/YNL015W/YKL193C/YIL033C/YDL181W/YPL014W/YFR003C/YOR054C	13
MF	GO:0004857	enzyme inhibitor activity	12/462	52/4617	0.23076923076923078	2.3061938061938063	3.1583283213456728	0.004329041233570133	0.045524756198189145	0.03851303236656622	YLR178C/YMR174C/YFR017C/YHR138C/YBR214W/YNL015W/YKL193C/YIL033C/YDL181W/YPL014W/YFR003C/YOR054C	12
MF	GO:0008514	organic anion transmembrane transporter activity	14/462	66/4617	0.21212121212121213	2.1198347107438016	3.0552084653256686	0.004835349315108856	0.04926012114767147	0.041673076334161854	YJR152W/YBR147W/YGR243W/YKL217W/YKR039W/YPL265W/YER119C/YLL055W/YPL134C/YPL147W/YMR056C/YHL036W/YIL088C/YKL188C	14
