gene_id	log2FC_hl_Not1_AID	log2FC_hl_Pop2_AID	log2FC_hl_Xrn1_AID	log2FC_hl_dcp2_AID	log2FC_hl_CCR4_AID
YDR041W	-2.40217711766046	-0.692980968914615	-2.0693007587572	-1.95030409367763	NA
YDR043C	NA	0.347716298931723	-0.374497745282043	-2.24089562201155	NA
YDR045C	0.147314015995077	-0.406908062929205	0.446250819914662	-0.32655171897502	-0.887617204040981
YDR047W	-0.807058056000604	-0.571030628131054	-0.98322434166102	-0.890163202054115	NA
YDR050C	-1.11496914124545	-0.353284585286538	-1.56148155650923	-0.797128903903082	NA
YDR059C	-2.80195751900192	-1.42935531195327	0.165065284540716	NA	-1.22748657621193
YDR071C	-1.77895611466412	-1.04151852132405	-1.92920372961162	-0.00865571311233037	0.620937833869915
YDR074W	-1.77912274415811	-1.12239462627703	-1.84215997032665	-0.939619283122457	NA
YDR086C	-2.49030402628683	-0.664357090635273	-2.03680526552407	-0.799712532889115	-0.359903394554362
YDR088C	-0.407744232247935	-1.38144834325586	NA	0.433540053736551	0.720338217635266
YDR092W	-2.84793212508176	-1.55869111849752	-1.74661472877864	-1.36526909516796	NA
YDR096W	-2.41402800142502	-0.0312006373494534	0.0345502119713232	-1.26944912095704	0.559578526040072
YDR098C	-1.19168376332166	-0.508583940736194	0.622706867927601	-1.30584761375336	0.548505304019113
YDR099W	-0.758020503738437	0.288589559157622	0.0982889693325106	0.0769913163979052	NA
YDR100W	-1.58469193485744	0.0415008185131864	-1.83846793534868	-1.32638033607417	-0.498540216898916
YDR101C	-1.97105074387428	0.0605985004483518	0.32355009801248	NA	0.0120159459797577
YDR115W	-1.69640166956182	0.0165712578061143	-0.847243287850364	0.0744353494435108	-0.0639725004102219
YDR127W	-1.57401813896564	-0.785273093255027	-1.52274480777699	0.282880518439238	0.224849508365453
YDR135C	-1.42571139603402	NA	-0.816360499943791	NA	-0.636644424436856
YDR141C	-0.730683091074792	-1.3586776653143	-1.08550105992111	-0.487856657669576	NA
YDR146C	-1.88526111995972	-2.06036712188689	0.889640000748519	-0.713898682743716	NA
YDR151C	-2.41343557474393	-0.721577008563961	-3.29410665152688	-1.67109672646085	0.0891619801922857
YDR154C	-0.689615226793233	0.122365206675627	-0.799547192050709	0.0465768062283915	NA
YDR155C	-0.689615228864868	0.113544664502241	-0.801939546531096	0.0465768062848749	NA
YDR161W	-3.56842614332964	-0.391680162745416	NA	-0.238039223701718	-1.69001534688757
YDR165W	-2.1483156614462	-1.69527708400528	NA	-0.643171439257771	0.55857999405584
YDR168W	-1.0322895679797	-1.75909299357837	-1.33831063332231	-0.253804722798716	-0.634856679252306
YDR170C	-1.28058260727902	-2.30662840482774	-2.49921017783325	-1.00632587632284	-0.0303191763374084
YDR171W	-2.08671803691164	-1.15791464276249	-1.90956243789189	-2.03681252277159	-0.716452995850719
YDR172W	-1.08097694457927	-0.0804730141505699	-1.75603858640468	0.620944945039102	0.385096027682111
YDR174W	-0.241715593426517	-0.00363813311608389	-0.728066849932014	NA	NA
YDR188W	-0.0982482733178007	-0.524447028954315	-0.359414378868449	-0.675511341737532	0.92746079581216
YDR196C	-2.27331391892747	-0.409620540420369	-0.107844798992685	0.987999705394353	NA
YDR204W	-1.32110823346434	-0.269943137226109	0.0356178145740821	-0.856682889387187	-0.0758384875685625
YDR206W	-2.22080515269156	-0.0986527934445432	-0.136899267623182	-1.64290153247764	NA
YDR208W	-1.3564678742963	0.153702181803946	0.413391835941822	-0.305542292715324	1.21689849895552
YDR210W	-2.42580909544095	-0.829052202906823	-2.5097164765633	-0.441148574599185	NA
YDR211W	-1.72302018579992	-1.25331574313312	0.880596280907498	-0.85126800128012	NA
YDR214W	-1.31475996971053	-0.192546877035742	-1.78177961006376	-1.04133640105545	NA
YDR216W	2.21054739605353	-0.76631961762373	0.532190843375449	-0.720650436730476	NA
YDR224C	-2.09660152295348	-0.874205445339486	-1.90105113671235	-0.992341071194479	NA
YDR225W	-2.35698046918333	-1.21013822323262	-2.35809973353523	-1.54247361347709	-0.933533109847354
YDR226W	-2.33642803826462	-1.09036580750288	-1.55241599758798	-1.30900419300323	NA
YDR232W	NA	-0.541113371819578	1.27639035796156	-0.337107378988596	-0.890667400391882
YDR236C	-1.57354391554991	-1.52079497993992	-0.559716919795462	NA	-0.261318738834096
YDR237W	-2.29454622201253	-1.18568592824962	-1.49106080325199	-0.681425909844438	NA
YDR238C	-0.681528042565691	0.209416387511497	-0.105329960511155	0.637683736053579	NA
YDR258C	-2.35240587777582	-1.57094921828756	0.13127677454706	-0.450005884565901	NA
YDR260C	1.01311705936435	0.166945268746217	0.177991735036959	-0.42099180522937	NA
YDR263C	NA	NA	0.0779257194580358	NA	NA
YDR264C	0.723168297114567	-0.103341152064703	0.908421143395033	NA	NA
YDR270W	2.10051021145076	1.69321744176797	2.20505632269482	1.28362477681885	-1.93902824285911
YDR272W	-1.67713788204761	-1.01407548028872	-1.30001325043364	-0.989057742760483	NA
YDR276C	-1.74116182206124	-1.4735429511722	-2.33691032172898	-1.44849919720951	-0.672994307951459
YDR284C	-2.69114847406519	-0.764513570066035	-2.21972448835009	-1.44716124024925	-0.903264590623111
YDR285W	-0.612086845685229	-0.189450198063985	1.23474897602376	-0.716531365195835	NA
YDR286C	-1.25156317903704	-0.798552699202767	-0.878805046522207	1.07984556075208	-0.0492721791631936
YDR287W	-0.066671532234723	-0.477289868218252	-0.983057157481499	-2.0250941434635	NA
YDR292C	-2.01332204964772	-1.62888689172627	-2.34153843955496	NA	NA
YDR293C	-1.84359420279588	-0.0115798430321266	-1.85521250183113	-1.49428050433289	-0.332403092564051
YDR299W	-2.91418423658944	-1.80686507062756	-1.80828814513505	-0.701418233129914	NA
YDR301W	-1.94662753917229	-0.418142244025097	-0.312112432767066	NA	-1.37171510786272
YDR302W	-1.34449755892003	1.05569454801568	0.219547955731989	0.115946619580661	1.74374955757672
YDR308C	-2.02748241342659	-1.85637098621038	-1.81975091422286	NA	NA
YDR319C	-3.44902006200736	-0.94726000764792	-2.642773149505	-1.09680608309966	NA
YDR322C-A	-1.879448809408	0.0639872796015051	-1.54432295994878	-1.58324704992842	NA
YDR322W	-2.79191405706788	-1.27391403017043	-1.23622308239435	-1.93732817127806	NA
YDR332W	0.524769941149853	-2.01056371964707	-0.715022827514441	0.0805105667871303	-0.477134517102834
YDR339C	-1.6716161264369	-1.18772917047182	-1.07606297520585	-0.587992468324549	NA
YDR341C	-2.09014645634362	-0.925903787545656	-1.49761516294014	-0.108529952200898	0.0969409566723718
YDR345C	-1.52375615506101	0.103158699498446	-1.23650475875595	-0.183611304011016	NA
YDR348C	NA	-2.1010007207134	-1.11713308126787	-1.17736601636692	0.279285400789237
YDR349C	-1.41058999661122	-0.934834636413349	-0.863140240891077	0.624018023229823	0.799416967464565
YDR352W	-2.71155254769332	-1.0139360334867	-1.30719148865498	-0.386277188399649	-0.235830048984963
YDR353W	-0.128591385392992	0.850807449682637	0.248022425571514	-0.299556720006563	NA
YDR359C	-0.888918685789106	-0.980595360214257	0.218801537864759	-1.18215864919953	1.47605277545278
YDR363W-A	-2.50449751101028	-2.08601923401867	-2.46694065591257	-0.918463922182105	NA
YDR364C	NA	-1.16113384260293	-0.11721757922808	-0.623815704769412	-1.11929738558372
YDR368W	-0.698249773268739	-0.345289139640627	-1.0540729737913	-0.0155680529512338	-0.400344156871689
YDR369C	1.45869185472804	-0.15919928065943	NA	1.06498393234898	1.43916548656341
YDR370C	-0.972572860250665	0.114303100081429	-1.29708193064163	-0.873689917817034	NA
YDR376W	-1.86599324218959	-1.99543710959752	NA	-0.0336885476362448	-0.541286775050501
YDR377W	-1.34221117676164	-0.488388805418221	-2.00578155205774	NA	NA
YDR378C	-0.905597496738592	-0.0747094781972739	-0.97958428948874	NA	-0.688763880860449
YDR381C-A	-1.1719999752144	-1.66543101454855	-0.599788148451109	-0.953696460473366	-2.23881554150725
YDR383C	NA	-0.846333224708177	-1.01698738897188	-2.78593429715647	0.230137787328934
YDR385W	-1.32760161508194	-0.50923591031975	-1.69364964440848	NA	0.392186448227088
YDR386W	-0.498405690009863	NA	0.524618746226381	-0.75947855388762	NA
YDR387C	-0.921339271734656	NA	2.86298833869531	0.441473719134921	NA
YDR388W	-1.75782475291581	-1.02676143794088	-2.12300398938927	-1.68256997627998	NA
YDR389W	-1.9708245859135	-1.07787040510011	-0.0281964222881017	-2.73092086881136	-0.482429773197312
YDR391C	-1.05767871348315	NA	0.848167052568263	-0.60769219182002	-0.0287470368552492
YDR392W	-3.28110716711993	-1.34272204851272	-1.34425131101361	-2.3862393419522	NA
YDR394W	-1.03940971019973	-0.787117136601339	-2.09736261511157	-0.513208936576946	NA
YDR404C	-1.73385571379295	-0.339310974225255	-1.41913550671408	-0.397003920373057	NA
YDR405W	-2.54421782397441	-1.4155204647936	-1.81460364081953	-1.31409818752066	-0.31624387957279
YDR412W	-2.82559781347802	-1.39088762913246	-0.753103552645153	-0.322122624947234	-0.511658590379391
YDR419W	1.22573110216077	0.815245513352092	2.10387899887893	0.160091244800772	-1.15035994408909
YDR423C	-2.7002573653113	-1.12788594407516	-1.15281653953946	NA	-0.623547296146623
YDR425W	-3.27490367910301	-0.837543994902889	0.382632054575951	-0.0300102738420835	NA
YDR429C	-0.632525908523938	0.0963049135195056	-0.44374595012855	0.311970550565819	0.709559426953782
YDR432W	-1.5805167098328	-1.16514587329598	-1.57397327669382	0.1144698801927	NA
YDR433W	-0.823934265329269	-0.359936873998835	0.496244107642003	0.101908493219911	NA
YDR436W	-1.32641875130096	-0.494126577577666	0.670459692384204	NA	-0.849988401042133
YDR440W	-2.11152535748288	-2.23134725918532	0.698552163797811	-1.02312615180306	NA
YDR441C	-0.0147305748216882	0.277219464827027	NA	0.612648010731494	NA
YDR456W	-2.33454352006584	-1.829071172378	-2.08647684105531	-1.74420966520069	-0.9249688524228
YDR460W	-1.8956129051279	-1.39027347905249	1.13585973058324	-0.772103895432676	NA
YDR461W	-0.465603571795717	0.625524716413839	-1.22403547385656	-0.336357424945758	NA
YDR464W	-2.60847597080543	-1.00054044986231	NA	-0.758509012590232	NA
YDR466W	-2.46460057825962	-1.83273680126989	-1.42652899445328	-0.97032387579714	NA
YDR471W	-0.86938232191842	-0.462341573454534	-0.571637263034104	0.261106247910069	0.042007004344758
YDR472W	-2.08498979205861	-0.932801352692631	-0.8448228965365	-2.12806923750232	-0.128852662504071
YDR473C	-0.750693239612317	-0.695540615221457	1.61406074322847	NA	-0.402038891415915
YDR475C	-1.94860303497204	-2.58585984807101	NA	NA	0.328534847583779
YDR478W	-1.47082077042403	-0.405440247499905	-0.596417834098743	-0.770107107996976	NA
YDR484W	-2.28433872575492	-1.24536559523801	-0.850809481070652	-1.83979559480942	0.67117654110205
YDR485C	-1.12616482353016	-0.734761544486277	NA	NA	-0.753575255932839
YDR487C	-2.6684766967789	-0.439486461369423	-2.13354554297637	-2.08361149425659	NA
YDR493W	0.28317478910171	0.631870151186913	0.0327637528786565	1.84268369464644	0.416944977515242
YDR497C	-2.06767203958994	-0.830876354491087	-1.64583257727105	-1.21055779396348	NA
YDR500C	-0.284669105097741	-0.0034563807135963	-1.34463420868927	0.531167958319374	NA
YDR502C	-1.48101222880126	-0.369747089849702	-0.729901677431289	0.096807288638213	NA
YDR503C	-2.72430446538668	-0.494487998991888	-1.50199820335076	NA	NA
YDR504C	NA	NA	0.487255668805317	NA	NA
YDR510W	-2.26701404549633	-0.84789873158815	-2.08441417836414	-1.27791148571875	NA
YDR511W	-1.58397428544435	-1.28220048204915	-1.35517022158508	NA	0.496768751466236
YDR512C	-0.0618401877164886	-0.425455319847486	-1.45273043963333	-1.12247348051	-0.909236929587447
YDR513W	-0.945126678565672	-0.713244632074682	-0.958709090771845	-0.354891637762263	NA
YDR516C	-2.91811821432571	-1.79093709785663	-2.32878858686208	-1.02814140402225	NA
YDR517W	-0.402350382652571	-1.84317161754478	-0.820432526295149	-2.13682841969847	-1.3646311935007
YDR529C	-0.53662651257392	-0.013598305456273	-0.397144725619133	NA	0.604754140958027
YDR533C	NA	-1.24321096909144	-0.439239069227767	-1.24605849949914	NA
YDR540C	NA	-0.80935974614181	-1.83791184028427	-3.38983640699302	NA
YEL003W	-1.35794786124606	0.267636996821243	-0.34782126013814	NA	NA
YEL005C	-1.58637526843773	-0.315172876641502	-0.448844828180751	-2.09065648674729	NA
YEL007W	-0.0977728207005242	1.38349515362502	0.0632959845646766	0.489670090639364	1.72292337489555
YEL013W	-0.526394732313223	-0.43280990344358	-1.05728635172489	-0.305844595315282	-0.53238645548883
YEL015W	-2.07128273778281	-0.37305438096514	-1.67547761219841	-1.83370014676764	-1.4201087321815
YEL017C-A	-1.91282329520633	-0.187310009474716	-0.987454499815857	-0.236879427614295	0.177751959398065
YEL020W-A	-2.11248834852117	-0.492178009722273	-1.64198561951385	-0.414160535971379	0.36273925962748
YEL021W	-1.10227990020382	0.0323116054399873	-1.18704737275902	-0.116726954091808	0.343729075205239
YEL024W	-0.414198467789568	-2.61388227915235e-06	1.94256068416321	-1.4218812075916	-0.0498394923382653
YEL026W	-1.49871946510714	-0.429372803696395	-1.20058836240199	NA	NA
YEL029C	-0.782458499633384	0.0269085292546934	-1.49126001964306	-1.04814878372661	NA
YEL033W	-1.65135989590998	-0.962374202379143	-1.62305379501734	-0.531805197695759	0.308909505060282
YEL037C	-2.34984314310438	-0.679767432848848	-1.0046774594292	-0.825155773144661	-1.18116320080496
YEL042W	-1.60033346585679	-0.655265822019688	0.249935321587292	-1.33773933700646	-0.890234894869072
YEL043W	-1.85622987855141	-0.129445163409763	-0.754202180195391	-0.90756349578314	NA
YEL044W	-2.07616097147205	-0.588443179783956	-2.10076627553478	-1.08794899397106	NA
YEL050C	-2.78391234557914	-1.06313557693023	-1.89192759496308	-0.462371629674114	0.308422304515074
YEL051W	0.171424386645748	1.00876859565831	0.151696040683599	1.19487193345873	1.90751305466052
YEL054C	-0.734712514164286	-0.382672512353556	-1.69910280359498	NA	NA
YEL063C	-0.731003987031203	-0.425972069854276	NA	-2.13712804754809	-0.104888306917537
YEL065W	-3.38499547977131	-2.03458759384359	-1.19820294595355	NA	-1.26545530500609
YEL066W	-0.419754890577966	0.819472497595608	1.86908752081694	0.715850634548669	NA
YEL071W	-2.05652202622776	-0.851258931867793	-1.5841743464664	-0.704635722355119	NA
YEL072W	-1.00563239462852	-3.08191681497091	-1.95140940194644	-2.78499975247638	NA
YEL074W	NA	NA	0.938724064632188	-0.632869486766204	NA
YER012W	-0.67536782295751	-0.684577160147428	-1.04619450629811	-0.339132502490731	0.0661366043216155
YER017C	-3.60477076694022	-1.07985532460577	-1.60334388878077	-1.07832607929451	NA
YER019C-A	-1.35369246240231	-1.2504892581627	-0.899096362508616	0.584062634388979	0.37193791459678
YER019W	-2.55316730641051	NA	-1.02286254139647	-1.80174631407819	NA
YER021W	-0.69863856560241	-0.170587272445353	-1.30156730414991	0.44788155245601	NA
YER022W	-2.45764318078991	-0.620075660007971	-0.566342254250493	NA	-0.00217457605321747
YER024W	-0.378435967047253	-1.01027568722886	-0.0349617424850848	NA	NA
YER027C	-3.03862390906216	-1.21005511975385	0.0465704815210217	-0.953157099509492	NA
YER031C	-2.9772294590221	-1.30156560639875	-2.34377290816791	NA	NA
YER032W	-1.68858893986742	-0.18578626064716	0.613842278134495	NA	NA
YER036C	-2.36991672475092	-1.54264015443392	-2.04996480497785	-0.294007930751586	-0.0650794733639516
YER037W	NA	NA	0.601055696909756	NA	NA
YER042W	-1.62217471825993	0.150410733195553	-1.53438021667689	-0.50733161508242	-0.498320390859032
YER048W-A	-1.013791308659	0.422546516580043	-0.760609471125615	0.443007257003161	-0.27772841131794
YER049W	-2.05445761279417	-1.58378977705159	NA	NA	-1.19602499103906
YER050C	-0.754035439962005	-0.061573784857903	0.0907839709681666	0.258459191374873	NA
YER058W	NA	-1.95082393608687	0.487591681558443	-0.842925496956936	-0.338826909024913
YER066W	-0.60852889152857	-0.682271395244462	0.442693021200447	-1.04407569712411	-1.03349493700656
YER067W	-2.54845704908776	-0.334391231297926	-0.271311405993183	-0.352268147409186	NA
YER072W	-1.11897160164131	-0.562520644277026	-0.46084534894705	0.615395591580526	0.67107269833741
YER073W	-2.34904915009253	-0.392631506405437	-1.80576548186145	-0.924200426191276	0.502449925896258
YER074W	-0.97448997452793	0.13079307258737	-0.954393051208253	0.5949841444306	-0.35280852762409
YER074W-A	-0.805587870658837	-1.16110760247116	-0.806586498129991	-0.784378074763005	0.208000948707142
YER075C	-2.93282193171542	-0.720970624853837	-1.07103232057848	-0.599897921056357	-1.19434680184668
YER076C	-1.3188273448995	NA	NA	-1.73644687426198	NA
YER078C	-1.18268498550829	-1.10673054619128	-0.542460840564571	-0.293247390852706	1.10556592556341
YER080W	1.36129747833981	NA	-0.535641946947804	-0.318419698855606	NA
YER083C	-1.80023602745905	-0.00545511727263436	0.433258925721722	0.29044982486736	1.13829248629959
YER087W	-1.51270026686548	-1.49141524446416	0.437006783400446	-0.29702348829383	-0.985897463879505
YER088C	-0.960820774833775	-2.55894122152327	-0.954027029711572	-1.89255541556072	-1.49531189828798
YER088C-A	-1.60915574773844	-0.659911812961094	-1.02840607420405	-1.10511656580567	0.0433674963375167
YER089C	-1.92303326179268	-0.988432016953845	-1.36467571578845	-1.47673799246151	0.00337809078482696
YER091C	-2.15203890714852	-1.21286609792198	-0.296937788276833	-0.320483482110711	NA
YER092W	-1.51021324875121	0.469644141721229	-0.579831803436021	0.196115845586995	-0.436243186155917
YER095W	-2.17686340845477	-0.80794383985087	-1.11627029968157	-1.00458923317299	-0.692252375383075
YER098W	-1.47940165050828	0.690122039920173	NA	-0.313653700461941	NA
YER100W	-1.50346051579492	-0.487971186989127	-0.657642923019644	0.0117062263652297	0.991256709343988
YER101C	NA	-2.11527758983181	-2.48588697813444	-3.33716831931927	-2.15411526353059
YER102W	-0.646730417129195	-0.196166173385236	-1.42670262777892	NA	NA
YER103W	-0.389110282496835	-0.580931069270484	1.01538946296182	0.891664366917036	NA
YER104W	-0.276684260009965	0.0371110771061583	-0.355274204924109	-0.815097764723599	NA
YER105C	-2.45415915887817	0.44880073438082	-0.132283196575164	-0.101610571681661	NA
YER110C	-0.174637686844942	-0.814101593639105	NA	1.1085459254596	NA
YER112W	-1.33427136794473	-0.422034843443487	-1.44748844337387	0.931601027084609	0.352055314024346
YER117W	-0.426519302377885	-1.0504093076936	-1.23811624420757	-0.0816803683609434	NA
YER118C	-2.91682361281774	-1.59319093004546	-2.34731790436229	-1.64337015801007	-2.16239203045114
YER119C	-0.85210825818309	-0.478463617339076	0.556482643948728	NA	-1.7528928354108
YER120W	-0.292087858876379	0.160735270556173	-1.02217951665807	-0.67233465973512	0.551116789915018
YER124C	-2.54294974719004	-0.299439086695278	-2.17451893833939	-0.693112600792999	NA
YER128W	-1.57708979878249	-0.0798958109604186	NA	-1.06577567212981	NA
YER130C	NA	NA	0.173805289595136	-0.279296461414585	NA
YER133W	-1.69027383805543	-0.474274158520123	-1.39031795331477	-0.0471335682690966	0.513426727909303
YER137C	-1.70051257720859	-0.455800633086366	0.422059544670426	-0.0406117897526163	NA
YER141W	1.93082289842831	-0.198649058383316	0.575260909607138	0.470002538570431	1.18540578748094
YER142C	-2.73585234666945	-0.795941763231871	-1.60150830936477	-1.82656787197326	0.1890154457698
YER145C	-0.329905272620446	-0.710780213658061	-1.02629153766122	NA	NA
YER146W	-2.4608337821208	-1.86250915800782	-0.377132607304347	-1.34668690316995	-0.730576655023217
YER148W	-0.538259950098987	0.19398724134757	-0.931834175939737	NA	NA
YER151C	-0.38194185700675	-1.42845923616635	0.276613616459934	-1.53757883867527	NA
YER152C	-3.0684448875503	-0.102210874051425	NA	NA	NA
YER159C	-1.6951387227856	-0.634646710352916	-1.63598617024504	0.21456471640343	NA
YER164W	-1.14496141248256	-0.172189151134268	-1.69145499607637	-2.03367029837009	NA
YER177W	-1.51458596677703	-0.611493040149587	-1.41120647918868	-0.313421064545093	0.0392502597200908
YER183C	-2.4075420773625	-0.408511746433861	-0.975574368303519	-0.976507481196991	NA
YFL004W	-2.17605319856042	0.651540031804739	-1.57753514754957	-0.967277724775919	NA
YFL005W	-1.64330129128756	NA	-2.26345256729373	-0.499696971932751	NA
YFL008W	-3.15563582075409	-1.24518535941754	-0.784245543201728	-0.215065126720613	NA
YFL009W	-3.50180461551888	NA	-0.892063129025052	-0.43604294388775	NA
YFL010C	-1.01229429087508	-0.332753942790995	-1.66557573090928	-0.431510893189236	-1.15207793383102
YFL016C	-1.05746515657899	-0.14349389023949	-0.194081122099102	0.558961712752453	0.578133162867172
YFL017W-A	-1.37584971598527	-1.97507017452639	-0.611910095508906	-1.65328176373982	NA
YFL018C	-2.01807396070831	-0.161261199572668	-1.27828759168296	-0.378400058588621	0.695270258518174
YFL022C	-0.717972614163864	0.290831646630497	0.0478743449013714	0.352327775903663	NA
YFL024C	-2.85571594044597	-1.07453780730205	NA	-1.79281429619906	NA
YFL026W	-1.77603429532914	-0.456937631082062	-2.34166657067262	-1.29021852418559	NA
YFL028C	-2.15785629242402	-0.489208780959635	0.47571659258607	-0.520353718147286	0.221876588624385
YFL031W	-1.75902460871966	-0.775547019891698	-1.80679638176706	NA	NA
YFL034C-A	-0.722431957174873	-0.839483614452455	-0.288952857756216	NA	NA
YFL036W	-3.17776827608247	-0.852915088692305	-0.744405199628301	-1.25049076009438	-0.00556542323512077
YFL037W	-0.178789191909776	-0.124631044570983	-1.08046454166284	-0.441238550534646	0.511725971963846
YFL039C	-0.835474074046176	0.016871591082393	-1.44161620082138	-0.478885252245378	0.66200318864109
YFL042C	NA	-2.35607939884964	-1.5813876951487	-1.96694136495205	0.376234366377606
YFL045C	-1.31084767018671	0.387258188045535	-0.282914911873834	0.46074804660346	1.17701642866386
YFL046W	-3.18978746228614	-1.37514047687489	-2.15396597158094	-1.05222959948158	-3.16725994592354
YFL054C	NA	NA	NA	0.0466658338680376	NA
YFR004W	-1.43209882362866	0.160170309075441	-1.15299065848349	-0.199367214606335	-0.2448627121398
YFR008W	-1.60335385812669	-2.20993089531518	-3.22405138459824	-1.8778671699398	NA
YFR010W	-0.59961689620065	-0.565635337970744	-1.5944152857888	NA	-0.592115983581664
YFR010W-A	-0.478020037327139	-1.78405994647586	-2.02461172053011	-1.79441865751994	-2.42018695428698
YFR015C	-2.99016935871395	-1.36659694627838	-1.89712468502128	-1.91850353821448	-0.77710626740189
YFR017C	-0.0644564763460895	-1.064002720814	-0.0958547158725974	-2.04667962796827	-1.20287620444329
YFR025C	0.387409799690311	0.475491426355065	-0.776193153716665	-0.868443315003775	-1.52765998910517
YFR031C	-1.3859075634868	-1.04810234609152	-1.65124382108794	-3.30862984721302	-1.39729505490454
YFR032C-A	-1.30394223548323	-0.243555327067681	-1.34993652568244	NA	NA
YFR033C	-2.57463366723135	-2.2398705177887	-2.28030492463425	-1.1217116039247	-0.174432621970395
YFR037C	-2.33285425080841	-1.75921387371827	-1.17674673874406	-1.85921283287261	-0.170467809531839
YFR039C	-1.21300022378666	-0.98261139590675	-1.35611511227691	-0.366927285783569	-1.0597079845031
YFR040W	-2.00123530713765	-0.695304233763965	-1.5892808691671	0.288632929366642	NA
YFR045W	-3.51397326454862	-1.18522109415866	-0.339087180078013	-2.68475834279191	-1.04316209709723
YFR046C	-1.36184735043922	NA	-0.104997674434654	-2.03922600272124	NA
YFR049W	NA	-0.161179923227676	-1.38188209027889	-1.9191979977241	NA
YGL001C	-1.68551571663271	-1.89634210726623	-1.30918640931361	-1.91700662412852	-1.64156675624721
YGL002W	-1.54471840015437	-0.179785269315476	-1.50738330330149	-0.663998346801189	-0.110814929449174
YGL004C	-2.94952159777679	-0.80462058028744	-0.736938099248742	-2.01475728874021	NA
YGL012W	-3.75732293514069	-2.14979137039869	-2.60082345800521	-2.11008564742109	NA
YGL013C	-2.03800982617969	-1.21056189944375	-0.21036564871305	NA	NA
YGL016W	0.0522279131940669	-1.47167491634869	NA	-1.83195549854269	-0.258321273788165
YGL018C	-2.20017335807432	NA	-0.893399213851308	NA	NA
YGL019W	-1.16071244589303	-1.12939016023399	-1.52610634185269	-0.34944372498874	NA
YGL022W	-0.13659583300646	-0.533639668772589	-0.381247379383114	0.151831774495438	NA
YGL025C	-3.73436360255555	-1.15335235599867	NA	-1.93195643105426	NA
YGL026C	-2.20819008340598	-2.56626013542775	-2.25453934124096	-1.29611727033479	NA
YGL028C	-1.29273428106882	-0.558565503211937	-1.78294341085048	-0.585872930321483	NA
YGL037C	-1.39846436782857	-1.00875592362324	-1.60053851146867	-0.862410064112082	NA
YGL044C	1.40879667921305	NA	-1.03088232452214	-1.10580081854039	NA
YGL045W	-0.476189850318208	NA	1.52105210298691	0.395668075919927	NA
YGL048C	-2.14732116653218	-0.103107514314489	-1.5587329321887	NA	NA
YGL049C	-1.64253403433122	-2.00829879326156	NA	0.74463611097675	0.731300951800022
YGL056C	-3.46837630899399	NA	-2.58687969540427	-1.9963918706435	-0.691416143593072
YGL057C	1.05024054700687	0.494986847826892	1.29948830206522	0.907129649829729	NA
YGL068W	-1.25357389945201	-0.480959968783143	-1.75872746266688	0.0293038016746125	-0.0368078427750399
YGL079W	2.20953824803417	NA	1.30614052726293	2.87904732059948	3.94260523539397
YGL080W	-1.5643488808351	-2.51964022954766	-1.86791833306002	-1.50228115478791	NA
YGL082W	-0.910856599459012	-0.535511611418078	-0.801415844248005	NA	-0.51949293975142
YGL084C	-1.19238018386714	-1.00826096235237	-0.766674800501016	-1.62679923726076	NA
YGL086W	-3.1205013465544	-0.642331292767609	NA	NA	NA
YGL087C	-1.64788779990619	-3.04940816487391	-1.46800952362914	NA	NA
YGL095C	-2.40523795453452	-0.66850517177837	-0.825343492522653	0.391351182434739	-0.483736845219481
YGL100W	-0.907251922242887	-0.246302021913254	-0.897543930235721	-0.303949878347771	0.543962880375284
YGL101W	-2.53533820615865	-2.46547122131531	-1.26550478190498	-1.43860593145395	NA
YGL103W	-1.42094743915804	-0.992090598267575	-1.06744434817084	NA	-0.638366440445141
YGL105W	-1.43051041433972	0.306377642092675	-0.171867510297736	0.73555328744169	NA
YGL106W	-1.30042698192096	-0.920035936707747	-0.994438877673954	0.0537916169011558	0.661393915686225
YGL113W	-2.13595482557814	0.338404359800279	0.522973691206056	-1.15274462427613	NA
YGL114W	-3.36709532094733	-2.11498030224943	-1.81304189893638	-1.45995882148513	NA
YGL115W	-2.30404623623762	-1.26655120406282	-2.21656250946117	-1.1831460699988	NA
YGL121C	NA	-0.156398972855079	1.55462936348411	-0.444290867840009	NA
YGL127C	-1.81473733837602	-0.266942161676344	-1.30641970265256	0.0175557067119848	NA
YGL128C	-1.41556884625892	-3.3302679040058	-1.59519384752821	-3.37889771130085	-1.90217542863211
YGL129C	-2.57466394373424	-0.635995370040023	-1.56562913293252	-1.21083048132773	0.165292998885886
YGL134W	-2.95622786585171	-1.01021320630063	-2.45665505696759	-3.39509762869534	-3.02140261544274
YGL136C	-0.724287071436898	-2.1606429511594	-0.451232265196666	-2.20098014466811	NA
YGL139W	NA	0.385554214458138	0.0704977506851324	NA	-1.32300925387113
YGL140C	-1.3115218538442	-1.520959812329	-2.16873575647053	NA	NA
YGL143C	0.0477633102189221	-1.9613930506814	0.374523687079163	0.539902211410086	1.71538091319654
YGL150C	NA	-2.46201170799551	-1.16736133218167	-1.78179129907079	NA
YGL153W	-0.184561770646679	NA	0.649301221548228	-1.93402051017248	0.772517994124146
YGL156W	-1.00879971922892	-2.37136270613915	0.102678660721241	-1.06194210762274	NA
YGL161C	-1.5100190951821	-1.01517700050999	-0.805339113517254	0.265501991223939	-0.292937520132559
