name	hl_wt_mean	hl_upf3_mean	log2FC_upf3_hl	nmd_sensitive
YBL106C	9.471046952	15.8923776	0.746739158563405	TRUE
YBL107C	8.010578873	10.2602585873333	0.357088685567253	FALSE
YBL113C	13.45964103	20.7059625633333	0.62140633755967	FALSE
YBR001C	8.665804647	9.665288555	0.157479090072018	FALSE
YBR002C	5.50172398433333	7.87829573933333	0.517999811576131	FALSE
YBR003W	7.58258491033333	10.190090734	0.426405244064539	FALSE
YBR004C	6.96495442766667	8.20601087266667	0.236567152578385	FALSE
YBR005W	16.6779625966667	12.89219934	-0.371444657170004	FALSE
YBR006W	18.8344182293333	28.7024129766667	0.607800556601252	FALSE
YBR007C	6.33933926466667	7.00306039166667	0.143653049489751	FALSE
YBR008C	9.28731188333333	23.7813223866667	1.35649595102787	TRUE
YBR009C	14.83982263	16.03050325	0.111345868586832	FALSE
YBR010W	11.30194718	11.8674528066667	0.0704389607721402	FALSE
YBR011C	39.2369439733333	56.34187956	0.521995013168292	FALSE
YBR014C	11.022204044	15.7023301933333	0.510565928138641	FALSE
YBR015C	11.2674945466667	10.786941251	-0.0628809201228154	FALSE
YBR016W	11.30990837	12.67362494	0.164241985502867	FALSE
YBR017C	11.38504157	9.16791024133333	-0.312474734638116	FALSE
YBR018C	5.250971769	12.956877411	1.30306172827884	TRUE
YBR019C	16.64824991	15.8005608123333	-0.0753947617513843	FALSE
YBR020W	10.6831846595	13.69448063	0.358252773330406	FALSE
YBR021W	6.59786323533333	6.47085679833333	-0.0280421227473473	FALSE
YBR022W	10.3412913836667	7.611962383	-0.442076018332071	FALSE
YBR023C	8.25929045233333	10.469588301	0.342114960278257	FALSE
YBR024W	7.768304968	11.1325801846667	0.519116258840079	FALSE
YBR025C	19.93603365	22.4306972766667	0.170096059883434	FALSE
YBR026C	21.7761177833333	19.4896947366667	-0.160035281150485	FALSE
YBR028C	8.53221692833333	11.1316947583333	0.383680703029322	FALSE
YBR029C	7.040071679	6.34787810833333	-0.149315691966946	FALSE
YBR030W	5.726488144	7.95397981133333	0.474026244844676	FALSE
YBR031W	23.0833767433333	23.05185637	-0.0019713477228494	FALSE
YBR033W	12.3921496896667	9.824821435	-0.334923384322471	FALSE
YBR034C	6.73308363033333	6.39826209333333	-0.07358729329763	FALSE
YBR035C	18.5963824	20.766103	0.159208505517782	FALSE
YBR036C	8.813837394	8.225408115	-0.099683018726068	FALSE
YBR037C	5.70147717	6.81339826533333	0.257038790401197	FALSE
YBR038W	12.8116280366667	13.978211683	0.125725982141267	FALSE
YBR039W	15.40265581	15.28019365	-0.0115163025720827	FALSE
YBR041W	11.339828089	18.90631224	0.737469217376447	FALSE
YBR042C	9.393138725	14.7133327803333	0.647444853389973	FALSE
YBR043C	5.989988741	12.8155840583333	1.09727403322615	TRUE
YBR044C	6.9016523925	8.339756848	0.273063508344114	FALSE
YBR045C	14.30790399	17.0672073433333	0.254414671158733	FALSE
YBR046C	15.0556545666667	18.7392378533333	0.315756845390524	FALSE
YBR047W	20.45868207	18.077498419	-0.178518160865335	FALSE
YBR048W	26.1822899633333	29.1512989433333	0.154968885211462	FALSE
YBR049C	10.720973111	13.3878233046667	0.320485554369285	FALSE
YBR052C	19.15390638	20.5301192066667	0.100103349023859	FALSE
YBR053C	20.0555303133333	18.15653904	-0.143510889315339	FALSE
YBR054W	27.4393578866667	27.04417656	-0.0209287501008639	FALSE
YBR055C	7.46217052966667	11.445521425	0.617115954510109	FALSE
YBR056W	18.6190512133333	22.9837807633333	0.303836578389286	FALSE
YBR056W-A	11.02547774	22.6030887633333	1.03567876375585	TRUE
YBR057C	5.09328529966667	6.77021831266667	0.410605823878086	FALSE
YBR058C	12.9138843223333	16.270845645	0.333366225036422	FALSE
YBR058C-A	14.30235388	19.5732292033333	0.452629187158692	FALSE
YBR059C	10.89446834	13.5767420866667	0.31754153460394	FALSE
YBR060C	9.06281961133333	7.14957823566667	-0.342101831644785	FALSE
YBR061C	7.96457006033333	9.01738311866667	0.179112333269883	FALSE
YBR062C	9.761507415	11.6279164843333	0.252416757264061	FALSE
YBR063C	7.19900480766667	16.4601222433333	1.19310566326341	TRUE
YBR065C	7.68241716966667	12.45080414	0.696606710163172	FALSE
