gene_id	log2FC_dcp2D_vs_WT	padj_dcp2D	pval_dcp2D	log2FC_xrn1D_vs_WT	padj_xrn1D	pval_xrn1D	TE_vijjamarri_WT
YDR433W	-0.8709897087177517	1.3030681726318072e-45	1.0445320604355938e-46	-1.2124694961262354	1.0159493275984055e-91	7.348910105155281e-93	NA
YDR434W	-0.23718852234411872	1.590716462505164e-4	8.251812295900718e-5	-0.36507458937139464	8.895517715919541e-10	4.1930008956201787e-10	-1.2643063187963894
YDR435C	0.46339695540982373	1.1537475082911496e-7	4.6683669908052976e-8	0.5238890508733077	3.108500815378206e-10	1.4335631159199166e-10	-0.965134078018053
YDR436W	0.21429040375829683	0.015667717738208953	0.010188411077178983	0.40321427804738896	1.1128914001676326e-6	6.101680927402698e-7	-0.7285369538854669
YDR437W	0.8473602960460807	5.588236060590525e-20	1.1871083098892479e-20	1.0116163500409778	9.756406675205833e-30	2.228101731110632e-30	NA
YDR438W	0.8435481046127186	5.384979460799712e-19	1.190832481883373e-19	0.9073713835662259	4.4612857816204855e-23	1.2381484011583279e-23	-6.23592157189449
YDR439W	0.023321605170314397	0.9228757600671698	0.9041394234648408	0.8642702947999661	5.32913701035968e-6	3.0272393291798126e-6	-1.1317882643577577
YDR440W	-0.22329390019801068	0.009732829671615479	0.006145159802996664	0.47747490857320013	1.6346134635790878e-9	7.818346061405735e-10	-0.8055385127430651
YDR441C	-0.5290363897345345	1.2129086945653415e-17	2.8451607848602418e-18	-0.6532738517229869	7.037767534560031e-28	1.6902755012853576e-28	-1.9485623145002422
YDR442W	1.6255589499683987	0.26514855612168026	0.2134027056355773	1.2245571129755375	0.3901187293028626	0.3404180408782434	NA
YDR443C	-0.15417834116307885	0.008537815217479854	0.005349053407585548	0.3918098686145639	2.663882279901042e-13	1.0731819813773167e-13	-2.6608871204906115
YDR444W	0.3240744920883614	1.398538968974876e-4	7.211539147666433e-5	0.7323134239043909	5.870896662775018e-20	1.839963627852283e-20	-1.2221000495990388
YDR445C	-1.3248118531829849	0.21126816513530358	0.16595186103999857	-0.909389213520769	0.34373512583562227	0.29684831504847803	-6.327153705673652
YDR446W	-0.0722903127799939	0.9249622354878878	0.9066650787776166	0.31158183572475656	0.6387373031849373	0.5922511073670786	-2.452949501042266
YDR447C	-0.3621060047212029	1.208916003492117e-7	4.900624956583043e-8	-1.1541832352271812	1.428130244050701e-67	1.4631272355641964e-68	-0.9190284774040183
YDR448W	0.8875785201387807	7.207947507908521e-47	5.607600142704149e-48	1.2634327086736874	5.22521782286496e-101	3.3245776227558276e-102	0.826323285998784
YDR449C	-0.39396312227179886	7.882041257242038e-8	3.15793622263875e-8	0.04206452462144605	0.58326028666654	0.5336650807143806	0.41871989331135573
YDR450W	-0.7431659958714977	6.166055168743713e-42	5.5434419807571906e-43	-1.4619772506137294	1.1127405927639459e-161	2.496849278124e-163	-1.0174297898930256
YDR451C	0.3295178361046193	7.3572169505547154e-6	3.4146870523389467e-6	1.0167989197627183	1.638039522429054e-49	2.289966678093171e-50	0.7290149012446225
YDR452W	-0.3012287788930179	1.4887698063112337e-7	6.079033487240733e-8	-0.4136793095240309	7.664324552773867e-14	3.017530791592546e-14	-0.9725774504059362
YDR453C	0.7795311237817626	7.688851957380733e-11	2.5697609730602273e-11	0.2331510429497126	0.05483132474140752	0.04210696062958399	-0.08662589653319408
YDR454C	-0.9561350873284009	1.846424401433804e-54	1.180250613848298e-55	-1.5276861132669581	1.751749806594898e-143	5.534019170524183e-145	-0.8646244459991488
YDR455C	1.2957991053249807	0.6427379209151247	0.5868517922734051	1.554499624924328	0.5481842866560162	0.49760631512368514	NA
YDR456W	-0.09167294635784207	0.11328961784755037	0.08410168679321549	-0.2809334258786861	1.1881815518698866e-7	6.188226328604901e-8	-1.469044463279477
YDR457W	-0.3554924890799137	8.058521579317191e-10	2.8551006481194655e-10	-0.3369214643654964	3.527813034268543e-9	1.714952512820536e-9	-1.9875322776590745
YDR458C	-0.28160361205387885	3.5448133094799624e-4	1.8979979145975528e-4	0.07299859119293943	0.36594584331792623	0.31759604559582055	0.12171649844477517
YDR459C	1.0568187460926315	1.3830222955783403e-49	1.0085813611096843e-50	1.1442850443594446	2.682884312919582e-61	3.073395669952164e-62	-2.2632214533943005
YDR460W	-0.43731053108324075	9.417643261438224e-5	4.7755542667611896e-5	0.3482891848696921	0.001043902413501094	6.871509981991997e-4	0.12486928545867187
YDR461W	-5.417873133978215	3.4843871546832725e-164	3.343447963602195e-166	-1.0466820451746228	1.0360311049568804e-26	2.5663717066986202e-27	-1.6264142365443475
YDR461C-A	0.38162179663666845	0.06540279286385513	0.04657559385521658	-0.5201901077036702	0.008602701950896631	0.006095802976720377	0.3148857262553383
YDR462W	0.7623497757899849	1.0388370717082964e-13	2.944445198818909e-14	0.675212754283258	1.181421243000195e-11	5.106586063632375e-12	1.1509342632599622
YDR463W	-0.3508176780402193	1.9136482549951334e-10	6.514427038705016e-11	0.09492175298503075	0.08163971447284592	0.06420058444004284	0.45313849278162227
YDR464W	-1.109119432697668	1.0675861757444401e-52	7.186585416880199e-54	0.0643702980521452	0.39115671615162045	0.3413815331987571	-1.1396977023796824
YDR464C-A	-0.2945720212882547	0.9620505496924349	0.9524330024594986	-2.897641674787276	0.6061597013564354	0.5574808000369933	NA
YDR465C	-0.26570104703710934	1.0977033324169414e-4	5.608431109381509e-5	-0.5862717264733748	3.5896694337804536e-19	1.1621117608917235e-19	0.24743657779043957
YDR466W	0.2601864079361718	1.2046122148427833e-5	5.6709600725326774e-06	0.5614951465704715	1.1726952763099949e-23	3.194010606424477e-24	-1.3542033149839081
YDR467C	0.24249086741121922	0.6264360409374841	0.5703027848334019	0.5490445717934063	0.21025910992170022	0.1751538466619655	NA
YDR468C	-0.10194963745244665	0.3431322679808093	0.28487981622735037	-0.2165045485680758	0.027556225244521587	0.02053496088490478	-0.010681972581550096
YDR469W	0.1366163830743131	0.1866807997035888	0.14501245468560442	-0.0852660097211588	0.3982766034692927	0.3479481752777199	-0.0012838703198846874
YDR470C	-0.08772140982976308	0.3396390096727554	0.2815283494704047	0.35740308391847087	7.516454007356866e-6	4.2986039008710505e-6	-0.49437245836170696
YDR471W	-0.4176252809431729	1.0338782553341952e-12	3.1089607412396744e-13	-1.007717244426027	3.640205705902231e-69	3.670298932877508e-70	-0.5344039175647828
YDR472W	-0.2628832970533709	3.9766990192590556e-4	2.1439186327626322e-4	0.20109120215059284	0.004135504210378072	0.0028510192888198398	-0.28553909450457665
YDR473C	-0.052844535710359825	0.7767512699623026	0.7319166454339205	0.5863769833186022	1.6390152840810358e-4	1.0208156899229244e-4	0.7327366864460727
YDR475C	-0.17745959196087918	0.031090503477979495	0.02099779353583646	0.208117895815102	0.00691564223275145	0.004858632195665164	-1.4552088858462624
YDR476C	-0.003943171946239456	0.9636162218365691	0.9545120827462915	-0.8102174449165569	1.1139696722048057e-31	2.4009384727177687e-32	-0.47356698281129295
YDR477W	-0.4751136623076477	2.9065639774642468e-18	6.650685215632687e-19	-0.42676973565840054	4.804538617688731e-16	1.729179974892992e-16	-0.14770703349728384
YDR478W	0.11366386793135491	0.45616248037519885	0.3930647177369406	0.47808720189705234	2.80520549327235e-4	1.773234414259256e-4	0.857020947788852
YDR479C	0.629836091540072	8.6555845457471275e-16	2.2335343646244433e-16	0.6691101084737392	9.875803941758227e-19	3.2554871865878533e-19	-0.9078734277237028
YDR480W	0.7295194737547867	8.607913108483523e-14	2.425820213182026e-14	1.0907864480321856	7.543685736426134e-32	1.6136404830353512e-32	NA
YDR481C	-1.0537174077730749	2.919018426272226e-79	1.021268625666545e-80	-0.9342488856051336	1.367320464096305e-66	1.4250490812695473e-67	-1.3882158107511748
YDR482C	-0.22192732640342352	0.14786140687168983	0.11280598622865265	-0.26762862908790885	0.06249782247667633	0.04839106567613926	-0.31047076737205914
YDR483W	-1.0435015676737796	3.2709713106421445e-84	1.0574885105264683e-85	-0.9995102875584078	7.764382455486415e-82	6.5333599049708544e-83	-1.4481911353578767
YDR484W	0.05780598787966434	0.5492263298405065	0.4878498415486163	0.6918071663889337	7.363703007639983e-18	2.4904404473727784e-18	-0.447427730064913
YDR485C	-0.21481929292128563	0.017643906051879082	0.011549022650432807	0.7660663539847994	1.9308539339238985e-20	5.923109646728463e-21	-0.1917708330313505
YDR486C	-0.18254012201914277	0.011326197457268853	0.007216396254144135	-0.2378544531016708	4.454297010285312e-4	2.851170923619296e-4	0.11450134038400309
YDR487C	-0.33564249685404485	5.378506976568871e-8	2.1247246337907142e-8	-0.8725058404839392	2.4583777482930992e-48	3.520263383295403e-49	-0.7519397692315044
YDR488C	-0.35259204612733447	1.7673652909925525e-4	9.202092384603975e-5	-0.01917834535925455	0.8487481712234616	0.8229374060519186	-1.3964190548444244
YDR489W	0.31042775249406607	0.0011510606219184163	6.519958084294307e-4	0.6484986210672297	3.6807205341110553e-13	1.491523157091061e-13	-0.039347288778287755
YDR490C	0.5354324652429578	2.0011461644727034e-14	5.503595075897027e-15	0.49308740046786736	2.847661431651313e-13	1.1484811088384098e-13	-1.202897224791202
YDR491C	-0.040360651408390846	0.9688080330760034	0.9600838981457354	0.3942053976145384	0.6483711970480915	0.6024281538560213	NA
YDR492W	-0.38969512391169187	2.8137977475643857e-15	7.456107110832702e-16	-0.6229460224992824	4.5237126525305056e-39	7.993628646411301e-40	-0.6332495910918838
YDR493W	0.285130092229386	0.0236087525357394	0.015728712753733675	0.02573941610795227	0.8486770457250948	0.8227431590311038	0.12796592057772568
YDR494W	-0.2267647628334367	0.0012680189066408588	7.214267591074506e-4	-0.12290895710215044	0.07418445240689893	0.058042160873422545	-0.18168486948643725
YDR495C	-0.08257808267608574	0.3465503183903773	0.28812686642672053	0.7349796507189521	3.6249971673394344e-23	1.0028409642152495e-23	-0.5544670846959645
YDR497C	0.31750191786843923	3.2467441273079993e-9	1.1886515257933035e-9	0.1068069052425059	0.05140983946772514	0.039365638812974654	-1.4540905253479512
YDR498C	-0.0749609037018268	0.369200506235341	0.3093021660592796	0.6364521565166082	1.910425505073177e-19	6.105803393096292e-20	0.0828660792049784
YDR499W	0.4568901207832767	2.640658441479153e-7	1.0954015678412193e-7	0.9964733152356197	1.6537266051165143e-32	3.471507576728201e-33	-1.245384021257273
YDR500C	-0.4888471929890196	1.0876933500476818e-17	2.548787393625083e-18	-1.587821013322959	8.585370466770071e-176	1.4955324993783118e-177	-1.0627121128963755
YDR501W	0.08162211190079899	0.4869247307405946	0.42346102990128354	0.7303276007452273	8.401938934586616e-14	3.312899157703108e-14	-0.35459789954826815
YDR502C	-0.12894430701846618	0.05291524595183867	0.03712034968454936	-0.3549150490128071	1.213468215766414e-8	6.033305212136526e-9	-0.5198874251101717
