"gene_id","MS798_small_eIF4F_dep_1hr_mrl100_read_fraction","MS798_large_eIF4F_dep_1hr_mrl100_read_fraction","MS798_small_mrl100_read_fraction","MS798_large_mrl100_read_fraction","MS69_large_mrl100_read_fraction","MS69_small_mrl100_read_fraction","MS798_small_eIF4F_dep_1hr_mrl100_mean_tail_length","MS798_large_eIF4F_dep_1hr_mrl100_mean_tail_length","MS798_small_mrl100_mean_tail_length","MS798_large_mrl100_mean_tail_length","MS69_large_mrl100_mean_tail_length","MS69_small_mrl100_mean_tail_length"
"YFR031C-A",0.680747102740027,0.57156037595582,0.733858605587121,0.527871332099273,0.666717731108554,0.723627745047447,36.9377358490566,37.714953271028,28.784375,27.9932126696833,29.0637974683544,29.4651529485967
"YIL018W",0.534249799176624,0.454395533677494,0.584311143070584,0.421260033269271,0.528629246438288,0.571518799004787,38.6275232919255,39.5401025301803,30.6294552790854,32.8944055944056,31.4288900453498,31.5553963705826
"YGL030W",0.615818866623669,0.559542351059264,0.63802024280097,0.547475514600245,0.609432301187659,0.628086982175355,39.6009864676869,39.4298591549296,34.5933654360621,33.5192672141503,33.398717948718,34.8739267239081
"YDL075W",0.45867512755102,0.416437414030261,0.481685714285714,0.393008608477716,0.451308200231998,0.469496022990637,39.5008928571429,37.9568431911967,29.9521428571429,29.047292143402,28.5961898813242,29.7386112913692
"YLR406C",0.567915764708378,0.502659639943344,0.559337514164029,0.484562917594655,0.560635634743875,0.566009430017261,40.5684043397724,41.5246868091378,35.0504385964912,36.0625,35.8384,35.4809760132341
"YBL092W",0.962883895164401,0.876074588821369,0.995709173239848,0.888589227765389,0.940908109749888,0.992555380551655,36.2622879512832,34.4133993968117,28.562003968254,27.3066740209597,27.5807624504187,28.8368818850961
"YPL143W",0.432485490814251,0.394332704535829,0.43794894324529,0.375941371637723,0.409851783969515,0.432039392160511,39.7642417913911,39.3852340688802,30.6956845238095,31.1605960264901,30.3340803309774,30.1956679223414
"YOR234C",0.431747188042498,0.403127299538526,0.43089064891599,0.39522736767619,0.411415634396862,0.425372740547695,40.2529565043095,39.5058487874465,33.7294832826748,32.2172211350294,31.5446656457376,31.9582653616096
"YER056C-A",0.504875774423165,0.445497155829217,0.503685842426016,0.425388348120711,0.46812719308079,0.487587848013283,40.9806015305214,40.245869776482,32.2110552763819,34.7675213675214,33.366526167896,33.2735721982759
"YIL052C",0.453192390421356,0.411164977471295,0.468528704491689,0.407925768583825,0.452237421641108,0.467719519886622,37.283025364398,35.8677361853832,30.7842205323194,29.1969860064586,29.1227083567653,29.7607664579776
"YDL191W",0.487198055955013,0.428949529583214,0.489452405387541,0.420534759183085,0.464189920957305,0.480150093053919,40.0356929807119,39.6970021413276,31.6490066225166,31.1014492753623,30.921971074738,31.6536664635385
"YDL136W",0.522541601199984,0.47384676376629,0.529210264075735,0.472134193707849,0.502299180680974,0.524371364247348,42.0668216153399,40.2314746881878,34.96996996997,34.6122047244095,33.3998170173833,34.5243950813169
"YMR194W",0.470030993847698,0.425406316067653,0.437554528005584,0.39079335016835,0.443136905440858,0.452951143559952,40.8429768963402,42.3134689922481,35.1554702495202,37.7438271604938,35.7252195734003,34.6910381884475
